bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
A Brindle,3,11,0,1,3.6666666666666665,2011-06-26,India,England,0,County Ground
A Brindle,4,18,0,2,4.5,2011-10-29,England,0,0,Senwes Park
A Brindle,4,14,0,0,3.5,2012-02-17,England,England,0,Westpac Stadium
A Brindle,4,25,0,0,6.25,2012-02-19,England,England,0,Seddon Park
A Brindle,3,11,0,1,3.6666666666666665,2012-02-22,England,England,0,Eden Park
A Brindle,3,16,0,1,5.333333333333333,2012-06-26,India,England,0,St Lawrence Ground
A Brindle,4,29,0,4,7.25,2012-06-28,India,England,0,County Ground
A Brindle,3,13,0,0,4.333333333333333,2012-09-05,Pakistan,England,0,Haslegrave Ground
A Brindle,3,12,1,2,4.0,2012-09-10,West Indies,England,0,Old Trafford
A Brindle,4,16,1,3,4.0,2012-09-13,West Indies,England,0,County Ground
A Brindle,2,8,0,1,4.0,2012-09-15,West Indies,England,0,County Ground
A Brindle,1,18,0,0,18.0,2012-09-16,West Indies,West Indies,0,Arundel Castle Cricket Club Ground
A Brindle,1,6,0,1,6.0,2012-09-29,India,England,0,Galle International Stadium
A Brindle,2,14,0,0,7.0,2013-07-05,Pakistan,Pakistan,0,Haslegrave Ground
A Brindle,2,9,0,1,4.5,2014-01-31,England,Australia,0,Melbourne Cricket Ground
A Brindle,4,19,0,1,4.75,2014-02-02,England,Australia,0,Stadium Australia
A Flintoff,3,15,0,0,5.0,2005-06-13,Australia,England,0,The Rose Bowl
A Flintoff,4,36,0,0,9.0,2007-01-09,England,Australia,0,Sydney Cricket Ground
A Flintoff,3,18,0,0,6.0,2007-09-13,Zimbabwe,England,0,Newlands
A Flintoff,4,25,0,1,6.25,2007-09-14,England,Australia,0,Newlands
A Flintoff,4,23,0,2,5.75,2007-09-16,England,South Africa,0,Newlands
A Flintoff,3,11,0,1,3.6666666666666665,2007-09-18,New Zealand,New Zealand,0,Kingsmead
A Flintoff,4,33,0,1,8.25,2007-09-19,India,India,0,Kingsmead
A Hartley,3,19,0,2,6.333333333333333,2016-07-07,Pakistan,England,0,County Ground
A Khan,4,34,0,2,8.5,2009-03-15,England,West Indies,0,"Queen's Park Oval, Port of Spain"
A Shahzad,4,38,0,2,9.5,2010-02-20,Pakistan,Pakistan,0,Dubai International Cricket Stadium
A Shahzad,4,25,0,0,6.25,2011-01-12,England,England,0,Adelaide Oval
A Shahzad,3,34,0,1,11.333333333333334,2011-01-14,England,Australia,0,Melbourne Cricket Ground
A Shrubsole,4,11,0,5,2.75,2012-02-17,England,England,0,Westpac Stadium
A Shrubsole,3,18,2,2,6.0,2012-02-19,England,England,0,Seddon Park
A Shrubsole,4,12,0,1,3.0,2012-02-22,England,England,0,Eden Park
A Shrubsole,4,12,0,4,3.0,2012-09-04,Pakistan,England,0,Haslegrave Ground
A Shrubsole,2,9,0,0,4.5,2012-09-05,Pakistan,England,0,Haslegrave Ground
A Shrubsole,4,20,0,1,5.0,2012-09-08,West Indies,England,0,Riverside Ground
A Shrubsole,3,27,0,0,9.0,2012-09-10,West Indies,England,0,Old Trafford
A Shrubsole,1,12,0,1,12.0,2012-09-13,West Indies,England,0,County Ground
A Shrubsole,4,31,0,3,7.75,2012-09-16,West Indies,West Indies,0,Arundel Castle Cricket Club Ground
A Shrubsole,2,17,0,0,8.5,2012-09-27,Pakistan,England,0,Galle International Stadium
A Shrubsole,3,15,0,0,5.0,2012-09-29,India,England,0,Galle International Stadium
A Shrubsole,4,32,0,3,8.0,2012-10-01,England,England,0,Galle International Stadium
A Shrubsole,3,16,0,1,5.333333333333333,2012-10-04,New Zealand,England,0,R Premadasa Stadium
A Shrubsole,3,31,0,0,10.333333333333334,2012-10-07,England,Australia,0,R Premadasa Stadium
A Shrubsole,3,19,0,1,6.333333333333333,2013-07-05,Pakistan,Pakistan,0,Haslegrave Ground
A Shrubsole,1,5,0,0,5.0,2013-08-27,Australia,England,0,County Ground
A Shrubsole,4,25,0,2,6.25,2014-03-24,West Indies,West Indies,0,Sylhet Stadium
A Shrubsole,4,6,1,3,1.5,2014-03-26,India,England,0,Sylhet Stadium
A Shrubsole,4,9,1,3,2.25,2014-03-30,Sri Lanka,England,0,Sylhet Stadium
A Shrubsole,4,12,1,2,3.0,2014-04-04,South Africa,England,0,Shere Bangla National Stadium
A Shrubsole,4,29,0,1,7.25,2014-04-06,England,Australia,0,Shere Bangla National Stadium
A Shrubsole,4,13,0,0,3.25,2014-09-01,South Africa,England,0,County Ground
A Shrubsole,3,26,0,2,8.666666666666666,2014-09-03,South Africa,England,0,County Ground
A Shrubsole,4,30,0,0,7.5,2014-09-07,South Africa,England,0,Edgbaston
A Shrubsole,3,15,0,1,5.0,2015-08-26,Australia,England,0,County Ground
A Shrubsole,4,9,0,2,2.25,2015-08-28,Australia,Australia,0,County Ground
A Shrubsole,4,11,0,4,2.75,2015-08-31,Australia,England,0,Sophia Gardens
A Shrubsole,4,25,0,3,6.25,2016-02-18,England,England,0,Boland Park
