bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
A Dananjaya,4,32,0,2,8.0,2012-09-27,New Zealand,0,tie,Pallekele International Cricket Stadium
A Dananjaya,4,26,0,2,6.5,2012-10-01,England,Sri Lanka,0,Pallekele International Cricket Stadium
A Dananjaya,3,16,0,1,5.333333333333333,2012-10-07,West Indies,West Indies,0,R Premadasa Stadium
A Dananjaya,2,9,0,2,4.5,2012-10-30,New Zealand,0,0,Pallekele International Cricket Stadium
A Dananjaya,1,12,0,0,12.0,2013-01-28,Sri Lanka,Sri Lanka,0,Melbourne Cricket Ground
AC Jayangani,4,17,0,2,4.25,2016-03-20,Ireland,Sri Lanka,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
AC Jayangani,1,14,0,0,14.0,2016-03-24,Sri Lanka,Australia,0,Feroz Shah Kotla
AC Jayangani,4,12,0,2,3.0,2016-03-28,Sri Lanka,Sri Lanka,0,M Chinnaswamy Stadium
AC Jayangani,2,10,1,0,5.0,2016-09-27,Australia,Australia,0,Sinhalese Sports Club Ground
AD Mathews,2,10,0,1,5.0,2009-06-08,Sri Lanka,Sri Lanka,0,Trent Bridge
AD Mathews,1,12,0,0,12.0,2009-06-10,West Indies,Sri Lanka,0,Trent Bridge
AD Mathews,4,23,0,1,5.75,2009-06-12,Sri Lanka,Sri Lanka,0,Lord's
AD Mathews,3,23,0,0,7.666666666666667,2009-06-14,Sri Lanka,Sri Lanka,0,Lord's
AD Mathews,4,16,0,3,4.0,2009-06-19,West Indies,Sri Lanka,0,Kennington Oval
AD Mathews,2,17,0,0,8.5,2009-06-21,Sri Lanka,Pakistan,0,Lord's
AD Mathews,3,25,0,1,8.333333333333334,2009-08-12,Pakistan,Pakistan,0,R Premadasa Stadium
AD Mathews,2,19,0,1,9.5,2009-09-02,New Zealand,New Zealand,0,R Premadasa Stadium
AD Mathews,4,30,0,3,7.5,2009-12-09,Sri Lanka,Sri Lanka,0,"Vidarbha Cricket Association Stadium, Jamtha"
AD Mathews,3,49,0,0,16.333333333333332,2009-12-12,Sri Lanka,India,0,"Punjab Cricket Association Stadium, Mohali"
AD Mathews,2,7,1,1,3.5,2010-04-30,Sri Lanka,New Zealand,0,Providence Stadium
AD Mathews,2,13,0,1,6.5,2010-05-07,Sri Lanka,Sri Lanka,0,"Kensington Oval, Bridgetown"
AD Mathews,4,24,0,2,6.0,2010-05-09,Sri Lanka,Australia,0,"Kensington Oval, Bridgetown"
AD Mathews,3,29,0,0,9.666666666666666,2010-05-11,Sri Lanka,Sri Lanka,0,"Beausejour Stadium, Gros Islet"
AD Mathews,1,10,0,0,10.0,2010-05-13,Sri Lanka,England,0,"Beausejour Stadium, Gros Islet"
AD Mathews,3,17,0,1,5.666666666666667,2010-05-22,Sri Lanka,New Zealand,0,Central Broward Regional Park Stadium Turf Ground
AD Mathews,4,22,0,2,5.5,2010-05-23,Sri Lanka,Sri Lanka,0,Central Broward Regional Park Stadium Turf Ground
AD Mathews,4,8,1,2,2.0,2012-06-01,Pakistan,Sri Lanka,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
AD Mathews,2,9,0,0,4.5,2012-06-03,Pakistan,Pakistan,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
AD Mathews,3,23,0,0,7.666666666666667,2012-08-07,India,India,0,Pallekele International Cricket Stadium
AD Mathews,2,7,0,0,3.5,2012-09-18,Zimbabwe,Sri Lanka,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
AD Mathews,1,8,0,0,8.0,2012-09-22,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
AD Mathews,2,14,0,0,7.0,2012-09-27,New Zealand,0,tie,Pallekele International Cricket Stadium
AD Mathews,4,31,0,1,7.75,2012-09-29,West Indies,Sri Lanka,0,Pallekele International Cricket Stadium
AD Mathews,3,21,0,0,7.0,2012-10-01,England,Sri Lanka,0,Pallekele International Cricket Stadium
AD Mathews,4,27,0,2,6.75,2012-10-04,Pakistan,Sri Lanka,0,R Premadasa Stadium
AD Mathews,4,11,1,1,2.75,2012-10-07,West Indies,West Indies,0,R Premadasa Stadium
AD Mathews,3,4,1,0,1.3333333333333333,2012-10-30,New Zealand,0,0,Pallekele International Cricket Stadium
AD Mathews,4,39,0,0,9.75,2013-01-26,Sri Lanka,Sri Lanka,0,Stadium Australia
AD Mathews,4,37,0,2,9.25,2013-03-31,Bangladesh,Sri Lanka,0,Pallekele International Cricket Stadium
AD Mathews,4,13,0,1,3.25,2013-08-02,South Africa,South Africa,0,R Premadasa Stadium
AD Mathews,4,32,0,1,8.0,2013-08-04,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
AD Mathews,1,14,0,0,14.0,2013-08-06,South Africa,Sri Lanka,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
