,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
2,Asghar Stanikzai,43.0,34,3,2,126.47058823529412,HA Varaiya,['MA Ouma'],stumped,Asghar Stanikzai,2013-09-30,Kenya,Afghanistan,0,Sharjah Cricket Stadium
4,Asghar Stanikzai,16.0,34,1,0,47.05882352941176,E Otieno,['DM Gondaria'],caught,Asghar Stanikzai,2013-10-11,Kenya,Kenya,0,Sharjah Cricket Stadium
2,Asghar Stanikzai,15.0,20,0,2,75.0,Bilawal Bhatti,0,bowled,Asghar Stanikzai,2013-12-08,Pakistan,Pakistan,0,Sharjah Cricket Stadium
2,Asghar Stanikzai,13.0,21,0,0,61.904761904761905,Aizaz Khan,['Babar Hayat'],caught,Asghar Stanikzai,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
6,Asghar Stanikzai,49.0,36,4,1,136.11111111111111,Sompal Kami,['G Malla'],caught,Asghar Stanikzai,2014-03-20,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
2,Asghar Stanikzai,2.0,5,0,0,40.0,Mudassar Bukhari,0,lbw,Asghar Stanikzai,2015-07-09,Netherlands,Afghanistan,0,"Grange Cricket Club Ground, Raeburn Place"
2,Asghar Stanikzai,44.0,34,2,3,129.41176470588235,notOut,notOut,notOut,notOut,2015-07-10,United Arab Emirates,Afghanistan,0,"Grange Cricket Club Ground, Raeburn Place"
2,Asghar Stanikzai,34.0,33,3,1,103.03030303030303,notOut,notOut,notOut,notOut,2015-07-12,Afghanistan,Afghanistan,0,"Grange Cricket Club Ground, Raeburn Place"
2,Asghar Stanikzai,29.0,30,2,2,96.66666666666667,Aizaz Khan,0,bowled,Asghar Stanikzai,2015-07-21,Hong Kong,Hong Kong,0,"The Village, Malahide"
1,Asghar Stanikzai,22.0,30,2,0,73.33333333333333,CJA Amini,['JNT Vare'],stumped,Asghar Stanikzai,2015-07-23,Papua New Guinea,Afghanistan,0,"The Village, Malahide"
1,Asghar Stanikzai,0.0,7,0,0,0.0,RJ Ranpura,['Sultan Ahmed'],caught,Asghar Stanikzai,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
3,Asghar Stanikzai,18.0,9,0,2,200.0,SC Williams,"['CB Mpofu', 'R Mutumbami']",run out,Asghar Stanikzai,2015-10-26,Afghanistan,Afghanistan,0,Queens Sports Club
2,Asghar Stanikzai,19.0,19,2,0,100.0,Zeeshan Maqsood,0,lbw,Asghar Stanikzai,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
2,Asghar Stanikzai,8.0,8,0,1,100.0,AG Cremer,['Sikandar Raza'],caught,Asghar Stanikzai,2016-01-08,Zimbabwe,Afghanistan,0,Sharjah Cricket Stadium
2,Asghar Stanikzai,18.0,12,2,1,150.0,LM Jongwe,0,bowled,Asghar Stanikzai,2016-01-10,Zimbabwe,Afghanistan,0,Sharjah Cricket Stadium
2,Asghar Stanikzai,6.0,9,1,0,66.66666666666666,Amjad Javed,0,bowled,Asghar Stanikzai,2016-02-19,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
1,Asghar Stanikzai,34.0,18,5,1,188.88888888888889,Mehran Khan,['Bilal Khan'],caught,Asghar Stanikzai,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
2,Asghar Stanikzai,49.0,35,4,3,140.0,Tanveer Ahmed,['Babar Hayat'],caught,Asghar Stanikzai,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
2,Asghar Stanikzai,55.0,56,2,1,98.21428571428571,AC Evans,['AC Evans'],run out,Mohammad Nabi,2016-03-08,Scotland,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
3,Asghar Stanikzai,55.0,56,2,1,98.21428571428571,JH Davey,"['MH Cross', 'JH Davey']",run out,Shafiqullah,2016-03-08,Scotland,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
2,Asghar Stanikzai,0.0,2,0,0,0.0,T Panyangara,['Sikandar Raza'],caught,Asghar Stanikzai,2016-03-12,Zimbabwe,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
2,Asghar Stanikzai,62.0,48,3,4,129.16666666666669,NLTC Perera,['LD Chandimal'],caught,Asghar Stanikzai,2016-03-17,Sri Lanka,Sri Lanka,0,Eden Gardens
2,Asghar Stanikzai,7.0,6,0,1,116.66666666666667,CH Morris,['Q de Kock'],caught,Asghar Stanikzai,2016-03-20,South Africa,South Africa,0,Wankhede Stadium
1,Asghar Stanikzai,1.0,4,0,0,25.0,CJ Jordan,['JE Root'],caught,Asghar Stanikzai,2016-03-23,England,England,0,Feroz Shah Kotla
2,Asghar Stanikzai,16.0,22,0,1,72.72727272727273,S Badree,['DJ Bravo'],caught,Asghar Stanikzai,2016-03-27,West Indies,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
2,Asghar Stanikzai,13.0,13,1,0,100.0,Mohammad Naveed,0,bowled,Asghar Stanikzai,2016-12-14,Afghanistan,Afghanistan,0,ICC Academy
3,Asghar Stanikzai,29.0,20,1,2,145.0,Amjad Javed,0,bowled,Asghar Stanikzai,2016-12-16,Afghanistan,Afghanistan,0,Dubai International Cricket Stadium
2,Asghar Stanikzai,10.0,9,0,1,111.11111111111111,Rohan Mustafa,['Shaiman Anwar'],caught,Asghar Stanikzai,2016-12-18,Afghanistan,Afghanistan,0,ICC Academy
2,Asghar Stanikzai,6.0,9,0,0,66.66666666666666,J Mulder,0,bowled,Asghar Stanikzai,2017-01-14,Ireland,Afghanistan,0,Sheikh Zayed Stadium
2,Asghar Stanikzai,30.0,24,3,1,125.0,Ahmed Raza,0,bowled,Asghar Stanikzai,2017-01-16,Afghanistan,Afghanistan,0,Sheikh Zayed Stadium
2,Asghar Stanikzai,25.0,18,2,1,138.88888888888889,notOut,notOut,notOut,notOut,2017-01-20,Oman,Afghanistan,0,Dubai International Cricket Stadium
4,Asghar Stanikzai,20.0,14,2,1,142.85714285714286,notOut,notOut,notOut,notOut,2017-03-08,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
2,Asghar Stanikzai,4.0,7,1,0,57.14285714285714,BJ McCarthy,['GJ Thompson'],caught,Asghar Stanikzai,2017-03-10,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
3,Asghar Stanikzai,12.0,5,1,1,240.0,AR McBrine,['SR Thompson'],caught,Asghar Stanikzai,2017-03-12,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
2,Asghar Stanikzai,5.0,8,1,0,62.5,KOK Williams,"['JE Taylor', 'CR Brathwaite', 'KOK Williams']",run out,Usman Ghani,2017-06-02,Afghanistan,West Indies,0,"Warner Park, Basseterre"
3,Asghar Stanikzai,5.0,8,1,0,62.5,KOK Williams,0,caught and bowled,Asghar Stanikzai,2017-06-02,Afghanistan,West Indies,0,"Warner Park, Basseterre"
4,Asghar Stanikzai,9.0,12,0,1,75.0,CR Brathwaite,['LMP Simmons'],caught,Asghar Stanikzai,2017-06-03,Afghanistan,West Indies,0,"Warner Park, Basseterre"
2,Asghar Stanikzai,13.0,24,1,0,54.166666666666664,R Powell,['KOK Williams'],caught,Asghar Stanikzai,2017-06-05,Afghanistan,West Indies,0,"Warner Park, Basseterre"
10,Dawlat Zadran,8.0,5,2,0,160.0,L Balaji,0,bowled,Dawlat Zadran,2012-09-19,India,India,0,R Premadasa Stadium
9,Dawlat Zadran,0.0,3,0,0,0.0,SR Patel,['C Kieswetter'],stumped,Dawlat Zadran,2012-09-21,England,England,0,R Premadasa Stadium
8,Dawlat Zadran,8.0,4,0,1,200.0,TJ Murtagh,0,bowled,Dawlat Zadran,2013-11-30,Ireland,Ireland,0,Sheikh Zayed Stadium
8,Dawlat Zadran,0.0,1,0,0,0.0,Junaid Khan,0,bowled,Dawlat Zadran,2013-12-08,Pakistan,Pakistan,0,Sharjah Cricket Stadium
10,Dawlat Zadran,1.0,7,0,0,14.285714285714285,Farhad Reza,['Mahmudullah'],caught,Dawlat Zadran,2014-03-16,Afghanistan,Bangladesh,0,Shere Bangla National Stadium
8,Dawlat Zadran,9.0,4,2,0,225.0,Rohan Mustafa,0,bowled,Dawlat Zadran,2016-02-19,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
8,Dawlat Zadran,12.0,2,0,2,600.0,notOut,notOut,notOut,notOut,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
7,Dawlat Zadran,13.0,6,0,2,216.66666666666666,notOut,notOut,notOut,notOut,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
7,Dawlat Zadran,3.0,2,0,0,150.0,notOut,notOut,notOut,notOut,2016-03-08,Scotland,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
7,Dawlat Zadran,0.0,2,0,0,0.0,notOut,notOut,notOut,notOut,2016-03-12,Zimbabwe,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
7,Dawlat Zadran,5.0,3,0,0,166.66666666666669,notOut,notOut,notOut,notOut,2016-03-17,Sri Lanka,Sri Lanka,0,Eden Gardens
8,Dawlat Zadran,0.0,2,0,0,0.0,CH Morris,0,bowled,Dawlat Zadran,2016-03-20,South Africa,South Africa,0,Wankhede Stadium
10,Dawlat Zadran,9.0,5,0,1,180.0,JE Taylor,0,bowled,Dawlat Zadran,2017-06-03,Afghanistan,West Indies,0,"Warner Park, Basseterre"
1,Gulbadin Naib,5.0,16,0,0,31.25,PW Borren,['TN de Grooth'],caught,Gulbadin Naib,2012-03-14,Netherlands,Afghanistan,0,Dubai International Cricket Stadium
6,Gulbadin Naib,13.0,10,0,1,130.0,H Osinde,"['RA Bhatti', 'H Osinde']",run out,Samiullah Shenwari,2012-03-18,Canada,Afghanistan,0,ICC Global Cricket Academy
7,Gulbadin Naib,13.0,10,0,1,130.0,H Osinde,['TG Gordon'],caught,Gulbadin Naib,2012-03-18,Canada,Afghanistan,0,ICC Global Cricket Academy
7,Gulbadin Naib,17.0,8,0,2,212.5,notOut,notOut,notOut,notOut,2012-03-24,Ireland,Ireland,0,Dubai International Cricket Stadium
7,Gulbadin Naib,5.0,14,0,0,35.714285714285715,L Balaji,"['MS Dhoni', 'L Balaji']",run out,Najibullah Zadran,2012-09-19,India,India,0,R Premadasa Stadium
8,Gulbadin Naib,5.0,14,0,0,35.714285714285715,L Balaji,['SK Raina'],caught,Gulbadin Naib,2012-09-19,India,India,0,R Premadasa Stadium
8,Gulbadin Naib,44.0,33,5,3,133.33333333333331,JW Dernbach,['EJG Morgan'],caught,Gulbadin Naib,2012-09-21,England,England,0,R Premadasa Stadium
4,Gulbadin Naib,15.0,10,1,1,150.0,MW Machan,0,bowled,Gulbadin Naib,2013-03-03,Scotland,Afghanistan,0,Sharjah Cricket Stadium
7,Gulbadin Naib,9.0,16,0,0,56.25,Ahsan Malik,['PA van Meekeren'],caught,Gulbadin Naib,2013-11-15,Netherlands,Netherlands,0,Sharjah Cricket Stadium
5,Gulbadin Naib,14.0,16,0,1,87.5,I Wardlaw,['CS MacLeod'],caught,Gulbadin Naib,2013-11-16,Scotland,Afghanistan,0,Sharjah Cricket Stadium
5,Gulbadin Naib,43.0,20,3,4,215.0,DT Johnston,['JF Mooney'],caught,Gulbadin Naib,2013-11-30,Ireland,Ireland,0,Sheikh Zayed Stadium
7,Gulbadin Naib,3.0,10,0,0,30.0,Sohail Tanvir,0,bowled,Gulbadin Naib,2013-12-08,Pakistan,Pakistan,0,Sharjah Cricket Stadium
1,Gulbadin Naib,21.0,23,3,1,91.30434782608695,Shakib Al Hasan,['Sabbir Rahman'],caught,Gulbadin Naib,2014-03-16,Afghanistan,Bangladesh,0,Shere Bangla National Stadium
3,Gulbadin Naib,56.0,32,7,0,175.0,T Muzarabani,['T Muzarabani'],run out,Karim Sadiq,2015-10-28,Afghanistan,Afghanistan,0,Queens Sports Club
5,Gulbadin Naib,18.0,11,1,0,163.63636363636365,notOut,notOut,notOut,notOut,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
4,Gulbadin Naib,37.0,22,2,3,168.1818181818182,notOut,notOut,notOut,notOut,2016-01-08,Zimbabwe,Afghanistan,0,Sharjah Cricket Stadium
6,Gulbadin Naib,13.0,6,0,1,216.66666666666666,LM Jongwe,"['DT Tiripano', 'R Mutumbami']",run out,Gulbadin Naib,2016-01-10,Zimbabwe,Afghanistan,0,Sharjah Cricket Stadium
5,Gulbadin Naib,5.0,7,0,0,71.42857142857143,Ahmed Raza,['SP Patil'],caught,Gulbadin Naib,2016-02-19,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
6,Gulbadin Naib,4.0,6,0,0,66.66666666666666,notOut,notOut,notOut,notOut,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
6,Gulbadin Naib,0.0,1,0,0,0.0,Aizaz Khan,['Babar Hayat'],caught,Gulbadin Naib,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
4,Gulbadin Naib,12.0,11,1,0,109.09090909090908,JH Davey,['MW Machan'],caught,Gulbadin Naib,2016-03-08,Scotland,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
5,Gulbadin Naib,4.0,5,0,0,80.0,notOut,notOut,notOut,notOut,2016-03-10,Hong Kong,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
3,Gulbadin Naib,7.0,7,1,0,100.0,T Panyangara,0,bowled,Gulbadin Naib,2016-03-12,Zimbabwe,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
3,Gulbadin Naib,26.0,18,3,1,144.44444444444443,KJ Abbott,['Q de Kock'],caught,Gulbadin Naib,2016-03-20,South Africa,South Africa,0,Wankhede Stadium
3,Gulbadin Naib,0.0,5,0,0,0.0,DJ Willey,['BA Stokes'],caught,Gulbadin Naib,2016-03-23,England,England,0,Feroz Shah Kotla
3,Gulbadin Naib,8.0,14,0,0,57.14285714285714,DJG Sammy,['DJ Bravo'],caught,Gulbadin Naib,2016-03-27,West Indies,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
6,Gulbadin Naib,2.0,7,0,0,28.57142857142857,AR McBrine,0,bowled,Gulbadin Naib,2017-01-14,Ireland,Afghanistan,0,Sheikh Zayed Stadium
1,Gulbadin Naib,12.0,9,3,0,133.33333333333331,S Badree,0,bowled,Gulbadin Naib,2017-06-02,Afghanistan,West Indies,0,"Warner Park, Basseterre"
0,Gulbadin Naib,12.0,15,0,1,80.0,S Badree,0,bowled,Gulbadin Naib,2017-06-03,Afghanistan,West Indies,0,"Warner Park, Basseterre"
7,Gulbadin Naib,7.0,5,0,1,140.0,notOut,notOut,notOut,notOut,2017-06-05,Afghanistan,West Indies,0,"Warner Park, Basseterre"
9,Hamid Hassan,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2010-02-09,Ireland,Afghanistan,0,Dubai International Cricket Stadium
10,Hamid Hassan,2.0,2,0,0,100.0,notOut,notOut,notOut,notOut,2010-02-12,Netherlands,Netherlands,0,Dubai International Cricket Stadium
8,Hamid Hassan,6.0,5,1,0,120.0,Z Khan,['A Nehra'],caught,Hamid Hassan,2010-05-01,India,India,0,"Beausejour Stadium, Gros Islet"
10,Hamid Hassan,22.0,21,1,2,104.76190476190477,CK Langeveldt,['JH Kallis'],caught,Hamid Hassan,2010-05-05,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
8,Hamid Hassan,6.0,3,0,0,200.0,notOut,notOut,notOut,notOut,2013-03-03,Scotland,Afghanistan,0,Sharjah Cricket Stadium
8,Hamid Hassan,4.0,3,1,0,133.33333333333331,notOut,notOut,notOut,notOut,2013-10-11,Kenya,Kenya,0,Sharjah Cricket Stadium
8,Hamid Hassan,3.0,4,0,0,75.0,Mudassar Bukhari,['Mudassar Bukhari'],run out,Amir Hamza,2013-11-15,Netherlands,Netherlands,0,Sharjah Cricket Stadium
9,Hamid Hassan,4.0,4,0,0,100.0,notOut,notOut,notOut,notOut,2013-12-08,Pakistan,Pakistan,0,Sharjah Cricket Stadium
7,Hashmatullah Shahidi,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2013-09-30,Kenya,Afghanistan,0,Sharjah Cricket Stadium
1,Hazratullah,18.0,26,1,0,69.23076923076923,Mohammad Shahzad (2),['Rameez Shahzad'],caught,Hazratullah,2016-12-16,Afghanistan,Afghanistan,0,Dubai International Cricket Stadium
11,Izatullah Dawlatzai,0.0,3,0,0,0.0,notOut,notOut,notOut,notOut,2012-09-21,England,England,0,R Premadasa Stadium
1,Javed Ahmadi,6.0,5,1,0,120.0,DT Johnston,['WB Rankin'],caught,Javed Ahmadi,2012-03-24,Ireland,Ireland,0,Dubai International Cricket Stadium
1,Javed Ahmadi,0.0,2,0,0,0.0,S Badree,0,lbw,Javed Ahmadi,2017-06-05,Afghanistan,West Indies,0,"Warner Park, Basseterre"
6,Karim Janat,25.0,24,2,1,104.16666666666667,notOut,notOut,notOut,notOut,2016-12-14,Afghanistan,Afghanistan,0,ICC Academy
5,Karim Janat,22.0,20,1,1,110.00000000000001,notOut,notOut,notOut,notOut,2017-01-16,Afghanistan,Afghanistan,0,Sheikh Zayed Stadium
5,Karim Janat,20.0,15,1,1,133.33333333333331,SR Thompson,['WTS Porterfield'],run out,Karim Janat,2017-03-10,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
7,Karim Janat,6.0,2,0,1,300.0,KJ O'Brien,['J Mulder'],caught,Karim Janat,2017-03-12,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
5,Karim Janat,8.0,12,1,0,66.66666666666666,CR Brathwaite,['CAK Walton'],caught,Karim Janat,2017-06-02,Afghanistan,West Indies,0,"Warner Park, Basseterre"
6,Karim Janat,20.0,15,1,2,133.33333333333331,CR Brathwaite,['KOK Williams'],run out,Shafiqullah,2017-06-03,Afghanistan,West Indies,0,"Warner Park, Basseterre"
7,Karim Janat,20.0,15,1,2,133.33333333333331,KOK Williams,['CR Brathwaite'],caught,Karim Janat,2017-06-03,Afghanistan,West Indies,0,"Warner Park, Basseterre"
4,Karim Janat,8.0,17,0,0,47.05882352941176,JE Taylor,['E Lewis'],caught,Karim Janat,2017-06-05,Afghanistan,West Indies,0,"Warner Park, Basseterre"
1,Karim Sadiq,4.0,5,1,0,80.0,DT Johnston,0,bowled,Karim Sadiq,2010-02-09,Ireland,Afghanistan,0,Dubai International Cricket Stadium
0,Karim Sadiq,18.0,19,1,0,94.73684210526315,MBS Jonkman,['PM Seelaar'],caught,Karim Sadiq,2010-02-12,Netherlands,Netherlands,0,Dubai International Cricket Stadium
0,Karim Sadiq,34.0,17,4,1,200.0,DT Johnston,['AR White'],caught,Karim Sadiq,2010-02-13,Ireland,Afghanistan,0,Dubai International Cricket Stadium
1,Karim Sadiq,0.0,4,0,0,0.0,A Nehra,['MS Dhoni'],caught,Karim Sadiq,2010-05-01,India,India,0,"Beausejour Stadium, Gros Islet"
2,Karim Sadiq,2.0,8,0,0,25.0,M Morkel,['AB de Villiers'],caught,Karim Sadiq,2010-05-05,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
0,Karim Sadiq,11.0,9,2,0,122.22222222222223,Mudassar Bukhari,['PM Seelaar'],caught,Karim Sadiq,2012-03-14,Netherlands,Afghanistan,0,Dubai International Cricket Stadium
0,Karim Sadiq,36.0,27,5,1,133.33333333333331,Zahid Hussain,['AS Hansra'],caught,Karim Sadiq,2012-03-18,Canada,Afghanistan,0,ICC Global Cricket Academy
0,Karim Sadiq,16.0,10,2,1,160.0,WB Rankin,0,bowled,Karim Sadiq,2012-03-24,Ireland,Ireland,0,Dubai International Cricket Stadium
2,Karim Sadiq,26.0,28,3,0,92.85714285714286,Yuvraj Singh,['G Gambhir'],caught,Karim Sadiq,2012-09-19,India,India,0,R Premadasa Stadium
3,Karim Sadiq,5.0,8,0,0,62.5,notOut,notOut,notOut,notOut,2012-09-21,England,England,0,R Premadasa Stadium
0,Karim Sadiq,4.0,5,1,0,80.0,NM Carter,['CS MacLeod'],caught,Karim Sadiq,2013-03-03,Scotland,Afghanistan,0,Sharjah Cricket Stadium
0,Karim Sadiq,34.0,30,4,1,113.33333333333333,PL Mommsen,['D Murphy'],caught,Karim Sadiq,2013-03-04,Scotland,Afghanistan,0,Sharjah Cricket Stadium
1,Karim Sadiq,4.0,7,0,0,57.14285714285714,NM Odhiambo,0,bowled,Karim Sadiq,2013-09-30,Kenya,Afghanistan,0,Sharjah Cricket Stadium
1,Karim Sadiq,3.0,10,0,0,30.0,SO Ngoche,['CO Obuya'],caught,Karim Sadiq,2013-10-11,Kenya,Kenya,0,Sharjah Cricket Stadium
2,Karim Sadiq,1.0,5,0,0,20.0,Mudassar Bukhari,['BN Cooper'],caught,Karim Sadiq,2013-11-15,Netherlands,Netherlands,0,Sharjah Cricket Stadium
6,Karim Sadiq,1.0,3,0,0,33.33333333333333,I Wardlaw,0,bowled,Karim Sadiq,2013-11-16,Scotland,Afghanistan,0,Sharjah Cricket Stadium
1,Karim Sadiq,30.0,21,5,0,142.85714285714286,SO Ngoche,['CO Obuya'],caught,Karim Sadiq,2013-11-24,Kenya,Afghanistan,0,Sharjah Cricket Stadium
4,Karim Sadiq,0.0,1,0,0,0.0,AR Cusack,['DT Johnston'],caught,Karim Sadiq,2013-11-30,Ireland,Ireland,0,Sheikh Zayed Stadium
5,Karim Sadiq,10.0,23,0,0,43.47826086956522,notOut,notOut,notOut,notOut,2014-03-16,Afghanistan,Bangladesh,0,Shere Bangla National Stadium
1,Karim Sadiq,8.0,7,2,0,114.28571428571428,Sompal Kami,0,bowled,Karim Sadiq,2014-03-20,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
2,Karim Sadiq,17.0,16,1,0,106.25,SC Williams,['R Mutumbami'],caught,Karim Sadiq,2015-10-26,Afghanistan,Afghanistan,0,Queens Sports Club
5,Karim Sadiq,11.0,5,0,1,220.00000000000003,notOut,notOut,notOut,notOut,2015-10-28,Afghanistan,Afghanistan,0,Queens Sports Club
3,Karim Sadiq,24.0,19,4,0,126.3157894736842,Zeeshan Maqsood,['Jatinder Singh'],caught,Karim Sadiq,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
3,Karim Sadiq,16.0,17,2,0,94.11764705882352,AG Cremer,['CJ Chibhabha'],caught,Karim Sadiq,2016-01-08,Zimbabwe,Afghanistan,0,Sharjah Cricket Stadium
3,Karim Sadiq,12.0,6,2,0,200.0,TS Chisoro,['PJ Moor'],caught,Karim Sadiq,2016-01-10,Zimbabwe,Afghanistan,0,Sharjah Cricket Stadium
3,Karim Sadiq,72.0,50,8,1,144.0,Mohammad Naveed,0,bowled,Karim Sadiq,2016-02-19,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
3,Karim Sadiq,0.0,1,0,0,0.0,Mehran Khan,['Adnan Ilyas'],caught,Karim Sadiq,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
3,Karim Sadiq,10.0,9,1,0,111.11111111111111,Aizaz Khan,['Babar Hayat'],caught,Karim Sadiq,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
3,Karim Sadiq,0.0,8,0,0,0.0,NLTC Perera,['LD Chandimal'],caught,Karim Sadiq,2016-03-17,Sri Lanka,Sri Lanka,0,Eden Gardens
8,Mirwais Ashraf,1.0,1,0,0,100.0,AC Botha,"[""KJ O'Brien""]",run out,Mirwais Ashraf,2010-02-09,Ireland,Afghanistan,0,Dubai International Cricket Stadium
9,Mirwais Ashraf,19.0,9,0,2,211.11111111111111,Mudassar Bukhari,"['DLS van Bunge', 'AF Buurman']",run out,Mirwais Ashraf,2010-02-12,Netherlands,Netherlands,0,Dubai International Cricket Stadium
8,Mirwais Ashraf,23.0,28,1,2,82.14285714285714,M Morkel,['AB de Villiers'],run out,Samiullah Shenwari,2010-05-05,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
9,Mirwais Ashraf,23.0,28,1,2,82.14285714285714,CK Langeveldt,0,bowled,Mirwais Ashraf,2010-05-05,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
6,Mirwais Ashraf,2.0,2,0,0,100.0,Mudassar Bukhari,0,bowled,Mirwais Ashraf,2012-03-14,Netherlands,Afghanistan,0,Dubai International Cricket Stadium
8,Mirwais Ashraf,1.0,1,0,0,100.0,H Osinde,"['H Patel', 'RA Bhatti']",run out,Mirwais Ashraf,2012-03-18,Canada,Afghanistan,0,ICC Global Cricket Academy
3,Mirwais Ashraf,9.0,8,0,1,112.5,KJ O'Brien,['WTS Porterfield'],caught,Mirwais Ashraf,2012-03-24,Ireland,Ireland,0,Dubai International Cricket Stadium
7,Mirwais Ashraf,4.0,5,0,0,80.0,notOut,notOut,notOut,notOut,2013-03-03,Scotland,Afghanistan,0,Sharjah Cricket Stadium
