bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
A Mehmood,1,12,0,0,12.0,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
Aizaz Khan,3,18,0,0,6.0,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
Aizaz Khan,3,39,0,1,13.0,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
Aizaz Khan,4,4,1,2,1.0,2014-11-24,Nepal,Hong Kong,0,P Sara Oval
Aizaz Khan,4,7,0,1,1.75,2015-07-15,Nepal,Hong Kong,0,"Civil Service Cricket Club, Stormont"
Aizaz Khan,2,29,0,1,14.5,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
Aizaz Khan,4,30,0,1,7.5,2015-07-21,Hong Kong,Hong Kong,0,"The Village, Malahide"
Aizaz Khan,3,20,0,1,6.666666666666667,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
Aizaz Khan,3,19,0,1,6.333333333333333,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
Aizaz Khan,4,22,0,3,5.5,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
Aizaz Khan,4,15,1,2,3.75,2015-11-26,Oman,Hong Kong,0,Sheikh Zayed Stadium
Aizaz Khan,2,13,0,2,6.5,2016-01-30,Scotland,Hong Kong,0,"Mission Road Ground, Mong Kok"
Aizaz Khan,4,40,0,1,10.0,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
Aizaz Khan,4,35,0,0,8.75,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
Aizaz Khan,3,35,0,1,11.666666666666666,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
Aizaz Khan,4,38,0,3,9.5,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
Aizaz Khan,4,33,0,2,8.25,2016-03-08,Zimbabwe,Zimbabwe,0,"Vidarbha Cricket Association Stadium, Jamtha"
Aizaz Khan,4,18,0,0,4.5,2016-03-10,Hong Kong,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
Aizaz Khan,1,11,0,1,11.0,2016-03-12,Scotland,Scotland,0,"Vidarbha Cricket Association Stadium, Jamtha"
Aizaz Khan,3,10,0,3,3.3333333333333335,2016-09-05,Hong Kong,Hong Kong,0,"Bready Cricket Club, Magheramason"
Aizaz Khan,3,26,0,0,8.666666666666666,2017-01-14,Scotland,Scotland,0,Sheikh Zayed Stadium
Aizaz Khan,3,18,0,1,6.0,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
Aizaz Khan,3,16,0,1,5.333333333333333,2017-01-18,Netherlands,Hong Kong,0,Dubai International Cricket Stadium
Anshuman Rath,1,12,0,0,12.0,2015-07-21,Hong Kong,Hong Kong,0,"The Village, Malahide"
Anshuman Rath,4,22,0,1,5.5,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
