,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
3,Adnan Ilyas,1.0,4,0,0,25.0,Tanwir Afzal,0,bowled,Adnan Ilyas,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
3,Adnan Ilyas,22.0,20,1,1,110.00000000000001,AM Guruge,['Rohan Mustafa'],caught,Adnan Ilyas,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
3,Adnan Ilyas,37.0,37,4,0,100.0,Nadeem Ahmed,['C Carter'],run out,Adnan Ilyas,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
4,Adnan Ilyas,49.0,48,3,1,102.08333333333333,Haseeb Amjad,0,lbw,Adnan Ilyas,2015-11-26,Oman,Hong Kong,0,Sheikh Zayed Stadium
4,Adnan Ilyas,20.0,14,0,1,142.85714285714286,Yamin Ahmadzai,0,bowled,Adnan Ilyas,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
3,Adnan Ilyas,23.0,17,1,1,135.29411764705884,Nadeem Ahmed,0,lbw,Adnan Ilyas,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
2,Adnan Ilyas,54.0,27,3,4,200.0,Gulbadin Naib,['Najibullah Zadran'],caught,Adnan Ilyas,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
3,Adnan Ilyas,1.0,2,0,0,50.0,Mohammad Naveed,['SP Patil'],caught,Adnan Ilyas,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
3,Adnan Ilyas,4.0,7,0,0,57.14285714285714,MC Sorensen,['PR Stirling'],caught,Adnan Ilyas,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
3,Adnan Ilyas,13.0,14,2,0,92.85714285714286,Mashrafe Mortaza,['Soumya Sarkar'],run out,Adnan Ilyas,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
8,Amir Ali,7.0,5,1,0,140.0,Aftab Alam,['Mohammad Nabi'],caught,Amir Ali,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
6,Amir Ali,13.0,11,0,0,118.18181818181819,notOut,notOut,notOut,notOut,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
6,Amir Ali,6.0,9,0,0,66.66666666666666,Aizaz Khan,0,lbw,Amir Ali,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
6,Amir Ali,32.0,14,4,1,228.57142857142856,notOut,notOut,notOut,notOut,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
5,Amir Ali,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
7,Amir Ali,2.0,7,0,0,28.57142857142857,Ahmed Raza,0,bowled,Amir Ali,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
6,Amir Ali,32.0,18,5,1,177.77777777777777,MC Sorensen,"[""NJ O'Brien""]",caught,Amir Ali,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
5,Amir Ali,4.0,4,1,0,100.0,Shakib Al Hasan,['Mushfiqur Rahim'],stumped,Amir Ali,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
2,Aqib Ilyas,4.0,3,1,0,133.33333333333331,T van der Gugten,['Ahsan Malik'],caught,Aqib Ilyas,2017-01-15,Oman,Netherlands,0,Sheikh Zayed Stadium
2,Aqib Ilyas,56.0,30,10,1,186.66666666666666,notOut,notOut,notOut,notOut,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
2,Aqib Ilyas,19.0,21,2,0,90.47619047619048,notOut,notOut,notOut,notOut,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
2,Aqib Ilyas,15.0,15,1,1,100.0,Amir Hamza,['Mohammad Shahzad'],stumped,Aqib Ilyas,2017-01-20,Oman,Afghanistan,0,Dubai International Cricket Stadium
10,Bilal Khan,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
11,Bilal Khan,4.0,2,1,0,200.0,notOut,notOut,notOut,notOut,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
3,Jatinder Singh,18.0,25,0,0,72.0,Aftab Alam,['Aftab Alam'],run out,Khawar Ali,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
4,Jatinder Singh,18.0,25,0,0,72.0,Shapoor Zadran,['Najibullah Zadran'],caught,Jatinder Singh,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
2,Jatinder Singh,16.0,22,1,0,72.72727272727273,Anshuman Rath,0,bowled,Jatinder Singh,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
1,Jatinder Singh,6.0,7,1,0,85.71428571428571,Haseeb Amjad,['Babar Hayat'],caught,Jatinder Singh,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
3,Jatinder Singh,4.0,9,0,0,44.44444444444444,Aizaz Khan,['Babar Hayat'],caught,Jatinder Singh,2015-11-26,Oman,Hong Kong,0,Sheikh Zayed Stadium
3,Jatinder Singh,28.0,26,2,0,107.6923076923077,Rokhan Barakzai,['Karim Sadiq'],caught,Jatinder Singh,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
1,Jatinder Singh,42.0,35,5,1,120.0,Nadeem Ahmed,['Tanwir Afzal'],caught,Jatinder Singh,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
1,Jatinder Singh,23.0,29,1,0,79.3103448275862,Gulbadin Naib,['Karim Sadiq'],caught,Jatinder Singh,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
1,Jatinder Singh,4.0,5,1,0,80.0,Mohammad Naveed,0,bowled,Jatinder Singh,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
2,Jatinder Singh,24.0,29,1,0,82.75862068965517,WB Rankin,0,bowled,Jatinder Singh,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
2,Jatinder Singh,25.0,20,4,0,125.0,Mashrafe Mortaza,['Mohammad Mithun'],caught,Jatinder Singh,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
10,Kaleemullah,0.0,1,0,0,0.0,SM Sharif,0,bowled,Kaleemullah,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
2,Khawar Ali,21.0,27,3,0,77.77777777777779,notOut,notOut,notOut,notOut,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
0,Khawar Ali,4.0,7,0,0,57.14285714285714,Tanwir Afzal,0,lbw,Khawar Ali,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
2,Khawar Ali,14.0,24,1,0,58.333333333333336,Ahmed Raza,0,lbw,Khawar Ali,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
2,Khawar Ali,27.0,27,3,1,100.0,Aizaz Khan,['Waqas Barkat'],caught,Khawar Ali,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
0,Khawar Ali,18.0,13,4,0,138.46153846153845,Haseeb Amjad,['Babar Hayat'],caught,Khawar Ali,2015-11-26,Oman,Hong Kong,0,Sheikh Zayed Stadium
2,Khawar Ali,38.0,40,3,1,95.0,M Nasim Baras,0,caught and bowled,Khawar Ali,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
1,Khawar Ali,34.0,28,4,2,121.42857142857142,KJ O'Brien,0,bowled,Khawar Ali,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
1,Khawar Ali,8.0,14,0,1,57.14285714285714,Al-Amin Hossain,['Mashrafe Mortaza'],caught,Khawar Ali,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
3,Khawar Ali,17.0,27,1,0,62.96296296296296,MJG Rippon,['MJG Rippon'],run out,Zeeshan Maqsood,2017-01-15,Oman,Netherlands,0,Sheikh Zayed Stadium
4,Khawar Ali,17.0,27,1,0,62.96296296296296,MJG Rippon,"['T van der Gugten', 'W Barresi']",run out,AV Lalcheta,2017-01-15,Oman,Netherlands,0,Sheikh Zayed Stadium
5,Khawar Ali,17.0,27,1,0,62.96296296296296,MJG Rippon,['W Barresi'],stumped,Khawar Ali,2017-01-15,Oman,Netherlands,0,Sheikh Zayed Stadium
3,Khawar Ali,13.0,9,2,0,144.44444444444443,Ehsan Khan,['Anshuman Rath'],caught,Khawar Ali,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
3,Khawar Ali,13.0,16,1,0,81.25,CD de Lange,0,bowled,Khawar Ali,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
1,Khawar Ali,5.0,9,1,0,55.55555555555556,Fareed Ahmad,['Mohammad Shahzad'],caught,Khawar Ali,2017-01-20,Oman,Afghanistan,0,Dubai International Cricket Stadium
7,Khurram Nawaz,26.0,20,1,1,130.0,notOut,notOut,notOut,notOut,2017-01-15,Oman,Netherlands,0,Sheikh Zayed Stadium
4,Khurram Nawaz,5.0,7,1,0,71.42857142857143,notOut,notOut,notOut,notOut,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
4,Khurram Nawaz,23.0,28,2,1,82.14285714285714,CD de Lange,"['RD Berrington', 'MH Cross']",run out,Aqib Ilyas,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
5,Khurram Nawaz,23.0,28,2,1,82.14285714285714,SM Sharif,['KJ Coetzer'],caught,Khurram Nawaz,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
4,Khurram Nawaz,24.0,19,0,1,126.3157894736842,Rashid Khan,0,bowled,Khurram Nawaz,2017-01-20,Oman,Afghanistan,0,Dubai International Cricket Stadium
9,M Ansari,2.0,5,0,0,40.0,notOut,notOut,notOut,notOut,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
9,M Ansari,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
8,M Ansari,3.0,4,0,0,75.0,notOut,notOut,notOut,notOut,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
7,Mehran Khan,1.0,4,0,0,25.0,Mohammad Nabi,['Najibullah Zadran'],run out,Mehran Khan,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
5,Mehran Khan,7.0,5,1,0,140.0,Rohan Mustafa,0,bowled,Mehran Khan,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
5,Mehran Khan,28.0,16,0,3,175.0,notOut,notOut,notOut,notOut,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
4,Mehran Khan,12.0,8,1,0,150.0,notOut,notOut,notOut,notOut,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
6,Mehran Khan,8.0,12,1,0,66.66666666666666,Mohammad Shahzad (2),['Qadeer Ahmed'],caught,Mehran Khan,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
4,Mehran Khan,2.0,4,0,0,50.0,AR McBrine,['WTS Porterfield'],caught,Mehran Khan,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
6,Mehran Khan,3.0,5,0,0,60.0,Shakib Al Hasan,['Sabbir Rahman'],caught,Mehran Khan,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
3,Mehran Khan,10.0,10,0,1,100.0,Rashid Khan,0,bowled,Mehran Khan,2017-01-20,Oman,Afghanistan,0,Dubai International Cricket Stadium
9,Mohammad Nadeem,7.0,9,0,0,77.77777777777779,Aftab Alam,['Asghar Stanikzai'],caught,Mohammad Nadeem,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
8,Mohammad Nadeem,6.0,3,1,0,200.0,Yamin Ahmadzai,['Mirwais Ashraf (sub)'],caught,Mohammad Nadeem,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
9,Mohammad Nadeem,2.0,4,0,0,50.0,SM Sharif,0,bowled,Mohammad Nadeem,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
7,Mohammad Nadeem,6.0,4,1,0,150.0,Fareed Ahmad,['Gulbadin Naib'],caught,Mohammad Nadeem,2017-01-20,Oman,Afghanistan,0,Dubai International Cricket Stadium
9,Naseem Khushi,25.0,20,1,1,125.0,Ahsan Malik,['PW Borren'],caught,Naseem Khushi,2017-01-15,Oman,Netherlands,0,Sheikh Zayed Stadium
7,Naseem Khushi,0.0,1,0,0,0.0,CD de Lange,0,lbw,Naseem Khushi,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
6,Naseem Khushi,29.0,17,1,3,170.58823529411765,Fareed Ahmad,['Mohammad Shahzad'],caught,Naseem Khushi,2017-01-20,Oman,Afghanistan,0,Dubai International Cricket Stadium
10,RJ Ranpura,5.0,8,0,0,62.5,notOut,notOut,notOut,notOut,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
8,Sufyan Mehmood,13.0,32,2,0,40.625,notOut,notOut,notOut,notOut,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
6,Sultan Ahmed,15.0,12,3,0,125.0,Mirwais Ashraf,0,bowled,Sultan Ahmed,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
5,Sultan Ahmed,37.0,32,4,0,115.625,notOut,notOut,notOut,notOut,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
7,Sultan Ahmed,0.0,1,0,0,0.0,Rohan Mustafa,['Zaheer Maqsood'],caught,Sultan Ahmed,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
7,Sultan Ahmed,5.0,5,0,0,100.0,notOut,notOut,notOut,notOut,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
6,Sultan Ahmed,0.0,1,0,0,0.0,Yamin Ahmadzai,0,lbw,Sultan Ahmed,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
5,Sultan Ahmed,0.0,1,0,0,0.0,Amjad Javed,['SP Patil'],caught,Sultan Ahmed,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
7,Sultan Ahmed,1.0,2,0,0,50.0,WB Rankin,"[""NJ O'Brien""]",run out,Sultan Ahmed,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
7,Sultan Ahmed,1.0,3,0,0,33.33333333333333,Shakib Al Hasan,['Mahmudullah'],caught,Sultan Ahmed,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
8,Sultan Ahmed,1.0,2,0,0,50.0,RE van der Merwe,0,lbw,Sultan Ahmed,2017-01-15,Oman,Netherlands,0,Sheikh Zayed Stadium
8,Sultan Ahmed,17.0,13,2,0,130.76923076923077,SM Sharif,['MH Cross'],run out,Sultan Ahmed,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
2,VS Wategaonkar,14.0,14,1,0,100.0,Nadeem Ahmed,['Babar Hayat'],caught,VS Wategaonkar,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
0,Zeeshan Maqsood,6.0,4,0,1,150.0,Dawlat Zadran,0,bowled,Zeeshan Maqsood,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
0,Zeeshan Maqsood,44.0,35,7,0,125.71428571428571,AM Guruge,['Amjad Ali'],caught,Zeeshan Maqsood,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
0,Zeeshan Maqsood,0.0,2,0,0,0.0,Tanwir Afzal,['Babar Hayat'],caught,Zeeshan Maqsood,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
1,Zeeshan Maqsood,23.0,16,5,0,143.75,Aizaz Khan,['Nadeem Ahmed'],caught,Zeeshan Maqsood,2015-11-26,Oman,Hong Kong,0,Sheikh Zayed Stadium
0,Zeeshan Maqsood,24.0,15,4,1,160.0,Rokhan Barakzai,['Gulbadin Naib'],caught,Zeeshan Maqsood,2015-11-30,Oman,Afghanistan,0,Sheikh Zayed Stadium
0,Zeeshan Maqsood,17.0,13,1,1,130.76923076923077,Haseeb Amjad,['Nizakat Khan'],caught,Zeeshan Maqsood,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
0,Zeeshan Maqsood,52.0,43,5,2,120.93023255813952,Amir Hamza,['Mohammad Shahzad'],stumped,Zeeshan Maqsood,2016-02-20,Oman,Afghanistan,0,Khan Shaheb Osman Ali Stadium
0,Zeeshan Maqsood,46.0,44,5,1,104.54545454545455,Rohan Mustafa,['Muhammad Kaleem'],caught,Zeeshan Maqsood,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
0,Zeeshan Maqsood,38.0,33,6,0,115.15151515151516,KJ O'Brien,0,bowled,Zeeshan Maqsood,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
0,Zeeshan Maqsood,0.0,3,0,0,0.0,Taskin Ahmed,['Mahmudullah'],caught,Zeeshan Maqsood,2016-03-13,Oman,Bangladesh,0,Himachal Pradesh Cricket Association Stadium
1,Zeeshan Maqsood,34.0,31,5,0,109.6774193548387,notOut,notOut,notOut,notOut,2017-01-15,Oman,Netherlands,0,Sheikh Zayed Stadium
0,Zeeshan Maqsood,15.0,18,3,0,83.33333333333334,Aizaz Khan,['C Carter'],caught,Zeeshan Maqsood,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
0,Zeeshan Maqsood,17.0,23,3,0,73.91304347826086,MRJ Watt,['CS MacLeod'],caught,Zeeshan Maqsood,2017-01-19,Scotland,Scotland,0,Dubai International Cricket Stadium
0,Zeeshan Maqsood,33.0,41,2,1,80.48780487804879,Amir Hamza,"['Nawroz Mangal', 'Mohammad Shahzad']",run out,Zeeshan Maqsood,2017-01-20,Oman,Afghanistan,0,Dubai International Cricket Stadium
1,Zeeshan Siddiqui,18.0,16,3,0,112.5,Dawlat Zadran,['Asghar Stanikzai'],caught,Zeeshan Siddiqui,2015-07-25,Oman,Afghanistan,0,Clontarf Cricket Club Ground
4,Zeeshan Siddiqui,33.0,33,4,0,100.0,notOut,notOut,notOut,notOut,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
4,Zeeshan Siddiqui,5.0,9,0,0,55.55555555555556,Qadeer Ahmed,['SP Patil'],caught,Zeeshan Siddiqui,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
5,Zeeshan Siddiqui,2.0,3,0,0,66.66666666666666,Aizaz Khan,0,caught and bowled,Zeeshan Siddiqui,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
