bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
A Das,3,24,0,1,8.0,2012-06-26,India,England,0,St Lawrence Ground
A Das,3,29,0,0,9.666666666666666,2012-06-28,India,England,0,County Ground
A Das,3,13,0,0,4.333333333333333,2012-09-27,India,Australia,0,Galle International Stadium
A Das,2,18,0,0,9.0,2012-09-29,India,England,0,Galle International Stadium
A Das,4,12,0,3,3.0,2012-10-28,Pakistan,India,0,Guanggong International Cricket Stadium
A Das,4,12,0,2,3.0,2012-10-31,Pakistan,India,0,Guanggong International Cricket Stadium
A Das,3,20,0,1,6.666666666666667,2014-03-24,Sri Lanka,Sri Lanka,0,Sylhet Stadium
A Das,2,10,0,0,5.0,2014-03-30,India,India,0,Sylhet Stadium
A Das,3,18,0,2,6.0,2014-04-01,West Indies,India,0,Sylhet Stadium
A Mishra,4,21,0,1,5.25,2010-06-13,India,India,0,Harare Sports Club
A Mishra,4,22,1,2,5.5,2014-03-21,Pakistan,India,0,Shere Bangla National Stadium
A Mishra,4,18,0,3,4.5,2014-03-23,West Indies,India,0,Shere Bangla National Stadium
A Mishra,4,26,0,3,6.5,2014-03-28,India,India,0,Shere Bangla National Stadium
A Mishra,3,13,0,2,4.333333333333333,2014-03-30,India,India,0,Shere Bangla National Stadium
A Mishra,3,36,0,0,12.0,2014-04-04,South Africa,India,0,Shere Bangla National Stadium
A Mishra,4,32,0,1,8.0,2014-04-06,Sri Lanka,Sri Lanka,0,Shere Bangla National Stadium
A Mishra,4,24,0,3,6.0,2016-08-28,West Indies,0,0,Central Broward Regional Park Stadium Turf Ground
A Mishra,4,25,0,1,6.25,2017-01-29,England,India,0,"Vidarbha Cricket Association Stadium, Jamtha"
A Mishra,4,23,0,1,5.75,2017-02-01,England,India,0,M Chinnaswamy Stadium
A Nehra,4,52,0,1,13.0,2009-12-09,Sri Lanka,Sri Lanka,0,"Vidarbha Cricket Association Stadium, Jamtha"
A Nehra,3,44,0,0,14.666666666666666,2009-12-12,Sri Lanka,India,0,"Punjab Cricket Association Stadium, Mohali"
A Nehra,4,19,0,4,4.75,2010-05-01,India,India,0,"Beausejour Stadium, Gros Islet"
A Nehra,4,27,0,1,6.75,2010-05-02,South Africa,India,0,"Beausejour Stadium, Gros Islet"
A Nehra,4,31,0,2,7.75,2010-05-07,India,Australia,0,"Kensington Oval, Bridgetown"
A Nehra,4,35,0,4,8.75,2010-05-09,India,West Indies,0,"Kensington Oval, Bridgetown"
A Nehra,4,44,0,2,11.0,2010-05-11,Sri Lanka,Sri Lanka,0,"Beausejour Stadium, Gros Islet"
A Nehra,4,22,0,2,5.5,2011-01-09,India,India,0,Moses Mabhida Stadium
A Nehra,4,30,0,1,7.5,2016-01-26,India,India,0,Adelaide Oval
A Nehra,4,34,0,0,8.5,2016-01-29,India,India,0,Melbourne Cricket Ground
A Nehra,4,32,0,1,8.0,2016-01-31,India,India,0,Sydney Cricket Ground
A Nehra,3,21,0,2,7.0,2016-02-09,Sri Lanka,Sri Lanka,0,Maharashtra Cricket Association Stadium
A Nehra,3,26,0,2,8.666666666666666,2016-02-12,Sri Lanka,India,0,JSCA International Stadium Complex
A Nehra,2,17,0,1,8.5,2016-02-14,Sri Lanka,India,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
A Nehra,4,23,0,3,5.75,2016-02-24,India,India,0,Shere Bangla National Stadium
A Nehra,3,20,0,1,6.666666666666667,2016-02-27,Pakistan,India,0,Shere Bangla National Stadium
A Nehra,4,23,0,2,5.75,2016-03-01,Sri Lanka,India,0,Shere Bangla National Stadium
A Nehra,3,33,0,1,11.0,2016-03-06,India,India,0,Shere Bangla National Stadium
A Nehra,3,20,1,2,6.666666666666667,2016-03-15,New Zealand,New Zealand,0,"Vidarbha Cricket Association Stadium, Jamtha"
A Nehra,4,29,0,1,7.25,2016-03-23,Bangladesh,India,0,M Chinnaswamy Stadium
A Nehra,4,20,0,1,5.0,2016-03-27,Australia,India,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
A Nehra,4,24,0,1,6.0,2016-03-31,West Indies,West Indies,0,Wankhede Stadium
A Nehra,3,31,0,0,10.333333333333334,2017-01-26,England,England,0,Green Park
A Nehra,4,28,0,3,7.0,2017-01-29,England,India,0,"Vidarbha Cricket Association Stadium, Jamtha"
A Nehra,3,24,1,0,8.0,2017-02-01,England,India,0,M Chinnaswamy Stadium
A Sharma,4,21,0,3,5.25,2009-06-18,New Zealand,New Zealand,0,Trent Bridge
A Sharma,1,11,0,0,11.0,2010-05-13,India,Australia,0,"Beausejour Stadium, Gros Islet"
A Sharma,3,18,0,2,6.0,2011-06-26,India,England,0,County Ground
A Sharma,4,36,0,0,9.0,2012-06-26,India,England,0,St Lawrence Ground
A Sharma,2,11,0,0,5.5,2012-06-28,India,England,0,County Ground
AA Patil,3,21,0,0,7.0,2012-09-29,India,England,0,Galle International Stadium
AA Patil,2,16,0,2,8.0,2012-10-01,Pakistan,Pakistan,0,Galle International Stadium
AA Patil,4,20,0,1,5.0,2012-10-03,India,India,0,Nondescripts Cricket Club Ground
AA Patil,2,16,0,1,8.0,2012-10-28,Pakistan,India,0,Guanggong International Cricket Stadium
AA Patil,2,5,0,1,2.5,2012-10-31,Pakistan,India,0,Guanggong International Cricket Stadium
AA Patil,4,16,0,2,4.0,2016-03-15,Bangladesh,India,0,M Chinnaswamy Stadium
AA Patil,3,14,0,0,4.666666666666667,2016-03-19,Pakistan,Pakistan,0,Feroz Shah Kotla
AA Patil,4,22,0,0,5.5,2016-03-22,England,England,0,Himachal Pradesh Cricket Association Stadium
AA Patil,4,16,0,3,4.0,2016-03-27,West Indies,West Indies,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
AA Patil,4,18,0,1,4.5,2016-12-04,Pakistan,India,0,Asian Institute of Technology Ground
AB Agarkar,2,10,1,2,5.0,2006-12-01,India,India,0,New Wanderers Stadium
AB Agarkar,4,35,0,1,8.75,2007-09-14,Pakistan,0,0,Kingsmead
AB Agarkar,4,40,0,0,10.0,2007-09-16,New Zealand,New Zealand,0,New Wanderers Stadium
AB Dinda,3,34,0,1,11.333333333333334,2009-12-09,Sri Lanka,Sri Lanka,0,"Vidarbha Cricket Association Stadium, Jamtha"
AB Dinda,3,27,0,2,9.0,2010-06-12,India,India,0,Harare Sports Club
AB Dinda,4,15,0,2,3.75,2010-06-13,India,India,0,Harare Sports Club
AB Dinda,3,19,1,4,6.333333333333333,2012-08-07,India,India,0,Pallekele International Cricket Stadium
AB Dinda,2,26,0,1,13.0,2012-09-23,India,India,0,R Premadasa Stadium
AB Dinda,3,18,0,2,6.0,2012-12-20,England,India,0,Subrata Roy Sahara Stadium
AB Dinda,4,44,0,1,11.0,2012-12-22,England,England,0,Wankhede Stadium
AB Dinda,4,26,0,1,6.5,2012-12-25,Pakistan,Pakistan,0,M Chinnaswamy Stadium
AB Dinda,4,36,0,3,9.0,2012-12-28,Pakistan,India,0,"Sardar Patel Stadium, Motera"
AR Patel,4,17,0,3,4.25,2015-07-17,India,India,0,Harare Sports Club
AR Patel,4,23,0,1,5.75,2015-07-19,India,Zimbabwe,0,Harare Sports Club
AR Patel,4,45,0,0,11.25,2015-10-02,South Africa,South Africa,0,Himachal Pradesh Cricket Association Stadium
AR Patel,3,17,0,1,5.666666666666667,2015-10-05,South Africa,South Africa,0,Barabati Stadium
AR Patel,4,18,0,2,4.5,2016-06-18,India,Zimbabwe,0,Harare Sports Club
AR Patel,4,23,0,0,5.75,2016-06-20,India,India,0,Harare Sports Club
AR Patel,4,18,0,1,4.5,2016-06-22,India,India,0,Harare Sports Club
B Kumar,4,9,0,3,2.25,2012-12-25,Pakistan,Pakistan,0,M Chinnaswamy Stadium
B Kumar,4,46,0,1,11.5,2012-12-28,Pakistan,India,0,"Sardar Patel Stadium, Motera"
B Kumar,4,35,0,3,8.75,2013-10-10,Australia,India,0,Saurashtra Cricket Association Stadium
B Kumar,3,21,0,2,7.0,2014-03-21,Pakistan,India,0,Shere Bangla National Stadium
B Kumar,3,3,0,0,1.0,2014-03-23,West Indies,India,0,Shere Bangla National Stadium
B Kumar,3,21,0,1,7.0,2014-03-28,India,India,0,Shere Bangla National Stadium
B Kumar,3,7,0,1,2.3333333333333335,2014-03-30,India,India,0,Shere Bangla National Stadium
B Kumar,4,33,0,1,8.25,2014-04-04,South Africa,India,0,Shere Bangla National Stadium
B Kumar,3,18,0,0,6.0,2014-04-06,Sri Lanka,Sri Lanka,0,Shere Bangla National Stadium
B Kumar,4,22,0,0,5.5,2015-07-17,India,India,0,Harare Sports Club
B Kumar,4,26,0,2,6.5,2015-07-19,India,Zimbabwe,0,Harare Sports Club
B Kumar,4,40,0,0,10.0,2015-10-02,South Africa,South Africa,0,Himachal Pradesh Cricket Association Stadium
B Kumar,2,13,0,0,6.5,2015-10-05,South Africa,South Africa,0,Barabati Stadium
B Kumar,4,8,2,3,2.0,2016-03-03,United Arab Emirates,India,0,Shere Bangla National Stadium
B Kumar,4,43,0,0,10.75,2016-08-27,West Indies,West Indies,0,Central Broward Regional Park Stadium Turf Ground
B Kumar,4,36,0,1,9.0,2016-08-28,West Indies,0,0,Central Broward Regional Park Stadium Turf Ground
B Kumar,4,27,0,0,6.75,2017-07-09,India,West Indies,0,"Sabina Park, Kingston"
BB Sran,4,10,0,4,2.5,2016-06-20,India,India,0,Harare Sports Club
BB Sran,4,31,1,2,7.75,2016-06-22,India,India,0,Harare Sports Club
DP David,4,15,0,0,3.75,2010-05-13,India,Australia,0,"Beausejour Stadium, Gros Islet"
DP David,3,19,0,1,6.333333333333333,2011-06-26,India,England,0,County Ground
DS Kulkarni,4,32,0,1,8.0,2016-06-20,India,India,0,Harare Sports Club
DS Kulkarni,4,23,0,2,5.75,2016-06-22,India,India,0,Harare Sports Club
E Bisht,4,17,0,1,4.25,2012-06-28,India,England,0,County Ground
E Bisht,3,17,0,0,5.666666666666667,2012-09-27,India,Australia,0,Galle International Stadium
E Bisht,3,20,0,0,6.666666666666667,2012-09-29,India,England,0,Galle International Stadium
E Bisht,4,16,0,4,4.0,2012-10-03,India,India,0,Nondescripts Cricket Club Ground
E Bisht,4,22,0,1,5.5,2012-10-28,Pakistan,India,0,Guanggong International Cricket Stadium
E Bisht,4,9,0,1,2.25,2012-10-31,Pakistan,India,0,Guanggong International Cricket Stadium
E Bisht,4,21,0,4,5.25,2016-03-22,England,England,0,Himachal Pradesh Cricket Association Stadium
E Bisht,4,12,1,1,3.0,2016-03-27,West Indies,West Indies,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
E Bisht,4,22,0,2,5.5,2016-12-04,Pakistan,India,0,Asian Institute of Technology Ground
G Sultana,3,28,0,0,9.333333333333334,2009-06-18,New Zealand,New Zealand,0,Trent Bridge
G Sultana,3,28,0,0,9.333333333333334,2010-05-13,India,Australia,0,"Beausejour Stadium, Gros Islet"
G Sultana,4,28,0,1,7.0,2011-06-26,India,England,0,County Ground
G Sultana,4,21,0,2,5.25,2012-06-26,India,England,0,St Lawrence Ground
