,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
1,Anshuman Rath,20.0,17,2,0,117.64705882352942,notOut,notOut,notOut,notOut,2016-01-30,Scotland,Hong Kong,0,"Mission Road Ground, Mong Kok"
2,Anshuman Rath,1.0,4,0,0,25.0,BTJ Wheal,0,bowled,Anshuman Rath,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
0,Anshuman Rath,11.0,17,1,0,64.70588235294117,Amir Ali,['Sultan Ahmed'],stumped,Anshuman Rath,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
0,Anshuman Rath,10.0,16,1,0,62.5,Amjad Javed,0,lbw,Anshuman Rath,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
0,Anshuman Rath,41.0,38,5,0,107.89473684210526,Rashid Khan,['Mohammad Shahzad'],stumped,Anshuman Rath,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
4,Anshuman Rath,13.0,8,2,0,162.5,TL Chatara,['DT Tiripano'],caught,Anshuman Rath,2016-03-08,Zimbabwe,Zimbabwe,0,"Vidarbha Cricket Association Stadium, Jamtha"
4,Anshuman Rath,28.0,32,1,0,87.5,notOut,notOut,notOut,notOut,2016-03-10,Hong Kong,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
4,Anshuman Rath,21.0,23,0,0,91.30434782608695,MW Machan,['MH Cross'],stumped,Anshuman Rath,2016-03-12,Scotland,Scotland,0,"Vidarbha Cricket Association Stadium, Jamtha"
3,Anshuman Rath,6.0,6,1,0,100.0,AR McBrine,0,bowled,Anshuman Rath,2016-09-05,Hong Kong,Hong Kong,0,"Bready Cricket Club, Magheramason"
3,Anshuman Rath,29.0,25,2,0,115.99999999999999,CD de Lange,"['MRJ Watt', 'MH Cross', 'CD de Lange']",run out,Anshuman Rath,2017-01-14,Scotland,Scotland,0,Sheikh Zayed Stadium
3,Anshuman Rath,8.0,8,1,0,100.0,Bilal Khan,['Sultan Ahmed'],caught,Anshuman Rath,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
4,Anshuman Rath,44.0,27,5,1,162.96296296296296,PA van Meekeren,0,bowled,Anshuman Rath,2017-01-18,Netherlands,Hong Kong,0,Dubai International Cricket Stadium
3,Babar Hayat,20.0,25,2,0,80.0,SP Gauchan,0,bowled,Babar Hayat,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
4,Babar Hayat,5.0,3,1,0,166.66666666666669,Mohammad Nabi,['Asghar Stanikzai'],caught,Babar Hayat,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
4,Babar Hayat,1.0,4,0,0,25.0,Al-Amin Hossain,['Mushfiqur Rahim'],caught,Babar Hayat,2014-03-20,Hong Kong,Hong Kong,0,Zahur Ahmed Chowdhury Stadium
4,Babar Hayat,0.0,2,0,0,0.0,Sompal Kami,0,lbw,Babar Hayat,2014-11-24,Nepal,Hong Kong,0,P Sara Oval
4,Babar Hayat,17.0,22,0,0,77.27272727272727,notOut,notOut,notOut,notOut,2015-07-15,Nepal,Hong Kong,0,"Civil Service Cricket Club, Stormont"
4,Babar Hayat,7.0,6,0,1,116.66666666666667,GH Dockrell,0,lbw,Babar Hayat,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
4,Babar Hayat,20.0,10,1,1,200.0,notOut,notOut,notOut,notOut,2015-07-21,Hong Kong,Hong Kong,0,"The Village, Malahide"
4,Babar Hayat,8.0,20,0,0,40.0,RML Taylor,['MH Cross'],caught,Babar Hayat,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
2,Babar Hayat,16.0,7,4,0,228.57142857142856,Bilal Khan,['Adnan Ilyas'],caught,Babar Hayat,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
1,Babar Hayat,27.0,35,2,0,77.14285714285715,Zeeshan Maqsood,['Amir Ali'],caught,Babar Hayat,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
2,Babar Hayat,65.0,45,4,3,144.44444444444443,notOut,notOut,notOut,notOut,2015-11-26,Oman,Hong Kong,0,Sheikh Zayed Stadium
2,Babar Hayat,26.0,15,2,2,173.33333333333334,notOut,notOut,notOut,notOut,2016-01-30,Scotland,Hong Kong,0,"Mission Road Ground, Mong Kok"
1,Babar Hayat,1.0,6,0,0,16.666666666666664,SM Sharif,['PL Mommsen'],caught,Babar Hayat,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
2,Babar Hayat,122.0,60,9,7,203.33333333333331,M Ansari,['M Ansari'],run out,Aizaz Khan,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
3,Babar Hayat,122.0,60,9,7,203.33333333333331,AV Lalcheta,['Jatinder Singh'],caught,Babar Hayat,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
2,Babar Hayat,54.0,47,8,0,114.89361702127661,Farhan Ahmed,['Saqlain Haider'],caught,Babar Hayat,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
2,Babar Hayat,18.0,16,2,1,112.5,Mohammad Nabi,['Samiullah Shenwari'],caught,Babar Hayat,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
2,Babar Hayat,9.0,12,1,0,75.0,WP Masakadza,0,lbw,Babar Hayat,2016-03-08,Zimbabwe,Zimbabwe,0,"Vidarbha Cricket Association Stadium, Jamtha"
2,Babar Hayat,0.0,2,0,0,0.0,Mohammad Nabi,['Samiullah Shenwari'],caught,Babar Hayat,2016-03-10,Hong Kong,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
2,Babar Hayat,15.0,11,3,0,136.36363636363635,CD de Lange,['CS MacLeod (sub)'],caught,Babar Hayat,2016-03-12,Scotland,Scotland,0,"Vidarbha Cricket Association Stadium, Jamtha"
2,Babar Hayat,49.0,31,2,2,158.06451612903226,KJ O'Brien,['CA Young'],caught,Babar Hayat,2016-09-05,Hong Kong,Hong Kong,0,"Bready Cricket Club, Magheramason"
2,Babar Hayat,10.0,10,2,0,100.0,SM Sharif,['JH Davey'],caught,Babar Hayat,2017-01-14,Scotland,Scotland,0,Sheikh Zayed Stadium
2,Babar Hayat,5.0,6,1,0,83.33333333333334,Bilal Khan,0,lbw,Babar Hayat,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
3,Babar Hayat,11.0,26,0,0,42.30769230769231,MP O'Dowd,['PM Seelaar'],caught,Babar Hayat,2017-01-18,Netherlands,Hong Kong,0,Dubai International Cricket Stadium
6,C Carter,15.0,21,1,0,71.42857142857143,Bilal Khan,['Adnan Ilyas'],caught,C Carter,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
8,C Carter,15.0,10,2,0,150.0,Khawar Ali,['Aamir Kaleem'],caught,C Carter,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
8,C Carter,6.0,7,0,0,85.71428571428571,notOut,notOut,notOut,notOut,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
7,C Carter,2.0,4,0,0,50.0,notOut,notOut,notOut,notOut,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
7,C Carter,17.0,21,0,0,80.95238095238095,Khawar Ali,['A Poulose'],caught,C Carter,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
4,Ehsan Khan,29.0,24,2,1,120.83333333333333,CA Young,['GJ Thompson'],run out,Tanwir Afzal,2016-09-05,Hong Kong,Hong Kong,0,"Bready Cricket Club, Magheramason"
6,Ehsan Khan,42.0,22,3,3,190.9090909090909,notOut,notOut,notOut,notOut,2017-01-14,Scotland,Scotland,0,Sheikh Zayed Stadium
6,Ehsan Khan,10.0,18,1,0,55.55555555555556,Kaleemullah,0,lbw,Ehsan Khan,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
8,Ehsan Nawaz,0.0,2,0,0,0.0,Kaleemullah,['Sultan Ahmed'],caught,Ehsan Nawaz,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
9,Haseeb Amjad,4.0,9,0,0,44.44444444444444,notOut,notOut,notOut,notOut,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
9,Haseeb Amjad,7.0,6,1,0,116.66666666666667,notOut,notOut,notOut,notOut,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
8,Haseeb Amjad,12.0,6,0,1,200.0,notOut,notOut,notOut,notOut,2014-03-20,Hong Kong,Hong Kong,0,Zahur Ahmed Chowdhury Stadium
8,Haseeb Amjad,2.0,3,0,0,66.66666666666666,Sagar Pun,['B Bhandari'],caught,Haseeb Amjad,2014-11-24,Nepal,Hong Kong,0,P Sara Oval
8,Haseeb Amjad,5.0,7,0,0,71.42857142857143,RML Taylor,0,bowled,Haseeb Amjad,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
9,Haseeb Amjad,1.0,2,0,0,50.0,Khawar Ali,['Sultan Ahmed'],run out,Haseeb Amjad,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
9,Haseeb Amjad,2.0,2,0,0,100.0,notOut,notOut,notOut,notOut,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
9,Haseeb Amjad,8.0,9,1,0,88.88888888888889,RD Berrington,['MW Machan'],caught,Haseeb Amjad,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
9,Haseeb Amjad,4.0,1,1,0,400.0,notOut,notOut,notOut,notOut,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
0,Irfan Ahmed,0.0,1,0,0,0.0,P Khadka,['SP Khakurel'],caught,Irfan Ahmed,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
0,Irfan Ahmed,0.0,1,0,0,0.0,Shapoor Zadran,0,bowled,Irfan Ahmed,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
1,Irfan Ahmed,34.0,28,3,3,121.42857142857142,Shakib Al Hasan,0,lbw,Irfan Ahmed,2014-03-20,Hong Kong,Hong Kong,0,Zahur Ahmed Chowdhury Stadium
0,Irfan Ahmed,8.0,20,0,0,40.0,A Bhattarai,['SP Khakurel'],run out,KD Shah,2014-11-24,Nepal,Hong Kong,0,P Sara Oval
1,Irfan Ahmed,8.0,20,0,0,40.0,A Bhattarai,['B Bhandari'],caught,Irfan Ahmed,2014-11-24,Nepal,Hong Kong,0,P Sara Oval
0,Irfan Ahmed,1.0,6,0,0,16.666666666666664,Sompal Kami,0,bowled,Irfan Ahmed,2015-07-15,Nepal,Hong Kong,0,"Civil Service Cricket Club, Stormont"
0,Irfan Ahmed,6.0,8,1,0,75.0,CA Young,['SW Poynter'],caught,Irfan Ahmed,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
0,Irfan Ahmed,16.0,11,0,2,145.45454545454547,Mirwais Ashraf,['Asghar Stanikzai'],caught,Irfan Ahmed,2015-07-21,Hong Kong,Hong Kong,0,"The Village, Malahide"
0,Irfan Ahmed,11.0,12,0,1,91.66666666666666,SM Sharif,['RML Taylor'],caught,Irfan Ahmed,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
1,JJ Atkinson,6.0,7,1,0,85.71428571428571,Sompal Kami,0,bowled,JJ Atkinson,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
1,JJ Atkinson,31.0,22,5,1,140.9090909090909,Amir Hamza,0,lbw,JJ Atkinson,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
2,JJ Atkinson,7.0,15,0,0,46.666666666666664,Shakib Al Hasan,0,lbw,JJ Atkinson,2014-03-20,Hong Kong,Hong Kong,0,Zahur Ahmed Chowdhury Stadium
3,JJ Atkinson,0.0,2,0,0,0.0,SP Gauchan,['SP Khakurel'],stumped,JJ Atkinson,2014-11-24,Nepal,Hong Kong,0,P Sara Oval
5,JJ Atkinson,9.0,5,2,0,180.0,KJ O'Brien,0,bowled,JJ Atkinson,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
1,JJ Atkinson,47.0,48,4,2,97.91666666666666,Shapoor Zadran,['Shafiqullah'],caught,JJ Atkinson,2015-07-21,Hong Kong,Hong Kong,0,"The Village, Malahide"
1,JJ Atkinson,0.0,2,0,0,0.0,AC Evans,['JH Davey'],caught,JJ Atkinson,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
0,JJ Atkinson,20.0,7,2,1,285.7142857142857,SM Sharif,['MW Machan'],caught,JJ Atkinson,2016-01-30,Scotland,Hong Kong,0,"Mission Road Ground, Mong Kok"
0,JJ Atkinson,0.0,1,0,0,0.0,SM Sharif,['MH Cross'],caught,JJ Atkinson,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
0,JJ Atkinson,53.0,44,4,2,120.45454545454545,DT Tiripano,['SC Williams'],caught,JJ Atkinson,2016-03-08,Zimbabwe,Zimbabwe,0,"Vidarbha Cricket Association Stadium, Jamtha"
0,JJ Atkinson,16.0,20,2,0,80.0,Rashid Khan,0,bowled,JJ Atkinson,2016-03-10,Hong Kong,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
0,JJ Atkinson,13.0,20,2,0,65.0,JH Davey,0,caught and bowled,JJ Atkinson,2016-03-12,Scotland,Scotland,0,"Vidarbha Cricket Association Stadium, Jamtha"
5,KD Shah,0.0,10,0,0,0.0,notOut,notOut,notOut,notOut,2014-11-24,Nepal,Hong Kong,0,P Sara Oval
5,KD Shah,12.0,19,0,0,63.1578947368421,B Regmi,0,bowled,KD Shah,2015-07-15,Nepal,Hong Kong,0,"Civil Service Cricket Club, Stormont"
9,KD Shah,4.0,3,0,0,133.33333333333331,notOut,notOut,notOut,notOut,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
1,KD Shah,5.0,4,0,0,125.0,AV Lalcheta,0,bowled,KD Shah,2015-11-26,Oman,Hong Kong,0,Sheikh Zayed Stadium
4,KD Shah,7.0,16,0,0,43.75,RD Berrington,['CS MacLeod'],caught,KD Shah,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
1,KD Shah,0.0,1,0,0,0.0,Bilal Khan,['Sultan Ahmed'],caught,KD Shah,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
1,KD Shah,0.0,2,0,0,0.0,Mohammad Naveed,0,bowled,KD Shah,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
1,KD Shah,29.0,20,5,1,145.0,Mohammad Nabi,0,lbw,KD Shah,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
6,KD Shah,11.0,14,1,0,78.57142857142857,Mohammad Nabi,0,caught and bowled,KD Shah,2016-03-10,Hong Kong,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
8,KD Shah,7.0,5,1,0,140.0,notOut,notOut,notOut,notOut,2016-03-12,Scotland,Scotland,0,"Vidarbha Cricket Association Stadium, Jamtha"
4,MS Chapman,13.0,12,1,0,108.33333333333333,B Regmi,0,bowled,MS Chapman,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
3,MS Chapman,38.0,44,3,1,86.36363636363636,Dawlat Zadran,0,bowled,MS Chapman,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
3,MS Chapman,5.0,7,0,0,71.42857142857143,Mahmudullah,0,bowled,MS Chapman,2014-03-20,Hong Kong,Hong Kong,0,Zahur Ahmed Chowdhury Stadium
3,MS Chapman,9.0,11,1,0,81.81818181818183,B Regmi,['PS Airee'],caught,MS Chapman,2015-07-15,Nepal,Hong Kong,0,"Civil Service Cricket Club, Stormont"
3,MS Chapman,30.0,25,5,0,120.0,JF Mooney,['SR Thompson'],caught,MS Chapman,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
3,MS Chapman,40.0,25,5,1,160.0,Mohammad Nabi,['Nawroz Mangal'],caught,MS Chapman,2015-07-21,Hong Kong,Hong Kong,0,"The Village, Malahide"
3,MS Chapman,24.0,23,2,1,104.34782608695652,SM Sharif,0,bowled,MS Chapman,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
3,MS Chapman,18.0,23,2,0,78.26086956521739,Mehran Khan,['Sultan Ahmed'],caught,MS Chapman,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
3,MS Chapman,20.0,18,3,0,111.11111111111111,Zeeshan Maqsood,0,bowled,MS Chapman,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
3,MS Chapman,63.0,41,3,3,153.65853658536585,notOut,notOut,notOut,notOut,2015-11-26,Oman,Hong Kong,0,Sheikh Zayed Stadium
3,MS Chapman,4.0,5,1,0,80.0,BTJ Wheal,['MH Cross'],caught,MS Chapman,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
4,MS Chapman,8.0,7,1,0,114.28571428571428,Aamir Kaleem,['Aamir Kaleem'],run out,MS Chapman,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
3,MS Chapman,29.0,17,3,1,170.58823529411765,Ahmed Raza,['Shaiman Anwar'],caught,MS Chapman,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
3,MS Chapman,2.0,3,0,0,66.66666666666666,Mohammad Nabi,['Gulbadin Naib'],caught,MS Chapman,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
3,MS Chapman,19.0,18,2,1,105.55555555555556,Sikandar Raza,['V Sibanda'],caught,MS Chapman,2016-03-08,Zimbabwe,Zimbabwe,0,"Vidarbha Cricket Association Stadium, Jamtha"
3,MS Chapman,8.0,11,0,0,72.72727272727273,Gulbadin Naib,0,bowled,MS Chapman,2016-03-10,Hong Kong,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
3,MS Chapman,40.0,41,1,1,97.5609756097561,MRJ Watt,['KJ Coetzer'],caught,MS Chapman,2016-03-12,Scotland,Scotland,0,"Vidarbha Cricket Association Stadium, Jamtha"
6,Munir Dar,3.0,7,0,0,42.857142857142854,notOut,notOut,notOut,notOut,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
5,Munir Dar,36.0,27,3,1,133.33333333333331,Abdur Razzak,0,lbw,Munir Dar,2014-03-20,Hong Kong,Hong Kong,0,Zahur Ahmed Chowdhury Stadium
10,Nadeem Ahmed,5.0,11,0,0,45.45454545454545,JK Mukhiya,0,bowled,Nadeem Ahmed,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
9,Nadeem Ahmed,2.0,2,0,0,100.0,notOut,notOut,notOut,notOut,2014-03-20,Hong Kong,Hong Kong,0,Zahur Ahmed Chowdhury Stadium
10,Nadeem Ahmed,1.0,3,0,0,33.33333333333333,notOut,notOut,notOut,notOut,2014-11-24,Nepal,Hong Kong,0,P Sara Oval
10,Nadeem Ahmed,10.0,4,2,0,250.0,JH Davey,['CD de Lange'],caught,Nadeem Ahmed,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
10,Nadeem Ahmed,6.0,9,0,0,66.66666666666666,notOut,notOut,notOut,notOut,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
10,Nadeem Ahmed,0.0,3,0,0,0.0,Bilal Khan,0,bowled,Nadeem Ahmed,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
10,Nadeem Ahmed,1.0,2,0,0,50.0,notOut,notOut,notOut,notOut,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
8,Nadeem Ahmed,2.0,5,0,0,40.0,Rashid Khan,"['Shapoor Zadran', 'Rashid Khan']",run out,C Carter,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
9,Nadeem Ahmed,2.0,5,0,0,40.0,Rashid Khan,0,lbw,Nadeem Ahmed,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
9,Nadeem Ahmed,7.0,16,0,0,43.75,Khawar Ali,0,bowled,Nadeem Ahmed,2017-01-16,Oman,Oman,0,Sheikh Zayed Stadium
8,Najeeb Amar,2.0,9,0,0,22.22222222222222,Sompal Kami,['SP Khakurel'],caught,Najeeb Amar,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
5,Nizakat Khan,0.0,1,0,0,0.0,B Regmi,0,bowled,Nizakat Khan,2014-03-16,Nepal,Nepal,0,Zahur Ahmed Chowdhury Stadium
5,Nizakat Khan,9.0,4,0,1,225.0,Amir Hamza,['Mohammad Nabi'],caught,Nizakat Khan,2014-03-18,Hong Kong,Afghanistan,0,Zahur Ahmed Chowdhury Stadium
6,Nizakat Khan,12.0,21,0,0,57.14285714285714,Mahmudullah,['Mominul Haque (sub)'],caught,Nizakat Khan,2014-03-20,Hong Kong,Hong Kong,0,Zahur Ahmed Chowdhury Stadium
2,Nizakat Khan,25.0,18,2,1,138.88888888888889,B Regmi,['SP Khakurel'],caught,Nizakat Khan,2015-07-15,Nepal,Hong Kong,0,"Civil Service Cricket Club, Stormont"
2,Nizakat Khan,25.0,23,1,2,108.69565217391303,KJ O'Brien,['GC Wilson'],stumped,Nizakat Khan,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
2,Nizakat Khan,26.0,29,0,1,89.65517241379311,Shapoor Zadran,['Nawroz Mangal'],caught,Nizakat Khan,2015-07-21,Hong Kong,Hong Kong,0,"The Village, Malahide"
2,Nizakat Khan,9.0,6,2,0,150.0,AC Evans,['MH Cross'],caught,Nizakat Khan,2015-07-25,Scotland,Scotland,0,"The Village, Malahide"
4,Nizakat Khan,1.0,2,0,0,50.0,AV Lalcheta,0,bowled,Nizakat Khan,2015-11-21,Oman,Oman,0,Sheikh Zayed Stadium
4,Nizakat Khan,29.0,28,2,0,103.57142857142858,Bilal Khan,0,bowled,Nizakat Khan,2015-11-25,Oman,Oman,0,Sheikh Zayed Stadium
5,Nizakat Khan,17.0,23,2,0,73.91304347826086,RD Berrington,['RML Taylor'],caught,Nizakat Khan,2016-01-31,Scotland,Scotland,0,"Mission Road Ground, Mong Kok"
5,Nizakat Khan,0.0,1,0,0,0.0,Zeeshan Maqsood,['Sultan Ahmed'],stumped,Nizakat Khan,2016-02-19,Oman,Oman,0,Khan Shaheb Osman Ali Stadium
4,Nizakat Khan,28.0,18,1,2,155.55555555555557,Amjad Javed,0,bowled,Nizakat Khan,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
4,Nizakat Khan,1.0,4,0,0,25.0,Shapoor Zadran,['Mohammad Shahzad'],caught,Nizakat Khan,2016-02-22,Hong Kong,Afghanistan,0,Shere Bangla National Stadium
6,Nizakat Khan,0.0,1,0,0,0.0,TL Chatara,['SC Williams'],caught,Nizakat Khan,2016-03-08,Zimbabwe,Zimbabwe,0,"Vidarbha Cricket Association Stadium, Jamtha"
5,Nizakat Khan,8.0,10,0,0,80.0,Mohammad Nabi,['Mohammad Shahzad'],stumped,Nizakat Khan,2016-03-10,Hong Kong,Afghanistan,0,"Vidarbha Cricket Association Stadium, Jamtha"
