,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
8,Amjad Javed,9.0,16,0,0,56.25,MRJ Watt,['MH Cross'],caught,Amjad Javed,2015-07-09,United Arab Emirates,Scotland,0,"Grange Cricket Club Ground, Raeburn Place"
5,Amjad Javed,14.0,8,3,0,175.0,Dawlat Zadran,0,bowled,Amjad Javed,2015-07-10,United Arab Emirates,Afghanistan,0,"Grange Cricket Club Ground, Raeburn Place"
4,Amjad Javed,76.0,43,5,5,176.74418604651163,SM Sharif,['MA Leask'],caught,Amjad Javed,2016-02-04,Scotland,United Arab Emirates,0,ICC Academy
5,Amjad Javed,3.0,9,0,0,33.33333333333333,KJ O'Brien,0,bowled,Amjad Javed,2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
7,Amjad Javed,19.0,13,0,2,146.15384615384613,WB Rankin,0,caught and bowled,Amjad Javed,2016-02-16,Ireland,United Arab Emirates,0,Sheikh Zayed Stadium
3,Amjad Javed,4.0,5,0,0,80.0,Rashid Khan,0,lbw,Amjad Javed,2016-02-19,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
5,Amjad Javed,6.0,1,0,1,600.0,notOut,notOut,notOut,notOut,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
5,Amjad Javed,8.0,13,1,0,61.53846153846154,Aamir Kaleem,['Sufyan Mehmood'],caught,Amjad Javed,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
7,Amjad Javed,13.0,19,0,0,68.42105263157895,KMDN Kulasekara,['CK Kapugedera'],caught,Amjad Javed,2016-02-25,United Arab Emirates,Sri Lanka,0,Shere Bangla National Stadium
6,Amjad Javed,3.0,10,0,0,30.0,Mahmudullah,0,hit wicket,Amjad Javed,2016-02-26,United Arab Emirates,Bangladesh,0,Shere Bangla National Stadium
6,Amjad Javed,27.0,18,3,2,150.0,notOut,notOut,notOut,notOut,2016-02-29,United Arab Emirates,Pakistan,0,Shere Bangla National Stadium
5,Amjad Javed,0.0,1,0,0,0.0,Harbhajan Singh,['P Negi'],caught,Amjad Javed,2016-03-03,United Arab Emirates,India,0,Shere Bangla National Stadium
6,Amjad Javed,6.0,6,1,0,100.0,Fareed Ahmad,0,bowled,Amjad Javed,2016-12-14,Afghanistan,Afghanistan,0,ICC Academy
6,Amjad Javed,7.0,7,1,0,100.0,Dawlat Zadran,['Samiullah Shenwari'],caught,Amjad Javed,2017-01-16,Afghanistan,Afghanistan,0,Sheikh Zayed Stadium
6,Amjad Javed,47.0,50,0,5,94.0,notOut,notOut,notOut,notOut,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
9,EHSN Silva,3.0,6,0,0,50.0,notOut,notOut,notOut,notOut,2014-03-17,United Arab Emirates,Netherlands,0,Sylhet Stadium
8,EHSN Silva,13.0,17,1,0,76.47058823529412,notOut,notOut,notOut,notOut,2014-03-21,Zimbabwe,Zimbabwe,0,Sylhet Stadium
5,Fahad Tariq,0.0,1,0,0,0.0,Mudassar Bukhari,['W Barresi'],caught,Fahad Tariq,2016-02-03,Netherlands,Netherlands,0,ICC Academy
7,Fahad Tariq,16.0,18,1,1,88.88888888888889,TJ Murtagh,"[""NJ O'Brien""]",caught,Fahad Tariq,2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
7,Fahad Tariq,0.0,2,0,0,0.0,Shakib Al Hasan,['Nurul Hasan'],stumped,Fahad Tariq,2016-02-26,United Arab Emirates,Bangladesh,0,Shere Bangla National Stadium
7,Fahad Tariq,3.0,5,0,0,60.0,P Negi,"['P Negi', 'MS Dhoni']",run out,Fahad Tariq,2016-03-03,United Arab Emirates,India,0,Shere Bangla National Stadium
1,Faizan Asif,6.0,4,0,1,150.0,MR Swart,['Ahsan Malik'],caught,Faizan Asif,2014-03-17,United Arab Emirates,Netherlands,0,Sylhet Stadium
1,Faizan Asif,11.0,17,1,0,64.70588235294117,TJ Murtagh,"['TJ Murtagh', 'GC Wilson']",run out,Faizan Asif,2014-03-19,United Arab Emirates,Ireland,0,Sylhet Stadium
1,Faizan Asif,1.0,3,0,0,33.33333333333333,TL Chatara,['Sikandar Raza'],run out,Faizan Asif,2014-03-21,Zimbabwe,Zimbabwe,0,Sylhet Stadium
0,Faizan Asif,17.0,11,2,0,154.54545454545453,AC Evans,['CS MacLeod'],caught,Faizan Asif,2015-07-09,United Arab Emirates,Scotland,0,"Grange Cricket Club Ground, Raeburn Place"
0,Faizan Asif,28.0,20,4,1,140.0,Mirwais Ashraf,['Najibullah Zadran'],caught,Faizan Asif,2015-07-10,United Arab Emirates,Afghanistan,0,"Grange Cricket Club Ground, Raeburn Place"
0,Faizan Asif,17.0,14,2,1,121.42857142857142,Ahsan Malik,['T van der Gugten'],caught,Faizan Asif,2015-07-12,United Arab Emirates,Netherlands,0,"Grange Cricket Club Ground, Raeburn Place"
9,Farhan Ahmed,4.0,8,0,0,50.0,MJG Rippon,0,lbw,Farhan Ahmed,2016-02-03,Netherlands,Netherlands,0,ICC Academy
5,Fayyaz Ahmed,11.0,12,2,0,91.66666666666666,RE van der Merwe,['MR Swart'],caught,Fayyaz Ahmed,2015-07-12,United Arab Emirates,Netherlands,0,"Grange Cricket Club Ground, Raeburn Place"
7,Ghulam Shabber,2.0,3,0,0,66.66666666666666,Rashid Khan,['Najibullah Zadran'],caught,Ghulam Shabber,2016-12-18,Afghanistan,Afghanistan,0,ICC Academy
3,Ghulam Shabber,20.0,22,2,0,90.9090909090909,Dawlat Zadran,['Mohammad Shahzad'],caught,Ghulam Shabber,2017-01-16,Afghanistan,Afghanistan,0,Sheikh Zayed Stadium
2,Ghulam Shabber,9.0,7,2,0,128.57142857142858,WB Rankin,['GH Dockrell'],caught,Ghulam Shabber,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
6,Ghulam Shabber,9.0,7,0,1,128.57142857142858,notOut,notOut,notOut,notOut,2017-04-12,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
6,Ghulam Shabber,10.0,5,0,1,200.0,notOut,notOut,notOut,notOut,2017-04-14,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
0,Hafiz Qaleem,2.0,4,0,0,50.0,Mudassar Bukhari,['MJG Rippon'],caught,Hafiz Qaleem,2016-02-03,Netherlands,Netherlands,0,ICC Academy
10,Kamran Shazad,0.0,2,0,0,0.0,Ahsan Malik,['LV van Beek'],caught,Kamran Shazad,2014-03-17,United Arab Emirates,Netherlands,0,Sylhet Stadium
9,Kamran Shazad,21.0,16,1,2,131.25,TL Chatara,0,bowled,Kamran Shazad,2014-03-21,Zimbabwe,Zimbabwe,0,Sylhet Stadium
3,Khurram Khan,31.0,27,4,0,114.81481481481481,TLW Cooper,0,bowled,Khurram Khan,2014-03-17,United Arab Emirates,Netherlands,0,Sylhet Stadium
2,Khurram Khan,16.0,21,1,0,76.19047619047619,TJ Murtagh,['EC Joyce'],caught,Khurram Khan,2014-03-19,United Arab Emirates,Ireland,0,Sylhet Stadium
2,Khurram Khan,26.0,29,3,1,89.65517241379311,SC Williams,['E Chigumbura'],caught,Khurram Khan,2014-03-21,Zimbabwe,Zimbabwe,0,Sylhet Stadium
1,L Sreekumar,0.0,1,0,0,0.0,N Vanua,0,lbw,L Sreekumar,2017-04-14,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
10,Mohammad Naveed,19.0,17,1,1,111.76470588235294,notOut,notOut,notOut,notOut,2015-07-09,United Arab Emirates,Scotland,0,"Grange Cricket Club Ground, Raeburn Place"
6,Mohammad Naveed,10.0,5,1,1,200.0,Hamid Hassan,['Mohammad Nabi'],caught,Mohammad Naveed,2015-07-10,United Arab Emirates,Afghanistan,0,"Grange Cricket Club Ground, Raeburn Place"
6,Mohammad Naveed,9.0,10,1,0,90.0,Ahsan Malik,['PW Borren'],caught,Mohammad Naveed,2015-07-12,United Arab Emirates,Netherlands,0,"Grange Cricket Club Ground, Raeburn Place"
7,Mohammad Naveed,1.0,7,0,0,14.285714285714285,Mudassar Bukhari,"[""MP O'Dowd""]",caught,Mohammad Naveed,2016-02-03,Netherlands,Netherlands,0,ICC Academy
7,Mohammad Naveed,0.0,1,0,0,0.0,SM Sharif,['JH Davey'],caught,Mohammad Naveed,2016-02-04,Scotland,United Arab Emirates,0,ICC Academy
8,Mohammad Naveed,12.0,15,0,1,80.0,MC Sorensen,['PR Stirling'],caught,Mohammad Naveed,2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
9,Mohammad Naveed,3.0,3,0,0,100.0,notOut,notOut,notOut,notOut,2016-02-16,Ireland,United Arab Emirates,0,Sheikh Zayed Stadium
6,Mohammad Naveed,5.0,2,1,0,250.0,notOut,notOut,notOut,notOut,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
8,Mohammad Naveed,10.0,10,1,0,100.0,SL Malinga,['AD Mathews'],caught,Mohammad Naveed,2016-02-25,United Arab Emirates,Sri Lanka,0,Shere Bangla National Stadium
10,Mohammad Naveed,8.0,7,2,0,114.28571428571428,notOut,notOut,notOut,notOut,2016-02-26,United Arab Emirates,Bangladesh,0,Shere Bangla National Stadium
7,Mohammad Naveed,10.0,5,1,1,200.0,notOut,notOut,notOut,notOut,2016-02-29,United Arab Emirates,Pakistan,0,Shere Bangla National Stadium
8,Mohammad Naveed,5.0,7,0,0,71.42857142857143,B Kumar,['P Negi'],caught,Mohammad Naveed,2016-03-03,United Arab Emirates,India,0,Shere Bangla National Stadium
8,Mohammad Naveed,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2016-12-14,Afghanistan,Afghanistan,0,ICC Academy
8,Mohammad Naveed,0.0,2,0,0,0.0,Rashid Khan,0,bowled,Mohammad Naveed,2016-12-18,Afghanistan,Afghanistan,0,ICC Academy
7,Mohammad Naveed,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2017-01-16,Afghanistan,Afghanistan,0,Sheikh Zayed Stadium
8,Mohammad Naveed,25.0,11,4,1,227.27272727272728,notOut,notOut,notOut,notOut,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
1,Mohammad Naveed,15.0,10,1,1,150.0,WT Gavera,['JNT Vare'],caught,Mohammad Naveed,2017-04-12,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
2,Mohammad Shahzad (2),14.0,10,1,1,140.0,SM Sharif,['HG Munsey'],caught,Mohammad Shahzad (2),2015-07-09,United Arab Emirates,Scotland,0,"Grange Cricket Club Ground, Raeburn Place"
1,Mohammad Shahzad (2),43.0,28,3,3,153.57142857142858,Mirwais Ashraf,['Dawlat Zadran'],caught,Mohammad Shahzad (2),2015-07-10,United Arab Emirates,Afghanistan,0,"Grange Cricket Club Ground, Raeburn Place"
1,Mohammad Shahzad (2),13.0,10,2,0,130.0,T van der Gugten,0,bowled,Mohammad Shahzad (2),2015-07-12,United Arab Emirates,Netherlands,0,"Grange Cricket Club Ground, Raeburn Place"
3,Mohammad Shahzad (2),11.0,13,0,1,84.61538461538461,notOut,notOut,notOut,notOut,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
1,Mohammad Shahzad (2),4.0,5,1,0,80.0,MR Swart,['Sikander Zulfiqar'],caught,Mohammad Shahzad (2),2016-02-03,Netherlands,Netherlands,0,ICC Academy
1,Mohammad Shahzad (2),16.0,24,3,0,66.66666666666666,AC Evans,0,bowled,Mohammad Shahzad (2),2016-02-04,Scotland,United Arab Emirates,0,ICC Academy
1,Mohammad Shahzad (2),0.0,1,0,0,0.0,TJ Murtagh,0,bowled,Mohammad Shahzad (2),2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
2,Mohammad Shahzad (2),22.0,17,1,1,129.41176470588235,notOut,notOut,notOut,notOut,2016-02-16,Ireland,United Arab Emirates,0,Sheikh Zayed Stadium
5,Mohammad Shahzad (2),25.0,16,0,2,156.25,notOut,notOut,notOut,notOut,2016-02-19,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
2,Mohammad Shahzad (2),52.0,39,4,1,133.33333333333331,Aizaz Khan,0,bowled,Mohammad Shahzad (2),2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
2,Mohammad Shahzad (2),34.0,31,4,0,109.6774193548387,Aamir Kaleem,0,bowled,Mohammad Shahzad (2),2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
1,Mohammad Shahzad (2),1.0,3,0,0,33.33333333333333,SL Malinga,0,bowled,Mohammad Shahzad (2),2016-02-25,United Arab Emirates,Sri Lanka,0,Shere Bangla National Stadium
2,Mohammad Shahzad (2),12.0,12,1,1,100.0,Mustafizur Rahman,0,caught and bowled,Mohammad Shahzad (2),2016-02-26,United Arab Emirates,Bangladesh,0,Shere Bangla National Stadium
3,Mohammad Shahzad (2),5.0,4,1,0,125.0,Mohammad Irfan,['Sarfraz Ahmed'],caught,Mohammad Shahzad (2),2016-02-29,United Arab Emirates,Pakistan,0,Shere Bangla National Stadium
2,Mohammad Shahzad (2),0.0,4,0,0,0.0,JJ Bumrah,['SK Raina'],caught,Mohammad Shahzad (2),2016-03-03,United Arab Emirates,India,0,Shere Bangla National Stadium
2,Mohammad Shahzad (2),2.0,6,0,0,33.33333333333333,Karim Janat,['Mohammad Nabi'],caught,Mohammad Shahzad (2),2016-12-14,Afghanistan,Afghanistan,0,ICC Academy
1,Mohammad Shahzad (2),8.0,6,0,1,133.33333333333331,Fareed Ahmad,['Asghar Stanikzai'],caught,Mohammad Shahzad (2),2016-12-16,Afghanistan,Afghanistan,0,Dubai International Cricket Stadium
1,Mohammad Shahzad (2),1.0,3,0,0,33.33333333333333,Mohammad Nabi,['Karim Janat'],caught,Mohammad Shahzad (2),2016-12-18,Afghanistan,Afghanistan,0,ICC Academy
1,Mohammad Shahzad (2),13.0,6,3,0,216.66666666666666,Fareed Ahmad,0,lbw,Mohammad Shahzad (2),2017-01-16,Afghanistan,Afghanistan,0,Sheikh Zayed Stadium
3,Mohammad Shahzad (2),5.0,6,1,0,83.33333333333334,KJ O'Brien,0,bowled,Mohammad Shahzad (2),2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
9,Mohammad Tauqir,4.0,4,1,0,100.0,MRJ Watt,['MH Cross'],caught,Mohammad Tauqir,2015-07-09,United Arab Emirates,Scotland,0,"Grange Cricket Club Ground, Raeburn Place"
8,Mohammad Tauqir,0.0,2,0,0,0.0,notOut,notOut,notOut,notOut,2015-07-12,United Arab Emirates,Netherlands,0,"Grange Cricket Club Ground, Raeburn Place"
4,Mohammad Usman,49.0,45,4,3,108.88888888888889,notOut,notOut,notOut,notOut,2016-02-03,Netherlands,Netherlands,0,ICC Academy
3,Mohammad Usman,9.0,18,0,0,50.0,MA Leask,['MH Cross'],caught,Mohammad Usman,2016-02-04,Scotland,United Arab Emirates,0,ICC Academy
1,Mohammed Qasim,10.0,13,1,0,76.92307692307693,Karim Janat,['Mohammad Nabi'],caught,Mohammed Qasim,2016-12-14,Afghanistan,Afghanistan,0,ICC Academy
5,Mohammed Qasim,13.0,18,1,0,72.22222222222221,notOut,notOut,notOut,notOut,2017-04-12,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
1,Muhammad Kaleem,6.0,8,0,0,75.0,WB Rankin,['TJ Murtagh'],caught,Muhammad Kaleem,2016-02-16,Ireland,United Arab Emirates,0,Sheikh Zayed Stadium
1,Muhammad Kaleem,25.0,19,3,1,131.57894736842107,Rashid Khan,0,bowled,Muhammad Kaleem,2016-02-19,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
1,Muhammad Kaleem,4.0,8,1,0,50.0,Nadeem Ahmed,['Babar Hayat'],caught,Muhammad Kaleem,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
1,Muhammad Kaleem,50.0,41,5,2,121.95121951219512,Sufyan Mehmood,['Jatinder Singh'],caught,Muhammad Kaleem,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
2,Muhammad Kaleem,7.0,11,1,0,63.63636363636363,KMDN Kulasekara,['AD Mathews'],caught,Muhammad Kaleem,2016-02-25,United Arab Emirates,Sri Lanka,0,Shere Bangla National Stadium
1,Muhammad Kaleem,0.0,5,0,0,0.0,Al-Amin Hossain,['Mashrafe Mortaza'],caught,Muhammad Kaleem,2016-02-26,United Arab Emirates,Bangladesh,0,Shere Bangla National Stadium
1,Muhammad Kaleem,1.0,12,0,0,8.333333333333332,Mohammad Amir,0,bowled,Muhammad Kaleem,2016-02-29,United Arab Emirates,Pakistan,0,Shere Bangla National Stadium
6,Muhammad Kaleem,2.0,11,0,0,18.181818181818183,Yuvraj Singh,['HH Pandya'],caught,Muhammad Kaleem,2016-03-03,United Arab Emirates,India,0,Shere Bangla National Stadium
3,Muhammad Usman,7.0,10,1,0,70.0,WB Rankin,0,bowled,Muhammad Usman,2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
6,Muhammad Usman,7.0,7,1,0,100.0,MC Sorensen,['SR Thompson'],caught,Muhammad Usman,2016-02-16,Ireland,United Arab Emirates,0,Sheikh Zayed Stadium
3,Muhammad Usman,41.0,40,6,0,102.49999999999999,MS Chapman,['Nizakat Khan'],caught,Muhammad Usman,2016-02-21,United Arab Emirates,United Arab Emirates,0,Khan Shaheb Osman Ali Stadium
4,Muhammad Usman,46.0,22,6,2,209.0909090909091,Aamir Kaleem,['Jatinder Singh'],caught,Muhammad Usman,2016-02-22,United Arab Emirates,United Arab Emirates,0,Shere Bangla National Stadium
3,Muhammad Usman,6.0,10,1,0,60.0,KMDN Kulasekara,['CK Kapugedera'],caught,Muhammad Usman,2016-02-25,United Arab Emirates,Sri Lanka,0,Shere Bangla National Stadium
4,Muhammad Usman,30.0,31,2,2,96.7741935483871,Taskin Ahmed,0,bowled,Muhammad Usman,2016-02-26,United Arab Emirates,Bangladesh,0,Shere Bangla National Stadium
5,Muhammad Usman,21.0,18,2,1,116.66666666666667,Mohammad Amir,0,bowled,Muhammad Usman,2016-02-29,United Arab Emirates,Pakistan,0,Shere Bangla National Stadium
4,Muhammad Usman,9.0,12,1,0,75.0,P Negi,['Harbhajan Singh'],caught,Muhammad Usman,2016-03-03,United Arab Emirates,India,0,Shere Bangla National Stadium
7,Muhammad Usman,18.0,8,0,2,225.0,notOut,notOut,notOut,notOut,2016-12-14,Afghanistan,Afghanistan,0,ICC Academy
3,Muhammad Usman,15.0,15,0,1,100.0,Amir Hamza,['Usman Ghani'],caught,Muhammad Usman,2016-12-16,Afghanistan,Afghanistan,0,Dubai International Cricket Stadium
4,Muhammad Usman,0.0,3,0,0,0.0,Rashid Khan,0,bowled,Muhammad Usman,2016-12-18,Afghanistan,Afghanistan,0,ICC Academy
5,Muhammad Usman,5.0,10,0,0,50.0,Rashid Khan,0,bowled,Muhammad Usman,2017-01-16,Afghanistan,Afghanistan,0,Sheikh Zayed Stadium
5,Muhammad Usman,24.0,22,3,0,109.09090909090908,J Mulder,['SW Poynter'],caught,Muhammad Usman,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
4,Muhammad Usman,14.0,19,2,0,73.68421052631578,JB Reva,0,bowled,Muhammad Usman,2017-04-12,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
4,Muhammad Usman,58.0,50,7,0,115.99999999999999,N Vanua,0,caught and bowled,Muhammad Usman,2017-04-14,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
10,Muhammed Shanil,1.0,3,0,0,33.33333333333333,notOut,notOut,notOut,notOut,2016-12-18,Afghanistan,Afghanistan,0,ICC Academy
10,Qadeer Ahmed,0.0,4,0,0,0.0,MJG Rippon,['PW Borren'],caught,Qadeer Ahmed,2016-02-03,Netherlands,Netherlands,0,ICC Academy
10,Qadeer Ahmed,5.0,3,1,0,166.66666666666669,notOut,notOut,notOut,notOut,2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
10,Qadeer Ahmed,2.0,4,0,0,50.0,notOut,notOut,notOut,notOut,2016-02-25,United Arab Emirates,Sri Lanka,0,Shere Bangla National Stadium
10,Qadeer Ahmed,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2016-03-03,United Arab Emirates,India,0,Shere Bangla National Stadium
4,Rameez Shahzad,49.0,32,6,2,153.125,Rashid Khan,['Mohammad Shahzad'],stumped,Rameez Shahzad,2016-12-14,Afghanistan,Afghanistan,0,ICC Academy
4,Rameez Shahzad,47.0,20,5,3,235.0,notOut,notOut,notOut,notOut,2016-12-16,Afghanistan,Afghanistan,0,Dubai International Cricket Stadium
5,Rameez Shahzad,15.0,17,1,0,88.23529411764706,notOut,notOut,notOut,notOut,2016-12-18,Afghanistan,Afghanistan,0,ICC Academy
4,Rameez Shahzad,3.0,5,0,0,60.0,Rashid Khan,['Mohammad Shahzad'],stumped,Rameez Shahzad,2017-01-16,Afghanistan,Afghanistan,0,Sheikh Zayed Stadium
4,Rameez Shahzad,0.0,1,0,0,0.0,WB Rankin,['WTS Porterfield'],caught,Rameez Shahzad,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
3,Rameez Shahzad,6.0,7,1,0,85.71428571428571,WT Gavera,['JNT Vare'],caught,Rameez Shahzad,2017-04-12,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
3,Rameez Shahzad,47.0,48,2,0,97.91666666666666,A Vala,0,bowled,Rameez Shahzad,2017-04-14,Papua New Guinea,United Arab Emirates,0,Sheikh Zayed Stadium
5,Rohan Mustafa,20.0,14,2,0,142.85714285714286,T van der Gugten,['PW Borren'],run out,Rohan Mustafa,2014-03-17,United Arab Emirates,Netherlands,0,Sylhet Stadium
6,Rohan Mustafa,13.0,13,0,0,100.0,notOut,notOut,notOut,notOut,2014-03-19,United Arab Emirates,Ireland,0,Sylhet Stadium
4,Rohan Mustafa,4.0,8,0,0,50.0,SC Williams,"['TL Chatara', 'BRM Taylor']",run out,Rohan Mustafa,2014-03-21,Zimbabwe,Zimbabwe,0,Sylhet Stadium
1,Rohan Mustafa,41.0,31,4,2,132.25806451612902,Zeeshan Maqsood,['Bilal Khan'],caught,Rohan Mustafa,2015-11-22,Oman,United Arab Emirates,0,Sheikh Zayed Stadium
6,Rohan Mustafa,1.0,6,0,0,16.666666666666664,PW Borren,['SJ Myburgh'],caught,Rohan Mustafa,2016-02-03,Netherlands,Netherlands,0,ICC Academy
6,Rohan Mustafa,12.0,11,1,0,109.09090909090908,SM Sharif,['SM Sharif'],run out,Rohan Mustafa,2016-02-04,Scotland,United Arab Emirates,0,ICC Academy
0,Rohan Mustafa,7.0,8,1,0,87.5,CA Young,['AR McBrine'],caught,Rohan Mustafa,2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
0,Rohan Mustafa,20.0,25,2,1,80.0,MC Sorensen,['A Balbirnie'],run out,Rohan Mustafa,2016-02-16,Ireland,United Arab Emirates,0,Sheikh Zayed Stadium
