,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
2,AB de Villiers,0.0,6,0,0,0.0,B Laughlin,['CL White'],caught,AB de Villiers,2009-03-29,Australia,South Africa,0,SuperSport Park
3,AB de Villiers,79.0,34,5,6,232.3529411764706,notOut,notOut,notOut,notOut,2009-06-07,South Africa,South Africa,0,Kennington Oval
7,AB de Villiers,15.0,8,2,0,187.5,notOut,notOut,notOut,notOut,2009-06-09,South Africa,South Africa,0,Lord's
3,AB de Villiers,11.0,12,0,0,91.66666666666666,AU Rashid,['PD Collingwood'],caught,AB de Villiers,2009-06-11,South Africa,South Africa,0,Trent Bridge
3,AB de Villiers,17.0,10,2,0,170.0,JE Taylor,['CH Gayle'],caught,AB de Villiers,2009-06-13,West Indies,South Africa,0,Kennington Oval
2,AB de Villiers,63.0,51,7,0,123.52941176470588,RA Jadeja,0,caught and bowled,AB de Villiers,2009-06-16,South Africa,South Africa,0,Trent Bridge
3,AB de Villiers,1.0,5,0,0,20.0,Shahid Afridi,0,bowled,AB de Villiers,2009-06-18,South Africa,Pakistan,0,Trent Bridge
3,AB de Villiers,10.0,10,1,0,100.0,notOut,notOut,notOut,notOut,2009-11-13,England,England,0,New Wanderers Stadium
4,AB de Villiers,24.0,13,3,1,184.6153846153846,JM Anderson,"['EJG Morgan', 'MJ Prior']",run out,AB de Villiers,2009-11-15,England,South Africa,0,SuperSport Park
3,AB de Villiers,31.0,15,1,3,206.66666666666669,A Nehra,['PP Chawla'],caught,AB de Villiers,2010-05-02,South Africa,India,0,"Beausejour Stadium, Gros Islet"
3,AB de Villiers,17.0,21,1,1,80.95238095238095,Nawroz Mangal,['Mohammad Shahzad'],stumped,AB de Villiers,2010-05-05,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
3,AB de Villiers,47.0,39,1,2,120.51282051282051,SE Bond,['GJ Hopkins'],run out,JA Morkel,2010-05-06,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
3,AB de Villiers,5.0,9,0,0,55.55555555555556,GP Swann,['PD Collingwood'],caught,AB de Villiers,2010-05-08,South Africa,England,0,"Kensington Oval, Bridgetown"
3,AB de Villiers,53.0,42,1,2,126.19047619047619,Saeed Ajmal,['Kamran Akmal'],caught,AB de Villiers,2010-05-10,South Africa,Pakistan,0,"Beausejour Stadium, Gros Islet"
3,AB de Villiers,11.0,16,0,0,68.75,KA Pollard,['JE Taylor'],caught,AB de Villiers,2010-05-19,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
2,AB de Villiers,19.0,17,1,1,111.76470588235294,DJG Sammy,['DJ Bravo'],caught,AB de Villiers,2010-05-20,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
2,AB de Villiers,0.0,3,0,0,0.0,Shoaib Akhtar,0,bowled,AB de Villiers,2010-10-26,South Africa,South Africa,0,Sheikh Zayed Stadium
2,AB de Villiers,11.0,15,0,0,73.33333333333333,Mohammad Hafeez,['Imran Farhat'],caught,AB de Villiers,2010-10-27,South Africa,South Africa,0,Sheikh Zayed Stadium
4,AB de Villiers,14.0,10,2,0,140.0,notOut,notOut,notOut,notOut,2011-01-09,India,India,0,Moses Mabhida Stadium
3,AB de Villiers,8.0,17,0,0,47.05882352941176,RM Hira,['MJ Guptill'],caught,AB de Villiers,2012-02-17,South Africa,New Zealand,0,Westpac Stadium
3,AB de Villiers,39.0,38,4,0,102.63157894736842,notOut,notOut,notOut,notOut,2012-02-19,South Africa,South Africa,0,Seddon Park
3,AB de Villiers,29.0,23,2,1,126.08695652173914,RJ Nicol,['RJ Nicol'],run out,JP Duminy,2012-02-22,South Africa,South Africa,0,Eden Park
4,AB de Villiers,29.0,23,2,1,126.08695652173914,RJ Nicol,0,bowled,AB de Villiers,2012-02-22,South Africa,South Africa,0,Eden Park
3,AB de Villiers,10.0,6,2,0,166.66666666666669,JW Dernbach,['C Kieswetter'],caught,AB de Villiers,2012-09-08,South Africa,South Africa,0,Riverside Ground
1,AB de Villiers,1.0,4,0,0,25.0,ST Finn,['JW Dernbach'],caught,AB de Villiers,2012-09-10,South Africa,0,0,Old Trafford
3,AB de Villiers,2.0,3,0,0,66.66666666666666,GP Swann,['JM Bairstow'],caught,AB de Villiers,2012-09-12,South Africa,England,0,Edgbaston
3,AB de Villiers,30.0,14,1,2,214.28571428571428,SL Malinga,['BMAJ Mendis'],caught,AB de Villiers,2012-09-22,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
5,AB de Villiers,25.0,18,2,1,138.88888888888889,Umar Gul,['Imran Nazir'],caught,AB de Villiers,2012-09-28,South Africa,Pakistan,0,R Premadasa Stadium
4,AB de Villiers,21.0,26,0,0,80.76923076923077,SR Watson,['GJ Bailey'],caught,AB de Villiers,2012-09-30,South Africa,Australia,0,R Premadasa Stadium
1,AB de Villiers,13.0,13,2,0,100.0,Yuvraj Singh,0,bowled,AB de Villiers,2012-10-02,South Africa,India,0,R Premadasa Stadium
0,AB de Villiers,36.0,24,4,2,150.0,Mohammad Irfan,0,bowled,AB de Villiers,2013-03-03,Pakistan,Pakistan,0,SuperSport Park
4,AB de Villiers,15.0,16,2,0,93.75,AD Mathews,['MDKJ Perera'],caught,AB de Villiers,2013-08-02,South Africa,South Africa,0,R Premadasa Stadium
4,AB de Villiers,15.0,14,1,0,107.14285714285714,AD Mathews,['MDKJ Perera'],run out,AB de Villiers,2013-08-04,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
4,AB de Villiers,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2013-08-06,South Africa,Sri Lanka,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
3,AB de Villiers,5.0,7,1,0,71.42857142857143,Sohail Tanvir,['Nasir Jamshed'],caught,AB de Villiers,2013-11-15,South Africa,South Africa,0,Dubai International Cricket Stadium
3,AB de Villiers,13.0,8,2,0,162.5,Shahid Afridi,0,bowled,AB de Villiers,2013-11-22,Pakistan,Pakistan,0,Newlands
4,AB de Villiers,11.0,10,0,1,110.00000000000001,GB Hogg,['BJ Hodge'],caught,AB de Villiers,2014-03-14,Australia,Australia,0,SuperSport Park
3,AB de Villiers,24.0,17,3,0,141.1764705882353,AD Mathews,['KC Sangakkara'],caught,AB de Villiers,2014-03-22,Sri Lanka,Sri Lanka,0,Zahur Ahmed Chowdhury Stadium
3,AB de Villiers,5.0,6,1,0,83.33333333333334,NL McCullum,0,bowled,AB de Villiers,2014-03-24,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
3,AB de Villiers,21.0,21,1,0,100.0,LV van Beek,['BN Cooper'],caught,AB de Villiers,2014-03-27,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
2,AB de Villiers,69.0,29,9,3,237.93103448275863,notOut,notOut,notOut,notOut,2014-03-29,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
4,AB de Villiers,10.0,8,1,0,125.0,R Ashwin,['RG Sharma'],caught,AB de Villiers,2014-04-04,South Africa,India,0,Shere Bangla National Stadium
0,AB de Villiers,2.0,6,0,0,33.33333333333333,Arafat Sunny,['Mashrafe Mortaza'],caught,AB de Villiers,2015-07-05,South Africa,South Africa,0,Shere Bangla National Stadium
1,AB de Villiers,40.0,36,6,0,111.11111111111111,Nasir Hossain,['Mushfiqur Rahim'],caught,AB de Villiers,2015-07-07,South Africa,South Africa,0,Shere Bangla National Stadium
2,AB de Villiers,33.0,21,5,0,157.14285714285714,GH Worker,['NL McCullum'],caught,AB de Villiers,2015-08-14,New Zealand,South Africa,0,Kingsmead
2,AB de Villiers,15.0,9,2,1,166.66666666666669,NL McCullum,['JDS Neesham'],caught,AB de Villiers,2015-08-16,New Zealand,New Zealand,0,SuperSport Park
1,AB de Villiers,51.0,34,7,1,150.0,R Ashwin,"['B Kumar', 'R Ashwin']",run out,HM Amla,2015-10-02,South Africa,South Africa,0,Himachal Pradesh Cricket Association Stadium
2,AB de Villiers,51.0,34,7,1,150.0,R Ashwin,0,bowled,AB de Villiers,2015-10-02,South Africa,South Africa,0,Himachal Pradesh Cricket Association Stadium
0,AB de Villiers,19.0,23,2,0,82.6086956521739,R Ashwin,0,bowled,AB de Villiers,2015-10-05,South Africa,South Africa,0,Barabati Stadium
1,AB de Villiers,7.0,10,0,0,70.0,CJ Jordan,['AD Hales'],caught,AB de Villiers,2016-02-19,England,South Africa,0,Newlands
0,AB de Villiers,0.0,1,0,0,0.0,NM Coulter-Nile,['PM Nevill'],caught,AB de Villiers,2016-03-04,Australia,South Africa,0,Kingsmead
0,AB de Villiers,13.0,9,1,1,144.44444444444443,JW Hastings,0,bowled,AB de Villiers,2016-03-06,Australia,Australia,0,New Wanderers Stadium
2,AB de Villiers,16.0,8,0,2,200.0,AU Rashid,['EJG Morgan'],caught,AB de Villiers,2016-03-18,South Africa,England,0,Wankhede Stadium
3,AB de Villiers,64.0,30,4,5,213.33333333333334,Mohammad Nabi,['Noor Ali Zadran'],caught,AB de Villiers,2016-03-20,South Africa,South Africa,0,Wankhede Stadium
5,AB de Villiers,10.0,13,1,0,76.92307692307693,DJ Bravo,0,bowled,AB de Villiers,2016-03-25,West Indies,West Indies,0,"Vidarbha Cricket Association Stadium, Jamtha"
2,AB de Villiers,63.0,46,2,3,136.95652173913044,KMDN Kulasekara,['WU Tharanga'],caught,AB de Villiers,2017-01-25,Sri Lanka,Sri Lanka,0,Newlands
3,AB de Villiers,26.0,17,3,1,152.94117647058823,C de Grandhomme,['BM Wheeler'],caught,AB de Villiers,2017-02-17,South Africa,South Africa,0,Eden Park
1,AB de Villiers,65.0,59,4,2,110.16949152542372,notOut,notOut,notOut,notOut,2017-06-21,South Africa,England,0,The Rose Bowl
3,AB de Villiers,46.0,20,4,3,229.99999999999997,DJ Willey,['EJG Morgan'],caught,AB de Villiers,2017-06-23,South Africa,South Africa,0,County Ground
3,AB de Villiers,35.0,19,2,2,184.21052631578948,MS Crane,['AD Hales'],caught,AB de Villiers,2017-06-25,South Africa,England,0,Sophia Gardens
4,AE Smith,44.0,47,3,1,93.61702127659575,SACA King,0,lbw,AE Smith,2009-10-28,West Indies,West Indies,0,Boland Bank Park
6,AG Prince,5.0,6,0,0,83.33333333333334,notOut,notOut,notOut,notOut,2005-10-21,New Zealand,New Zealand,0,New Wanderers Stadium
6,AJ Hall,11.0,10,1,0,110.00000000000001,JR Hopes,['MEK Hussey'],caught,AJ Hall,2006-01-09,South Africa,Australia,0,"Brisbane Cricket Ground, Woolloongabba"
3,AL Hodgkinson,5.0,8,1,0,62.5,A Brindle,0,lbw,AL Hodgkinson,2011-10-29,England,0,0,Senwes Park
2,AL Hodgkinson,31.0,37,4,0,83.78378378378379,FL Mackay,0,bowled,AL Hodgkinson,2012-09-28,South Africa,New Zealand,0,Galle International Stadium
3,AL Hodgkinson,6.0,21,1,0,28.57142857142857,SL Quintyne,['MR Aguilleira'],stumped,AL Hodgkinson,2012-09-30,West Indies,West Indies,0,Galle International Stadium
7,AL Phehlukwayo,0.0,2,0,0,0.0,PADLR Sandakan,['LD Chandimal'],caught,AL Phehlukwayo,2017-01-22,Sri Lanka,Sri Lanka,0,New Wanderers Stadium
7,AL Phehlukwayo,0.0,1,0,0,0.0,TK Curran,0,bowled,AL Phehlukwayo,2017-06-23,South Africa,South Africa,0,County Ground
7,AL Phehlukwayo,27.0,21,4,0,128.57142857142858,notOut,notOut,notOut,notOut,2017-06-25,South Africa,England,0,Sophia Gardens
7,AM Phangiso,2.0,5,0,0,40.0,JDS Neesham,['KS Williamson'],caught,AM Phangiso,2015-08-16,New Zealand,New Zealand,0,SuperSport Park
9,AM Phangiso,4.0,5,0,0,80.0,notOut,notOut,notOut,notOut,2016-03-25,West Indies,West Indies,0,"Vidarbha Cricket Association Stadium, Jamtha"
8,AM Phangiso,13.0,19,1,0,68.42105263157895,I Udana,['DAS Gunaratne'],caught,AM Phangiso,2017-01-22,Sri Lanka,Sri Lanka,0,New Wanderers Stadium
6,AN Petersen,6.0,7,1,0,85.71428571428571,KAJ Roach,['ADS Fletcher'],run out,AN Petersen,2010-05-19,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
4,AN Petersen,8.0,12,0,0,66.66666666666666,SJ Benn,0,lbw,AN Petersen,2010-05-20,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
6,APC Kilowan,2.0,2,0,0,100.0,SACA King,"['SA Campbelle', 'DJS Dottin', 'SACA King']",run out,AS Taai,2009-10-28,West Indies,West Indies,0,Boland Bank Park
5,AS Taai,4.0,3,0,0,133.33333333333331,notOut,notOut,notOut,notOut,2009-10-28,West Indies,West Indies,0,Boland Bank Park
7,B Bezuidenhout,12.0,9,2,0,133.33333333333331,KH Brunt,['SJ Taylor'],stumped,B Bezuidenhout,2014-09-07,South Africa,England,0,Edgbaston
5,B Bezuidenhout,2.0,13,0,0,15.384615384615385,Asmavia Iqbal,0,bowled,B Bezuidenhout,2015-03-19,South Africa,Pakistan,0,Sharjah Cricket Stadium
2,B Bezuidenhout,2.0,9,0,0,22.22222222222222,Asmavia Iqbal,0,lbw,B Bezuidenhout,2015-03-20,South Africa,Pakistan,0,Sharjah Cricket Stadium
8,BE Hendricks,12.0,12,0,1,100.0,notOut,notOut,notOut,notOut,2014-03-14,Australia,Australia,0,SuperSport Park
8,BE Hendricks,3.0,4,0,0,75.0,Ahsan Malik,['PW Borren'],caught,BE Hendricks,2014-03-27,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
4,C Brits,36.0,37,5,0,97.2972972972973,LA Marsh,0,bowled,C Brits,2011-10-29,England,0,0,Senwes Park
4,C Brits,36.0,31,2,1,116.12903225806453,SR Taylor,['SL Quintyne'],caught,C Brits,2013-01-19,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
4,C Brits,0.0,2,0,0,0.0,SL Quintyne,['MR Aguilleira'],stumped,C Brits,2013-01-20,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
2,CA Ingram,3.0,5,0,0,60.0,P Utseya,['H Masakadza'],caught,CA Ingram,2010-10-08,Zimbabwe,South Africa,0,OUTsurance Oval
2,CA Ingram,12.0,8,3,0,150.0,P Utseya,0,bowled,CA Ingram,2010-10-10,Zimbabwe,South Africa,0,De Beers Diamond Oval
4,CA Ingram,46.0,39,4,2,117.94871794871796,notOut,notOut,notOut,notOut,2010-10-26,South Africa,South Africa,0,Sheikh Zayed Stadium
4,CA Ingram,31.0,18,4,1,172.22222222222223,Shoaib Akhtar,['Umar Akmal'],caught,CA Ingram,2010-10-27,South Africa,South Africa,0,Sheikh Zayed Stadium
3,CA Ingram,2.0,8,0,0,25.0,MM Patel,['P Kumar'],caught,CA Ingram,2011-01-09,India,India,0,Moses Mabhida Stadium
2,CA Ingram,33.0,28,3,1,117.85714285714286,DE Bollinger,"['DA Warner', 'MS Wade']",run out,HM Amla,2011-10-13,Australia,Australia,0,Newlands
3,CA Ingram,33.0,28,3,1,117.85714285714286,JL Pattinson,['PJ Cummins'],caught,CA Ingram,2011-10-13,Australia,Australia,0,Newlands
2,CA Ingram,5.0,6,1,0,83.33333333333334,PJ Cummins,0,bowled,CA Ingram,2011-10-16,Australia,South Africa,0,New Wanderers Stadium
2,CA Ingram,0.0,2,0,0,0.0,NL McCullum,['BB McCullum'],stumped,CA Ingram,2012-02-17,South Africa,New Zealand,0,Westpac Stadium
2,CA Ingram,78.0,51,8,3,152.94117647058823,SK Raina,['RG Sharma'],caught,CA Ingram,2012-03-30,India,South Africa,0,New Wanderers Stadium
3,CH Morris,0.0,1,0,0,0.0,Umar Gul,['Saeed Ajmal'],caught,CH Morris,2013-03-03,Pakistan,Pakistan,0,SuperSport Park
6,CH Morris,17.0,7,1,1,242.85714285714283,notOut,notOut,notOut,notOut,2016-02-19,England,South Africa,0,Newlands
8,CH Morris,8.0,9,1,0,88.88888888888889,NM Coulter-Nile,['AJ Finch'],caught,CH Morris,2016-03-04,Australia,South Africa,0,Kingsmead
6,CH Morris,3.0,6,0,0,50.0,JP Faulkner,['DA Warner'],caught,CH Morris,2016-03-06,Australia,Australia,0,New Wanderers Stadium
8,CH Morris,16.0,17,2,0,94.11764705882352,DJ Bravo,['D Ramdin'],run out,AM Phangiso,2016-03-25,West Indies,West Indies,0,"Vidarbha Cricket Association Stadium, Jamtha"
6,CH Morris,9.0,7,0,1,128.57142857142858,TG Southee,['L Ronchi'],run out,JP Duminy,2017-02-17,South Africa,South Africa,0,Eden Park
6,CH Morris,12.0,12,1,0,100.0,TK Curran,['JJ Roy'],caught,CH Morris,2017-06-23,South Africa,South Africa,0,County Ground
2,CH Morris,8.0,9,1,0,88.88888888888889,CJ Jordan,['AD Hales'],caught,CH Morris,2017-06-25,South Africa,England,0,Sophia Gardens
9,CK Langeveldt,2.0,4,0,0,50.0,SE Bond,0,bowled,CK Langeveldt,2005-10-21,New Zealand,New Zealand,0,New Wanderers Stadium
10,CK Langeveldt,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2006-12-01,India,India,0,New Wanderers Stadium
9,CK Langeveldt,2.0,3,0,0,66.66666666666666,notOut,notOut,notOut,notOut,2010-05-08,South Africa,England,0,"Kensington Oval, Bridgetown"
5,CL Tryon,6.0,5,1,0,120.0,IT Guha,['JL Gunn'],caught,CL Tryon,2011-10-29,England,0,0,Senwes Park
7,CL Tryon,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2013-01-19,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
5,CL Tryon,1.0,3,0,0,33.33333333333333,HASD Siriwardene,0,lbw,CL Tryon,2013-11-04,Sri Lanka,South Africa,0,Senwes Park
6,CL Tryon,9.0,15,1,0,60.0,notOut,notOut,notOut,notOut,2014-01-19,South Africa,Pakistan,0,West End Park International Cricket Stadium
4,CL Tryon,35.0,12,3,3,291.66666666666663,IMHC Joyce,['EJ Tice'],run out,S Luus,2014-03-29,South Africa,South Africa,0,Sylhet Stadium
5,CL Tryon,4.0,2,1,0,200.0,SFM Devine,['SFM Devine'],run out,M du Preez,2014-03-31,South Africa,South Africa,0,Sylhet Stadium
6,CL Tryon,40.0,31,3,2,129.03225806451613,NR Sciver,0,bowled,CL Tryon,2014-04-04,South Africa,England,0,Shere Bangla National Stadium
6,CL Tryon,3.0,7,0,0,42.857142857142854,notOut,notOut,notOut,notOut,2014-09-01,South Africa,England,0,County Ground
5,CL Tryon,0.0,1,0,0,0.0,JL Gunn,0,lbw,CL Tryon,2014-09-03,South Africa,England,0,County Ground
6,CL Tryon,16.0,12,1,0,133.33333333333331,notOut,notOut,notOut,notOut,2014-09-07,South Africa,England,0,Edgbaston
5,CL Tryon,2.0,3,0,0,66.66666666666666,LE Kaushalya,['KADA Kanchana'],caught,CL Tryon,2014-10-23,South Africa,Sri Lanka,0,Colts Cricket Club Ground
4,CL Tryon,5.0,6,0,0,83.33333333333334,JL Gunn,['SJ Taylor'],stumped,CL Tryon,2016-02-18,England,England,0,Boland Park
5,CL Tryon,16.0,13,1,1,123.07692307692308,notOut,notOut,notOut,notOut,2016-02-21,England,England,0,New Wanderers Stadium
6,CL Tryon,20.0,7,2,1,285.7142857142857,notOut,notOut,notOut,notOut,2016-03-23,South Africa,South Africa,0,"MA Chidambaram Stadium, Chepauk"
6,CL Tryon,12.0,9,0,1,133.33333333333331,SFM Devine,['SW Bates'],caught,CL Tryon,2016-03-26,South Africa,New Zealand,0,M Chinnaswamy Stadium
7,CL Tryon,11.0,10,1,0,110.00000000000001,KDU Prabodhani,['NND de Silva (sub)'],caught,CL Tryon,2016-03-28,Sri Lanka,Sri Lanka,0,M Chinnaswamy Stadium
7,D Devnarain,7.0,9,0,0,77.77777777777779,notOut,notOut,notOut,notOut,2011-10-29,England,0,0,Senwes Park
7,D Devnarain,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-02-18,England,England,0,Boland Park
6,D Devnarain,0.0,1,0,0,0.0,L Cheatle,['AJ Blackwell'],caught,D Devnarain,2016-03-18,South Africa,Australia,0,"Vidarbha Cricket Association Stadium, Jamtha"
5,D Devnarain,24.0,19,4,0,126.3157894736842,KJ Garth,['MV Waldron'],stumped,D Devnarain,2016-03-23,South Africa,South Africa,0,"MA Chidambaram Stadium, Chepauk"
4,D Devnarain,9.0,11,1,0,81.81818181818183,SW Bates,0,lbw,D Devnarain,2016-03-26,South Africa,New Zealand,0,M Chinnaswamy Stadium
5,D Devnarain,3.0,10,0,0,30.0,BMSM Kumari,0,lbw,D Devnarain,2016-03-28,Sri Lanka,Sri Lanka,0,M Chinnaswamy Stadium
9,D Paterson,4.0,1,1,0,400.0,notOut,notOut,notOut,notOut,2017-06-23,South Africa,South Africa,0,County Ground
6,D Wiese,3.0,2,0,0,150.0,notOut,notOut,notOut,notOut,2013-08-02,South Africa,South Africa,0,R Premadasa Stadium
6,D Wiese,7.0,8,0,0,87.5,notOut,notOut,notOut,notOut,2013-08-04,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
6,D Wiese,0.0,1,0,0,0.0,JP Faulkner,['BR Dunk'],caught,D Wiese,2014-11-09,South Africa,Australia,0,Stadium Australia
7,D Wiese,6.0,2,0,1,300.0,DJ Bravo,['DR Smith'],caught,D Wiese,2015-01-11,West Indies,West Indies,0,New Wanderers Stadium
2,D Wiese,21.0,17,2,0,123.52941176470588,DJ Bravo,0,bowled,D Wiese,2015-01-14,West Indies,South Africa,0,Kingsmead
6,D Wiese,2.0,4,0,0,50.0,IS Sodhi,['NL McCullum'],caught,D Wiese,2015-08-16,New Zealand,New Zealand,0,SuperSport Park
7,D Wiese,2.0,2,0,0,100.0,CJ Jordan,0,bowled,D Wiese,2016-02-19,England,South Africa,0,Newlands
7,D Wiese,13.0,12,0,1,108.33333333333333,notOut,notOut,notOut,notOut,2016-03-04,Australia,South Africa,0,Kingsmead
7,D Wiese,10.0,3,0,1,333.33333333333337,notOut,notOut,notOut,notOut,2016-03-06,Australia,Australia,0,New Wanderers Stadium
7,D Wiese,28.0,26,2,0,107.6923076923077,DJ Bravo,['DJG Sammy'],caught,D Wiese,2016-03-25,West Indies,West Indies,0,"Vidarbha Cricket Association Stadium, Jamtha"
1,D van Niekerk,27.0,32,2,0,84.375,JL Gunn,['SJ Taylor'],stumped,D van Niekerk,2011-10-29,England,0,0,Senwes Park
4,D van Niekerk,15.0,26,0,0,57.692307692307686,notOut,notOut,notOut,notOut,2012-09-26,South Africa,South Africa,0,Galle International Stadium
7,D van Niekerk,34.0,28,4,0,121.42857142857142,notOut,notOut,notOut,notOut,2012-09-28,South Africa,New Zealand,0,Galle International Stadium
6,D van Niekerk,29.0,48,0,1,60.416666666666664,SR Taylor,['DJS Dottin'],run out,D van Niekerk,2012-09-30,West Indies,West Indies,0,Galle International Stadium
5,D van Niekerk,10.0,11,1,0,90.9090909090909,SF Daley,['JB Nero'],caught,D van Niekerk,2013-01-19,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
6,D van Niekerk,19.0,20,1,0,95.0,notOut,notOut,notOut,notOut,2013-01-20,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
5,D van Niekerk,4.0,5,0,0,80.0,notOut,notOut,notOut,notOut,2013-09-15,Bangladesh,South Africa,0,Senwes Park
4,D van Niekerk,19.0,21,2,0,90.47619047619048,notOut,notOut,notOut,notOut,2013-10-31,Sri Lanka,South Africa,0,Senwes Park
5,D van Niekerk,26.0,28,1,0,92.85714285714286,CR Seneviratna,"['BYA Mendis', 'CR Seneviratna', 'RS Vandort']",run out,D van Niekerk,2013-11-02,Sri Lanka,Sri Lanka,0,Senwes Park
4,D van Niekerk,6.0,7,1,0,85.71428571428571,HASD Siriwardene,['RS Vandort'],caught,D van Niekerk,2013-11-04,Sri Lanka,South Africa,0,Senwes Park
1,D van Niekerk,25.0,35,2,1,71.42857142857143,EAJ Richardson,['K McKenna'],caught,D van Niekerk,2014-03-29,South Africa,South Africa,0,Sylhet Stadium
1,D van Niekerk,23.0,31,2,0,74.19354838709677,SW Bates,['RH Priest'],caught,D van Niekerk,2014-03-31,South Africa,South Africa,0,Sylhet Stadium
2,D van Niekerk,7.0,21,0,0,33.33333333333333,D Hazell,['SJ Taylor'],run out,D van Niekerk,2014-04-04,South Africa,England,0,Shere Bangla National Stadium
0,D van Niekerk,36.0,54,3,0,66.66666666666666,D Hazell,0,bowled,D van Niekerk,2014-09-01,South Africa,England,0,County Ground
0,D van Niekerk,34.0,47,5,0,72.3404255319149,JL Gunn,['KH Brunt'],caught,D van Niekerk,2014-09-03,South Africa,England,0,County Ground
0,D van Niekerk,35.0,43,5,0,81.3953488372093,D Hazell,['L Winfield'],run out,D van Niekerk,2014-09-07,South Africa,England,0,Edgbaston
0,D van Niekerk,15.0,17,0,0,88.23529411764706,I Ranaweera,0,lbw,D van Niekerk,2014-10-23,South Africa,Sri Lanka,0,Colts Cricket Club Ground
0,D van Niekerk,22.0,44,1,0,50.0,NND de Silva,['I Ranaweera'],run out,T Chetty,2014-10-25,South Africa,South Africa,0,Colts Cricket Club Ground
1,D van Niekerk,22.0,44,1,0,50.0,HAM Samuddika,['PM Weerakkody'],stumped,D van Niekerk,2014-10-25,South Africa,South Africa,0,Colts Cricket Club Ground
