,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
7,A Shrubsole,10.0,6,2,0,166.66666666666669,SC Selman,['MR Aguilleira'],run out,A Shrubsole,2014-03-24,West Indies,West Indies,0,Sylhet Stadium
9,A Shrubsole,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2014-04-06,England,Australia,0,Shere Bangla National Stadium
9,A Shrubsole,1.0,6,0,0,16.666666666666664,ML Schutt,['MM Lanning'],caught,A Shrubsole,2015-08-28,Australia,Australia,0,County Ground
8,A Shrubsole,10.0,4,1,0,250.0,notOut,notOut,notOut,notOut,2016-02-18,England,England,0,Boland Park
10,A Shrubsole,5.0,7,1,0,71.42857142857143,notOut,notOut,notOut,notOut,2016-03-22,England,England,0,Himachal Pradesh Cricket Association Stadium
9,A Shrubsole,4.0,5,0,0,80.0,DJS Dottin,0,bowled,A Shrubsole,2016-03-24,West Indies,England,0,Himachal Pradesh Cricket Association Stadium
0,AD Hales,0.0,2,0,0,0.0,P Kumar,0,lbw,AD Hales,2011-08-31,India,England,0,Old Trafford
0,AD Hales,2.0,9,0,0,22.22222222222222,K Santokie,0,bowled,AD Hales,2011-09-25,West Indies,West Indies,0,Kennington Oval
0,AD Hales,11.0,19,0,0,57.89473684210527,YK Pathan,['AM Rahane'],caught,AD Hales,2011-10-29,England,England,0,Eden Gardens
1,AD Hales,99.0,68,6,4,145.58823529411765,R Rampaul,0,bowled,AD Hales,2012-06-24,West Indies,England,0,Trent Bridge
2,AD Hales,11.0,6,2,0,183.33333333333331,notOut,notOut,notOut,notOut,2012-09-08,South Africa,South Africa,0,Riverside Ground
1,AD Hales,11.0,9,0,1,122.22222222222223,notOut,notOut,notOut,notOut,2012-09-10,South Africa,0,0,Old Trafford
1,AD Hales,31.0,27,5,0,114.81481481481481,notOut,notOut,notOut,notOut,2012-09-21,England,England,0,R Premadasa Stadium
1,AD Hales,0.0,3,0,0,0.0,IK Pathan,0,bowled,AD Hales,2012-09-23,India,India,0,R Premadasa Stadium
3,AD Hales,68.0,53,5,2,128.30188679245282,MN Samuels,['D Ramdin'],stumped,AD Hales,2012-09-27,West Indies,West Indies,0,Pallekele International Cricket Stadium
1,AD Hales,22.0,16,3,0,137.5,NL McCullum,0,bowled,AD Hales,2012-09-29,New Zealand,England,0,Pallekele International Cricket Stadium
1,AD Hales,3.0,5,0,0,60.0,SL Malinga,0,lbw,AD Hales,2012-10-01,England,Sri Lanka,0,Pallekele International Cricket Stadium
1,AD Hales,56.0,36,7,2,155.55555555555557,Yuvraj Singh,0,bowled,AD Hales,2012-12-20,England,India,0,Subrata Roy Sahara Stadium
1,AD Hales,42.0,34,4,1,123.52941176470588,Yuvraj Singh,['AB Dinda'],caught,AD Hales,2012-12-22,England,England,0,Wankhede Stadium
1,AD Hales,21.0,17,2,1,123.52941176470588,RM Hira,['BB McCullum'],stumped,AD Hales,2013-02-09,England,England,0,Eden Park
1,AD Hales,5.0,4,1,0,125.0,MJ McClenaghan,0,bowled,AD Hales,2013-02-12,England,New Zealand,0,Seddon Park
1,AD Hales,39.0,29,5,1,134.48275862068965,RM Hira,['JEC Franklin'],caught,AD Hales,2013-06-25,New Zealand,New Zealand,0,Kennington Oval
0,AD Hales,22.0,12,5,0,183.33333333333331,MC Henriques,0,lbw,AD Hales,2014-01-29,England,Australia,0,Bellerive Oval
1,AD Hales,3.0,7,0,0,42.857142857142854,S Badree,['D Ramdin'],stumped,AD Hales,2014-03-09,England,West Indies,0,"Kensington Oval, Bridgetown"
1,AD Hales,40.0,36,1,2,111.11111111111111,DJ Bravo,['LMP Simmons'],caught,AD Hales,2014-03-11,England,West Indies,0,"Kensington Oval, Bridgetown"
1,AD Hales,38.0,32,4,1,118.75,SS Cottrell,['LMP Simmons'],caught,AD Hales,2014-03-13,England,England,0,"Kensington Oval, Bridgetown"
1,AD Hales,0.0,2,0,0,0.0,KD Mills,['CJ Anderson'],caught,AD Hales,2014-03-22,New Zealand,New Zealand,0,Zahur Ahmed Chowdhury Stadium
2,AD Hales,116.0,65,11,6,178.46153846153848,notOut,notOut,notOut,notOut,2014-03-27,Sri Lanka,England,0,Zahur Ahmed Chowdhury Stadium
0,AD Hales,38.0,25,6,1,152.0,WD Parnell,['DA Miller'],caught,AD Hales,2014-03-29,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
0,AD Hales,12.0,18,2,0,66.66666666666666,Mudassar Bukhari,0,bowled,AD Hales,2014-03-31,Netherlands,Netherlands,0,Zahur Ahmed Chowdhury Stadium
1,AD Hales,66.0,43,7,2,153.48837209302326,SL Malinga,0,bowled,AD Hales,2014-05-20,Sri Lanka,Sri Lanka,0,Kennington Oval
1,AD Hales,40.0,25,3,3,160.0,RA Jadeja,['AM Rahane'],caught,AD Hales,2014-09-07,India,England,0,Edgbaston
1,AD Hales,27.0,23,2,1,117.3913043478261,MJ Santner,"['KS Williamson', 'L Ronchi']",run out,JJ Roy,2015-06-23,New Zealand,England,0,Old Trafford
2,AD Hales,27.0,23,2,1,117.3913043478261,MJ Santner,['BB McCullum'],caught,AD Hales,2015-06-23,New Zealand,England,0,Old Trafford
1,AD Hales,8.0,9,1,0,88.88888888888889,Anwar Ali,['Shahid Afridi'],caught,AD Hales,2015-11-26,Pakistan,England,0,Dubai International Cricket Stadium
1,AD Hales,11.0,11,1,0,100.0,Shahid Afridi,0,lbw,AD Hales,2015-11-27,Pakistan,England,0,Dubai International Cricket Stadium
1,AD Hales,27.0,21,5,0,128.57142857142858,Imran Tahir,['JP Duminy'],caught,AD Hales,2016-02-19,England,South Africa,0,Newlands
1,AD Hales,28.0,26,4,0,107.6923076923077,SJ Benn,0,bowled,AD Hales,2016-03-16,West Indies,West Indies,0,Wankhede Stadium
1,AD Hales,17.0,7,4,0,242.85714285714283,KJ Abbott,0,lbw,AD Hales,2016-03-18,South Africa,England,0,Wankhede Stadium
1,AD Hales,0.0,4,0,0,0.0,HMRKB Herath,0,lbw,AD Hales,2016-03-26,Sri Lanka,England,0,Feroz Shah Kotla
1,AD Hales,20.0,19,1,1,105.26315789473684,MJ Santner,['C Munro'],caught,AD Hales,2016-03-30,New Zealand,England,0,Feroz Shah Kotla
2,AD Hales,1.0,3,0,0,33.33333333333333,AD Russell,['S Badree'],caught,AD Hales,2016-04-03,West Indies,West Indies,0,Eden Gardens
1,AD Hales,37.0,28,5,0,132.14285714285714,Imad Wasim,0,bowled,AD Hales,2016-09-07,Pakistan,Pakistan,0,Old Trafford
1,AD Hales,47.0,39,3,2,120.51282051282051,notOut,notOut,notOut,notOut,2017-06-21,South Africa,England,0,The Rose Bowl
1,AD Hales,36.0,29,2,2,124.13793103448276,AL Phehlukwayo,['DA Miller'],caught,AD Hales,2017-06-25,South Africa,England,0,Sophia Gardens
6,AD Mascarenhas,2.0,4,0,0,50.0,DJG Sammy,['RS Morton'],caught,AD Mascarenhas,2007-06-28,West Indies,West Indies,0,Kennington Oval
6,AD Mascarenhas,18.0,18,1,0,100.0,notOut,notOut,notOut,notOut,2007-06-29,West Indies,England,0,Kennington Oval
7,AD Mascarenhas,0.0,1,0,0,0.0,E Chigumbura,['H Masakadza'],caught,AD Mascarenhas,2007-09-13,Zimbabwe,England,0,Newlands
7,AD Mascarenhas,4.0,6,0,0,66.66666666666666,notOut,notOut,notOut,notOut,2007-09-14,England,Australia,0,Newlands
7,AD Mascarenhas,15.0,9,2,0,166.66666666666669,notOut,notOut,notOut,notOut,2007-09-16,England,South Africa,0,Newlands
9,AD Mascarenhas,0.0,1,0,0,0.0,SE Bond,['JS Patel (sub)'],caught,AD Mascarenhas,2007-09-18,New Zealand,New Zealand,0,Kingsmead
6,AD Mascarenhas,31.0,15,1,4,206.66666666666669,KD Mills,['JS Patel'],caught,AD Mascarenhas,2008-02-05,England,England,0,Eden Park
6,AD Mascarenhas,11.0,4,1,1,275.0,KD Mills,"['PG Fulton', 'BB McCullum']",run out,AD Mascarenhas,2008-02-07,England,England,0,Jade Stadium
6,AD Mascarenhas,0.0,3,0,0,0.0,DJG Sammy,"['RR Sarwan', 'DJG Sammy']",run out,AD Mascarenhas,2009-03-15,England,West Indies,0,"Queen's Park Oval, Port of Spain"
5,AD Mascarenhas,16.0,12,1,0,133.33333333333331,notOut,notOut,notOut,notOut,2009-06-07,Pakistan,England,0,Kennington Oval
6,AD Mascarenhas,1.0,3,0,0,33.33333333333333,RE van der Merwe,0,bowled,AD Mascarenhas,2009-06-11,South Africa,South Africa,0,Trent Bridge
3,AD Mascarenhas,25.0,31,2,0,80.64516129032258,notOut,notOut,notOut,notOut,2009-06-14,India,England,0,Lord's
2,AE Jones,6.0,10,0,0,60.0,Sadia Yousuf,['Sana Mir'],caught,AE Jones,2013-07-05,Pakistan,Pakistan,0,Haslegrave Ground
6,AE Jones,14.0,22,0,0,63.63636363636363,RM Farrell,0,bowled,AE Jones,2014-01-31,England,Australia,0,Melbourne Cricket Ground
5,AE Jones,12.0,13,1,0,92.3076923076923,EA Perry,0,lbw,AE Jones,2014-04-06,England,Australia,0,Shere Bangla National Stadium
3,AE Jones,0.0,2,0,0,0.0,D van Niekerk,['L Lee'],caught,AE Jones,2016-02-18,England,England,0,Boland Park
0,AE Jones,14.0,6,3,0,233.33333333333334,S Ismail,['T Chetty'],caught,AE Jones,2016-02-21,England,England,0,New Wanderers Stadium
6,AE Jones,10.0,6,2,0,166.66666666666669,Bismah Maroof,['Sidra Nawaz'],stumped,AE Jones,2016-07-05,Pakistan,England,0,The Rose Bowl
6,AJ Strauss,18.0,17,1,0,105.88235294117648,JN Gillespie,0,bowled,AJ Strauss,2005-06-13,Australia,England,0,The Rose Bowl
1,AJ Strauss,33.0,23,6,0,143.47826086956522,CRD Fernando,0,bowled,AJ Strauss,2006-06-15,Sri Lanka,Sri Lanka,0,The Rose Bowl
3,AJ Strauss,0.0,2,0,0,0.0,Mohammad Asif,['Kamran Akmal'],caught,AJ Strauss,2006-08-28,Pakistan,Pakistan,0,County Ground
5,AJ Strauss,22.0,26,2,0,84.61538461538461,DJG Sammy,"['S Chanderpaul', 'DJG Sammy']",run out,AJ Strauss,2009-03-15,England,West Indies,0,"Queen's Park Oval, Port of Spain"
0,AN Cook,15.0,16,2,0,93.75,DR Smith,['DJ Bravo'],caught,AN Cook,2007-06-28,West Indies,West Indies,0,Kennington Oval
0,AN Cook,9.0,9,2,0,100.0,DBL Powell,0,bowled,AN Cook,2007-06-29,West Indies,England,0,Kennington Oval
2,AN Cook,11.0,9,1,0,122.22222222222223,R McLaren,0,lbw,AN Cook,2009-11-13,England,England,0,New Wanderers Stadium
1,AN Cook,26.0,21,5,0,123.80952380952381,JA Morkel,['RE van der Merwe'],caught,AN Cook,2009-11-15,England,South Africa,0,SuperSport Park
9,AU Rashid,9.0,19,0,0,47.368421052631575,notOut,notOut,notOut,notOut,2009-06-11,South Africa,South Africa,0,Trent Bridge
8,AU Rashid,1.0,2,0,0,50.0,JA Morkel,['JH Kallis'],run out,AU Rashid,2009-11-15,England,South Africa,0,SuperSport Park
9,AU Rashid,7.0,3,1,0,233.33333333333334,notOut,notOut,notOut,notOut,2015-06-23,New Zealand,England,0,Old Trafford
9,AU Rashid,3.0,2,0,0,150.0,notOut,notOut,notOut,notOut,2015-11-27,Pakistan,England,0,Dubai International Cricket Stadium
8,AU Rashid,2.0,6,0,0,33.33333333333333,KJ Abbott,['HM Amla'],caught,AU Rashid,2016-02-19,England,South Africa,0,Newlands
10,AU Rashid,4.0,4,0,0,100.0,notOut,notOut,notOut,notOut,2016-04-03,West Indies,West Indies,0,Eden Gardens
2,BA Stokes,31.0,23,3,1,134.7826086956522,D Bishoo,0,lbw,BA Stokes,2011-09-25,West Indies,West Indies,0,Kennington Oval
6,BA Stokes,9.0,5,0,1,180.0,notOut,notOut,notOut,notOut,2013-06-25,New Zealand,New Zealand,0,Kennington Oval
6,BA Stokes,4.0,5,0,0,80.0,MN Samuels,['D Ramdin'],stumped,BA Stokes,2014-03-09,England,West Indies,0,"Kensington Oval, Bridgetown"
5,BA Stokes,0.0,1,0,0,0.0,K Santokie,0,bowled,BA Stokes,2014-03-13,England,England,0,"Kensington Oval, Bridgetown"
7,BA Stokes,24.0,14,4,0,171.42857142857142,notOut,notOut,notOut,notOut,2015-06-23,New Zealand,England,0,Old Trafford
3,BA Stokes,11.0,7,1,1,157.14285714285714,Imran Tahir,['AB de Villiers'],stumped,BA Stokes,2016-02-19,England,South Africa,0,Newlands
5,BA Stokes,15.0,7,2,1,214.28571428571428,DJ Bravo,0,lbw,BA Stokes,2016-03-16,West Indies,West Indies,0,Wankhede Stadium
2,BA Stokes,15.0,10,1,1,150.0,K Rabada,['CH Morris'],caught,BA Stokes,2016-03-18,South Africa,England,0,Wankhede Stadium
4,BA Stokes,7.0,8,1,0,87.5,Mohammad Nabi,"['Rashid Khan', 'Mohammad Nabi']",run out,JE Root,2016-03-23,England,England,0,Feroz Shah Kotla
5,BA Stokes,7.0,8,1,0,87.5,Rashid Khan,0,bowled,BA Stokes,2016-03-23,England,England,0,Feroz Shah Kotla
5,BA Stokes,6.0,1,0,1,600.0,notOut,notOut,notOut,notOut,2016-03-26,Sri Lanka,England,0,Feroz Shah Kotla
5,BA Stokes,13.0,8,1,0,162.5,DJ Bravo,['LMP Simmons'],caught,BA Stokes,2016-04-03,West Indies,West Indies,0,Eden Gardens
5,BA Stokes,4.0,8,0,0,50.0,Hasan Ali,['Babar Azam'],caught,BA Stokes,2016-09-07,Pakistan,Pakistan,0,Old Trafford
4,BA Stokes,2.0,6,0,0,33.33333333333333,notOut,notOut,notOut,notOut,2017-01-26,England,England,0,Green Park
4,BA Stokes,38.0,27,2,2,140.74074074074073,A Nehra,0,lbw,BA Stokes,2017-01-29,England,India,0,"Vidarbha Cricket Association Stadium, Jamtha"
4,BA Stokes,6.0,7,1,0,85.71428571428571,YS Chahal,['SK Raina'],caught,BA Stokes,2017-02-01,England,India,0,M Chinnaswamy Stadium
3,BL Morgan,46.0,35,5,0,131.42857142857142,notOut,notOut,notOut,notOut,2009-06-19,Australia,England,0,Kennington Oval
3,BL Morgan,20.0,23,0,0,86.95652173913044,S Nitschke,['LJ Poulton'],caught,BL Morgan,2009-06-25,Australia,Australia,0,County Ground
1,C Kieswetter,26.0,14,1,3,185.71428571428572,NO Miller,0,lbw,C Kieswetter,2010-05-03,England,West Indies,0,Providence Stadium
1,C Kieswetter,13.0,17,0,0,76.47058823529412,DT Johnston,"['JF Mooney', ""NJ O'Brien""]",run out,C Kieswetter,2010-05-04,Ireland,0,0,Providence Stadium
1,C Kieswetter,25.0,28,3,1,89.28571428571429,Abdul Razzaq,['Umar Akmal'],caught,C Kieswetter,2010-05-06,Pakistan,England,0,"Kensington Oval, Bridgetown"
1,C Kieswetter,41.0,43,3,2,95.34883720930233,JP Duminy,['DW Steyn'],caught,C Kieswetter,2010-05-08,South Africa,England,0,"Kensington Oval, Bridgetown"
0,C Kieswetter,15.0,12,1,1,125.0,KD Mills,['NL McCullum'],caught,C Kieswetter,2010-05-10,New Zealand,England,0,"Beausejour Stadium, Gros Islet"
0,C Kieswetter,39.0,29,5,2,134.48275862068965,SL Malinga,0,bowled,C Kieswetter,2010-05-13,Sri Lanka,England,0,"Beausejour Stadium, Gros Islet"
1,C Kieswetter,63.0,49,7,2,128.57142857142858,MG Johnson,0,bowled,C Kieswetter,2010-05-16,England,England,0,"Kensington Oval, Bridgetown"
0,C Kieswetter,6.0,7,1,0,85.71428571428571,Shoaib Akhtar,['Kamran Akmal'],caught,C Kieswetter,2010-09-05,Pakistan,England,0,Sophia Gardens
0,C Kieswetter,16.0,10,2,1,160.0,notOut,notOut,notOut,notOut,2010-09-07,Pakistan,England,0,Sophia Gardens
1,C Kieswetter,4.0,7,0,0,57.14285714285714,KMDN Kulasekara,['SHT Kandamby'],caught,C Kieswetter,2011-06-25,Sri Lanka,Sri Lanka,0,County Ground
2,C Kieswetter,18.0,15,2,1,120.0,MM Patel,['SK Raina'],caught,C Kieswetter,2011-08-31,India,England,0,Old Trafford
1,C Kieswetter,10.0,9,2,0,111.11111111111111,GE Mathurin,0,bowled,C Kieswetter,2011-09-25,West Indies,West Indies,0,Kennington Oval
1,C Kieswetter,12.0,11,2,0,109.09090909090908,RA Jadeja,['MK Tiwary'],caught,C Kieswetter,2011-10-29,England,England,0,Eden Gardens
1,C Kieswetter,14.0,18,2,0,77.77777777777779,Mohammad Hafeez,0,bowled,C Kieswetter,2012-02-23,Pakistan,Pakistan,0,Dubai International Cricket Stadium
1,C Kieswetter,31.0,24,2,1,129.16666666666669,Shahid Afridi,['Umar Gul'],caught,C Kieswetter,2012-02-25,Pakistan,England,0,Dubai International Cricket Stadium
1,C Kieswetter,17.0,17,1,1,100.0,Saeed Ajmal,['Shoaib Malik'],caught,C Kieswetter,2012-02-27,Pakistan,England,0,Sheikh Zayed Stadium
0,C Kieswetter,3.0,8,0,0,37.5,R Rampaul,['DR Smith'],caught,C Kieswetter,2012-06-24,West Indies,England,0,Trent Bridge
0,C Kieswetter,25.0,24,3,1,104.16666666666667,JA Morkel,['JH Kallis'],run out,AD Hales,2012-09-08,South Africa,South Africa,0,Riverside Ground
1,C Kieswetter,25.0,24,3,1,104.16666666666667,J Botha,0,lbw,C Kieswetter,2012-09-08,South Africa,South Africa,0,Riverside Ground
0,C Kieswetter,1.0,6,0,0,16.666666666666664,DW Steyn,['RJ Peterson'],caught,C Kieswetter,2012-09-10,South Africa,0,0,Old Trafford
0,C Kieswetter,50.0,34,3,3,147.05882352941177,M Morkel,0,bowled,C Kieswetter,2012-09-12,South Africa,England,0,Edgbaston
0,C Kieswetter,0.0,6,0,0,0.0,Shapoor Zadran,0,bowled,C Kieswetter,2012-09-21,England,England,0,R Premadasa Stadium
0,C Kieswetter,35.0,25,4,2,140.0,PP Chawla,['V Kohli'],caught,C Kieswetter,2012-09-23,India,India,0,R Premadasa Stadium
0,C Kieswetter,0.0,2,0,0,0.0,R Rampaul,['KA Pollard'],caught,C Kieswetter,2012-09-27,West Indies,West Indies,0,Pallekele International Cricket Stadium
0,C Kieswetter,4.0,14,0,0,28.57142857142857,DL Vettori,0,bowled,C Kieswetter,2012-09-29,New Zealand,England,0,Pallekele International Cricket Stadium
7,CJ Jordan,27.0,9,0,4,300.0,notOut,notOut,notOut,notOut,2014-03-13,England,England,0,"Kensington Oval, Bridgetown"
6,CJ Jordan,8.0,7,0,1,114.28571428571428,NL McCullum,['TG Southee'],caught,CJ Jordan,2014-03-22,New Zealand,New Zealand,0,Zahur Ahmed Chowdhury Stadium
6,CJ Jordan,16.0,16,2,0,100.0,BE Hendricks,['AB de Villiers'],caught,CJ Jordan,2014-03-29,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
8,CJ Jordan,14.0,14,0,0,100.0,LV van Beek,['MR Swart'],caught,CJ Jordan,2014-03-31,Netherlands,Netherlands,0,Zahur Ahmed Chowdhury Stadium
7,CJ Jordan,5.0,4,1,0,125.0,SL Malinga,0,bowled,CJ Jordan,2014-05-20,Sri Lanka,Sri Lanka,0,Kennington Oval
7,CJ Jordan,15.0,15,2,0,100.0,KJ Abbott,['DA Miller'],caught,CJ Jordan,2016-02-19,England,South Africa,0,Newlands
7,CJ Jordan,5.0,3,1,0,166.66666666666669,KJ Abbott,['JP Duminy'],caught,CJ Jordan,2016-03-18,South Africa,England,0,Wankhede Stadium
8,CJ Jordan,15.0,19,2,0,78.94736842105263,Rashid Khan,0,caught and bowled,CJ Jordan,2016-03-23,England,England,0,Feroz Shah Kotla
8,CJ Jordan,12.0,13,1,0,92.3076923076923,notOut,notOut,notOut,notOut,2016-04-03,West Indies,West Indies,0,Eden Gardens
7,CJ Jordan,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2017-01-29,England,India,0,"Vidarbha Cricket Association Stadium, Jamtha"
7,CJ Jordan,0.0,2,0,0,0.0,YS Chahal,['MS Dhoni'],stumped,CJ Jordan,2017-02-01,England,India,0,M Chinnaswamy Stadium
1,CM Edwards,25.0,25,4,0,100.0,EA Perry,['JM Fields'],caught,CM Edwards,2009-06-19,Australia,England,0,Kennington Oval
1,CM Edwards,10.0,15,2,0,66.66666666666666,SJ Andrews,['JE Cameron'],caught,CM Edwards,2009-06-25,Australia,Australia,0,County Ground
0,CM Edwards,6.0,10,1,0,60.0,SN Pradhan,0,bowled,CM Edwards,2011-06-26,India,England,0,County Ground
0,CM Edwards,19.0,16,3,0,118.75,LMM Tahuhu,['SJ McGlashan'],caught,CM Edwards,2012-02-17,England,England,0,Westpac Stadium
0,CM Edwards,33.0,26,3,2,126.92307692307692,LR Doolan,['FL Mackay'],caught,CM Edwards,2012-02-19,England,England,0,Seddon Park
0,CM Edwards,4.0,5,0,0,80.0,RH Candy,['LMM Tahuhu'],caught,CM Edwards,2012-02-22,England,England,0,Eden Park
0,CM Edwards,1.0,5,0,0,20.0,N Niranjana,0,lbw,CM Edwards,2012-06-26,India,England,0,St Lawrence Ground
0,CM Edwards,15.0,14,3,0,107.14285714285714,N Niranjana,0,lbw,CM Edwards,2012-06-28,India,England,0,County Ground
0,CM Edwards,12.0,12,2,0,100.0,Qanita Jalil,['Sadia Yousuf'],caught,CM Edwards,2012-09-04,Pakistan,England,0,Haslegrave Ground
0,CM Edwards,24.0,34,1,0,70.58823529411765,Sana Mir,['Bismah Maroof'],caught,CM Edwards,2012-09-05,Pakistan,England,0,Haslegrave Ground
0,CM Edwards,27.0,27,3,0,100.0,notOut,notOut,notOut,notOut,2012-09-08,West Indies,England,0,Riverside Ground
0,CM Edwards,21.0,17,5,0,123.52941176470588,SF Daley,['A Mohammed'],caught,CM Edwards,2012-09-10,West Indies,England,0,Old Trafford
0,CM Edwards,17.0,20,1,0,85.0,SA Campbelle,0,bowled,CM Edwards,2012-09-13,West Indies,England,0,County Ground
0,CM Edwards,24.0,20,4,0,120.0,SA Campbelle,['DJS Dottin'],run out,CM Edwards,2012-09-15,West Indies,England,0,County Ground
0,CM Edwards,45.0,45,5,0,100.0,Nida Dar,['Nida Dar'],run out,LA Marsh,2012-09-27,Pakistan,England,0,Galle International Stadium
0,CM Edwards,50.0,54,6,0,92.5925925925926,notOut,notOut,notOut,notOut,2012-09-29,India,England,0,Galle International Stadium
0,CM Edwards,16.0,24,1,0,66.66666666666666,JL Jonassen,['LC Sthalekar'],caught,CM Edwards,2012-10-01,England,England,0,Galle International Stadium
0,CM Edwards,33.0,38,5,0,86.8421052631579,EM Bermingham,['SFM Devine'],caught,CM Edwards,2012-10-04,New Zealand,England,0,R Premadasa Stadium
0,CM Edwards,28.0,23,4,1,121.73913043478262,LC Sthalekar,['EA Perry'],caught,CM Edwards,2012-10-07,England,Australia,0,R Premadasa Stadium
9,CM Edwards,2.0,3,0,0,66.66666666666666,Sadia Yousuf,['Bismah Maroof'],caught,CM Edwards,2013-07-05,Pakistan,Pakistan,0,Haslegrave Ground
0,CM Edwards,17.0,11,4,0,154.54545454545453,SJ Coyte,['EA Osborne'],caught,CM Edwards,2013-08-27,Australia,England,0,County Ground
0,CM Edwards,24.0,28,2,0,85.71428571428571,HL Ferling,['JE Cameron'],caught,CM Edwards,2013-08-29,Australia,England,0,The Rose Bowl
0,CM Edwards,10.0,16,2,0,62.5,HL Ferling,0,bowled,CM Edwards,2013-08-31,Australia,England,0,Riverside Ground
0,CM Edwards,28.0,34,3,0,82.35294117647058,EA Osborne,0,caught and bowled,CM Edwards,2014-01-31,England,Australia,0,Melbourne Cricket Ground
0,CM Edwards,12.0,16,2,0,75.0,RM Farrell,['NE Bolton'],caught,CM Edwards,2014-02-02,England,Australia,0,Stadium Australia
