bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
AJ McKay,3,20,0,2,6.666666666666667,2010-05-22,Sri Lanka,New Zealand,0,Central Broward Regional Park Stadium Turf Ground
AJ McKay,2,11,0,0,5.5,2010-05-23,Sri Lanka,Sri Lanka,0,Central Broward Regional Park Stadium Turf Ground
AJ Redmond,3,24,0,2,8.0,2009-11-12,Pakistan,Pakistan,0,Dubai International Cricket Stadium
AL Watkins,4,26,0,3,6.5,2010-05-14,New Zealand,New Zealand,0,"Beausejour Stadium, Gros Islet"
AL Watkins,4,17,0,0,4.25,2010-05-16,New Zealand,Australia,0,"Kensington Oval, Bridgetown"
AM Ellis,1,10,0,0,10.0,2012-02-14,Zimbabwe,New Zealand,0,Seddon Park
AM Ellis,4,40,0,0,10.0,2012-07-01,West Indies,West Indies,0,Central Broward Regional Park Stadium Turf Ground
AM Ellis,3,40,0,2,13.333333333333334,2013-02-09,England,England,0,Eden Park
AM Ellis,2,15,0,0,7.5,2013-11-21,New Zealand,Sri Lanka,0,Pallekele International Cricket Stadium
AM Peterson,1,2,0,4,2.0,2017-02-19,New Zealand,New Zealand,0,"Simonds Stadium, South Geelong"
AM Peterson,2,12,0,2,6.0,2017-02-22,New Zealand,New Zealand,0,Adelaide Oval
AP Devcich,3,32,0,0,10.666666666666666,2013-11-06,New Zealand,New Zealand,0,Shere Bangla National Stadium
AP Devcich,3,13,0,0,4.333333333333333,2013-11-21,New Zealand,Sri Lanka,0,Pallekele International Cricket Stadium
AP Devcich,2,19,0,0,9.5,2014-12-04,Pakistan,Pakistan,0,Dubai International Cricket Stadium
AP Devcich,4,16,0,2,4.0,2014-12-05,Pakistan,New Zealand,0,Dubai International Cricket Stadium
AR Adams,4,40,0,0,10.0,2005-02-17,Australia,Australia,0,Eden Park
AR Adams,4,27,0,1,6.75,2005-10-21,New Zealand,New Zealand,0,New Wanderers Stadium
AR Adams,0,18,0,0,inf,2006-12-22,Sri Lanka,Sri Lanka,0,Westpac Stadium
AR Adams,4,20,0,3,5.0,2006-12-26,Sri Lanka,New Zealand,0,Eden Park
BJ Diamanti,2,19,0,0,9.5,2009-06-09,South Africa,South Africa,0,Lord's
BM Wheeler,4,22,0,2,5.5,2017-01-03,Bangladesh,New Zealand,0,McLean Park
BM Wheeler,2,16,1,2,8.0,2017-01-06,Bangladesh,New Zealand,0,Bay Oval
BM Wheeler,4,29,0,0,7.25,2017-01-08,Bangladesh,New Zealand,0,Bay Oval
BM Wheeler,4,49,0,1,12.25,2017-02-17,South Africa,South Africa,0,Eden Park
C Munro,2,17,0,0,8.5,2016-01-07,Sri Lanka,New Zealand,0,Bay Oval
C Munro,1,13,0,0,13.0,2016-01-22,Pakistan,New Zealand,0,Westpac Stadium
C Munro,1,11,0,0,11.0,2017-02-17,South Africa,South Africa,0,Eden Park
C de Grandhomme,4,23,0,1,5.75,2017-01-03,Bangladesh,New Zealand,0,McLean Park
C de Grandhomme,2,33,0,1,16.5,2017-01-06,Bangladesh,New Zealand,0,Bay Oval
C de Grandhomme,1,4,0,0,4.0,2017-01-08,Bangladesh,New Zealand,0,Bay Oval
C de Grandhomme,3,22,0,2,7.333333333333333,2017-02-17,South Africa,South Africa,0,Eden Park
CJ Anderson,1,11,0,0,11.0,2012-12-21,New Zealand,South Africa,0,Kingsmead
CJ Anderson,2,21,0,0,10.5,2012-12-23,New Zealand,New Zealand,0,Buffalo Park
CJ Anderson,4,40,0,0,10.0,2013-06-25,New Zealand,New Zealand,0,Kennington Oval
CJ Anderson,4,21,0,2,5.25,2013-11-06,New Zealand,New Zealand,0,Shere Bangla National Stadium
CJ Anderson,4,15,0,0,3.75,2014-01-11,West Indies,New Zealand,0,Eden Park
CJ Anderson,4,50,0,0,12.5,2014-01-15,West Indies,New Zealand,0,Westpac Stadium
CJ Anderson,4,32,0,2,8.0,2014-03-22,New Zealand,New Zealand,0,Zahur Ahmed Chowdhury Stadium
CJ Anderson,3,28,0,2,9.333333333333334,2014-03-24,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
CJ Anderson,2,19,0,0,9.5,2014-03-29,New Zealand,New Zealand,0,Zahur Ahmed Chowdhury Stadium
CJ Anderson,3,13,0,0,4.333333333333333,2014-03-31,Sri Lanka,Sri Lanka,0,Zahur Ahmed Chowdhury Stadium
CJ Anderson,4,32,0,2,8.0,2014-07-05,New Zealand,New Zealand,0,"Windsor Park, Roseau"
CJ Anderson,4,51,0,1,12.75,2014-07-06,New Zealand,West Indies,0,"Windsor Park, Roseau"
CJ Anderson,1,17,0,0,17.0,2014-12-04,Pakistan,Pakistan,0,Dubai International Cricket Stadium
CJ Anderson,1,18,0,0,18.0,2016-01-15,Pakistan,Pakistan,0,Eden Park
CJ Anderson,4,26,0,1,6.5,2016-01-17,Pakistan,New Zealand,0,Seddon Park
CJ Anderson,3,17,0,3,5.666666666666667,2016-01-22,Pakistan,New Zealand,0,Westpac Stadium
CJ Anderson,3,18,0,0,6.0,2016-03-15,New Zealand,New Zealand,0,"Vidarbha Cricket Association Stadium, Jamtha"
CJ Anderson,4,29,0,2,7.25,2016-03-18,New Zealand,New Zealand,0,Himachal Pradesh Cricket Association Stadium
CJ Anderson,2,14,0,0,7.0,2016-03-22,Pakistan,New Zealand,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
CJ Anderson,2,7,0,1,3.5,2016-03-26,New Zealand,New Zealand,0,Eden Gardens
CJ Anderson,1,16,0,0,16.0,2016-03-30,New Zealand,England,0,Feroz Shah Kotla
CL Cairns,4,28,0,1,7.0,2005-02-17,Australia,Australia,0,Eden Park
CL Cairns,4,24,0,1,6.0,2006-02-16,West Indies,0,0,Eden Park
CS Martin,4,14,1,2,3.5,2007-09-12,New Zealand,New Zealand,0,Kingsmead
CS Martin,3,23,0,0,7.666666666666667,2007-09-15,Sri Lanka,Sri Lanka,0,New Wanderers Stadium
CS Martin,4,37,0,2,9.25,2007-09-18,New Zealand,New Zealand,0,Kingsmead
CS Martin,4,40,0,1,10.0,2007-09-19,New Zealand,South Africa,0,Kingsmead
CS Martin,4,34,0,2,8.5,2008-02-05,England,England,0,Eden Park
CS Martin,4,45,0,1,11.25,2008-02-07,England,England,0,Jade Stadium
DAJ Bracewell,4,26,0,1,6.5,2011-10-15,New Zealand,New Zealand,0,Harare Sports Club
DAJ Bracewell,3,25,0,5,8.333333333333334,2011-10-17,New Zealand,New Zealand,0,Harare Sports Club
DAJ Bracewell,4,47,0,0,11.75,2012-02-11,Zimbabwe,New Zealand,0,Eden Park
DAJ Bracewell,3,10,0,0,3.3333333333333335,2012-02-17,South Africa,New Zealand,0,Westpac Stadium
DAJ Bracewell,2,37,0,0,18.5,2012-02-19,South Africa,South Africa,0,Seddon Park
DAJ Bracewell,4,28,0,1,7.0,2012-02-22,South Africa,South Africa,0,Eden Park
DAJ Bracewell,4,47,0,1,11.75,2012-06-30,West Indies,West Indies,0,Central Broward Regional Park Stadium Turf Ground
DAJ Bracewell,3,43,0,1,14.333333333333334,2012-07-01,West Indies,West Indies,0,Central Broward Regional Park Stadium Turf Ground
DAJ Bracewell,1,8,0,1,8.0,2012-09-29,New Zealand,England,0,Pallekele International Cricket Stadium
DAJ Bracewell,4,31,0,3,7.75,2012-10-01,West Indies,0,tie,Pallekele International Cricket Stadium
DAJ Bracewell,2,21,0,0,10.5,2012-12-21,New Zealand,South Africa,0,Kingsmead
DAJ Bracewell,3,33,0,3,11.0,2012-12-23,New Zealand,New Zealand,0,Buffalo Park
DAJ Bracewell,3,35,0,2,11.666666666666666,2012-12-26,New Zealand,South Africa,0,St George's Park
DAJ Bracewell,3,17,0,1,5.666666666666667,2015-08-14,New Zealand,South Africa,0,Kingsmead
DL Vettori,4,18,0,2,4.5,2007-09-12,New Zealand,New Zealand,0,Kingsmead
DL Vettori,4,23,0,2,5.75,2007-09-15,Sri Lanka,Sri Lanka,0,New Wanderers Stadium
DL Vettori,4,20,0,4,5.0,2007-09-16,New Zealand,New Zealand,0,New Wanderers Stadium
DL Vettori,4,20,0,3,5.0,2007-09-18,New Zealand,New Zealand,0,Kingsmead
DL Vettori,4,25,0,0,6.25,2007-09-19,New Zealand,South Africa,0,Kingsmead
DL Vettori,4,22,0,1,5.5,2007-09-22,Pakistan,Pakistan,0,Newlands
DL Vettori,4,24,0,1,6.0,2007-11-23,New Zealand,South Africa,0,New Wanderers Stadium
DL Vettori,4,24,0,1,6.0,2007-12-11,New Zealand,Australia,0,Western Australia Cricket Association Ground
DL Vettori,4,27,0,0,6.75,2008-06-13,New Zealand,England,0,Old Trafford
DL Vettori,4,16,0,3,4.0,2008-12-26,West Indies,0,tie,Eden Park
DL Vettori,4,19,0,2,4.75,2008-12-28,West Indies,New Zealand,0,Seddon Park
DL Vettori,4,23,0,1,5.75,2009-02-15,New Zealand,Australia,0,Sydney Cricket Ground
DL Vettori,4,18,0,1,4.5,2009-02-25,India,New Zealand,0,AMI Stadium
DL Vettori,4,21,0,1,5.25,2009-02-27,India,New Zealand,0,Westpac Stadium
DL Vettori,4,20,0,2,5.0,2009-06-13,Pakistan,Pakistan,0,Kennington Oval
DL Vettori,4,32,0,2,8.0,2009-06-16,Sri Lanka,Sri Lanka,0,Trent Bridge
DL Vettori,4,11,0,2,2.75,2009-09-02,New Zealand,New Zealand,0,R Premadasa Stadium
DL Vettori,3,27,0,0,9.0,2009-09-04,New Zealand,New Zealand,0,R Premadasa Stadium
DL Vettori,4,6,1,3,1.5,2010-02-03,Bangladesh,New Zealand,0,Seddon Park
DL Vettori,4,13,0,1,3.25,2010-02-26,Australia,Australia,0,Westpac Stadium
DL Vettori,4,41,0,0,10.25,2010-02-28,Australia,0,tie,AMI Stadium
DL Vettori,4,23,0,0,5.75,2010-04-30,Sri Lanka,New Zealand,0,Providence Stadium
DL Vettori,3,10,1,2,3.3333333333333335,2010-05-04,Zimbabwe,New Zealand,0,Providence Stadium
DL Vettori,4,21,0,0,5.25,2010-05-06,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
DL Vettori,4,31,0,0,7.75,2010-05-08,Pakistan,New Zealand,0,"Kensington Oval, Bridgetown"
DL Vettori,4,24,0,1,6.0,2010-05-10,New Zealand,England,0,"Beausejour Stadium, Gros Islet"
DL Vettori,4,11,0,1,2.75,2010-05-22,Sri Lanka,New Zealand,0,Central Broward Regional Park Stadium Turf Ground
DL Vettori,2,10,0,0,5.0,2010-05-23,Sri Lanka,Sri Lanka,0,Central Broward Regional Park Stadium Turf Ground
DL Vettori,4,37,0,0,9.25,2012-09-11,New Zealand,New Zealand,0,"MA Chidambaram Stadium, Chepauk"
DL Vettori,4,31,0,0,7.75,2012-09-21,New Zealand,New Zealand,0,Pallekele International Cricket Stadium
DL Vettori,4,23,0,1,5.75,2012-09-23,Pakistan,Pakistan,0,Pallekele International Cricket Stadium
DL Vettori,4,29,0,0,7.25,2012-09-27,New Zealand,0,tie,Pallekele International Cricket Stadium
DL Vettori,4,20,0,1,5.0,2012-09-29,New Zealand,England,0,Pallekele International Cricket Stadium
DL Vettori,3,28,0,1,9.333333333333334,2014-12-05,Pakistan,New Zealand,0,Dubai International Cricket Stadium
DR Flynn,1,7,0,0,7.0,2008-06-13,New Zealand,England,0,Old Trafford
DR Tuffey,4,50,0,1,12.5,2005-02-17,Australia,Australia,0,Eden Park
DR Tuffey,4,16,0,2,4.0,2010-02-03,Bangladesh,New Zealand,0,Seddon Park
DR Tuffey,2,27,0,0,13.5,2010-02-26,Australia,Australia,0,Westpac Stadium
EM Bermingham,3,27,0,0,9.0,2010-05-14,New Zealand,New Zealand,0,"Beausejour Stadium, Gros Islet"
EM Bermingham,4,16,0,2,4.0,2010-12-30,Australia,Australia,0,Saxton Oval
EM Bermingham,4,18,0,2,4.5,2012-09-26,West Indies,West Indies,0,Galle International Stadium
EM Bermingham,3,21,0,2,7.0,2012-09-28,South Africa,New Zealand,0,Galle International Stadium
EM Bermingham,4,26,0,2,6.5,2012-09-30,New Zealand,New Zealand,0,Galle International Stadium
EM Bermingham,3,18,0,1,6.0,2012-10-04,New Zealand,England,0,R Premadasa Stadium
EM Bermingham,4,17,0,2,4.25,2016-03-18,New Zealand,New Zealand,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
EM Bermingham,4,23,0,2,5.75,2016-03-21,New Zealand,New Zealand,0,"Vidarbha Cricket Association Stadium, Jamtha"
EM Bermingham,4,14,0,2,3.5,2016-03-26,South Africa,New Zealand,0,M Chinnaswamy Stadium
EM Bermingham,3,24,0,0,8.0,2016-03-31,West Indies,West Indies,0,Wankhede Stadium
EM Bermingham,3,25,0,0,8.333333333333334,2017-02-17,New Zealand,Australia,0,Melbourne Cricket Ground
EM Bermingham,2,13,0,2,6.5,2017-02-19,New Zealand,New Zealand,0,"Simonds Stadium, South Geelong"
EM Bermingham,1,7,0,0,7.0,2017-02-22,New Zealand,New Zealand,0,Adelaide Oval
EP Thompson,3,18,1,1,6.0,2008-12-28,West Indies,New Zealand,0,Seddon Park
FC Leydon-Davis,4,15,0,3,3.75,2014-03-27,Pakistan,New Zealand,0,Sylhet Stadium
FC Leydon-Davis,4,24,0,1,6.0,2014-04-02,Sri Lanka,New Zealand,0,Sylhet Stadium
FL Mackay,3,23,0,0,7.666666666666667,2012-02-17,England,England,0,Westpac Stadium
FL Mackay,4,28,0,2,7.0,2012-02-19,England,England,0,Seddon Park
FL Mackay,4,30,0,3,7.5,2012-02-22,England,England,0,Eden Park
FL Mackay,2,16,0,0,8.0,2012-09-26,West Indies,West Indies,0,Galle International Stadium
FL Mackay,4,31,0,1,7.75,2012-09-28,South Africa,New Zealand,0,Galle International Stadium
FL Mackay,0,1,0,1,inf,2012-09-30,New Zealand,New Zealand,0,Galle International Stadium
FL Mackay,2,14,0,0,7.0,2012-10-04,New Zealand,England,0,R Premadasa Stadium
FL Mackay,3,23,0,2,7.666666666666667,2014-03-23,New Zealand,New Zealand,0,Sylhet Stadium
FL Mackay,4,26,1,2,6.5,2014-03-25,New Zealand,New Zealand,0,Sylhet Stadium
FL Mackay,4,25,0,0,6.25,2014-03-27,Pakistan,New Zealand,0,Sylhet Stadium
FL Mackay,3,21,0,0,7.0,2014-03-31,South Africa,South Africa,0,Sylhet Stadium
FL Mackay,4,29,0,2,7.25,2014-04-02,Sri Lanka,New Zealand,0,Sylhet Stadium
GD Elliott,1,11,0,1,11.0,2009-02-15,New Zealand,Australia,0,Sydney Cricket Ground
GD Elliott,1,20,0,0,20.0,2013-02-12,England,New Zealand,0,Seddon Park
GD Elliott,1,7,0,1,7.0,2015-08-09,New Zealand,New Zealand,0,Harare Sports Club
GD Elliott,1,12,0,0,12.0,2015-08-14,New Zealand,South Africa,0,Kingsmead
GD Elliott,1,10,0,0,10.0,2015-08-16,New Zealand,New Zealand,0,SuperSport Park
GD Elliott,2,18,0,2,9.0,2016-01-07,Sri Lanka,New Zealand,0,Bay Oval
GD Elliott,4,22,0,4,5.5,2016-01-10,Sri Lanka,New Zealand,0,Eden Park
GD Elliott,4,36,0,1,9.0,2016-01-17,Pakistan,New Zealand,0,Seddon Park
GD Elliott,2,7,0,3,3.5,2016-01-22,Pakistan,New Zealand,0,Westpac Stadium
GD Elliott,2,9,0,0,4.5,2016-03-15,New Zealand,New Zealand,0,"Vidarbha Cricket Association Stadium, Jamtha"
GD Elliott,2,17,0,1,8.5,2016-03-18,New Zealand,New Zealand,0,Himachal Pradesh Cricket Association Stadium
GD Elliott,2,16,0,0,8.0,2016-03-22,Pakistan,New Zealand,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
GD Elliott,4,12,0,3,3.0,2016-03-26,New Zealand,New Zealand,0,Eden Gardens
GD Elliott,3,21,0,0,7.0,2016-03-30,New Zealand,England,0,Feroz Shah Kotla
GH Worker,2,19,0,1,9.5,2015-08-14,New Zealand,South Africa,0,Kingsmead
GW Aldridge,4,45,0,1,11.25,2011-10-17,New Zealand,New Zealand,0,Harare Sports Club
HNK Jensen,4,27,0,3,6.75,2014-03-23,New Zealand,New Zealand,0,Sylhet Stadium
HNK Jensen,2,24,0,0,12.0,2014-03-25,New Zealand,New Zealand,0,Sylhet Stadium
HNK Jensen,3,16,0,1,5.333333333333333,2014-03-27,Pakistan,New Zealand,0,Sylhet Stadium
HNK Jensen,3,18,0,0,6.0,2014-03-31,South Africa,South Africa,0,Sylhet Stadium
HR Huddleston,4,23,0,2,5.75,2014-03-23,New Zealand,New Zealand,0,Sylhet Stadium
HR Huddleston,3,15,0,0,5.0,2014-03-25,New Zealand,New Zealand,0,Sylhet Stadium
HR Huddleston,4,21,0,1,5.25,2017-02-17,New Zealand,Australia,0,Melbourne Cricket Ground
HR Huddleston,3,18,0,2,6.0,2017-02-19,New Zealand,New Zealand,0,"Simonds Stadium, South Geelong"
HR Huddleston,4,9,2,2,2.25,2017-02-22,New Zealand,New Zealand,0,Adelaide Oval
IE O'Brien,4,34,0,2,8.5,2009-02-15,New Zealand,Australia,0,Sydney Cricket Ground
IE O'Brien,4,36,0,2,9.0,2009-02-25,India,New Zealand,0,AMI Stadium
IE O'Brien,4,30,0,2,7.5,2009-02-27,India,New Zealand,0,Westpac Stadium
IE O'Brien,1,16,0,0,16.0,2009-06-06,Scotland,New Zealand,0,Kennington Oval
IG Butler,4,30,0,1,7.5,2009-02-15,New Zealand,Australia,0,Sydney Cricket Ground
IG Butler,4,29,0,2,7.25,2009-02-25,India,New Zealand,0,AMI Stadium
IG Butler,4,42,0,2,10.5,2009-02-27,India,New Zealand,0,Westpac Stadium
IG Butler,2,19,0,4,9.5,2009-06-06,Scotland,New Zealand,0,Kennington Oval
IG Butler,4,13,0,3,3.25,2009-06-09,South Africa,South Africa,0,Lord's
IG Butler,2,15,0,0,7.5,2009-06-11,New Zealand,New Zealand,0,Trent Bridge
IG Butler,2,22,0,0,11.0,2009-06-13,Pakistan,Pakistan,0,Kennington Oval
IG Butler,3,29,0,1,9.666666666666666,2009-06-16,Sri Lanka,Sri Lanka,0,Trent Bridge
IG Butler,4,29,0,3,7.25,2009-09-02,New Zealand,New Zealand,0,R Premadasa Stadium
IG Butler,4,34,0,0,8.5,2009-09-04,New Zealand,New Zealand,0,R Premadasa Stadium
IG Butler,3,42,0,0,14.0,2009-11-12,Pakistan,Pakistan,0,Dubai International Cricket Stadium
IG Butler,4,28,0,3,7.0,2009-11-13,Pakistan,Pakistan,0,Dubai International Cricket Stadium
IG Butler,4,19,1,3,4.75,2010-05-08,Pakistan,New Zealand,0,"Kensington Oval, Bridgetown"
IG Butler,1,10,0,0,10.0,2010-05-10,New Zealand,England,0,"Beausejour Stadium, Gros Islet"
IG Butler,4,35,0,1,8.75,2010-12-28,Pakistan,New Zealand,0,Seddon Park
IG Butler,4,9,0,2,2.25,2013-02-12,England,New Zealand,0,Seddon Park
IG Butler,2,41,0,0,20.5,2013-02-15,England,England,0,Westpac Stadium
IG Butler,4,35,0,2,8.75,2013-06-25,New Zealand,New Zealand,0,Kennington Oval
IS Sodhi,3,35,0,1,11.666666666666666,2014-07-05,New Zealand,New Zealand,0,"Windsor Park, Roseau"
IS Sodhi,2,16,0,1,8.0,2014-07-06,New Zealand,West Indies,0,"Windsor Park, Roseau"
IS Sodhi,4,15,0,1,3.75,2015-08-09,New Zealand,New Zealand,0,Harare Sports Club
IS Sodhi,4,27,0,2,6.75,2015-08-16,New Zealand,New Zealand,0,SuperSport Park
IS Sodhi,4,33,0,1,8.25,2016-01-07,Sri Lanka,New Zealand,0,Bay Oval
IS Sodhi,4,18,0,3,4.5,2016-03-15,New Zealand,New Zealand,0,"Vidarbha Cricket Association Stadium, Jamtha"
IS Sodhi,4,14,0,1,3.5,2016-03-18,New Zealand,New Zealand,0,Himachal Pradesh Cricket Association Stadium
IS Sodhi,4,25,0,1,6.25,2016-03-22,Pakistan,New Zealand,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
IS Sodhi,3,21,0,3,7.0,2016-03-26,New Zealand,New Zealand,0,Eden Gardens
IS Sodhi,4,42,0,2,10.5,2016-03-30,New Zealand,England,0,Feroz Shah Kotla
IS Sodhi,4,36,0,3,9.0,2017-01-06,Bangladesh,New Zealand,0,Bay Oval
IS Sodhi,4,22,0,2,5.5,2017-01-08,Bangladesh,New Zealand,0,Bay Oval
JD Ryder,1,2,0,1,2.0,2008-02-05,England,England,0,Eden Park
JD Ryder,2,22,0,0,11.0,2008-02-07,England,England,0,Jade Stadium
JD Ryder,2,7,0,1,3.5,2009-02-25,India,New Zealand,0,AMI Stadium
JD Ryder,4,18,0,0,4.5,2009-02-27,India,New Zealand,0,Westpac Stadium
JD Ryder,1,19,0,0,19.0,2009-06-06,Scotland,New Zealand,0,Kennington Oval
JDP Oram,2,20,0,0,10.0,2007-09-12,New Zealand,New Zealand,0,Kingsmead
JDP Oram,2,21,0,0,10.5,2007-09-15,Sri Lanka,Sri Lanka,0,New Wanderers Stadium
JDP Oram,2,14,0,1,7.0,2007-09-16,New Zealand,New Zealand,0,New Wanderers Stadium
JDP Oram,2,26,0,0,13.0,2007-09-18,New Zealand,New Zealand,0,Kingsmead
JDP Oram,4,50,0,0,12.5,2007-09-19,New Zealand,South Africa,0,Kingsmead
JDP Oram,1,15,0,0,15.0,2007-09-22,Pakistan,Pakistan,0,Newlands
JDP Oram,3,32,0,0,10.666666666666666,2007-12-11,New Zealand,Australia,0,Western Australia Cricket Association Ground
JDP Oram,4,24,0,1,6.0,2008-02-05,England,England,0,Eden Park
JDP Oram,4,35,0,0,8.75,2008-12-26,West Indies,0,tie,Eden Park
JDP Oram,3,24,0,1,8.0,2008-12-28,West Indies,New Zealand,0,Seddon Park
JDP Oram,2,21,0,0,10.5,2009-06-06,Scotland,New Zealand,0,Kennington Oval
JDP Oram,4,30,0,0,7.5,2009-06-09,South Africa,South Africa,0,Lord's
JDP Oram,3,25,0,1,8.333333333333334,2009-06-11,New Zealand,New Zealand,0,Trent Bridge
JDP Oram,4,23,0,0,5.75,2009-06-16,Sri Lanka,Sri Lanka,0,Trent Bridge
JDP Oram,4,33,0,3,8.25,2009-09-02,New Zealand,New Zealand,0,R Premadasa Stadium
JDP Oram,3,27,0,1,9.0,2009-09-04,New Zealand,New Zealand,0,R Premadasa Stadium
JDP Oram,2,16,0,2,8.0,2010-02-03,Bangladesh,New Zealand,0,Seddon Park
JDP Oram,2,15,0,0,7.5,2010-02-26,Australia,Australia,0,Westpac Stadium
JDP Oram,4,52,0,0,13.0,2010-02-28,Australia,0,tie,AMI Stadium
JDP Oram,3,23,0,1,7.666666666666667,2010-04-30,Sri Lanka,New Zealand,0,Providence Stadium
JDP Oram,1,13,0,0,13.0,2010-05-04,Zimbabwe,New Zealand,0,Providence Stadium
JDP Oram,3,22,0,1,7.333333333333333,2010-05-06,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
JDP Oram,2,3,0,1,1.5,2010-05-23,Sri Lanka,Sri Lanka,0,Central Broward Regional Park Stadium Turf Ground
JDP Oram,4,25,0,2,6.25,2011-10-15,New Zealand,New Zealand,0,Harare Sports Club
JDP Oram,3,27,0,1,9.0,2011-10-17,New Zealand,New Zealand,0,Harare Sports Club
JDP Oram,2,26,0,0,13.0,2012-06-30,West Indies,West Indies,0,Central Broward Regional Park Stadium Turf Ground
JDP Oram,4,27,0,0,6.75,2012-09-11,New Zealand,New Zealand,0,"MA Chidambaram Stadium, Chepauk"
JDP Oram,4,34,0,1,8.5,2012-09-21,New Zealand,New Zealand,0,Pallekele International Cricket Stadium
JDP Oram,4,44,0,2,11.0,2012-09-23,Pakistan,Pakistan,0,Pallekele International Cricket Stadium
JDP Oram,3,26,0,1,8.666666666666666,2012-09-27,New Zealand,0,tie,Pallekele International Cricket Stadium
JDP Oram,1,17,1,1,17.0,2012-10-01,West Indies,0,tie,Pallekele International Cricket Stadium
JDP Oram,1,3,0,0,3.0,2012-10-30,New Zealand,0,0,Pallekele International Cricket Stadium
JDS Neesham,0,2,0,0,inf,2012-12-21,New Zealand,South Africa,0,Kingsmead
JDS Neesham,3,35,0,0,11.666666666666666,2012-12-26,New Zealand,South Africa,0,St George's Park
JDS Neesham,4,16,0,3,4.0,2014-01-11,West Indies,New Zealand,0,Eden Park
JDS Neesham,4,39,0,1,9.75,2014-01-15,West Indies,New Zealand,0,Westpac Stadium
JDS Neesham,2,9,0,0,4.5,2014-03-29,New Zealand,New Zealand,0,Zahur Ahmed Chowdhury Stadium
JDS Neesham,2,22,1,3,11.0,2014-03-31,Sri Lanka,Sri Lanka,0,Zahur Ahmed Chowdhury Stadium
