bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
BW Hilfenhaus,4,32,0,1,8.0,2009-02-15,New Zealand,Australia,0,Sydney Cricket Ground
BW Hilfenhaus,4,20,0,1,5.0,2009-05-07,Pakistan,Pakistan,0,Dubai International Cricket Stadium
BW Hilfenhaus,3,18,0,1,6.0,2012-09-05,Pakistan,Pakistan,0,Dubai International Cricket Stadium
CJ Boyce,4,10,0,2,2.5,2014-10-05,Pakistan,Australia,0,Dubai International Cricket Stadium
CJ Boyce,4,31,0,1,7.75,2014-11-05,South Africa,South Africa,0,Adelaide Oval
CJ Boyce,4,15,0,2,3.75,2014-11-07,South Africa,Australia,0,Melbourne Cricket Ground
CJ Boyce,3,26,0,1,8.666666666666666,2014-11-09,South Africa,Australia,0,Stadium Australia
CJ Boyce,3,23,0,0,7.666666666666667,2016-01-26,India,India,0,Adelaide Oval
CJ Boyce,4,28,0,2,7.0,2016-01-31,India,India,0,Sydney Cricket Ground
CJ McKay,4,19,1,0,4.75,2010-10-31,Sri Lanka,Sri Lanka,0,Western Australia Cricket Association Ground
CJ McKay,3,25,0,0,8.333333333333334,2012-02-03,India,India,0,Melbourne Cricket Ground
CJ McKay,3,21,0,0,7.0,2012-03-27,Australia,Australia,0,"Beausejour Stadium, Gros Islet"
CJ McKay,4,24,0,2,6.0,2012-03-30,Australia,West Indies,0,"Kensington Oval, Bridgetown"
CJ McKay,4,44,0,0,11.0,2013-02-13,West Indies,West Indies,0,"Brisbane Cricket Ground, Woolloongabba"
CJ McKay,4,50,0,2,12.5,2013-10-10,Australia,India,0,Saurashtra Cricket Association Stadium
CL White,2,11,0,1,5.5,2007-01-09,England,Australia,0,Sydney Cricket Ground
CL White,1,8,0,0,8.0,2008-06-20,Australia,West Indies,0,"Kensington Oval, Bridgetown"
CL White,1,6,0,0,6.0,2009-03-29,Australia,South Africa,0,SuperSport Park
CL White,1,12,0,0,12.0,2012-09-05,Pakistan,Pakistan,0,Dubai International Cricket Stadium
CR Smith,4,25,0,0,6.25,2010-05-13,India,Australia,0,"Beausejour Stadium, Gros Islet"
CR Smith,4,22,0,1,5.5,2010-05-16,New Zealand,Australia,0,"Kensington Oval, Bridgetown"
DE Bollinger,4,23,0,2,5.75,2011-10-13,Australia,Australia,0,Newlands
DE Bollinger,4,36,0,1,9.0,2011-10-16,Australia,South Africa,0,New Wanderers Stadium
DE Bollinger,4,28,0,1,7.0,2014-03-23,Pakistan,Pakistan,0,Shere Bangla National Stadium
DE Bollinger,4,34,0,1,8.5,2014-03-28,West Indies,West Indies,0,Shere Bangla National Stadium
DE Bollinger,4,24,0,1,6.0,2014-03-30,India,India,0,Shere Bangla National Stadium
DE Bollinger,4,31,0,1,7.75,2014-04-01,Australia,Australia,0,Shere Bangla National Stadium
DE Bollinger,3,22,0,1,7.333333333333333,2014-11-05,South Africa,South Africa,0,Adelaide Oval
DE Bollinger,4,23,0,1,5.75,2014-11-07,South Africa,Australia,0,Melbourne Cricket Ground
DE Bollinger,4,28,0,1,7.0,2014-11-09,South Africa,Australia,0,Stadium Australia
DJ Hussey,3,12,0,1,4.0,2008-02-01,India,Australia,0,Melbourne Cricket Ground
DJ Hussey,4,25,0,3,6.25,2009-01-11,South Africa,Australia,0,Melbourne Cricket Ground
DJ Hussey,3,18,0,1,6.0,2009-01-13,South Africa,Australia,0,"Brisbane Cricket Ground, Woolloongabba"
DJ Hussey,4,24,0,0,6.0,2009-02-15,New Zealand,Australia,0,Sydney Cricket Ground
DJ Hussey,4,21,0,2,5.25,2009-03-27,Australia,South Africa,0,New Wanderers Stadium
DJ Hussey,3,24,0,0,8.0,2009-03-29,Australia,South Africa,0,SuperSport Park
DJ Hussey,1,16,0,0,16.0,2009-06-06,West Indies,West Indies,0,Kennington Oval
DJ Hussey,1,4,0,0,4.0,2010-02-21,West Indies,Australia,0,Bellerive Oval
DJ Hussey,1,6,0,0,6.0,2010-02-26,Australia,Australia,0,Westpac Stadium
DJ Hussey,3,21,0,0,7.0,2010-02-28,Australia,0,tie,AMI Stadium
DJ Hussey,2,12,0,1,6.0,2010-05-02,Pakistan,Australia,0,"Beausejour Stadium, Gros Islet"
DJ Hussey,2,8,0,2,4.0,2010-05-05,Bangladesh,Australia,0,"Kensington Oval, Bridgetown"
DJ Hussey,1,3,0,2,3.0,2010-05-11,Australia,Australia,0,"Beausejour Stadium, Gros Islet"
DJ Hussey,3,24,0,1,8.0,2010-05-14,Pakistan,Australia,0,"Beausejour Stadium, Gros Islet"
DJ Hussey,4,33,0,2,8.25,2010-07-05,Pakistan,Pakistan,0,Edgbaston
DJ Hussey,3,16,1,2,5.333333333333333,2010-07-06,Pakistan,Pakistan,0,Edgbaston
DJ Hussey,2,14,0,1,7.0,2011-01-12,England,England,0,Adelaide Oval
DJ Hussey,3,18,0,0,6.0,2011-01-14,England,Australia,0,Melbourne Cricket Ground
DJ Hussey,1,7,0,0,7.0,2011-08-08,Australia,Sri Lanka,0,Pallekele International Cricket Stadium
DJ Hussey,3,25,0,0,8.333333333333334,2011-10-13,Australia,Australia,0,Newlands
DJ Hussey,2,20,0,1,10.0,2011-10-16,Australia,South Africa,0,New Wanderers Stadium
DJ Hussey,2,4,0,2,2.0,2012-02-01,India,Australia,0,Stadium Australia
DJ Hussey,2,8,0,0,4.0,2012-02-03,India,India,0,Melbourne Cricket Ground
DJ Hussey,1,7,0,0,7.0,2012-09-07,Pakistan,0,tie,Dubai International Cricket Stadium
DM Kimmince,2,8,0,1,4.0,2014-08-30,Pakistan,Australia,0,Kerrydale Oval
DM Kimmince,4,15,0,1,3.75,2014-08-31,Pakistan,Australia,0,Kerrydale Oval
DM Kimmince,4,17,0,3,4.25,2014-09-03,Pakistan,Australia,0,Kerrydale Oval
DM Kimmince,4,26,0,2,6.5,2014-09-05,Pakistan,Australia,0,Kerrydale Oval
DP Nannes,4,27,1,2,6.75,2010-02-05,Pakistan,Australia,0,Melbourne Cricket Ground
DP Nannes,4,21,0,3,5.25,2010-02-21,West Indies,Australia,0,Bellerive Oval
DP Nannes,4,22,0,2,5.5,2010-02-26,Australia,Australia,0,Westpac Stadium
DP Nannes,4,51,0,1,12.75,2010-02-28,Australia,0,tie,AMI Stadium
DP Nannes,4,41,0,3,10.25,2010-05-02,Pakistan,Australia,0,"Beausejour Stadium, Gros Islet"
DP Nannes,4,18,0,4,4.5,2010-05-05,Bangladesh,Australia,0,"Kensington Oval, Bridgetown"
DP Nannes,4,25,0,3,6.25,2010-05-07,India,Australia,0,"Kensington Oval, Bridgetown"
DP Nannes,3,19,0,2,6.333333333333333,2010-05-09,Sri Lanka,Australia,0,"Kensington Oval, Bridgetown"
DP Nannes,3,19,0,1,6.333333333333333,2010-05-11,Australia,Australia,0,"Beausejour Stadium, Gros Islet"
DP Nannes,4,32,1,1,8.0,2010-05-14,Pakistan,Australia,0,"Beausejour Stadium, Gros Islet"
DP Nannes,4,29,0,0,7.25,2010-05-16,England,England,0,"Kensington Oval, Bridgetown"
DP Nannes,4,41,0,3,10.25,2010-07-05,Pakistan,Pakistan,0,Edgbaston
DP Nannes,4,30,0,3,7.5,2010-07-06,Pakistan,Pakistan,0,Edgbaston
DP Nannes,3,28,0,1,9.333333333333334,2010-10-31,Sri Lanka,Sri Lanka,0,Western Australia Cricket Association Ground
DT Christian,4,29,0,2,7.25,2010-02-23,West Indies,Australia,0,Sydney Cricket Ground
DT Christian,1,14,0,0,14.0,2010-02-26,Australia,Australia,0,Westpac Stadium
DT Christian,2,26,0,0,13.0,2010-02-28,Australia,0,tie,AMI Stadium
DT Christian,4,35,0,2,8.75,2012-02-01,India,Australia,0,Stadium Australia
DT Christian,3,27,0,3,9.0,2012-03-27,Australia,Australia,0,"Beausejour Stadium, Gros Islet"
DT Christian,3,20,0,1,6.666666666666667,2012-03-30,Australia,West Indies,0,"Kensington Oval, Bridgetown"
DT Christian,3,22,0,1,7.333333333333333,2012-09-07,Pakistan,0,tie,Dubai International Cricket Stadium
DT Christian,1,8,0,0,8.0,2012-09-10,Pakistan,Australia,0,Dubai International Cricket Stadium
DT Christian,2,11,0,0,5.5,2012-09-19,Ireland,Australia,0,R Premadasa Stadium
DT Christian,3,29,0,1,9.666666666666666,2012-09-22,West Indies,Australia,0,R Premadasa Stadium
DT Christian,2,19,0,0,9.5,2012-09-28,India,Australia,0,R Premadasa Stadium
DT Christian,2,21,0,1,10.5,2014-01-29,England,Australia,0,Bellerive Oval
DT Christian,1,18,0,0,18.0,2014-03-12,Australia,Australia,0,Kingsmead
DT Christian,2,17,0,0,8.5,2014-04-01,Australia,Australia,0,Shere Bangla National Stadium
EA Osborne,4,24,0,2,6.0,2009-06-25,Australia,Australia,0,County Ground
EA Osborne,2,18,0,1,9.0,2010-12-30,Australia,Australia,0,Saxton Oval
EA Osborne,3,13,0,3,4.333333333333333,2012-09-27,India,Australia,0,Galle International Stadium
EA Osborne,1,4,0,0,4.0,2012-09-29,Pakistan,Australia,0,Galle International Stadium
EA Osborne,4,23,0,0,5.75,2012-10-01,England,England,0,Galle International Stadium
EA Osborne,4,20,0,2,5.0,2012-10-05,West Indies,Australia,0,R Premadasa Stadium
EA Osborne,4,33,0,1,8.25,2012-10-07,England,Australia,0,R Premadasa Stadium
EA Osborne,4,22,0,1,5.5,2013-08-27,Australia,England,0,County Ground
EA Osborne,4,26,0,0,6.5,2013-08-29,Australia,England,0,The Rose Bowl
EA Osborne,3,17,0,0,5.666666666666667,2013-08-31,Australia,England,0,Riverside Ground
EA Osborne,4,19,0,1,4.75,2014-01-31,England,Australia,0,Melbourne Cricket Ground
EA Osborne,4,25,0,3,6.25,2014-02-02,England,Australia,0,Stadium Australia
EA Osborne,4,32,0,0,8.0,2014-03-23,New Zealand,New Zealand,0,Sylhet Stadium
EA Osborne,3,18,0,0,6.0,2014-03-29,Pakistan,Australia,0,Sylhet Stadium
EA Osborne,4,18,0,2,4.5,2014-04-03,West Indies,Australia,0,Shere Bangla National Stadium
EA Osborne,3,24,0,1,8.0,2014-04-06,England,Australia,0,Shere Bangla National Stadium
EA Osborne,4,19,0,4,4.75,2014-08-30,Pakistan,Australia,0,Kerrydale Oval
EA Osborne,3,11,0,1,3.6666666666666665,2014-08-31,Pakistan,Australia,0,Kerrydale Oval
EA Osborne,2,7,0,1,3.5,2014-09-03,Pakistan,Australia,0,Kerrydale Oval
EA Osborne,4,25,0,1,6.25,2014-09-05,Pakistan,Australia,0,Kerrydale Oval
EA Osborne,3,21,0,0,7.0,2014-11-02,West Indies,Australia,0,North Sydney Oval
EA Osborne,3,28,0,0,9.333333333333334,2014-11-07,West Indies,Australia,0,Melbourne Cricket Ground
EA Osborne,3,18,0,1,6.0,2015-08-19,Australia,Australia,0,YMCA Cricket Club
EA Osborne,3,10,0,2,3.3333333333333335,2015-08-21,Australia,Australia,0,YMCA Cricket Club
EA Osborne,4,23,0,1,5.75,2015-08-22,Australia,Australia,0,YMCA Cricket Club
EA Osborne,3,22,0,2,7.333333333333333,2015-08-26,Australia,England,0,County Ground
EA Osborne,2,7,0,0,3.5,2016-03-18,South Africa,Australia,0,"Vidarbha Cricket Association Stadium, Jamtha"
EA Osborne,3,23,0,1,7.666666666666667,2016-03-21,New Zealand,New Zealand,0,"Vidarbha Cricket Association Stadium, Jamtha"
EA Osborne,2,11,0,1,5.5,2016-03-24,Sri Lanka,Australia,0,Feroz Shah Kotla
EA Osborne,1,5,0,1,5.0,2016-03-30,England,Australia,0,Feroz Shah Kotla
EA Osborne,1,6,0,0,6.0,2016-04-03,West Indies,West Indies,0,Eden Gardens
EA Osborne,4,9,0,1,2.25,2016-09-27,Australia,Australia,0,Sinhalese Sports Club Ground
EA Perry,4,32,0,1,8.0,2009-06-19,Australia,England,0,Kennington Oval
EA Perry,4,19,0,3,4.75,2010-05-13,India,Australia,0,"Beausejour Stadium, Gros Islet"
EA Perry,4,18,0,3,4.5,2010-05-16,New Zealand,Australia,0,"Kensington Oval, Bridgetown"
EA Perry,4,18,0,1,4.5,2010-12-30,Australia,Australia,0,Saxton Oval
EA Perry,4,24,0,0,6.0,2012-09-27,India,Australia,0,Galle International Stadium
EA Perry,4,19,1,2,4.75,2012-09-29,Pakistan,Australia,0,Galle International Stadium
EA Perry,4,38,0,1,9.5,2012-10-01,England,England,0,Galle International Stadium
EA Perry,4,19,0,3,4.75,2012-10-05,West Indies,Australia,0,R Premadasa Stadium
EA Perry,4,24,0,1,6.0,2012-10-07,England,Australia,0,R Premadasa Stadium
EA Perry,4,31,0,0,7.75,2013-08-27,Australia,England,0,County Ground
EA Perry,3,21,0,0,7.0,2013-08-29,Australia,England,0,The Rose Bowl
EA Perry,4,30,0,0,7.5,2013-08-31,Australia,England,0,Riverside Ground
EA Perry,3,19,0,1,6.333333333333333,2014-01-31,England,Australia,0,Melbourne Cricket Ground
EA Perry,4,23,0,0,5.75,2014-02-02,England,Australia,0,Stadium Australia
EA Perry,4,25,0,3,6.25,2014-03-23,New Zealand,New Zealand,0,Sylhet Stadium
EA Perry,4,12,0,3,3.0,2014-03-29,Pakistan,Australia,0,Sylhet Stadium
EA Perry,3,21,0,0,7.0,2014-04-03,West Indies,Australia,0,Shere Bangla National Stadium
EA Perry,4,13,0,2,3.25,2014-04-06,England,Australia,0,Shere Bangla National Stadium
EA Perry,2,16,0,0,8.0,2014-11-02,West Indies,Australia,0,North Sydney Oval
EA Perry,3,24,0,1,8.0,2014-11-07,West Indies,Australia,0,Melbourne Cricket Ground
EA Perry,4,21,0,2,5.25,2015-08-19,Australia,Australia,0,YMCA Cricket Club
EA Perry,3,8,0,1,2.6666666666666665,2015-08-21,Australia,Australia,0,YMCA Cricket Club
EA Perry,4,26,0,1,6.5,2015-08-26,Australia,England,0,County Ground
EA Perry,4,13,0,2,3.25,2015-08-28,Australia,Australia,0,County Ground
EA Perry,4,26,0,1,6.5,2015-08-31,Australia,England,0,Sophia Gardens
EA Perry,4,13,0,2,3.25,2016-03-18,South Africa,Australia,0,"Vidarbha Cricket Association Stadium, Jamtha"
EA Perry,2,18,0,0,9.0,2016-03-21,New Zealand,New Zealand,0,"Vidarbha Cricket Association Stadium, Jamtha"
EA Perry,3,23,0,0,7.666666666666667,2016-03-24,Sri Lanka,Australia,0,Feroz Shah Kotla
EA Perry,2,8,0,0,4.0,2016-03-26,Ireland,Australia,0,Feroz Shah Kotla
EA Perry,4,20,0,1,5.0,2016-03-30,England,Australia,0,Feroz Shah Kotla
EA Perry,3,27,0,0,9.0,2016-04-03,West Indies,West Indies,0,Eden Gardens
EA Perry,4,8,0,1,2.0,2016-09-27,Australia,Australia,0,Sinhalese Sports Club Ground
GB Hogg,2,38,0,0,19.0,2006-02-24,Australia,South Africa,0,New Wanderers Stadium
GB Hogg,3,24,0,0,8.0,2007-01-09,England,Australia,0,Sydney Cricket Ground
GB Hogg,4,21,0,1,5.25,2012-02-01,India,Australia,0,Stadium Australia
GB Hogg,3,19,0,1,6.333333333333333,2012-02-03,India,India,0,Melbourne Cricket Ground
GB Hogg,4,38,0,0,9.5,2012-09-07,Pakistan,0,tie,Dubai International Cricket Stadium
GB Hogg,4,11,1,1,2.75,2012-09-10,Pakistan,Australia,0,Dubai International Cricket Stadium
GB Hogg,4,22,0,1,5.5,2012-09-19,Ireland,Australia,0,R Premadasa Stadium
GB Hogg,4,30,0,1,7.5,2012-09-22,West Indies,Australia,0,R Premadasa Stadium
GB Hogg,4,29,0,0,7.25,2012-09-28,India,Australia,0,R Premadasa Stadium
GB Hogg,3,26,0,0,8.666666666666666,2012-09-30,South Africa,Australia,0,R Premadasa Stadium
GB Hogg,3,29,0,0,9.666666666666666,2012-10-02,Pakistan,Pakistan,0,R Premadasa Stadium
GB Hogg,1,5,0,0,5.0,2014-03-12,Australia,Australia,0,Kingsmead
GB Hogg,4,31,0,2,7.75,2014-03-14,Australia,Australia,0,SuperSport Park
GB Hogg,3,29,0,0,9.666666666666666,2014-03-23,Pakistan,Pakistan,0,Shere Bangla National Stadium
GD McGrath,4,48,0,2,12.0,2005-02-17,Australia,Australia,0,Eden Park
GD McGrath,4,31,0,3,7.75,2005-06-13,Australia,England,0,The Rose Bowl
GJ Maxwell,2,25,0,0,12.5,2012-09-05,Pakistan,Pakistan,0,Dubai International Cricket Stadium
GJ Maxwell,4,12,0,2,3.0,2012-09-10,Pakistan,Australia,0,Dubai International Cricket Stadium
GJ Maxwell,2,12,0,1,6.0,2012-09-19,Ireland,Australia,0,R Premadasa Stadium
GJ Maxwell,1,17,0,0,17.0,2012-09-22,West Indies,Australia,0,R Premadasa Stadium
GJ Maxwell,2,11,0,0,5.5,2012-09-28,India,Australia,0,R Premadasa Stadium
GJ Maxwell,1,7,0,0,7.0,2012-09-30,South Africa,Australia,0,R Premadasa Stadium
GJ Maxwell,1,6,0,0,6.0,2012-10-02,Pakistan,Pakistan,0,R Premadasa Stadium
GJ Maxwell,3,15,0,2,5.0,2013-01-26,Sri Lanka,Sri Lanka,0,Stadium Australia
GJ Maxwell,4,23,0,1,5.75,2013-01-28,Sri Lanka,Sri Lanka,0,Melbourne Cricket Ground
GJ Maxwell,3,30,0,1,10.0,2014-01-29,England,Australia,0,Bellerive Oval
GJ Maxwell,4,19,0,2,4.75,2014-03-14,Australia,Australia,0,SuperSport Park
GJ Maxwell,3,28,0,0,9.333333333333334,2014-03-28,West Indies,West Indies,0,Shere Bangla National Stadium
GJ Maxwell,4,20,0,1,5.0,2014-03-30,India,India,0,Shere Bangla National Stadium
GJ Maxwell,3,32,0,0,10.666666666666666,2014-04-01,Australia,Australia,0,Shere Bangla National Stadium
GJ Maxwell,3,13,0,3,4.333333333333333,2014-10-05,Pakistan,Australia,0,Dubai International Cricket Stadium
GJ Maxwell,2,11,0,0,5.5,2014-11-07,South Africa,Australia,0,Melbourne Cricket Ground
GJ Maxwell,4,24,0,0,6.0,2014-11-09,South Africa,Australia,0,Stadium Australia
GJ Maxwell,2,17,0,1,8.5,2016-01-29,India,India,0,Melbourne Cricket Ground
GJ Maxwell,1,10,0,0,10.0,2016-01-31,India,India,0,Sydney Cricket Ground
GJ Maxwell,1,16,0,0,16.0,2016-03-04,Australia,South Africa,0,Kingsmead
GJ Maxwell,4,30,0,0,7.5,2016-03-06,Australia,Australia,0,New Wanderers Stadium
GJ Maxwell,3,24,0,0,8.0,2016-03-09,Australia,Australia,0,Newlands
GJ Maxwell,3,18,0,2,6.0,2016-03-18,New Zealand,New Zealand,0,Himachal Pradesh Cricket Association Stadium
GJ Maxwell,1,12,0,0,12.0,2016-03-21,Bangladesh,Australia,0,M Chinnaswamy Stadium
GJ Maxwell,2,13,0,0,6.5,2016-03-25,Pakistan,Australia,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
GJ Maxwell,2,18,0,0,9.0,2016-03-27,Australia,India,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
GJ Maxwell,2,21,0,0,10.5,2016-09-06,Australia,Australia,0,Pallekele International Cricket Stadium
GJ Maxwell,1,16,0,0,16.0,2016-09-09,Australia,Australia,0,R Premadasa Stadium
GM Harris,3,15,0,2,5.0,2015-08-19,Australia,Australia,0,YMCA Cricket Club
GM Harris,4,20,0,0,5.0,2015-08-21,Australia,Australia,0,YMCA Cricket Club
GM Harris,4,13,0,1,3.25,2015-08-22,Australia,Australia,0,YMCA Cricket Club
GM Harris,2,9,0,0,4.5,2015-08-26,Australia,England,0,County Ground
GM Harris,1,7,0,0,7.0,2015-08-28,Australia,Australia,0,County Ground
GM Harris,1,8,0,0,8.0,2015-08-31,Australia,England,0,Sophia Gardens
HL Ferling,4,23,0,1,5.75,2013-08-29,Australia,England,0,The Rose Bowl
HL Ferling,4,18,0,1,4.5,2013-08-31,Australia,England,0,Riverside Ground
