bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
BE Hendricks,3,21,0,1,7.0,2014-03-14,Australia,Australia,0,SuperSport Park
BE Hendricks,3,16,0,1,5.333333333333333,2014-03-27,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
BE Hendricks,4,50,0,1,12.5,2014-03-29,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
BE Hendricks,4,31,0,2,7.75,2014-04-04,South Africa,India,0,Shere Bangla National Stadium
C van der Westhuizen,4,12,1,2,3.0,2009-10-28,West Indies,West Indies,0,Boland Bank Park
CH Morris,3,19,0,2,6.333333333333333,2012-12-21,New Zealand,South Africa,0,Kingsmead
CH Morris,4,35,0,2,8.75,2013-03-03,Pakistan,Pakistan,0,SuperSport Park
CH Morris,4,46,0,2,11.5,2015-10-02,South Africa,South Africa,0,Himachal Pradesh Cricket Association Stadium
CH Morris,2,16,0,2,8.0,2015-10-05,South Africa,South Africa,0,Barabati Stadium
CH Morris,4,32,0,0,8.0,2016-02-19,England,South Africa,0,Newlands
CH Morris,3,35,0,1,11.666666666666666,2016-03-04,Australia,South Africa,0,Kingsmead
CH Morris,4,39,0,1,9.75,2016-03-06,Australia,Australia,0,New Wanderers Stadium
CH Morris,3,39,0,0,13.0,2016-03-18,South Africa,England,0,Wankhede Stadium
CH Morris,4,27,0,4,6.75,2016-03-20,South Africa,South Africa,0,Wankhede Stadium
CH Morris,4,32,0,1,8.0,2016-03-25,West Indies,West Indies,0,"Vidarbha Cricket Association Stadium, Jamtha"
CH Morris,3,10,1,2,3.3333333333333335,2017-02-17,South Africa,South Africa,0,Eden Park
CH Morris,4,18,0,3,4.5,2017-06-23,South Africa,South Africa,0,County Ground
CH Morris,4,24,0,0,6.0,2017-06-25,South Africa,England,0,Sophia Gardens
CK Langeveldt,2,14,0,2,7.0,2005-10-21,New Zealand,New Zealand,0,New Wanderers Stadium
CK Langeveldt,4,20,0,3,5.0,2006-12-01,India,India,0,New Wanderers Stadium
CK Langeveldt,4,33,0,0,8.25,2007-11-23,New Zealand,South Africa,0,New Wanderers Stadium
CK Langeveldt,4,39,0,1,9.75,2009-11-13,England,England,0,New Wanderers Stadium
CK Langeveldt,4,12,0,3,3.0,2010-05-05,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
CK Langeveldt,4,39,0,2,9.75,2010-05-06,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
CK Langeveldt,4,34,0,2,8.5,2010-05-08,South Africa,England,0,"Kensington Oval, Bridgetown"
CK Langeveldt,4,19,0,4,4.75,2010-05-10,South Africa,Pakistan,0,"Beausejour Stadium, Gros Islet"
CK Langeveldt,3,31,0,1,10.333333333333334,2010-05-19,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
CL Tryon,1,5,0,0,5.0,2011-10-29,England,0,0,Senwes Park
CL Tryon,3,20,0,1,6.666666666666667,2013-01-19,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
CL Tryon,3,22,0,0,7.333333333333333,2013-01-20,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
CL Tryon,2,14,0,0,7.0,2013-10-31,Sri Lanka,South Africa,0,Senwes Park
CL Tryon,2,8,0,1,4.0,2013-11-04,Sri Lanka,South Africa,0,Senwes Park
CL Tryon,3,8,1,2,2.6666666666666665,2014-01-19,South Africa,Pakistan,0,West End Park International Cricket Stadium
CL Tryon,1,8,0,0,8.0,2014-01-20,South Africa,South Africa,0,West End Park International Cricket Stadium
CL Tryon,2,14,0,0,7.0,2014-03-29,South Africa,South Africa,0,Sylhet Stadium
CL Tryon,2,16,0,0,8.0,2014-04-04,South Africa,England,0,Shere Bangla National Stadium
CL Tryon,1,8,0,0,8.0,2014-09-01,South Africa,England,0,County Ground
CL Tryon,4,26,0,0,6.5,2014-09-03,South Africa,England,0,County Ground
CL Tryon,2,18,0,2,9.0,2014-09-07,South Africa,England,0,Edgbaston
CL Tryon,2,15,0,0,7.5,2014-10-23,South Africa,Sri Lanka,0,Colts Cricket Club Ground
CL Tryon,3,15,0,2,5.0,2014-10-25,South Africa,South Africa,0,Colts Cricket Club Ground
CL Tryon,3,27,0,0,9.0,2014-10-26,South Africa,South Africa,0,Mercantile Cricket Association Ground
CL Tryon,2,21,0,1,10.5,2016-02-18,England,England,0,Boland Park
CL Tryon,2,19,0,1,9.5,2016-02-21,England,England,0,New Wanderers Stadium
D Devnarain,1,8,0,0,8.0,2012-09-26,South Africa,South Africa,0,Galle International Stadium
D Devnarain,2,16,0,0,8.0,2013-01-20,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
D Devnarain,1,12,0,0,12.0,2016-02-21,England,England,0,New Wanderers Stadium
D Paterson,4,38,0,1,9.5,2017-01-25,Sri Lanka,Sri Lanka,0,Newlands
D Paterson,2,13,0,0,6.5,2017-02-17,South Africa,South Africa,0,Eden Park
D Paterson,4,32,0,1,8.0,2017-06-23,South Africa,South Africa,0,County Ground
D Paterson,4,32,0,4,8.0,2017-06-25,South Africa,England,0,Sophia Gardens
D Pretorius,2,20,0,0,10.0,2017-06-21,South Africa,England,0,The Rose Bowl
D Wiese,1,8,0,0,8.0,2013-08-02,South Africa,South Africa,0,R Premadasa Stadium
D Wiese,4,25,0,1,6.25,2013-08-04,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
D Wiese,4,24,0,2,6.0,2013-08-06,South Africa,Sri Lanka,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
D Wiese,3,24,0,0,8.0,2013-11-22,Pakistan,Pakistan,0,Newlands
D Wiese,4,21,0,3,5.25,2014-11-09,South Africa,Australia,0,Stadium Australia
D Wiese,2,20,0,1,10.0,2015-01-09,West Indies,West Indies,0,Newlands
D Wiese,4,43,0,3,10.75,2015-01-11,West Indies,West Indies,0,New Wanderers Stadium
D Wiese,4,23,0,5,5.75,2015-01-14,West Indies,South Africa,0,Kingsmead
D Wiese,3,12,0,3,4.0,2015-07-05,South Africa,South Africa,0,Shere Bangla National Stadium
D Wiese,2,17,0,0,8.5,2015-07-07,South Africa,South Africa,0,Shere Bangla National Stadium
D Wiese,4,24,0,3,6.0,2015-08-14,New Zealand,South Africa,0,Kingsmead
D Wiese,4,26,0,1,6.5,2015-08-16,New Zealand,New Zealand,0,SuperSport Park
D Wiese,4,19,0,1,4.75,2016-02-19,England,South Africa,0,Newlands
D Wiese,4,16,0,2,4.0,2016-03-04,Australia,South Africa,0,Kingsmead
D Wiese,4,58,0,0,14.5,2016-03-06,Australia,Australia,0,New Wanderers Stadium
D Wiese,2,23,0,0,11.5,2016-03-09,Australia,Australia,0,Newlands
D Wiese,4,47,0,0,11.75,2016-03-20,South Africa,South Africa,0,Wankhede Stadium
D Wiese,4,19,0,2,4.75,2016-03-25,West Indies,West Indies,0,"Vidarbha Cricket Association Stadium, Jamtha"
D van Niekerk,3,19,0,1,6.333333333333333,2009-10-28,West Indies,West Indies,0,Boland Bank Park
D van Niekerk,4,9,1,3,2.25,2012-09-26,South Africa,South Africa,0,Galle International Stadium
D van Niekerk,4,29,0,2,7.25,2012-09-28,South Africa,New Zealand,0,Galle International Stadium
D van Niekerk,1,7,0,0,7.0,2012-09-30,West Indies,West Indies,0,Galle International Stadium
D van Niekerk,2,13,0,0,6.5,2013-01-19,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
D van Niekerk,2,7,0,0,3.5,2013-01-20,South Africa,West Indies,0,"Beausejour Stadium, Gros Islet"
D van Niekerk,2,15,0,0,7.5,2013-09-14,Bangladesh,South Africa,0,Senwes Park
D van Niekerk,2,15,0,0,7.5,2013-09-15,Bangladesh,South Africa,0,Senwes Park
D van Niekerk,2,11,0,1,5.5,2013-10-31,Sri Lanka,South Africa,0,Senwes Park
D van Niekerk,3,23,0,0,7.666666666666667,2013-11-02,Sri Lanka,Sri Lanka,0,Senwes Park
D van Niekerk,2,12,0,0,6.0,2013-11-04,Sri Lanka,South Africa,0,Senwes Park
D van Niekerk,4,15,0,4,3.75,2014-01-20,South Africa,South Africa,0,West End Park International Cricket Stadium
D van Niekerk,2,10,0,3,5.0,2014-03-29,South Africa,South Africa,0,Sylhet Stadium
D van Niekerk,3,12,0,2,4.0,2014-03-31,South Africa,South Africa,0,Sylhet Stadium
D van Niekerk,2,13,0,0,6.5,2014-04-04,South Africa,England,0,Shere Bangla National Stadium
D van Niekerk,2,9,0,0,4.5,2014-09-01,South Africa,England,0,County Ground
D van Niekerk,3,13,0,1,4.333333333333333,2014-09-03,South Africa,England,0,County Ground
D van Niekerk,4,16,0,1,4.0,2014-09-07,South Africa,England,0,Edgbaston
D van Niekerk,1,5,0,0,5.0,2014-10-23,South Africa,Sri Lanka,0,Colts Cricket Club Ground
D van Niekerk,4,17,0,5,4.25,2014-10-25,South Africa,South Africa,0,Colts Cricket Club Ground
D van Niekerk,3,19,0,0,6.333333333333333,2014-10-26,South Africa,South Africa,0,Mercantile Cricket Association Ground
D van Niekerk,4,19,0,1,4.75,2015-03-19,South Africa,Pakistan,0,Sharjah Cricket Stadium
D van Niekerk,4,13,0,2,3.25,2015-03-20,South Africa,Pakistan,0,Sharjah Cricket Stadium
D van Niekerk,4,12,0,3,3.0,2015-03-22,South Africa,South Africa,0,Sharjah Cricket Stadium
D van Niekerk,4,26,0,2,6.5,2016-02-18,England,England,0,Boland Park
D van Niekerk,2,28,0,1,14.0,2016-02-21,England,England,0,New Wanderers Stadium
D van Niekerk,4,19,0,2,4.75,2016-03-04,West Indies,South Africa,0,Kingsmead
D van Niekerk,4,16,0,1,4.0,2016-03-09,West Indies,South Africa,0,Newlands
D van Niekerk,3,18,0,1,6.0,2016-03-18,South Africa,Australia,0,"Vidarbha Cricket Association Stadium, Jamtha"
D van Niekerk,4,18,0,1,4.5,2016-03-23,South Africa,South Africa,0,"MA Chidambaram Stadium, Chepauk"
D van Niekerk,3,23,0,1,7.666666666666667,2016-03-26,South Africa,New Zealand,0,M Chinnaswamy Stadium
D van Niekerk,3,17,0,0,5.666666666666667,2016-03-28,Sri Lanka,Sri Lanka,0,M Chinnaswamy Stadium
DW Steyn,4,17,0,1,4.25,2007-11-23,New Zealand,South Africa,0,New Wanderers Stadium
DW Steyn,3,9,0,4,3.0,2007-12-16,West Indies,West Indies,0,St George's Park
DW Steyn,3,18,0,2,6.0,2008-11-05,Bangladesh,South Africa,0,New Wanderers Stadium
DW Steyn,4,38,0,3,9.5,2009-01-11,South Africa,Australia,0,Melbourne Cricket Ground
DW Steyn,3,19,0,1,6.333333333333333,2009-01-13,South Africa,Australia,0,"Brisbane Cricket Ground, Woolloongabba"
DW Steyn,4,44,0,0,11.0,2009-03-27,Australia,South Africa,0,New Wanderers Stadium
DW Steyn,3,21,0,3,7.0,2009-06-07,South Africa,South Africa,0,Kennington Oval
DW Steyn,4,22,0,1,5.5,2009-06-09,South Africa,South Africa,0,Lord's
DW Steyn,4,19,0,1,4.75,2009-06-11,South Africa,South Africa,0,Trent Bridge
DW Steyn,4,30,0,2,7.5,2009-06-13,West Indies,South Africa,0,Kennington Oval
DW Steyn,3,25,0,2,8.333333333333334,2009-06-16,South Africa,South Africa,0,Trent Bridge
DW Steyn,4,28,0,1,7.0,2009-06-18,South Africa,Pakistan,0,Trent Bridge
DW Steyn,4,40,0,1,10.0,2009-11-13,England,England,0,New Wanderers Stadium
DW Steyn,4,29,0,2,7.25,2009-11-15,England,South Africa,0,SuperSport Park
DW Steyn,4,24,0,1,6.0,2010-05-02,South Africa,India,0,"Beausejour Stadium, Gros Islet"
DW Steyn,3,6,0,2,2.0,2010-05-05,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
DW Steyn,4,25,0,1,6.25,2010-05-06,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
DW Steyn,4,50,0,0,12.5,2010-05-08,South Africa,England,0,"Kensington Oval, Bridgetown"
DW Steyn,4,26,0,1,6.5,2010-05-10,South Africa,Pakistan,0,"Beausejour Stadium, Gros Islet"
DW Steyn,5,23,0,1,4.6,2010-05-19,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
DW Steyn,4,18,0,1,4.5,2010-05-20,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
DW Steyn,4,13,0,1,3.25,2012-09-08,South Africa,South Africa,0,Riverside Ground
DW Steyn,1,10,0,1,10.0,2012-09-10,South Africa,0,0,Old Trafford
DW Steyn,4,9,0,1,2.25,2012-09-20,Zimbabwe,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
DW Steyn,2,10,0,2,5.0,2012-09-22,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
DW Steyn,4,22,0,3,5.5,2012-09-28,South Africa,Pakistan,0,R Premadasa Stadium
DW Steyn,3,15,0,0,5.0,2012-09-30,South Africa,Australia,0,R Premadasa Stadium
DW Steyn,4,26,1,0,6.5,2012-10-02,South Africa,India,0,R Premadasa Stadium
DW Steyn,3,13,0,2,4.333333333333333,2012-12-21,New Zealand,South Africa,0,Kingsmead
DW Steyn,4,15,0,4,3.75,2013-11-13,South Africa,South Africa,0,Dubai International Cricket Stadium
DW Steyn,4,20,1,2,5.0,2013-11-15,South Africa,South Africa,0,Dubai International Cricket Stadium
DW Steyn,2,13,0,0,6.5,2013-11-20,Pakistan,South Africa,0,New Wanderers Stadium
DW Steyn,4,29,0,2,7.25,2013-11-22,Pakistan,Pakistan,0,Newlands
DW Steyn,4,37,0,2,9.25,2014-03-22,Sri Lanka,Sri Lanka,0,Zahur Ahmed Chowdhury Stadium
DW Steyn,4,17,0,5,4.25,2014-03-24,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
DW Steyn,4,19,0,2,4.75,2014-03-27,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
DW Steyn,4,44,0,1,11.0,2014-03-29,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
DW Steyn,3,36,0,0,12.0,2014-04-04,South Africa,India,0,Shere Bangla National Stadium
DW Steyn,4,32,0,2,8.0,2016-03-06,Australia,Australia,0,New Wanderers Stadium
DW Steyn,4,30,0,1,7.5,2016-03-09,Australia,Australia,0,Newlands
DW Steyn,2,35,0,0,17.5,2016-03-18,South Africa,England,0,Wankhede Stadium
E Leie,3,16,0,3,5.333333333333333,2015-07-07,South Africa,South Africa,0,Shere Bangla National Stadium
E Leie,3,32,0,1,10.666666666666666,2015-08-16,New Zealand,New Zealand,0,SuperSport Park
F Behardien,1,8,0,0,8.0,2015-01-09,West Indies,West Indies,0,Newlands
F Behardien,1,4,0,1,4.0,2015-08-16,New Zealand,New Zealand,0,SuperSport Park
F du Plessis,1,3,0,0,3.0,2012-10-02,South Africa,India,0,R Premadasa Stadium
F du Plessis,0,0,1,0,,2012-12-21,New Zealand,South Africa,0,Kingsmead
GC Smith,1,20,0,0,20.0,2005-10-21,New Zealand,New Zealand,0,New Wanderers Stadium
GC Smith,2,21,0,0,10.5,2006-02-24,Australia,South Africa,0,New Wanderers Stadium
GC Smith,1,16,0,0,16.0,2007-09-11,West Indies,South Africa,0,New Wanderers Stadium
GJP Kruger,4,29,0,0,7.25,2006-01-09,South Africa,Australia,0,"Brisbane Cricket Ground, Woolloongabba"
H Davids,1,7,0,0,7.0,2013-08-02,South Africa,South Africa,0,R Premadasa Stadium
H Davids,1,6,0,1,6.0,2013-11-15,South Africa,South Africa,0,Dubai International Cricket Stadium
Imran Tahir,4,22,0,1,5.5,2013-08-02,South Africa,South Africa,0,R Premadasa Stadium
Imran Tahir,4,21,0,1,5.25,2013-08-04,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
Imran Tahir,4,20,0,1,5.0,2013-08-06,South Africa,Sri Lanka,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
Imran Tahir,4,17,0,2,4.25,2013-11-13,South Africa,South Africa,0,Dubai International Cricket Stadium
Imran Tahir,4,21,0,2,5.25,2013-11-15,South Africa,South Africa,0,Dubai International Cricket Stadium
Imran Tahir,1,8,0,0,8.0,2013-11-20,Pakistan,South Africa,0,New Wanderers Stadium
Imran Tahir,4,21,0,2,5.25,2014-03-14,Australia,Australia,0,SuperSport Park
Imran Tahir,4,26,0,3,6.5,2014-03-22,Sri Lanka,Sri Lanka,0,Zahur Ahmed Chowdhury Stadium
Imran Tahir,4,27,0,2,6.75,2014-03-24,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
Imran Tahir,4,21,0,4,5.25,2014-03-27,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
Imran Tahir,4,27,0,2,6.75,2014-03-29,South Africa,South Africa,0,Zahur Ahmed Chowdhury Stadium
Imran Tahir,4,30,0,1,7.5,2014-04-04,South Africa,India,0,Shere Bangla National Stadium
Imran Tahir,4,31,0,1,7.75,2014-11-05,South Africa,South Africa,0,Adelaide Oval
Imran Tahir,2,18,0,0,9.0,2014-11-07,South Africa,Australia,0,Melbourne Cricket Ground
Imran Tahir,4,28,0,3,7.0,2015-01-09,West Indies,West Indies,0,Newlands
Imran Tahir,4,29,0,0,7.25,2015-01-11,West Indies,West Indies,0,New Wanderers Stadium
Imran Tahir,3,35,0,0,11.666666666666666,2015-10-02,South Africa,South Africa,0,Himachal Pradesh Cricket Association Stadium
Imran Tahir,4,24,0,2,6.0,2015-10-05,South Africa,South Africa,0,Barabati Stadium
Imran Tahir,4,21,0,4,5.25,2016-02-19,England,South Africa,0,Newlands
Imran Tahir,4,21,0,3,5.25,2016-03-04,Australia,South Africa,0,Kingsmead
Imran Tahir,4,47,0,0,11.75,2016-03-06,Australia,Australia,0,New Wanderers Stadium
Imran Tahir,4,38,0,2,9.5,2016-03-09,Australia,Australia,0,Newlands
Imran Tahir,4,28,0,1,7.0,2016-03-18,South Africa,England,0,Wankhede Stadium
Imran Tahir,4,24,0,2,6.0,2016-03-20,South Africa,South Africa,0,Wankhede Stadium
Imran Tahir,4,13,0,2,3.25,2016-03-25,West Indies,West Indies,0,"Vidarbha Cricket Association Stadium, Jamtha"
Imran Tahir,2,23,0,2,11.5,2017-01-20,Sri Lanka,South Africa,0,SuperSport Park
Imran Tahir,4,14,0,1,3.5,2017-01-22,Sri Lanka,Sri Lanka,0,New Wanderers Stadium
Imran Tahir,4,18,0,3,4.5,2017-01-25,Sri Lanka,Sri Lanka,0,Newlands
Imran Tahir,3,24,0,5,8.0,2017-02-17,South Africa,South Africa,0,Eden Park
Imran Tahir,3,37,0,0,12.333333333333334,2017-06-21,South Africa,England,0,The Rose Bowl
Imran Tahir,4,38,0,1,9.5,2017-06-25,South Africa,England,0,Sophia Gardens
J Botha,4,43,0,1,10.75,2006-01-09,South Africa,Australia,0,"Brisbane Cricket Ground, Woolloongabba"
J Botha,4,19,0,1,4.75,2007-11-23,New Zealand,South Africa,0,New Wanderers Stadium
J Botha,3,8,0,1,2.6666666666666665,2008-01-18,West Indies,South Africa,0,New Wanderers Stadium
J Botha,3,15,0,3,5.0,2008-11-05,Bangladesh,South Africa,0,New Wanderers Stadium
J Botha,4,31,0,0,7.75,2009-01-11,South Africa,Australia,0,Melbourne Cricket Ground
J Botha,4,19,0,0,4.75,2009-01-13,South Africa,Australia,0,"Brisbane Cricket Ground, Woolloongabba"
J Botha,4,25,0,0,6.25,2009-03-27,Australia,South Africa,0,New Wanderers Stadium
J Botha,4,16,0,3,4.0,2009-03-29,Australia,South Africa,0,SuperSport Park
J Botha,4,17,0,2,4.25,2009-06-07,South Africa,South Africa,0,Kennington Oval
J Botha,3,17,0,0,5.666666666666667,2009-06-09,South Africa,South Africa,0,Lord's
J Botha,4,25,0,1,6.25,2009-06-11,South Africa,South Africa,0,Trent Bridge
J Botha,2,20,0,0,10.0,2009-06-13,West Indies,South Africa,0,Kennington Oval
J Botha,4,16,0,3,4.0,2009-06-16,South Africa,South Africa,0,Trent Bridge
J Botha,2,23,0,0,11.5,2009-06-18,South Africa,Pakistan,0,Trent Bridge
J Botha,4,36,0,0,9.0,2009-11-13,England,England,0,New Wanderers Stadium
J Botha,3,23,0,2,7.666666666666667,2010-05-06,South Africa,South Africa,0,"Kensington Oval, Bridgetown"
J Botha,4,15,0,2,3.75,2010-05-08,South Africa,England,0,"Kensington Oval, Bridgetown"
J Botha,2,13,0,0,6.5,2010-05-10,South Africa,Pakistan,0,"Beausejour Stadium, Gros Islet"
J Botha,4,19,0,2,4.75,2010-05-19,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
J Botha,4,22,0,3,5.5,2010-05-20,South Africa,South Africa,0,"Sir Vivian Richards Stadium, North Sound"
J Botha,4,30,0,0,7.5,2010-10-08,Zimbabwe,South Africa,0,OUTsurance Oval
J Botha,3,30,0,1,10.0,2010-10-10,Zimbabwe,South Africa,0,De Beers Diamond Oval
J Botha,4,31,0,3,7.75,2010-10-26,South Africa,South Africa,0,Sheikh Zayed Stadium
J Botha,4,17,0,1,4.25,2010-10-27,South Africa,South Africa,0,Sheikh Zayed Stadium
J Botha,3,25,0,1,8.333333333333334,2011-01-09,India,India,0,Moses Mabhida Stadium
J Botha,4,22,0,1,5.5,2011-10-13,Australia,Australia,0,Newlands
J Botha,4,26,0,1,6.5,2011-10-16,Australia,South Africa,0,New Wanderers Stadium
J Botha,3,24,0,0,8.0,2012-02-17,South Africa,New Zealand,0,Westpac Stadium
J Botha,4,22,0,1,5.5,2012-02-19,South Africa,South Africa,0,Seddon Park
J Botha,4,20,0,2,5.0,2012-02-22,South Africa,South Africa,0,Eden Park
J Botha,1,10,0,0,10.0,2012-03-30,India,South Africa,0,New Wanderers Stadium
J Botha,4,19,0,2,4.75,2012-09-08,South Africa,South Africa,0,Riverside Ground
J Botha,1,10,0,0,10.0,2012-09-10,South Africa,0,0,Old Trafford
J Botha,3,19,0,2,6.333333333333333,2012-09-12,South Africa,England,0,Edgbaston
J Botha,3,16,0,0,5.333333333333333,2012-09-20,Zimbabwe,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
J Botha,1,9,0,0,9.0,2012-09-22,South Africa,South Africa,0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
J Botha,2,10,1,1,5.0,2012-09-28,South Africa,Pakistan,0,R Premadasa Stadium
J Botha,4,31,0,0,7.75,2012-09-30,South Africa,Australia,0,R Premadasa Stadium
J Botha,3,30,0,0,10.0,2012-10-02,South Africa,India,0,R Premadasa Stadium
J Louw,3,18,0,0,6.0,2008-11-05,Bangladesh,South Africa,0,New Wanderers Stadium
J Louw,4,36,0,2,9.0,2009-03-29,Australia,South Africa,0,SuperSport Park
J Theron,4,33,0,2,8.25,2010-10-08,Zimbabwe,South Africa,0,OUTsurance Oval
J Theron,4,27,0,2,6.75,2010-10-10,Zimbabwe,South Africa,0,De Beers Diamond Oval
J Theron,3,25,0,2,8.333333333333334,2010-10-26,South Africa,South Africa,0,Sheikh Zayed Stadium
J Theron,4,27,0,4,6.75,2010-10-27,South Africa,South Africa,0,Sheikh Zayed Stadium
J Theron,4,39,0,2,9.75,2011-01-09,India,India,0,Moses Mabhida Stadium
J Theron,3,42,0,0,14.0,2011-10-13,Australia,Australia,0,Newlands
J Theron,4,28,0,2,7.0,2011-10-16,Australia,South Africa,0,New Wanderers Stadium
J Theron,4,27,0,1,6.75,2012-02-17,South Africa,New Zealand,0,Westpac Stadium
J Theron,1,13,0,0,13.0,2012-03-30,India,South Africa,0,New Wanderers Stadium
JA Morkel,2,13,0,0,6.5,2005-10-21,New Zealand,New Zealand,0,New Wanderers Stadium
JA Morkel,2,12,0,0,6.0,2006-12-01,India,India,0,New Wanderers Stadium
JA Morkel,1,16,0,0,16.0,2007-09-11,West Indies,South Africa,0,New Wanderers Stadium
JA Morkel,2,6,0,0,3.0,2007-09-15,Bangladesh,South Africa,0,Newlands
JA Morkel,2,12,0,2,6.0,2007-09-16,England,South Africa,0,Newlands
JA Morkel,3,30,0,1,10.0,2007-09-19,New Zealand,South Africa,0,Kingsmead
JA Morkel,2,13,0,0,6.5,2007-09-20,India,India,0,Kingsmead
JA Morkel,4,29,0,2,7.25,2007-11-23,New Zealand,South Africa,0,New Wanderers Stadium
JA Morkel,1,5,0,0,5.0,2007-12-16,West Indies,West Indies,0,St George's Park
JA Morkel,3,11,0,0,3.6666666666666665,2008-01-18,West Indies,South Africa,0,New Wanderers Stadium
JA Morkel,2,18,0,1,9.0,2008-11-05,Bangladesh,South Africa,0,New Wanderers Stadium
JA Morkel,4,30,0,3,7.5,2009-01-11,South Africa,Australia,0,Melbourne Cricket Ground
