bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
CA Young,4,26,0,2,6.5,2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
CA Young,2,11,0,0,5.5,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
CA Young,4,56,0,2,14.0,2016-09-05,Hong Kong,Hong Kong,0,"Bready Cricket Club, Magheramason"
CA Young,4,19,0,1,4.75,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
CA Young,1,16,0,0,16.0,2017-01-20,Ireland,Afghanistan,0,Dubai International Cricket Stadium
CA Young,2,33,0,0,16.5,2017-01-20,Scotland,Ireland,0,Dubai International Cricket Stadium
CA Young,3,30,0,1,10.0,2017-03-08,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
CJ Metcalfe,3,18,0,1,6.0,2015-08-19,Australia,Australia,0,YMCA Cricket Club
CJ Metcalfe,3,17,0,0,5.666666666666667,2015-08-21,Australia,Australia,0,YMCA Cricket Club
CJ Metcalfe,3,32,0,0,10.666666666666666,2015-08-22,Australia,Australia,0,YMCA Cricket Club
CJ Metcalfe,4,14,0,3,3.5,2015-12-05,Ireland,Ireland,0,Terdthai Cricket Ground
CJ Metcalfe,4,36,0,0,9.0,2016-03-18,New Zealand,New Zealand,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
CJ Metcalfe,4,15,0,4,3.75,2016-03-20,Ireland,Sri Lanka,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
CJ Metcalfe,4,15,0,1,3.75,2016-03-23,South Africa,South Africa,0,"MA Chidambaram Stadium, Chepauk"
CJ Metcalfe,4,19,0,1,4.75,2016-03-26,Ireland,Australia,0,Feroz Shah Kotla
CJ Metcalfe,2,12,0,1,6.0,2016-09-05,Bangladesh,Ireland,0,"Bready Cricket Club, Magheramason"
DT Johnston,2,7,0,0,3.5,2008-08-04,Kenya,Ireland,0,"Civil Service Cricket Club, Stormont"
DT Johnston,4,20,0,3,5.0,2009-06-08,Ireland,Ireland,0,Trent Bridge
DT Johnston,4,43,0,1,10.75,2009-06-11,New Zealand,New Zealand,0,Trent Bridge
DT Johnston,4,18,1,1,4.5,2009-06-14,Sri Lanka,Sri Lanka,0,Lord's
DT Johnston,4,45,0,1,11.25,2009-06-15,Pakistan,Pakistan,0,Kennington Oval
DT Johnston,4,18,0,2,4.5,2010-02-09,Ireland,Afghanistan,0,Dubai International Cricket Stadium
DT Johnston,4,20,1,3,5.0,2010-02-11,Scotland,Ireland,0,Dubai International Cricket Stadium
DT Johnston,4,28,0,1,7.0,2010-02-13,Ireland,Afghanistan,0,Dubai International Cricket Stadium
DT Johnston,4,14,0,2,3.5,2010-02-13,Netherlands,Ireland,0,Dubai International Cricket Stadium
DT Johnston,4,36,0,0,9.0,2010-04-30,Ireland,West Indies,0,Providence Stadium
DT Johnston,4,14,0,2,3.5,2010-05-04,Ireland,0,0,Providence Stadium
DT Johnston,2,18,0,0,9.0,2012-02-22,Ireland,Ireland,0,Mombasa Sports Club Ground
DT Johnston,3,15,0,0,5.0,2012-02-23,Ireland,Ireland,0,Mombasa Sports Club Ground
DT Johnston,4,13,0,1,3.25,2012-03-14,Kenya,Ireland,0,Dubai International Cricket Stadium
DT Johnston,4,23,0,2,5.75,2012-03-18,Scotland,Ireland,0,Dubai International Cricket Stadium
DT Johnston,4,9,1,2,2.25,2012-03-22,Ireland,Ireland,0,Dubai International Cricket Stadium
DT Johnston,4,24,0,1,6.0,2012-03-23,Netherlands,Ireland,0,Dubai International Cricket Stadium
DT Johnston,4,41,0,1,10.25,2012-03-24,Ireland,Ireland,0,Dubai International Cricket Stadium
DT Johnston,4,23,0,0,5.75,2012-07-18,Bangladesh,Bangladesh,0,"Civil Service Cricket Club, Stormont"
DT Johnston,2,21,0,0,10.5,2012-09-19,Ireland,Australia,0,R Premadasa Stadium
DT Johnston,3,26,0,0,8.666666666666666,2013-11-16,Ireland,Ireland,0,Sheikh Zayed Stadium
DT Johnston,4,34,1,3,8.5,2013-11-30,Ireland,Ireland,0,Sheikh Zayed Stadium
EAJ Richardson,3,27,0,0,9.0,2013-07-16,Pakistan,Pakistan,0,YMCA Cricket Club
EAJ Richardson,4,19,0,0,4.75,2013-07-29,Pakistan,Pakistan,0,YMCA Cricket Club
EAJ Richardson,4,32,0,2,8.0,2014-03-25,New Zealand,New Zealand,0,Sylhet Stadium
EAJ Richardson,4,44,0,1,11.0,2014-03-29,South Africa,South Africa,0,Sylhet Stadium
EAJ Richardson,2,11,0,0,5.5,2014-03-31,Pakistan,Pakistan,0,Sylhet Stadium
EJ Tice,1,13,0,0,13.0,2013-07-16,Pakistan,Pakistan,0,YMCA Cricket Club
EJ Tice,4,23,0,1,5.75,2014-01-19,Pakistan,Ireland,0,West End Park International Cricket Stadium
EJ Tice,4,18,0,0,4.5,2014-01-20,South Africa,South Africa,0,West End Park International Cricket Stadium
EJ Tice,4,32,0,0,8.0,2014-03-25,New Zealand,New Zealand,0,Sylhet Stadium
EJ Tice,4,32,0,1,8.0,2014-03-29,South Africa,South Africa,0,Sylhet Stadium
EJ Tice,4,20,0,1,5.0,2014-03-31,Pakistan,Pakistan,0,Sylhet Stadium
EJ Tice,4,27,0,0,6.75,2014-04-03,Ireland,Bangladesh,0,Sylhet Stadium
EJ Tice,4,35,0,2,8.75,2015-08-19,Australia,Australia,0,YMCA Cricket Club
EJ Tice,3,24,0,1,8.0,2015-08-22,Australia,Australia,0,YMCA Cricket Club
G Dockrell,4,16,0,3,4.0,2010-04-30,Ireland,West Indies,0,Providence Stadium
GH Dockrell,3,31,0,2,10.333333333333334,2010-02-09,Ireland,Afghanistan,0,Dubai International Cricket Stadium
GH Dockrell,2,9,0,2,4.5,2010-02-11,Scotland,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,4,26,0,0,6.5,2010-02-13,Ireland,Afghanistan,0,Dubai International Cricket Stadium
GH Dockrell,3,20,1,4,6.666666666666667,2010-02-13,Netherlands,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,4,19,0,0,4.75,2010-05-04,Ireland,0,0,Providence Stadium
GH Dockrell,4,15,0,3,3.75,2012-02-22,Ireland,Ireland,0,Mombasa Sports Club Ground
GH Dockrell,4,23,0,1,5.75,2012-02-23,Ireland,Ireland,0,Mombasa Sports Club Ground
GH Dockrell,4,13,0,2,3.25,2012-02-24,Ireland,Ireland,0,Mombasa Sports Club Ground
GH Dockrell,4,14,1,2,3.5,2012-03-14,Kenya,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,2,13,0,0,6.5,2012-03-18,Scotland,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,4,19,0,3,4.75,2012-03-22,Ireland,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,4,28,0,2,7.0,2012-03-23,Netherlands,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,3,26,0,0,8.666666666666666,2012-03-24,Ireland,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,3,31,0,1,10.333333333333334,2012-09-19,Ireland,Australia,0,R Premadasa Stadium
GH Dockrell,4,30,0,0,7.5,2013-11-16,Ireland,Ireland,0,Sheikh Zayed Stadium
GH Dockrell,3,37,0,2,12.333333333333334,2013-11-30,Ireland,Ireland,0,Sheikh Zayed Stadium
GH Dockrell,4,15,0,1,3.75,2014-02-19,Ireland,Ireland,0,"Sabina Park, Kingston"
GH Dockrell,3,14,0,1,4.666666666666667,2014-02-21,Ireland,West Indies,0,"Sabina Park, Kingston"
GH Dockrell,4,18,0,2,4.5,2014-03-17,Zimbabwe,Ireland,0,Sylhet Stadium
GH Dockrell,1,10,0,0,10.0,2014-03-19,United Arab Emirates,Ireland,0,Sylhet Stadium
GH Dockrell,3,43,0,1,14.333333333333334,2014-03-21,Netherlands,Netherlands,0,Sylhet Stadium
GH Dockrell,4,21,0,3,5.25,2015-06-20,Scotland,Scotland,0,"Bready Cricket Club, Magheramason"
GH Dockrell,1,9,0,0,9.0,2015-07-15,Papua New Guinea,Papua New Guinea,0,"Civil Service Cricket Club, Stormont"
GH Dockrell,4,21,0,2,5.25,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
GH Dockrell,4,35,0,0,8.75,2015-07-25,Netherlands,Netherlands,0,"The Village, Malahide"
GH Dockrell,3,18,0,3,6.0,2016-02-07,Papua New Guinea,Ireland,0,Tony Ireland Stadium
GH Dockrell,4,15,0,2,3.75,2016-02-09,Papua New Guinea,Papua New Guinea,0,Tony Ireland Stadium
GH Dockrell,4,37,0,0,9.25,2016-02-16,Ireland,United Arab Emirates,0,Sheikh Zayed Stadium
GH Dockrell,2,18,0,1,9.0,2016-03-11,Ireland,0,0,Himachal Pradesh Cricket Association Stadium
GH Dockrell,2,7,0,3,3.5,2016-03-13,Netherlands,Netherlands,0,Himachal Pradesh Cricket Association Stadium
GH Dockrell,4,19,0,1,4.75,2017-01-14,Ireland,Afghanistan,0,Sheikh Zayed Stadium
GH Dockrell,4,24,0,0,6.0,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,3,20,0,0,6.666666666666667,2017-01-20,Ireland,Afghanistan,0,Dubai International Cricket Stadium
GH Dockrell,3,28,1,3,9.333333333333334,2017-01-20,Scotland,Ireland,0,Dubai International Cricket Stadium
GH Dockrell,4,35,0,0,8.75,2017-03-08,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
GH Dockrell,4,36,0,0,9.0,2017-03-10,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
GH Dockrell,4,35,0,0,8.75,2017-03-12,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
GH Lewis,2,12,0,0,6.0,2016-09-05,Bangladesh,Ireland,0,"Bready Cricket Club, Magheramason"
GJ McCarter,3,30,0,0,10.0,2015-06-20,Scotland,Scotland,0,"Bready Cricket Club, Magheramason"
IMHC Joyce,2,21,0,0,10.5,2013-07-16,Pakistan,Pakistan,0,YMCA Cricket Club
IMHC Joyce,3,12,0,0,4.0,2013-07-29,Pakistan,Pakistan,0,YMCA Cricket Club
IMHC Joyce,4,12,0,1,3.0,2014-01-19,Pakistan,Ireland,0,West End Park International Cricket Stadium
IMHC Joyce,4,17,0,0,4.25,2014-01-20,South Africa,South Africa,0,West End Park International Cricket Stadium
IMHC Joyce,4,17,0,1,4.25,2014-03-25,New Zealand,New Zealand,0,Sylhet Stadium
IMHC Joyce,4,26,0,2,6.5,2014-03-29,South Africa,South Africa,0,Sylhet Stadium
IMHC Joyce,4,26,0,2,6.5,2014-03-31,Pakistan,Pakistan,0,Sylhet Stadium
IMHC Joyce,4,17,0,2,4.25,2014-04-03,Ireland,Bangladesh,0,Sylhet Stadium
IMHC Joyce,1,11,0,0,11.0,2015-08-19,Australia,Australia,0,YMCA Cricket Club
IMHC Joyce,3,22,0,0,7.333333333333333,2015-08-21,Australia,Australia,0,YMCA Cricket Club
IMHC Joyce,4,43,0,0,10.75,2015-08-22,Australia,Australia,0,YMCA Cricket Club
IMHC Joyce,4,23,0,0,5.75,2015-12-05,Ireland,Ireland,0,Terdthai Cricket Ground
IMHC Joyce,4,37,0,1,9.25,2016-03-18,New Zealand,New Zealand,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
IMHC Joyce,4,11,1,1,2.75,2016-03-20,Ireland,Sri Lanka,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
IMHC Joyce,3,30,0,1,10.0,2016-03-23,South Africa,South Africa,0,"MA Chidambaram Stadium, Chepauk"
IMHC Joyce,2,15,0,0,7.5,2016-03-26,Ireland,Australia,0,Feroz Shah Kotla
IMHC Joyce,1,4,0,1,4.0,2016-09-05,Bangladesh,Ireland,0,"Bready Cricket Club, Magheramason"
J Little,4,25,0,0,6.25,2016-09-05,Hong Kong,Hong Kong,0,"Bready Cricket Club, Magheramason"
J Little,3,31,0,0,10.333333333333334,2017-01-14,Ireland,Afghanistan,0,Sheikh Zayed Stadium
J Mulder,4,25,0,1,6.25,2016-09-05,Hong Kong,Hong Kong,0,"Bready Cricket Club, Magheramason"
J Mulder,4,23,0,3,5.75,2017-01-14,Ireland,Afghanistan,0,Sheikh Zayed Stadium
J Mulder,4,20,0,2,5.0,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
J Mulder,2,16,0,0,8.0,2017-01-20,Ireland,Afghanistan,0,Dubai International Cricket Stadium
J Mulder,4,16,0,4,4.0,2017-01-20,Scotland,Ireland,0,Dubai International Cricket Stadium
J Mulder,3,25,0,0,8.333333333333334,2017-03-08,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
J Mulder,4,35,0,1,8.75,2017-03-10,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
J Mulder,4,32,0,2,8.0,2017-03-12,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
JF Mooney,3,19,0,2,6.333333333333333,2012-02-23,Ireland,Ireland,0,Mombasa Sports Club Ground
JF Mooney,3,20,0,1,6.666666666666667,2012-02-24,Ireland,Ireland,0,Mombasa Sports Club Ground
JF Mooney,4,11,1,2,2.75,2012-03-14,Kenya,Ireland,0,Dubai International Cricket Stadium
JF Mooney,1,14,0,0,14.0,2012-07-18,Bangladesh,Bangladesh,0,"Civil Service Cricket Club, Stormont"
JF Mooney,2,7,0,2,3.5,2015-07-13,Ireland,Ireland,0,"Civil Service Cricket Club, Stormont"
JF Mooney,3,38,0,2,12.666666666666666,2015-07-15,Papua New Guinea,Papua New Guinea,0,"Civil Service Cricket Club, Stormont"
JF Mooney,3,18,0,2,6.0,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
JF Mooney,3,19,0,0,6.333333333333333,2015-07-25,Netherlands,Netherlands,0,"The Village, Malahide"
KJ Garth,3,25,0,0,8.333333333333334,2013-07-16,Pakistan,Pakistan,0,YMCA Cricket Club
KJ Garth,2,11,0,1,5.5,2013-07-29,Pakistan,Pakistan,0,YMCA Cricket Club
KJ Garth,4,19,0,1,4.75,2015-08-19,Australia,Australia,0,YMCA Cricket Club
KJ Garth,4,17,0,3,4.25,2015-08-21,Australia,Australia,0,YMCA Cricket Club
KJ Garth,3,30,0,0,10.0,2015-08-22,Australia,Australia,0,YMCA Cricket Club
KJ Garth,3,19,0,0,6.333333333333333,2015-12-05,Ireland,Ireland,0,Terdthai Cricket Ground
KJ Garth,4,43,0,1,10.75,2016-03-18,New Zealand,New Zealand,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
KJ Garth,3,27,0,0,9.0,2016-03-20,Ireland,Sri Lanka,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
KJ Garth,4,26,0,2,6.5,2016-03-23,South Africa,South Africa,0,"MA Chidambaram Stadium, Chepauk"
KJ Garth,3,24,0,2,8.0,2016-03-26,Ireland,Australia,0,Feroz Shah Kotla
KJ Garth,2,10,0,1,5.0,2016-09-05,Bangladesh,Ireland,0,"Bready Cricket Club, Magheramason"
KJ O'Brien,4,15,0,2,3.75,2008-08-04,Kenya,Ireland,0,"Civil Service Cricket Club, Stormont"
KJ O'Brien,2,17,0,0,8.5,2009-06-10,Ireland,India,0,Trent Bridge
KJ O'Brien,4,31,0,0,7.75,2009-06-11,New Zealand,New Zealand,0,Trent Bridge
KJ O'Brien,1,9,0,0,9.0,2009-06-14,Sri Lanka,Sri Lanka,0,Lord's
KJ O'Brien,2,20,0,0,10.0,2010-02-09,Ireland,Afghanistan,0,Dubai International Cricket Stadium
KJ O'Brien,2,11,1,2,5.5,2010-02-11,Scotland,Ireland,0,Dubai International Cricket Stadium
KJ O'Brien,2,16,0,1,8.0,2010-02-13,Ireland,Afghanistan,0,Dubai International Cricket Stadium
KJ O'Brien,1,8,0,0,8.0,2010-04-30,Ireland,West Indies,0,Providence Stadium
KJ O'Brien,3,22,0,2,7.333333333333333,2010-05-04,Ireland,0,0,Providence Stadium
KJ O'Brien,2,19,0,1,9.5,2012-02-23,Ireland,Ireland,0,Mombasa Sports Club Ground
KJ O'Brien,4,35,0,4,8.75,2012-03-18,Scotland,Ireland,0,Dubai International Cricket Stadium
KJ O'Brien,4,17,0,2,4.25,2012-03-23,Netherlands,Ireland,0,Dubai International Cricket Stadium
KJ O'Brien,4,18,0,2,4.5,2012-03-24,Ireland,Ireland,0,Dubai International Cricket Stadium
KJ O'Brien,3,18,0,2,6.0,2012-09-19,Ireland,Australia,0,R Premadasa Stadium
KJ O'Brien,2,22,0,0,11.0,2013-11-16,Ireland,Ireland,0,Sheikh Zayed Stadium
KJ O'Brien,2,17,0,2,8.5,2014-02-19,Ireland,Ireland,0,"Sabina Park, Kingston"
KJ O'Brien,4,16,0,2,4.0,2014-02-21,Ireland,West Indies,0,"Sabina Park, Kingston"
KJ O'Brien,3,26,0,0,8.666666666666666,2014-03-17,Zimbabwe,Ireland,0,Sylhet Stadium
KJ O'Brien,4,17,0,2,4.25,2014-03-19,United Arab Emirates,Ireland,0,Sylhet Stadium
KJ O'Brien,3,29,0,2,9.666666666666666,2014-03-21,Netherlands,Netherlands,0,Sylhet Stadium
KJ O'Brien,1,9,0,0,9.0,2015-06-20,Scotland,Scotland,0,"Bready Cricket Club, Magheramason"
KJ O'Brien,4,8,0,3,2.0,2015-07-13,Ireland,Ireland,0,"Civil Service Cricket Club, Stormont"
KJ O'Brien,4,11,0,2,2.75,2015-07-15,Papua New Guinea,Papua New Guinea,0,"Civil Service Cricket Club, Stormont"
KJ O'Brien,4,32,0,3,8.0,2015-07-17,Hong Kong,Hong Kong,0,"The Village, Malahide"
KJ O'Brien,4,26,0,3,6.5,2015-07-25,Netherlands,Netherlands,0,"The Village, Malahide"
KJ O'Brien,3,25,0,1,8.333333333333334,2016-02-09,Papua New Guinea,Papua New Guinea,0,Tony Ireland Stadium
KJ O'Brien,4,14,0,3,3.5,2016-02-14,Ireland,Ireland,0,Sheikh Zayed Stadium
KJ O'Brien,4,25,0,2,6.25,2016-03-09,Oman,Oman,0,Himachal Pradesh Cricket Association Stadium
KJ O'Brien,1,19,0,0,19.0,2016-03-11,Ireland,0,0,Himachal Pradesh Cricket Association Stadium
KJ O'Brien,1,12,0,0,12.0,2016-03-13,Netherlands,Netherlands,0,Himachal Pradesh Cricket Association Stadium
KJ O'Brien,4,39,0,1,9.75,2016-09-05,Hong Kong,Hong Kong,0,"Bready Cricket Club, Magheramason"
KJ O'Brien,1,9,0,0,9.0,2017-01-14,Ireland,Afghanistan,0,Sheikh Zayed Stadium
KJ O'Brien,4,37,0,1,9.25,2017-01-18,Ireland,Ireland,0,Dubai International Cricket Stadium
KJ O'Brien,1,7,0,0,7.0,2017-01-20,Ireland,Afghanistan,0,Dubai International Cricket Stadium
KJ O'Brien,3,24,0,2,8.0,2017-01-20,Scotland,Ireland,0,Dubai International Cricket Stadium
KJ O'Brien,4,52,0,1,13.0,2017-03-08,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
KJ O'Brien,4,35,0,0,8.75,2017-03-10,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
KJ O'Brien,4,45,0,4,11.25,2017-03-12,Ireland,Afghanistan,0,Greater Noida Sports Complex Ground
L Delany,2,15,0,3,7.5,2013-07-16,Pakistan,Pakistan,0,YMCA Cricket Club
L Delany,2,6,0,0,3.0,2013-07-29,Pakistan,Pakistan,0,YMCA Cricket Club
L Delany,2,7,0,0,3.5,2014-01-19,Pakistan,Ireland,0,West End Park International Cricket Stadium
L Delany,4,33,0,2,8.25,2014-01-20,South Africa,South Africa,0,West End Park International Cricket Stadium
L Delany,3,38,0,0,12.666666666666666,2014-03-25,New Zealand,New Zealand,0,Sylhet Stadium
L Delany,2,13,0,0,6.5,2014-04-03,Ireland,Bangladesh,0,Sylhet Stadium
L Delany,4,28,0,0,7.0,2015-08-19,Australia,Australia,0,YMCA Cricket Club
L Delany,3,22,0,1,7.333333333333333,2015-08-21,Australia,Australia,0,YMCA Cricket Club
L Delany,2,17,0,0,8.5,2015-08-22,Australia,Australia,0,YMCA Cricket Club
L Delany,3,15,0,0,5.0,2015-12-05,Ireland,Ireland,0,Terdthai Cricket Ground
L Delany,1,11,0,0,11.0,2016-03-18,New Zealand,New Zealand,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
L Delany,3,25,0,1,8.333333333333334,2016-03-20,Ireland,Sri Lanka,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
L Delany,1,13,0,0,13.0,2016-03-23,South Africa,South Africa,0,"MA Chidambaram Stadium, Chepauk"
LK O'Reilly,3,17,0,1,5.666666666666667,2013-07-16,Pakistan,Pakistan,0,YMCA Cricket Club
LK O'Reilly,4,20,0,1,5.0,2014-01-19,Pakistan,Ireland,0,West End Park International Cricket Stadium
LK O'Reilly,3,15,0,0,5.0,2014-01-20,South Africa,South Africa,0,West End Park International Cricket Stadium
LK O'Reilly,1,11,0,0,11.0,2014-03-25,New Zealand,New Zealand,0,Sylhet Stadium
