,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
8,AL Fekete,1,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-01-14,Brisbane Heat,Brisbane Heat,0,Melbourne Cricket Ground
5,AW Robinson,22,12,3,1,183.33333333333331,SPD Smith,0,lbw,AW Robinson,2011-12-16,Brisbane Heat,Sydney Sixers,0,Sydney Cricket Ground
6,AW Robinson,1,3,0,0,33.33333333333333,notOut,notOut,notOut,notOut,2011-12-20,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
3,AW Robinson,19,25,1,0,76.0,NJ Rimmington,['MJ North'],caught,AW Robinson,2011-12-29,Brisbane Heat,Perth Scorchers,0,Western Australia Cricket Association Ground
0,AW Robinson,4,4,1,0,100.0,DP Nannes,0,bowled,AW Robinson,2012-01-12,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
2,AW Robinson,25,16,3,2,156.25,ND Bills,['SA Abbott'],caught,AW Robinson,2012-01-17,Sydney Thunder,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
0,BB McCullum,5,12,1,0,41.66666666666667,SCG MacGill,['MA Starc'],caught,BB McCullum,2011-12-16,Brisbane Heat,Sydney Sixers,0,Sydney Cricket Ground
0,BB McCullum,36,26,3,1,138.46153846153845,SK Warne,0,bowled,BB McCullum,2011-12-20,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
0,BB McCullum,6,7,1,0,85.71428571428571,ND Bills,['SA Abbott'],caught,BB McCullum,2012-01-17,Sydney Thunder,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
1,BB McCullum,42,21,4,3,200.0,KA Pollard,['JS Lehmann'],caught,BB McCullum,2016-12-21,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
2,BB McCullum,4,4,1,0,100.0,PJ Cummins,0,bowled,BB McCullum,2016-12-28,Brisbane Heat,Brisbane Heat,0,Sydney Showground Stadium
1,BB McCullum,72,36,10,4,200.0,CJ Boyce,['DT Christian'],caught,BB McCullum,2016-12-30,Hobart Hurricanes,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
1,BB McCullum,30,23,2,1,130.43478260869566,SA Abbott,['J Botha'],caught,BB McCullum,2017-01-03,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
1,BB McCullum,50,32,4,3,156.25,notOut,notOut,notOut,notOut,2017-01-05,Brisbane Heat,Brisbane Heat,0,Western Australia Cricket Association Ground
2,BB McCullum,15,10,0,2,150.0,JA Richardson,['AC Agar'],caught,BB McCullum,2017-01-11,Perth Scorchers,Perth Scorchers,0,"Brisbane Cricket Ground, Woolloongabba"
0,BB McCullum,64,42,6,3,152.38095238095238,NLTC Perera,['TLW Cooper'],caught,BB McCullum,2017-01-20,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
1,BB McCullum,46,28,4,3,164.28571428571428,NM Lyon,['SA Abbott'],caught,BB McCullum,2017-01-25,Sydney Sixers,0,tie,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,6,4,1,0,150.0,EP Gulbis,['TR Birt'],caught,BCJ Cutting,2012-12-09,Hobart Hurricanes,Hobart Hurricanes,0,"Brisbane Cricket Ground, Woolloongabba"
7,BCJ Cutting,13,5,0,2,260.0,notOut,notOut,notOut,notOut,2012-12-13,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
8,BCJ Cutting,33,25,1,1,132.0,notOut,notOut,notOut,notOut,2012-12-22,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
5,BCJ Cutting,10,10,1,0,100.0,SNJ O'Keefe,['BJ Haddin'],stumped,BCJ Cutting,2013-01-07,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,7,11,0,0,63.63636363636363,notOut,notOut,notOut,notOut,2013-01-19,Brisbane Heat,Brisbane Heat,0,Western Australia Cricket Association Ground
7,BCJ Cutting,15,7,1,1,214.28571428571428,notOut,notOut,notOut,notOut,2013-12-22,Perth Scorchers,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
4,BCJ Cutting,40,21,0,5,190.47619047619045,JL Pattinson,['TLW Cooper'],caught,BCJ Cutting,2013-12-30,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
8,BCJ Cutting,7,3,0,1,233.33333333333334,JR Hazlewood,['MC Henriques'],caught,BCJ Cutting,2014-01-02,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
6,BCJ Cutting,25,15,0,3,166.66666666666669,notOut,notOut,notOut,notOut,2014-01-08,Brisbane Heat,Brisbane Heat,0,Stadium Australia
7,BCJ Cutting,7,6,0,0,116.66666666666667,SL Malinga,['DJ Hussey'],caught,BCJ Cutting,2014-01-11,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,1,4,0,0,25.0,SW Tait,['JM Holland'],caught,BCJ Cutting,2014-01-18,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
6,BCJ Cutting,35,23,2,2,152.17391304347828,CJ Boyce,0,bowled,BCJ Cutting,2014-01-23,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
5,BCJ Cutting,27,18,1,2,150.0,JW Hastings,['LJ Wright'],caught,BCJ Cutting,2014-12-28,Melbourne Stars,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,19,6,0,3,316.66666666666663,JM Mennie,['CJ Boyce'],caught,BCJ Cutting,2015-01-02,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
5,BCJ Cutting,21,15,1,1,140.0,B Laughlin,['KW Richardson'],caught,BCJ Cutting,2015-01-04,Adelaide Strikers,Adelaide Strikers,0,"Brisbane Cricket Ground, Woolloongabba"
6,BCJ Cutting,1,2,0,0,50.0,GB Hogg,['AC Agar'],caught,BCJ Cutting,2015-01-08,Brisbane Heat,Perth Scorchers,0,Western Australia Cricket Association Ground
6,BCJ Cutting,11,9,0,1,122.22222222222223,B Lee,['B Lee'],run out,BCJ Cutting,2015-01-11,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
7,BCJ Cutting,30,37,3,0,81.08108108108108,Shakib Al Hasan,['Shakib Al Hasan'],run out,A Flintoff,2015-01-13,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
8,BCJ Cutting,30,37,3,0,81.08108108108108,Shakib Al Hasan,0,bowled,BCJ Cutting,2015-01-13,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
5,BCJ Cutting,24,10,2,2,240.0,Shoaib Malik,['BW Hilfenhaus'],caught,BCJ Cutting,2015-01-15,Hobart Hurricanes,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,30,14,4,1,214.28571428571428,notOut,notOut,notOut,notOut,2015-12-19,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
6,BCJ Cutting,10,10,0,0,100.0,SL Rainbird,['DT Christian'],caught,BCJ Cutting,2015-12-22,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
6,BCJ Cutting,8,13,1,0,61.53846153846154,AJ Tye,0,bowled,BCJ Cutting,2015-12-26,Brisbane Heat,Perth Scorchers,0,Western Australia Cricket Association Ground
6,BCJ Cutting,13,7,1,1,185.71428571428572,JK Reed,['DT Christian'],caught,BCJ Cutting,2015-12-29,Hobart Hurricanes,Hobart Hurricanes,0,"Brisbane Cricket Ground, Woolloongabba"
4,BCJ Cutting,22,16,3,0,137.5,notOut,notOut,notOut,notOut,2016-01-03,Sydney Thunder,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,16,15,1,1,106.66666666666667,AU Rashid,0,bowled,BCJ Cutting,2016-01-08,Adelaide Strikers,Adelaide Strikers,0,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,12,9,0,1,133.33333333333331,SA Abbott,['JC Silk'],caught,BCJ Cutting,2016-01-10,Brisbane Heat,Brisbane Heat,0,Sydney Cricket Ground
5,BCJ Cutting,22,12,2,1,183.33333333333331,DJ Worrall,0,lbw,BCJ Cutting,2016-01-14,Brisbane Heat,Brisbane Heat,0,Melbourne Cricket Ground
4,BCJ Cutting,6,8,0,0,75.0,KW Richardson,['CJ Jordan'],caught,BCJ Cutting,2016-12-21,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
5,BCJ Cutting,1,4,0,0,25.0,Fawad Ahmed,0,lbw,BCJ Cutting,2016-12-28,Brisbane Heat,Brisbane Heat,0,Sydney Showground Stadium
5,BCJ Cutting,20,12,4,0,166.66666666666669,SA Abbott,0,caught and bowled,BCJ Cutting,2017-01-03,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
6,BCJ Cutting,16,11,2,0,145.45454545454547,TT Bresnan,['AJ Turner'],caught,BCJ Cutting,2017-01-11,Perth Scorchers,Perth Scorchers,0,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,35,18,1,2,194.44444444444443,NJ Rimmington,['NLTC Perera'],caught,BCJ Cutting,2017-01-20,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
5,BCJ Cutting,0,1,0,0,0.0,NM Lyon,['MJ Lumb'],caught,BCJ Cutting,2017-01-25,Sydney Sixers,0,tie,"Brisbane Cricket Ground, Woolloongabba"
4,BR McDermott,30,26,4,1,115.38461538461537,MG Neser,['J Botha'],caught,BR McDermott,2014-01-18,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
4,BR McDermott,0,2,0,0,0.0,CJ Boyce,0,bowled,BR McDermott,2014-01-23,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
1,C Kieswetter,4,9,1,0,44.44444444444444,JP Behrendorff,['SE Marsh'],caught,C Kieswetter,2013-12-22,Perth Scorchers,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
2,C Kieswetter,50,24,6,3,208.33333333333334,Shoaib Malik,['B Laughlin'],caught,C Kieswetter,2013-12-28,Hobart Hurricanes,Hobart Hurricanes,0,"Brisbane Cricket Ground, Woolloongabba"
1,C Kieswetter,10,9,0,1,111.11111111111111,JL Pattinson,['TLW Cooper'],caught,C Kieswetter,2013-12-30,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
1,C Kieswetter,38,43,4,1,88.37209302325581,JR Hazlewood,"['MJ Lumb', 'DLR Smith']",run out,LA Pomersbach,2014-01-02,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
2,C Kieswetter,38,43,4,1,88.37209302325581,B Lee,['JC Silk'],caught,C Kieswetter,2014-01-02,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
1,C Kieswetter,4,10,0,0,40.0,DP Nannes,['MEK Hussey'],caught,C Kieswetter,2014-01-08,Brisbane Heat,Brisbane Heat,0,Stadium Australia
0,C Kieswetter,13,13,2,0,100.0,JM Bird,['BJ Hodge'],caught,C Kieswetter,2014-01-11,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
0,C Kieswetter,51,47,2,3,108.51063829787233,SW Tait,['TP Ludeman'],caught,C Kieswetter,2014-01-18,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
1,C Kieswetter,22,19,3,0,115.78947368421053,AD Mascarenhas,['TD Paine'],caught,C Kieswetter,2014-01-23,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
3,CA Lynn,2,3,0,0,66.66666666666666,JR Hazlewood,['MC Henriques'],caught,CA Lynn,2011-12-16,Brisbane Heat,Sydney Sixers,0,Sydney Cricket Ground
2,CA Lynn,13,9,2,0,144.44444444444443,CJ McKay,['MS Wade'],caught,CA Lynn,2011-12-20,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
0,CA Lynn,4,7,1,0,57.14285714285714,NJ Rimmington,['GB Hogg'],caught,CA Lynn,2011-12-29,Brisbane Heat,Perth Scorchers,0,Western Australia Cricket Association Ground
1,CA Lynn,34,27,3,2,125.92592592592592,Shahid Afridi,['GA Manou'],caught,CA Lynn,2012-01-12,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
5,CA Lynn,37,17,0,4,217.6470588235294,notOut,notOut,notOut,notOut,2012-01-17,Sydney Thunder,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
5,CA Lynn,19,18,1,1,105.55555555555556,KA Pollard,['KA Pollard'],run out,BCJ Cutting,2012-12-13,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
6,CA Lynn,19,18,1,1,105.55555555555556,KW Richardson,"['J Botha', 'KW Richardson']",run out,CA Lynn,2012-12-13,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
4,CA Lynn,51,30,5,3,170.0,MA Beer,['AC Thomas'],caught,CA Lynn,2012-12-18,Perth Scorchers,Perth Scorchers,0,"Brisbane Cricket Ground, Woolloongabba"
7,CA Lynn,0,1,0,0,0.0,M Muralitharan,0,lbw,CA Lynn,2012-12-22,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
4,CA Lynn,51,38,2,4,134.21052631578948,notOut,notOut,notOut,notOut,2012-12-28,Brisbane Heat,Brisbane Heat,0,Stadium Australia
4,CA Lynn,3,5,0,0,60.0,LW Feldman,0,bowled,CA Lynn,2013-01-07,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
4,CA Lynn,5,5,0,0,100.0,GB Hogg,['NM Coulter-Nile'],caught,CA Lynn,2013-01-19,Brisbane Heat,Brisbane Heat,0,Western Australia Cricket Association Ground
4,CA Lynn,20,10,2,1,200.0,notOut,notOut,notOut,notOut,2013-02-04,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
4,CA Lynn,81,54,4,6,150.0,NM Coulter-Nile,['GB Hogg'],caught,CA Lynn,2013-12-22,Perth Scorchers,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
4,CA Lynn,11,8,1,0,137.5,notOut,notOut,notOut,notOut,2013-12-28,Hobart Hurricanes,Hobart Hurricanes,0,"Brisbane Cricket Ground, Woolloongabba"
5,CA Lynn,2,4,0,0,50.0,M Muralitharan,0,bowled,CA Lynn,2013-12-30,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
5,CA Lynn,34,21,2,2,161.9047619047619,B Lee,0,bowled,CA Lynn,2014-01-02,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
5,CA Lynn,56,36,1,6,155.55555555555557,DP Nannes,['RGL Carters'],caught,CA Lynn,2014-01-08,Brisbane Heat,Brisbane Heat,0,Stadium Australia
4,CA Lynn,10,7,1,0,142.85714285714286,LJ Wright,['BJ Hodge'],caught,CA Lynn,2014-01-11,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
3,CA Lynn,3,6,0,0,50.0,J Botha,0,bowled,CA Lynn,2014-01-18,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
3,CA Lynn,1,4,0,0,25.0,CJ Boyce,['EP Gulbis'],caught,CA Lynn,2014-01-23,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
3,CA Lynn,40,28,1,4,142.85714285714286,AB McDonald,['NM Hauritz'],caught,CA Lynn,2014-12-21,Brisbane Heat,Sydney Thunder,0,Stadium Australia
2,CA Lynn,48,35,5,1,137.14285714285714,JW Hastings,['TIF Triffitt'],caught,CA Lynn,2014-12-28,Melbourne Stars,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
2,CA Lynn,27,21,2,0,128.57142857142858,CJ Boyce,['JW Wells'],caught,CA Lynn,2015-01-02,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
2,CA Lynn,28,17,2,2,164.70588235294116,J Botha,['TM Head'],caught,CA Lynn,2015-01-04,Adelaide Strikers,Adelaide Strikers,0,"Brisbane Cricket Ground, Woolloongabba"
2,CA Lynn,14,20,1,0,70.0,GB Hogg,['MS Harris'],caught,CA Lynn,2015-01-08,Brisbane Heat,Perth Scorchers,0,Western Australia Cricket Association Ground
1,CA Lynn,5,4,1,0,125.0,DE Bollinger,['RGL Carters'],caught,CA Lynn,2015-01-11,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
5,CA Lynn,0,9,0,0,0.0,Shakib Al Hasan,0,caught and bowled,CA Lynn,2015-01-13,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
2,CA Lynn,81,35,12,3,231.42857142857144,EP Gulbis,['DP Michael (sub)'],caught,CA Lynn,2015-01-15,Hobart Hurricanes,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
3,CA Lynn,35,21,2,2,166.66666666666669,DJ Bravo,['TLW Cooper'],caught,CA Lynn,2015-12-19,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
4,CA Lynn,1,3,0,0,33.33333333333333,SL Rainbird,['DT Christian'],caught,CA Lynn,2015-12-22,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
2,CA Lynn,75,58,3,4,129.31034482758622,notOut,notOut,notOut,notOut,2015-12-26,Brisbane Heat,Perth Scorchers,0,Western Australia Cricket Association Ground
2,CA Lynn,101,52,5,7,194.23076923076923,CJ Boyce,['TD Paine'],caught,CA Lynn,2015-12-29,Hobart Hurricanes,Hobart Hurricanes,0,"Brisbane Cricket Ground, Woolloongabba"
2,CA Lynn,75,34,6,6,220.58823529411765,AD Russell,['CJ Green'],caught,CA Lynn,2016-01-03,Sydney Thunder,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
2,CA Lynn,34,25,5,1,136.0,AU Rashid,['MG Neser'],caught,CA Lynn,2016-01-08,Adelaide Strikers,Adelaide Strikers,0,"Brisbane Cricket Ground, Woolloongabba"
2,CA Lynn,1,5,0,0,20.0,DE Bollinger,['MJ Lumb'],caught,CA Lynn,2016-01-10,Brisbane Heat,Brisbane Heat,0,Sydney Cricket Ground
2,CA Lynn,56,24,2,7,233.33333333333334,A Zampa,['RJ Quiney'],caught,CA Lynn,2016-01-14,Brisbane Heat,Brisbane Heat,0,Melbourne Cricket Ground
3,CA Lynn,29,20,0,3,145.0,CJ Jordan,['KA Pollard'],caught,CA Lynn,2016-12-21,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
1,CA Lynn,85,50,10,3,170.0,notOut,notOut,notOut,notOut,2016-12-28,Brisbane Heat,Brisbane Heat,0,Sydney Showground Stadium
2,CA Lynn,84,51,4,7,164.70588235294116,notOut,notOut,notOut,notOut,2016-12-30,Hobart Hurricanes,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
2,CA Lynn,13,7,0,2,185.71428571428572,SA Abbott,['JJ Roy'],caught,CA Lynn,2017-01-03,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
2,CA Lynn,98,49,3,11,200.0,notOut,notOut,notOut,notOut,2017-01-05,Brisbane Heat,Brisbane Heat,0,Western Australia Cricket Association Ground
7,CD Hartley,7,4,1,0,175.0,notOut,notOut,notOut,notOut,2011-12-16,Brisbane Heat,Sydney Sixers,0,Sydney Cricket Ground
7,CD Hartley,4,5,0,0,80.0,notOut,notOut,notOut,notOut,2011-12-29,Brisbane Heat,Perth Scorchers,0,Western Australia Cricket Association Ground
9,CD Hartley,5,2,1,0,250.0,notOut,notOut,notOut,notOut,2012-12-13,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
9,CD Hartley,11,11,1,0,100.0,notOut,notOut,notOut,notOut,2012-12-22,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
7,CD Hartley,10,9,1,0,111.11111111111111,B Lee,['MC Henriques'],caught,CD Hartley,2013-01-07,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
6,CD Hartley,7,5,1,0,140.0,notOut,notOut,notOut,notOut,2013-01-19,Brisbane Heat,Brisbane Heat,0,Western Australia Cricket Association Ground
10,CJ Gannon,0,2,0,0,0.0,JL Pattinson,0,bowled,CJ Gannon,2013-12-30,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
9,CJ Gannon,10,9,1,0,111.11111111111111,notOut,notOut,notOut,notOut,2014-01-23,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
8,CJ Gannon,2,5,0,0,40.0,notOut,notOut,notOut,notOut,2014-12-21,Brisbane Heat,Sydney Thunder,0,Stadium Australia
6,CJM Sabburg,19,20,0,0,95.0,B Lee,['DLR Smith'],run out,JR Hopes,2014-01-02,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
6,CJM Sabburg,16,29,0,0,55.172413793103445,JW Hastings,['MS Wade'],caught,CJM Sabburg,2014-01-11,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
6,DL Vettori,40,25,4,1,160.0,Abdul Razzaq,['DP Nannes'],caught,DL Vettori,2012-01-12,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
6,DL Vettori,4,8,0,0,50.0,GB Hogg,['SM Whiteman'],stumped,DL Vettori,2013-12-22,Perth Scorchers,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
7,DL Vettori,15,14,0,1,107.14285714285714,NJ Rimmington,['PM Nevill'],run out,NM Hauritz,2013-12-30,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
8,DL Vettori,15,14,0,1,107.14285714285714,NJ Rimmington,"['JC Buttler', 'PM Nevill']",run out,DL Vettori,2013-12-30,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
7,DL Vettori,1,2,0,0,50.0,KW Richardson,0,bowled,DL Vettori,2014-01-18,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
7,DL Vettori,11,12,1,0,91.66666666666666,notOut,notOut,notOut,notOut,2014-01-23,Brisbane Heat,Hobart Hurricanes,0,Bellerive Oval
7,DL Vettori,0,2,0,0,0.0,DP Nannes,0,bowled,DL Vettori,2014-12-21,Brisbane Heat,Sydney Thunder,0,Stadium Australia
8,DL Vettori,0,1,0,0,0.0,notOut,notOut,notOut,notOut,2014-12-28,Melbourne Stars,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
7,DL Vettori,2,2,0,0,100.0,notOut,notOut,notOut,notOut,2015-01-04,Adelaide Strikers,Adelaide Strikers,0,"Brisbane Cricket Ground, Woolloongabba"
4,DT Christian,32,22,1,2,145.45454545454547,MA Starc,['SPD Smith'],caught,DT Christian,2011-12-16,Brisbane Heat,Sydney Sixers,0,Sydney Cricket Ground
4,DT Christian,18,11,0,2,163.63636363636365,SK Warne,['MS Wade'],run out,AW Robinson,2011-12-20,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
5,DT Christian,18,11,0,2,163.63636363636365,JP Faulkner,['LJ Wright'],caught,DT Christian,2011-12-20,Melbourne Stars,Melbourne Stars,0,"Brisbane Cricket Ground, Woolloongabba"
4,DT Christian,9,8,1,0,112.5,BM Edmondson,0,bowled,DT Christian,2011-12-29,Brisbane Heat,Perth Scorchers,0,Western Australia Cricket Association Ground
3,DT Christian,5,8,0,0,62.5,Shahid Afridi,0,lbw,DT Christian,2012-01-12,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
3,DT Christian,75,53,5,4,141.50943396226415,notOut,notOut,notOut,notOut,2012-01-17,Sydney Thunder,Brisbane Heat,0,"Brisbane Cricket Ground, Woolloongabba"
3,DT Christian,49,34,4,2,144.11764705882354,B Laughlin,0,bowled,DT Christian,2012-12-09,Hobart Hurricanes,Hobart Hurricanes,0,"Brisbane Cricket Ground, Woolloongabba"
3,DT Christian,12,15,0,0,80.0,KW Richardson,0,bowled,DT Christian,2012-12-13,Brisbane Heat,Brisbane Heat,0,Adelaide Oval
3,DT Christian,37,31,4,1,119.35483870967742,notOut,notOut,notOut,notOut,2012-12-18,Perth Scorchers,Perth Scorchers,0,"Brisbane Cricket Ground, Woolloongabba"
4,DT Christian,2,5,0,0,40.0,AW O'Brien,0,caught and bowled,DT Christian,2012-12-22,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
3,DT Christian,12,8,3,0,150.0,CP Tremain,['RGL Carters'],caught,DT Christian,2012-12-28,Brisbane Heat,Brisbane Heat,0,Stadium Australia
3,DT Christian,2,5,0,0,40.0,SNJ O'Keefe,['SPD Smith'],caught,DT Christian,2013-01-07,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
3,DT Christian,37,21,5,1,176.19047619047618,NM Coulter-Nile,0,bowled,DT Christian,2013-01-19,Brisbane Heat,Brisbane Heat,0,Western Australia Cricket Association Ground
