,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
3,BJ Rohrer,16,12,1,0,133.33333333333331,AC Thomas,['AC Blizzard'],caught,BJ Rohrer,2012-01-10,Sydney Sixers,Sydney Sixers,0,Adelaide Oval
5,BJ Rohrer,12,12,0,0,100.0,notOut,notOut,notOut,notOut,2012-01-18,Perth Scorchers,Sydney Sixers,0,Sydney Cricket Ground
4,BJ Rohrer,16,11,1,1,145.45454545454547,B Laughlin,"['XJ Doherty', 'TIF Triffitt']",run out,BJ Rohrer,2012-01-22,Sydney Sixers,Sydney Sixers,0,Bellerive Oval
4,BJ Rohrer,3,2,0,0,150.0,notOut,notOut,notOut,notOut,2012-01-28,Sydney Sixers,Sydney Sixers,0,Western Australia Cricket Association Ground
3,BMAJ Mendis,2,7,0,0,28.57142857142857,MA Beer,['SE Marsh'],run out,BMAJ Mendis,2012-12-16,Perth Scorchers,Perth Scorchers,0,Sydney Cricket Ground
6,BMAJ Mendis,5,4,1,0,125.0,SW Tait,0,lbw,BMAJ Mendis,2012-12-23,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
4,C Munro,1,7,0,0,14.285714285714285,Fawad Ahmed,0,bowled,C Munro,2017-01-14,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
2,C Munro,3,5,0,0,60.0,BW Hilfenhaus,['RJ Quiney'],caught,C Munro,2017-01-21,Sydney Sixers,Sydney Sixers,0,Melbourne Cricket Ground
2,C Munro,23,11,4,0,209.0909090909091,S Badree,['BB McCullum'],caught,C Munro,2017-01-25,Sydney Sixers,0,tie,"Brisbane Cricket Ground, Woolloongabba"
9,CT Tremlett,8,7,1,0,114.28571428571428,notOut,notOut,notOut,notOut,2014-01-10,Perth Scorchers,0,tie,Sydney Cricket Ground
1,DA Warner,0,2,0,0,0.0,CP Tremain,['RGL Carters'],caught,DA Warner,2012-12-08,Sydney Thunder,Sydney Sixers,0,Sydney Cricket Ground
10,DE Bollinger,1,2,0,0,50.0,JP Behrendorff,0,bowled,DE Bollinger,2014-12-29,Perth Scorchers,Perth Scorchers,0,Sydney Cricket Ground
8,DE Bollinger,4,4,0,0,100.0,notOut,notOut,notOut,notOut,2016-01-02,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
10,DE Bollinger,0,1,0,0,0.0,CJ McKay,['Fawad Ahmed'],caught,DE Bollinger,2016-01-16,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
9,DE Bollinger,1,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-12-23,Hobart Hurricanes,Hobart Hurricanes,0,Sydney Cricket Ground
5,DJ Bravo,3,5,0,0,60.0,B Laughlin,['OA Shah'],caught,DJ Bravo,2011-12-21,Sydney Sixers,Hobart Hurricanes,0,Bellerive Oval
1,DJ Bravo,51,41,4,3,124.39024390243902,SK Warne,['JP Faulkner'],caught,DJ Bravo,2011-12-27,Melbourne Stars,Sydney Sixers,0,Sydney Cricket Ground
0,DJ Bravo,7,11,1,0,63.63636363636363,DP Nannes,0,bowled,DJ Bravo,2012-01-02,Sydney Sixers,Melbourne Renegades,0,Docklands Stadium
6,DJ Thornely,4,4,0,0,100.0,Naved-ul-Hasan,0,bowled,DJ Thornely,2011-12-21,Sydney Sixers,Hobart Hurricanes,0,Bellerive Oval
7,DJ Thornely,29,13,1,2,223.0769230769231,CJ McKay,"['MS Wade', 'CJ McKay']",run out,DJ Thornely,2011-12-27,Melbourne Stars,Sydney Sixers,0,Sydney Cricket Ground
7,DJ Thornely,15,6,1,1,250.0,notOut,notOut,notOut,notOut,2012-01-02,Sydney Sixers,Melbourne Renegades,0,Docklands Stadium
4,DJ Thornely,5,8,0,0,62.5,BG Drew,"['AC Thomas', 'AJ Crosthwaite']",run out,DJ Thornely,2012-01-10,Sydney Sixers,Sydney Sixers,0,Adelaide Oval
6,DJ Thornely,19,8,1,2,237.5,NM Coulter-Nile,['SE Marsh'],caught,DJ Thornely,2012-01-18,Perth Scorchers,Sydney Sixers,0,Sydney Cricket Ground
6,DJ Thornely,9,9,0,0,100.0,notOut,notOut,notOut,notOut,2012-01-22,Sydney Sixers,Sydney Sixers,0,Bellerive Oval
5,DJ Thornely,5,14,0,0,35.714285714285715,GB Hogg,['TIF Triffitt'],stumped,DJ Thornely,2012-12-16,Perth Scorchers,Perth Scorchers,0,Sydney Cricket Ground
7,DJ Thornely,4,4,0,0,100.0,notOut,notOut,notOut,notOut,2012-12-23,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
1,DLR Smith,1,5,0,0,20.0,MA Beer,['HH Gibbs'],caught,DLR Smith,2012-12-16,Perth Scorchers,Perth Scorchers,0,Sydney Cricket Ground
0,DLR Smith,0,9,0,0,0.0,BE Young,['CJ Ferguson'],caught,DLR Smith,2012-12-23,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
6,DLR Smith,6,8,0,0,75.0,GJ Maxwell,['BJ Hodge'],caught,DLR Smith,2013-12-29,Melbourne Stars,Melbourne Stars,0,Sydney Cricket Ground
6,DLR Smith,5,9,0,0,55.55555555555556,CJ Gannon,['CA Lynn'],caught,DLR Smith,2014-01-02,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
6,DLR Smith,12,13,1,0,92.3076923076923,GB Hogg,['AC Thomas'],caught,DLR Smith,2014-01-10,Perth Scorchers,0,tie,Sydney Cricket Ground
7,DLR Smith,6,2,1,0,300.0,notOut,notOut,notOut,notOut,2014-01-15,Hobart Hurricanes,Sydney Sixers,0,Sydney Cricket Ground
6,DLR Smith,0,1,0,0,0.0,NJ Rimmington,0,lbw,DLR Smith,2014-01-18,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
6,DLR Smith,4,2,1,0,200.0,PJ Cummins,0,bowled,DLR Smith,2014-02-05,Perth Scorchers,Perth Scorchers,0,Sydney Cricket Ground
4,DP Hughes,17,13,0,2,130.76923076923077,XJ Doherty,['TD Paine'],stumped,DP Hughes,2012-12-26,Hobart Hurricanes,Hobart Hurricanes,0,Sydney Cricket Ground
2,DP Hughes,51,37,4,2,137.83783783783784,notOut,notOut,notOut,notOut,2012-12-30,Sydney Sixers,Sydney Sixers,0,Stadium Australia
5,DP Hughes,7,10,1,0,70.0,DT Christian,['BCJ Cutting'],caught,DP Hughes,2013-01-07,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
0,DP Hughes,54,51,5,1,105.88235294117648,notOut,notOut,notOut,notOut,2016-12-20,Sydney Sixers,Sydney Sixers,0,Sydney Showground Stadium
0,DP Hughes,16,19,1,0,84.21052631578947,CJ Jordan,['BJ Hodge'],caught,DP Hughes,2016-12-31,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
0,DP Hughes,85,56,7,4,151.78571428571428,BCJ Cutting,0,bowled,DP Hughes,2017-01-03,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
0,DP Hughes,41,31,6,1,132.25806451612902,SP Narine,['NLTC Perera'],caught,DP Hughes,2017-01-09,Melbourne Renegades,Sydney Sixers,0,Sydney Cricket Ground
0,DP Hughes,20,19,2,1,105.26315789473684,SR Watson,0,lbw,DP Hughes,2017-01-14,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
0,DP Hughes,34,34,4,0,100.0,EP Gulbis,0,lbw,DP Hughes,2017-01-21,Sydney Sixers,Sydney Sixers,0,Melbourne Cricket Ground
0,DP Hughes,46,45,4,0,102.22222222222221,MT Steketee,['M Labuschagne'],caught,DP Hughes,2017-01-25,Sydney Sixers,0,tie,"Brisbane Cricket Ground, Woolloongabba"
0,DP Hughes,8,10,0,1,80.0,AJ Turner,['TT Bresnan'],caught,DP Hughes,2017-01-28,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
3,EJM Cowan,1,2,0,0,50.0,notOut,notOut,notOut,notOut,2014-12-19,Melbourne Renegades,Sydney Sixers,0,Sydney Cricket Ground
3,EJM Cowan,0,3,0,0,0.0,JK Lalor,['NM Hauritz'],caught,EJM Cowan,2015-01-22,Sydney Thunder,Sydney Sixers,0,Sydney Cricket Ground
0,EJM Cowan,43,33,4,1,130.3030303030303,JM Holland,['TM Head'],caught,EJM Cowan,2015-12-31,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
0,EJM Cowan,6,8,1,0,75.0,DJ Willey,0,bowled,EJM Cowan,2016-01-02,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
0,EJM Cowan,4,9,0,0,44.44444444444444,JR Hopes,['LMP Simmons'],caught,EJM Cowan,2016-01-10,Brisbane Heat,Brisbane Heat,0,Sydney Cricket Ground
1,EJM Cowan,13,14,2,0,92.85714285714286,AD Russell,['CJ McKay'],caught,EJM Cowan,2016-01-16,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
7,IA Moran,1,3,0,0,33.33333333333333,SJ Coyte (2),0,bowled,IA Moran,2012-01-08,Sydney Sixers,Sydney Sixers,0,Stadium Australia
7,IA Moran,20,14,2,1,142.85714285714286,HWR Cartwright,['MJ North'],caught,IA Moran,2012-12-16,Perth Scorchers,Perth Scorchers,0,Sydney Cricket Ground
6,J Botha,13,13,0,0,100.0,JM Mennie,['JW Wells'],caught,J Botha,2015-12-20,Hobart Hurricanes,Sydney Sixers,0,Sydney Cricket Ground
5,J Botha,1,3,0,0,33.33333333333333,DJ Bravo,['AJ Finch'],run out,J Botha,2015-12-23,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
5,J Botha,5,12,0,0,41.66666666666667,BW Hilfenhaus,['LJ Wright'],caught,J Botha,2015-12-27,Melbourne Stars,Melbourne Stars,0,Sydney Cricket Ground
6,J Botha,38,21,4,1,180.95238095238096,notOut,notOut,notOut,notOut,2015-12-31,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
4,J Botha,7,8,1,0,87.5,JP Behrendorff,['CT Bancroft'],caught,J Botha,2016-01-02,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
7,J Botha,18,10,1,1,180.0,notOut,notOut,notOut,notOut,2016-01-10,Brisbane Heat,Brisbane Heat,0,Sydney Cricket Ground
6,J Botha,4,3,0,0,133.33333333333331,Fawad Ahmed,['HM Nicholls'],caught,J Botha,2016-01-16,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
5,J Botha,14,13,0,0,107.6923076923077,DJM Short,0,caught and bowled,J Botha,2016-12-23,Hobart Hurricanes,Hobart Hurricanes,0,Sydney Cricket Ground
4,J Botha,30,19,2,1,157.89473684210526,notOut,notOut,notOut,notOut,2016-12-27,Perth Scorchers,Sydney Sixers,0,Sydney Cricket Ground
6,J Botha,5,7,0,0,71.42857142857143,B Laughlin,['TM Head'],caught,J Botha,2016-12-31,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
6,J Botha,13,11,1,0,118.18181818181819,MJ Swepson,['BCJ Cutting'],caught,J Botha,2017-01-03,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
7,J Botha,3,7,0,0,42.857142857142854,CR Brathwaite,0,bowled,J Botha,2017-01-14,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
6,J Botha,25,14,3,0,178.57142857142858,SM Boland,0,caught and bowled,J Botha,2017-01-21,Sydney Sixers,Sydney Sixers,0,Melbourne Cricket Ground
6,J Botha,16,12,3,0,133.33333333333331,BCJ Cutting,['JJ Peirson'],caught,J Botha,2017-01-25,Sydney Sixers,0,tie,"Brisbane Cricket Ground, Woolloongabba"
6,J Botha,32,27,3,1,118.5185185185185,TT Bresnan,['JA Richardson'],caught,J Botha,2017-01-28,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
5,JC Silk,2,4,0,0,50.0,GJ Maxwell,0,bowled,JC Silk,2013-12-29,Melbourne Stars,Melbourne Stars,0,Sydney Cricket Ground
5,JC Silk,6,10,0,0,60.0,CJ Gannon,0,bowled,JC Silk,2014-01-02,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
5,JC Silk,4,4,0,0,100.0,notOut,notOut,notOut,notOut,2014-01-05,Sydney Sixers,Sydney Sixers,0,Adelaide Oval
5,JC Silk,23,25,2,0,92.0,AC Voges,0,caught and bowled,JC Silk,2014-01-10,Perth Scorchers,0,tie,Sydney Cricket Ground
5,JC Silk,32,30,4,0,106.66666666666667,B Laughlin,['OA Shah'],caught,JC Silk,2014-01-15,Hobart Hurricanes,Sydney Sixers,0,Sydney Cricket Ground
5,JC Silk,10,16,0,0,62.5,DJ Bravo,0,bowled,JC Silk,2014-01-18,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
4,JC Silk,31,23,2,0,134.7826086956522,notOut,notOut,notOut,notOut,2014-12-23,Sydney Sixers,Sydney Sixers,0,Bellerive Oval
4,JC Silk,23,20,2,0,114.99999999999999,GS Sandhu,0,bowled,JC Silk,2014-12-27,Sydney Sixers,Sydney Sixers,0,Stadium Australia
5,JC Silk,10,14,0,0,71.42857142857143,AJ Tye,0,lbw,JC Silk,2014-12-29,Perth Scorchers,Perth Scorchers,0,Sydney Cricket Ground
4,JC Silk,37,34,0,1,108.8235294117647,notOut,notOut,notOut,notOut,2015-01-05,Sydney Sixers,0,tie,Melbourne Cricket Ground
4,JC Silk,29,23,4,0,126.08695652173914,notOut,notOut,notOut,notOut,2015-01-11,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
4,JC Silk,67,36,7,3,186.11111111111111,B Laughlin,['B Laughlin'],run out,JC Silk,2015-01-14,Adelaide Strikers,Adelaide Strikers,0,Sydney Cricket Ground
4,JC Silk,69,43,1,5,160.46511627906978,notOut,notOut,notOut,notOut,2015-01-22,Sydney Thunder,Sydney Sixers,0,Sydney Cricket Ground
4,JC Silk,3,5,0,0,60.0,B Laughlin,0,lbw,JC Silk,2015-01-24,Sydney Sixers,Sydney Sixers,0,Adelaide Oval
4,JC Silk,3,4,0,0,75.0,GB Hogg,0,bowled,JC Silk,2015-01-28,Sydney Sixers,Perth Scorchers,0,Manuka Oval
5,JC Silk,41,29,0,2,141.3793103448276,notOut,notOut,notOut,notOut,2015-12-20,Hobart Hurricanes,Sydney Sixers,0,Sydney Cricket Ground
4,JC Silk,14,9,0,1,155.55555555555557,NJ Rimmington,0,lbw,JC Silk,2015-12-23,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
4,JC Silk,35,30,1,1,116.66666666666667,BW Hilfenhaus,0,lbw,JC Silk,2015-12-27,Melbourne Stars,Melbourne Stars,0,Sydney Cricket Ground
4,JC Silk,3,7,0,0,42.857142857142854,AU Rashid,['CJ Simmons'],caught,JC Silk,2015-12-31,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
3,JC Silk,1,5,0,0,20.0,JS Paris,['CT Bancroft'],caught,JC Silk,2016-01-02,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
5,JC Silk,3,5,0,0,60.0,MJ Swepson,0,bowled,JC Silk,2016-01-10,Brisbane Heat,Brisbane Heat,0,Sydney Cricket Ground
4,JC Silk,16,14,0,1,114.28571428571428,CJ Green,['HM Nicholls'],caught,JC Silk,2016-01-16,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
1,JC Silk,7,7,1,0,100.0,CA Rose,['SCJ Broad'],caught,JC Silk,2016-12-23,Hobart Hurricanes,Hobart Hurricanes,0,Sydney Cricket Ground
3,JC Silk,28,29,1,0,96.55172413793103,AJ Tye,0,bowled,JC Silk,2016-12-27,Perth Scorchers,Sydney Sixers,0,Sydney Cricket Ground
5,JC Silk,6,7,0,0,85.71428571428571,notOut,notOut,notOut,notOut,2017-01-09,Melbourne Renegades,Sydney Sixers,0,Sydney Cricket Ground
5,JC Silk,3,5,0,0,60.0,JA Richardson,['MG Johnson'],caught,JC Silk,2017-01-28,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
1,JJ Roy,27,19,4,1,142.10526315789474,AD Russell,['PJ Cummins'],caught,JJ Roy,2016-12-20,Sydney Sixers,Sydney Sixers,0,Sydney Showground Stadium
0,JJ Roy,40,25,5,2,160.0,CJ Boyce,['TD Paine'],stumped,JJ Roy,2016-12-23,Hobart Hurricanes,Hobart Hurricanes,0,Sydney Cricket Ground
1,JJ Roy,18,11,2,1,163.63636363636365,B Laughlin,['CJ Jordan'],caught,JJ Roy,2016-12-31,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
1,JJ Roy,7,7,1,0,100.0,S Badree,0,lbw,JJ Roy,2017-01-03,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
8,JK Lalor,0,3,0,0,0.0,notOut,notOut,notOut,notOut,2012-12-26,Hobart Hurricanes,Hobart Hurricanes,0,Sydney Cricket Ground
9,JK Lalor,5,8,0,0,62.5,notOut,notOut,notOut,notOut,2013-12-29,Melbourne Stars,Melbourne Stars,0,Sydney Cricket Ground
9,JK Lalor,4,4,0,0,100.0,notOut,notOut,notOut,notOut,2014-01-02,Sydney Sixers,Sydney Sixers,0,"Brisbane Cricket Ground, Woolloongabba"
9,JM Bird,1,2,0,0,50.0,notOut,notOut,notOut,notOut,2016-01-02,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
9,JM Bird,1,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-01-10,Brisbane Heat,Brisbane Heat,0,Sydney Cricket Ground
9,JM Bird,1,2,0,0,50.0,CJ McKay,['SR Watson'],caught,JM Bird,2016-01-16,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
10,JM Bird,2,7,0,0,28.57142857142857,notOut,notOut,notOut,notOut,2017-01-14,Sydney Thunder,Sydney Thunder,0,Sydney Cricket Ground
10,JM Bird,2,3,0,0,66.66666666666666,notOut,notOut,notOut,notOut,2017-01-28,Sydney Sixers,Perth Scorchers,0,Western Australia Cricket Association Ground
10,JM Mennie,3,5,0,0,60.0,SW Tait,['GJ Bailey'],run out,DE Bollinger,2016-12-23,Hobart Hurricanes,Hobart Hurricanes,0,Sydney Cricket Ground
8,JR Hazlewood,2,6,0,0,33.33333333333333,Naved-ul-Hasan,0,bowled,JR Hazlewood,2011-12-21,Sydney Sixers,Hobart Hurricanes,0,Bellerive Oval
