,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
1,AJ Finch,63.0,38,3,4,165.78947368421052,Fawad Ahmed,['K White (sub)'],caught,AJ Finch,2016-12-22,Sydney Thunder,Melbourne Renegades,0,Docklands Stadium
1,AJ Finch,24.0,15,3,1,160.0,AJ Tye,['AC Voges'],caught,AJ Finch,2016-12-29,Perth Scorchers,Perth Scorchers,0,Docklands Stadium
1,AJ Finch,30.0,25,2,1,120.0,JP Faulkner,0,bowled,AJ Finch,2017-01-01,Melbourne Renegades,Melbourne Renegades,0,Melbourne Cricket Ground
1,AJ Finch,27.0,14,2,2,192.85714285714286,SM Boland,['JP Faulkner'],caught,AJ Finch,2017-01-07,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
1,AJ Finch,57.0,44,3,1,129.54545454545453,J Botha,['JM Bird'],caught,AJ Finch,2017-01-09,Melbourne Renegades,Sydney Sixers,0,Sydney Cricket Ground
1,AJ Finch,63.0,41,6,2,153.65853658536585,DJM Short,['TD Paine'],caught,AJ Finch,2017-01-12,Hobart Hurricanes,Hobart Hurricanes,0,Docklands Stadium
1,AJ Finch,19.0,14,4,0,135.71428571428572,MG Neser,['B Laughlin'],caught,AJ Finch,2017-01-16,Melbourne Renegades,Melbourne Renegades,0,Adelaide Oval
1,AJ Finch,71.0,37,6,4,191.89189189189187,MT Steketee,['M Labuschagne'],caught,AJ Finch,2017-01-20,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
7,AK Heal,1.0,3,0,0,33.33333333333333,KW Richardson,['AJ Crosthwaite'],caught,AK Heal,2011-12-18,Melbourne Renegades,Adelaide Strikers,0,Adelaide Oval
10,AK Heal,0.0,1,0,0,0.0,AC McDermott,0,bowled,AK Heal,2012-01-12,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
10,AL Fekete,1.0,3,0,0,33.33333333333333,notOut,notOut,notOut,notOut,2013-12-26,Melbourne Renegades,Perth Scorchers,0,Western Australia Cricket Association Ground
9,AL Fekete,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2014-12-26,Melbourne Renegades,Perth Scorchers,0,Western Australia Cricket Association Ground
8,AW O'Brien,4.0,6,0,0,66.66666666666666,notOut,notOut,notOut,notOut,2012-12-29,Melbourne Renegades,Perth Scorchers,0,Western Australia Cricket Association Ground
9,AW O'Brien,14.0,7,1,1,200.0,notOut,notOut,notOut,notOut,2013-02-04,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
8,AW O'Brien,3.0,7,0,0,42.857142857142854,JW Hastings,['GJ Maxwell'],run out,JM Herrick,2013-12-20,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
9,AW O'Brien,10.0,10,1,0,100.0,notOut,notOut,notOut,notOut,2013-12-26,Melbourne Renegades,Perth Scorchers,0,Western Australia Cricket Association Ground
6,AW O'Brien,5.0,8,0,0,62.5,DP Nannes,['RGL Carters'],caught,AW O'Brien,2014-01-14,Sydney Thunder,Sydney Thunder,0,Docklands Stadium
6,AW O'Brien,4.0,2,0,0,200.0,notOut,notOut,notOut,notOut,2014-01-22,Melbourne Renegades,Melbourne Renegades,0,Adelaide Oval
6,Abdul Razzaq,1.0,2,0,0,50.0,NM Lyon,['DJ Harris'],caught,Abdul Razzaq,2011-12-18,Melbourne Renegades,Adelaide Strikers,0,Adelaide Oval
4,Abdul Razzaq,27.0,18,1,2,150.0,notOut,notOut,notOut,notOut,2011-12-22,Perth Scorchers,Perth Scorchers,0,Docklands Stadium
5,Abdul Razzaq,13.0,14,0,1,92.85714285714286,SA Abbott,"['BR Dunk', 'SA Abbott']",run out,GA Manou,2011-12-30,Melbourne Renegades,Melbourne Renegades,0,Stadium Australia
6,Abdul Razzaq,13.0,14,0,1,92.85714285714286,SA Abbott,0,bowled,Abdul Razzaq,2011-12-30,Melbourne Renegades,Melbourne Renegades,0,Stadium Australia
5,Abdul Razzaq,1.0,3,0,0,33.33333333333333,MG Neser,['AW Robinson'],caught,Abdul Razzaq,2012-01-12,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
2,BA Stokes,77.0,37,8,5,208.10810810810813,CJ Boyce,['GJ Bailey'],caught,BA Stokes,2015-01-07,Melbourne Renegades,Melbourne Renegades,0,Bellerive Oval
3,BA Stokes,14.0,15,2,0,93.33333333333333,JP Faulkner,['CL White'],caught,BA Stokes,2015-01-10,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
1,BA Stokes,4.0,13,0,0,30.76923076923077,DT Christian,0,caught and bowled,BA Stokes,2015-01-13,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
3,BA Stokes,33.0,20,1,3,165.0,A Zampa,['KW Richardson'],caught,BA Stokes,2015-01-19,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
1,BJ Hodge,44.0,31,5,1,141.93548387096774,LA Doran,['JS Floros'],caught,BJ Hodge,2011-12-30,Melbourne Renegades,Melbourne Renegades,0,Stadium Australia
1,BJ Hodge,72.0,52,5,3,138.46153846153845,notOut,notOut,notOut,notOut,2012-01-02,Sydney Sixers,Melbourne Renegades,0,Docklands Stadium
1,BJ Hodge,1.0,5,0,0,20.0,DT Christian,0,bowled,BJ Hodge,2012-01-12,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
1,BJ Hodge,63.0,41,8,1,153.65853658536585,B Laughlin,['MG Hogan'],caught,BJ Hodge,2012-01-18,Melbourne Renegades,Hobart Hurricanes,0,Bellerive Oval
3,BJ Rohrer,34.0,21,1,2,161.9047619047619,notOut,notOut,notOut,notOut,2012-12-07,Melbourne Stars,Melbourne Renegades,0,Docklands Stadium
3,BJ Rohrer,27.0,22,3,0,122.72727272727273,notOut,notOut,notOut,notOut,2012-12-14,Melbourne Renegades,Melbourne Renegades,0,Stadium Australia
3,BJ Rohrer,18.0,12,2,1,150.0,XJ Doherty,0,bowled,BJ Rohrer,2012-12-19,Hobart Hurricanes,Melbourne Renegades,0,Docklands Stadium
3,BJ Rohrer,30.0,26,2,1,115.38461538461537,notOut,notOut,notOut,notOut,2012-12-22,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
3,BJ Rohrer,52.0,35,6,2,148.57142857142858,JP Behrendorff,['AC Thomas'],caught,BJ Rohrer,2012-12-29,Melbourne Renegades,Perth Scorchers,0,Western Australia Cricket Association Ground
3,BJ Rohrer,35.0,29,3,0,120.6896551724138,KA Pollard,0,caught and bowled,BJ Rohrer,2013-01-02,Adelaide Strikers,Melbourne Renegades,0,Docklands Stadium
3,BJ Rohrer,42.0,23,1,3,182.6086956521739,CA Lynn,['NM Hauritz'],caught,BJ Rohrer,2013-02-04,Brisbane Heat,Brisbane Heat,0,Docklands Stadium
3,BJ Rohrer,0.0,2,0,0,0.0,JM Bird,['DJ Hussey'],caught,BJ Rohrer,2013-12-20,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
3,BJ Rohrer,11.0,15,2,0,73.33333333333333,MR Marsh,['TJ Armstrong'],caught,BJ Rohrer,2013-12-26,Melbourne Renegades,Perth Scorchers,0,Western Australia Cricket Association Ground
4,BJ Rohrer,36.0,11,1,4,327.2727272727273,notOut,notOut,notOut,notOut,2013-12-30,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
4,BJ Rohrer,12.0,11,1,0,109.09090909090908,Shoaib Malik,0,bowled,BJ Rohrer,2014-01-01,Melbourne Renegades,Melbourne Renegades,0,Bellerive Oval
3,BJ Rohrer,0.0,1,0,0,0.0,JM Bird,0,lbw,BJ Rohrer,2014-01-04,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
3,BJ Rohrer,22.0,19,2,1,115.78947368421053,AJ Tye,0,lbw,BJ Rohrer,2014-01-14,Sydney Thunder,Sydney Thunder,0,Docklands Stadium
5,BJ Rohrer,28.0,20,1,1,140.0,JR Hazlewood,['DLR Smith'],run out,SF Mire,2014-01-18,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
3,BJ Rohrer,30.0,24,3,1,125.0,SW Tait,['JM Holland'],caught,BJ Rohrer,2014-01-22,Melbourne Renegades,Melbourne Renegades,0,Adelaide Oval
5,BJ Rohrer,9.0,15,0,0,60.0,B Lee,['MJ Lumb'],caught,BJ Rohrer,2014-12-19,Melbourne Renegades,Sydney Sixers,0,Sydney Cricket Ground
7,BJ Rohrer,9.0,8,1,0,112.5,JP Behrendorff,['SM Whiteman'],caught,BJ Rohrer,2014-12-26,Melbourne Renegades,Perth Scorchers,0,Western Australia Cricket Association Ground
3,BJ Rohrer,1.0,3,0,0,33.33333333333333,JM Bird,0,lbw,BJ Rohrer,2015-01-03,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
6,BJ Rohrer,3.0,3,0,0,100.0,notOut,notOut,notOut,notOut,2015-01-10,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
4,BJ Rohrer,25.0,32,1,0,78.125,notOut,notOut,notOut,notOut,2015-01-13,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
4,BJ Rohrer,17.0,19,1,0,89.47368421052632,B Laughlin,['CJ Simmons'],caught,BJ Rohrer,2015-01-19,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
6,BR McDermott,2.0,2,0,0,100.0,notOut,notOut,notOut,notOut,2016-01-11,Melbourne Renegades,Melbourne Renegades,0,Sydney Showground Stadium
5,BR McDermott,7.0,8,0,0,87.5,AU Rashid,['TM Head'],caught,BR McDermott,2016-01-18,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
1,CH Gayle,23.0,17,2,2,135.29411764705884,MT Steketee,['LMP Simmons'],caught,CH Gayle,2015-12-19,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
1,CH Gayle,46.0,35,3,3,131.42857142857142,J Botha,['SA Abbott'],caught,CH Gayle,2015-12-23,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
1,CH Gayle,41.0,36,2,3,113.88888888888889,JP Behrendorff,['CT Bancroft'],caught,CH Gayle,2015-12-30,Perth Scorchers,Perth Scorchers,0,Docklands Stadium
1,CH Gayle,4.0,10,0,0,40.0,JW Hastings,['KP Pietersen'],caught,CH Gayle,2016-01-02,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
1,CH Gayle,41.0,15,4,3,273.3333333333333,CJ Boyce,['SL Rainbird'],caught,CH Gayle,2016-01-04,Melbourne Renegades,Melbourne Renegades,0,Bellerive Oval
0,CH Gayle,21.0,24,0,2,87.5,MP Stoinis,['RJ Quiney'],caught,CH Gayle,2016-01-09,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
0,CH Gayle,28.0,20,5,0,140.0,CJ McKay,['Fawad Ahmed'],caught,CH Gayle,2016-01-11,Melbourne Renegades,Melbourne Renegades,0,Sydney Showground Stadium
0,CH Gayle,56.0,19,2,7,294.7368421052631,TM Head,['TP Ludeman'],caught,CH Gayle,2016-01-18,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
2,CJ Ferguson,40.0,32,4,0,125.0,BJ Dwarshuis,['DE Bollinger'],caught,CJ Ferguson,2014-12-19,Melbourne Renegades,Sydney Sixers,0,Sydney Cricket Ground
2,CJ Ferguson,39.0,30,5,0,130.0,MW Dixon,['AC Voges'],caught,CJ Ferguson,2014-12-26,Melbourne Renegades,Perth Scorchers,0,Western Australia Cricket Association Ground
2,CJ Ferguson,30.0,25,1,1,120.0,notOut,notOut,notOut,notOut,2014-12-30,Sydney Thunder,Melbourne Renegades,0,Docklands Stadium
2,CJ Ferguson,0.0,4,0,0,0.0,MA Beer,['AR Keath (sub)'],caught,CJ Ferguson,2015-01-03,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
3,CJ Ferguson,31.0,33,1,0,93.93939393939394,JK Reed,['TT Bresnan'],caught,CJ Ferguson,2015-01-07,Melbourne Renegades,Melbourne Renegades,0,Bellerive Oval
2,CJ Ferguson,15.0,9,3,0,166.66666666666669,GJ Maxwell,0,lbw,CJ Ferguson,2015-01-10,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
3,CJ Ferguson,4.0,11,0,0,36.36363636363637,SD Parry,0,bowled,CJ Ferguson,2015-01-13,Brisbane Heat,Melbourne Renegades,0,Docklands Stadium
2,CJ Ferguson,6.0,6,1,0,100.0,KW Richardson,['AI Ross'],caught,CJ Ferguson,2015-01-19,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
3,CJ Ferguson,38.0,33,2,1,115.15151515151516,PJ Cummins,['AD Russell'],caught,CJ Ferguson,2016-12-22,Sydney Thunder,Melbourne Renegades,0,Docklands Stadium
3,CJ Ferguson,28.0,21,4,0,133.33333333333331,MR Marsh,['AJ Turner'],caught,CJ Ferguson,2016-12-29,Perth Scorchers,Perth Scorchers,0,Docklands Stadium
6,CJ Ferguson,6.0,6,0,0,100.0,MA Beer,['GJ Maxwell'],caught,CJ Ferguson,2017-01-07,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
4,CJ Ferguson,39.0,25,1,2,156.0,SA Abbott,['NJ Maddinson'],caught,CJ Ferguson,2017-01-09,Melbourne Renegades,Sydney Sixers,0,Sydney Cricket Ground
4,CJ Ferguson,15.0,7,1,1,214.28571428571428,JK Reed,['DJM Short'],caught,CJ Ferguson,2017-01-12,Hobart Hurricanes,Hobart Hurricanes,0,Docklands Stadium
4,CJ Ferguson,26.0,16,1,1,162.5,KA Pollard,['B Laughlin'],caught,CJ Ferguson,2017-01-16,Melbourne Renegades,Melbourne Renegades,0,Adelaide Oval
4,CJ Ferguson,31.0,16,1,2,193.75,notOut,notOut,notOut,notOut,2017-01-20,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
8,CJ Gannon,2.0,1,0,0,200.0,notOut,notOut,notOut,notOut,2016-01-02,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
7,CJ Gannon,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-01-09,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
7,CJ Gannon,23.0,15,2,1,153.33333333333334,JM Holland,"['BJ Hodge', 'JM Holland']",run out,PM Nevill,2016-01-18,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
8,CJ Gannon,23.0,15,2,1,153.33333333333334,B Laughlin,['BJ Hodge'],caught,CJ Gannon,2016-01-18,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
2,CL White,55.0,42,4,1,130.95238095238096,AL Fekete,['BCJ Cutting'],caught,CL White,2015-12-19,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
2,CL White,15.0,17,2,0,88.23529411764706,MC Henriques,['MJ Lumb'],caught,CL White,2015-12-23,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
2,CL White,0.0,1,0,0,0.0,JP Behrendorff,0,caught and bowled,CL White,2015-12-30,Perth Scorchers,Perth Scorchers,0,Docklands Stadium
2,CL White,54.0,40,4,3,135.0,MA Beer,['A Zampa'],caught,CL White,2016-01-02,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
3,CL White,15.0,15,1,0,100.0,notOut,notOut,notOut,notOut,2016-01-04,Melbourne Renegades,Melbourne Renegades,0,Bellerive Oval
2,CL White,29.0,31,3,1,93.54838709677419,MP Stoinis,['PSP Handscomb'],caught,CL White,2016-01-09,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
2,CL White,61.0,46,3,4,132.6086956521739,AD Russell,['BJ Rohrer'],caught,CL White,2016-01-11,Melbourne Renegades,Melbourne Renegades,0,Sydney Showground Stadium
2,CL White,6.0,8,1,0,75.0,TM Head,0,bowled,CL White,2016-01-18,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
2,CL White,1.0,4,0,0,25.0,CJ Green,0,lbw,CL White,2016-12-22,Sydney Thunder,Melbourne Renegades,0,Docklands Stadium
2,CL White,37.0,29,2,1,127.58620689655173,AJ Turner,['DJ Willey'],caught,CL White,2016-12-29,Perth Scorchers,Perth Scorchers,0,Docklands Stadium
3,CL White,64.0,43,4,2,148.8372093023256,notOut,notOut,notOut,notOut,2017-01-01,Melbourne Renegades,Melbourne Renegades,0,Melbourne Cricket Ground
3,CL White,38.0,29,2,1,131.0344827586207,A Zampa,['JP Faulkner'],caught,CL White,2017-01-07,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
2,CL White,19.0,13,2,1,146.15384615384613,BJ Dwarshuis,['JM Bird'],caught,CL White,2017-01-09,Melbourne Renegades,Sydney Sixers,0,Sydney Cricket Ground
2,CL White,34.0,19,2,2,178.94736842105263,JK Reed,['JW Wells'],caught,CL White,2017-01-12,Hobart Hurricanes,Hobart Hurricanes,0,Docklands Stadium
2,CL White,10.0,10,0,1,100.0,LN O'Connor,['MG Neser'],caught,CL White,2017-01-16,Melbourne Renegades,Melbourne Renegades,0,Adelaide Oval
2,CL White,24.0,25,0,0,96.0,M Labuschagne,['JJ Peirson'],stumped,CL White,2017-01-20,Melbourne Renegades,Melbourne Renegades,0,"Brisbane Cricket Ground, Woolloongabba"
7,CP Tremain,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-01-02,Melbourne Renegades,Melbourne Stars,0,Melbourne Cricket Ground
9,CP Tremain,0.0,2,0,0,0.0,JM Holland,['JR Dean'],caught,CP Tremain,2016-01-18,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
7,CP Tremain,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2016-12-22,Sydney Thunder,Melbourne Renegades,0,Docklands Stadium
8,CP Tremain,0.0,2,0,0,0.0,notOut,notOut,notOut,notOut,2016-12-29,Perth Scorchers,Perth Scorchers,0,Docklands Stadium
9,CP Tremain,27.0,18,3,0,150.0,notOut,notOut,notOut,notOut,2017-01-07,Melbourne Stars,Melbourne Stars,0,Docklands Stadium
3,DJ Bravo,38.0,30,1,2,126.66666666666666,SNJ O'Keefe,"['DLR Smith', ""SNJ O'Keefe""]",run out,AJ Doolan,2014-01-18,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
4,DJ Bravo,38.0,30,1,2,126.66666666666666,JR Hazlewood,['NM Lyon'],caught,DJ Bravo,2014-01-18,Sydney Sixers,Sydney Sixers,0,Docklands Stadium
