bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
A Zampa,3,30,0,0,10.0,2013-12-27,Adelaide Strikers,Adelaide Strikers,0,Stadium Australia
A Zampa,3,29,0,0,9.666666666666666,2014-01-05,Sydney Sixers,Sydney Sixers,0,Adelaide Oval
A Zampa,4,21,0,1,5.25,2014-12-18,Melbourne Stars,Adelaide Strikers,0,Adelaide Oval
A Zampa,4,30,0,1,7.5,2014-12-22,Adelaide Strikers,Adelaide Strikers,0,Western Australia Cricket Association Ground
A Zampa,4,19,0,1,4.75,2014-12-31,Hobart Hurricanes,Adelaide Strikers,0,Adelaide Oval
A Zampa,3,13,0,1,4.333333333333333,2015-01-04,Adelaide Strikers,Adelaide Strikers,0,"Brisbane Cricket Ground, Woolloongabba"
A Zampa,4,26,0,2,6.5,2015-01-06,Perth Scorchers,Perth Scorchers,0,Adelaide Oval
A Zampa,4,23,0,1,5.75,2015-01-14,Adelaide Strikers,Adelaide Strikers,0,Sydney Cricket Ground
A Zampa,4,31,0,2,7.75,2015-01-19,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
A Zampa,4,38,0,0,9.5,2015-01-24,Sydney Sixers,Sydney Sixers,0,Adelaide Oval
AC Thomas,3,15,0,0,5.0,2011-12-18,Melbourne Renegades,Adelaide Strikers,0,Adelaide Oval
AC Thomas,4,27,0,0,6.75,2011-12-23,Adelaide Strikers,Sydney Thunder,0,Stadium Australia
AC Thomas,4,27,0,0,6.75,2011-12-28,Hobart Hurricanes,Hobart Hurricanes,0,Adelaide Oval
AC Thomas,4,32,0,2,8.0,2012-01-08,Adelaide Strikers,Perth Scorchers,0,Western Australia Cricket Association Ground
AC Thomas,4,24,0,4,6.0,2012-01-10,Sydney Sixers,Sydney Sixers,0,Adelaide Oval
AC Thomas,4,26,0,0,6.5,2012-01-19,Adelaide Strikers,Melbourne Stars,0,Melbourne Cricket Ground
AU Rashid,4,27,0,2,6.75,2015-12-18,Melbourne Stars,Adelaide Strikers,0,Adelaide Oval
AU Rashid,4,21,0,2,5.25,2015-12-21,Adelaide Strikers,Adelaide Strikers,0,Western Australia Cricket Association Ground
AU Rashid,4,39,0,0,9.75,2015-12-28,Adelaide Strikers,Sydney Thunder,0,Sydney Showground Stadium
AU Rashid,4,34,0,3,8.5,2015-12-31,Sydney Sixers,Adelaide Strikers,0,Adelaide Oval
AU Rashid,4,23,0,3,5.75,2016-01-05,Perth Scorchers,Adelaide Strikers,0,Adelaide Oval
AU Rashid,4,17,0,2,4.25,2016-01-08,Adelaide Strikers,Adelaide Strikers,0,"Brisbane Cricket Ground, Woolloongabba"
AU Rashid,4,16,0,2,4.0,2016-01-13,Hobart Hurricanes,Adelaide Strikers,0,Adelaide Oval
AU Rashid,3,21,0,1,7.0,2016-01-18,Adelaide Strikers,Adelaide Strikers,0,Docklands Stadium
AU Rashid,3,28,0,1,9.333333333333334,2016-01-21,Sydney Thunder,Sydney Thunder,0,Adelaide Oval
AW O'Brien,4,34,0,2,8.5,2011-12-18,Melbourne Renegades,Adelaide Strikers,0,Adelaide Oval
AW O'Brien,4,26,0,3,6.5,2011-12-23,Adelaide Strikers,Sydney Thunder,0,Stadium Australia
AW O'Brien,4,32,0,1,8.0,2011-12-28,Hobart Hurricanes,Hobart Hurricanes,0,Adelaide Oval
AW O'Brien,4,24,0,0,6.0,2012-01-08,Adelaide Strikers,Perth Scorchers,0,Western Australia Cricket Association Ground
AW O'Brien,4,26,0,1,6.5,2012-01-10,Sydney Sixers,Sydney Sixers,0,Adelaide Oval
AW O'Brien,4,12,0,0,3.0,2012-01-19,Adelaide Strikers,Melbourne Stars,0,Melbourne Cricket Ground
