bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
AJ Ball,1,9,0,0,9.0,2016-07-15,Surrey,Kent,0,Nevill Ground
DA Griffiths,4,33,0,2,8.25,2016-05-20,Somerset,Kent,0,St Lawrence Ground
DA Griffiths,4,28,0,1,7.0,2016-06-02,Kent,Hampshire,0,The Rose Bowl
DA Griffiths,3,34,0,0,11.333333333333334,2016-06-03,Gloucestershire,Gloucestershire,0,Kent County Cricket Ground
DA Griffiths,4,24,0,3,6.0,2016-06-08,Hampshire,Kent,0,St Lawrence Ground
DA Griffiths,4,33,0,1,8.25,2016-06-10,Kent,Sussex,0,County Ground
DA Griffiths,4,44,0,1,11.0,2016-06-17,Kent,Glamorgan,0,Sophia Gardens
DA Griffiths,4,39,0,0,9.75,2016-06-24,Middlesex,Middlesex,0,St Lawrence Ground
DA Griffiths,3,32,0,0,10.666666666666666,2016-06-30,Sussex,Kent,0,St Lawrence Ground
DA Griffiths,2,30,0,1,15.0,2016-07-07,Kent,Kent,0,County Ground
DA Griffiths,3,22,0,3,7.333333333333333,2016-07-08,Kent,Kent,0,County Ground
DA Griffiths,4,35,0,1,8.75,2016-07-15,Surrey,Kent,0,Nevill Ground
DA Griffiths,3,36,0,0,12.0,2016-07-22,Essex,Essex,0,St Lawrence Ground
DA Griffiths,4,47,0,2,11.75,2016-07-29,Kent,Surrey,0,Kennington Oval
DI Stevens,3,43,0,0,14.333333333333334,2016-05-20,Somerset,Kent,0,St Lawrence Ground
DI Stevens,3,22,0,0,7.333333333333333,2016-06-02,Kent,Hampshire,0,The Rose Bowl
DI Stevens,2,20,0,1,10.0,2016-06-03,Gloucestershire,Gloucestershire,0,Kent County Cricket Ground
DI Stevens,4,47,0,1,11.75,2016-06-08,Hampshire,Kent,0,St Lawrence Ground
DI Stevens,4,30,0,1,7.5,2016-06-10,Kent,Sussex,0,County Ground
DI Stevens,2,24,0,0,12.0,2016-06-17,Kent,Glamorgan,0,Sophia Gardens
DI Stevens,4,31,0,4,7.75,2016-06-24,Middlesex,Middlesex,0,St Lawrence Ground
DI Stevens,3,26,0,0,8.666666666666666,2016-06-30,Sussex,Kent,0,St Lawrence Ground
DI Stevens,4,30,0,3,7.5,2016-07-07,Kent,Kent,0,County Ground
DI Stevens,4,31,0,0,7.75,2016-07-08,Kent,Kent,0,County Ground
DI Stevens,3,33,0,1,11.0,2016-07-15,Surrey,Kent,0,Nevill Ground
DI Stevens,2,21,0,0,10.5,2016-07-22,Essex,Essex,0,St Lawrence Ground
DI Stevens,1,14,0,0,14.0,2016-07-29,Kent,Surrey,0,Kennington Oval
FK Cowdrey,3,18,0,3,6.0,2016-05-20,Somerset,Kent,0,St Lawrence Ground
FK Cowdrey,1,6,0,1,6.0,2016-06-02,Kent,Hampshire,0,The Rose Bowl
FK Cowdrey,4,21,0,0,5.25,2016-06-03,Gloucestershire,Gloucestershire,0,Kent County Cricket Ground
FK Cowdrey,2,34,0,0,17.0,2016-06-17,Kent,Glamorgan,0,Sophia Gardens
FK Cowdrey,1,19,0,0,19.0,2016-06-24,Middlesex,Middlesex,0,St Lawrence Ground
FK Cowdrey,2,8,0,2,4.0,2016-06-30,Sussex,Kent,0,St Lawrence Ground
FK Cowdrey,4,27,0,0,6.75,2016-07-01,Kent,Essex,0,County Ground
FK Cowdrey,4,25,0,3,6.25,2016-07-07,Kent,Kent,0,County Ground
FK Cowdrey,2,20,0,0,10.0,2016-07-08,Kent,Kent,0,County Ground
IAA Thomas,4,42,0,2,10.5,2016-06-02,Kent,Hampshire,0,The Rose Bowl
IAA Thomas,3,21,0,1,7.0,2016-06-03,Gloucestershire,Gloucestershire,0,Kent County Cricket Ground
IAA Thomas,4,24,0,1,6.0,2016-06-08,Hampshire,Kent,0,St Lawrence Ground
