,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
7,AG Salter,16.0,13,1,0,123.07692307692308,notOut,notOut,notOut,notOut,2016-07-14,Glamorgan,Hampshire,0,The Rose Bowl
6,AG Salter,2.0,5,0,0,40.0,GHS Garton,0,bowled,AG Salter,2016-07-28,Glamorgan,0,0,County Ground
5,AG Salter,1.0,2,0,0,50.0,notOut,notOut,notOut,notOut,2016-07-29,Glamorgan,0,0,County Ground
7,AG Salter,9.0,6,0,1,150.0,AU Rashid,0,bowled,AG Salter,2016-08-11,Yorkshire,Yorkshire,0,Sophia Gardens
3,AHT Donald,13.0,11,1,1,118.18181818181819,notOut,notOut,notOut,notOut,2016-05-26,Glamorgan,Glamorgan,0,Kennington Oval
3,AHT Donald,51.0,39,5,2,130.76923076923077,Ashar Zaidi,0,bowled,AHT Donald,2016-06-01,Essex,Essex,0,Sophia Gardens
3,AHT Donald,55.0,27,8,2,203.70370370370372,LA Dawson,0,bowled,AHT Donald,2016-06-03,Hampshire,Glamorgan,0,Sophia Gardens
3,AHT Donald,48.0,39,4,1,123.07692307692308,notOut,notOut,notOut,notOut,2016-06-10,Glamorgan,Glamorgan,0,County Ground
4,AHT Donald,1.0,2,0,0,50.0,ME Claydon,0,bowled,AHT Donald,2016-06-17,Kent,Glamorgan,0,Sophia Gardens
4,AHT Donald,0.0,1,0,0,0.0,KMDN Kulasekara,['Craig Cachopa'],caught,AHT Donald,2016-07-07,Sussex,Glamorgan,0,Sophia Gardens
4,AHT Donald,4.0,7,1,0,57.14285714285714,TMJ Smith,['IA Cockbain'],caught,AHT Donald,2016-07-10,Gloucestershire,Gloucestershire,0,Sophia Gardens
3,AHT Donald,0.0,6,0,0,0.0,Shahid Afridi,0,bowled,AHT Donald,2016-07-14,Glamorgan,Hampshire,0,The Rose Bowl
3,AHT Donald,44.0,29,5,1,151.72413793103448,notOut,notOut,notOut,notOut,2016-07-22,Somerset,Glamorgan,0,Sophia Gardens
