bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
BGF Green,2,12,0,0,6.0,2016-07-29,Somerset,Hampshire,0,The Rose Bowl
C Overton,4,45,0,1,11.25,2016-06-03,Essex,Somerset,0,County Ground
C Overton,3,30,0,1,10.0,2016-06-10,Surrey,Somerset,0,County Ground
C Overton,2,18,0,0,9.0,2016-06-23,Somerset,Middlesex,0,Lord's
C Overton,4,40,0,0,10.0,2016-07-01,Gloucestershire,Gloucestershire,0,County Ground
DM Bess,4,31,0,1,7.75,2016-07-29,Somerset,Hampshire,0,The Rose Bowl
J Allenby,2,17,0,0,8.5,2016-05-20,Somerset,Kent,0,St Lawrence Ground
J Allenby,2,31,0,0,15.5,2016-06-01,Somerset,Sussex,0,County Ground
J Allenby,2,14,0,0,7.0,2016-06-17,Somerset,Gloucestershire,0,County Ground
J Allenby,2,19,0,0,9.5,2016-06-19,Hampshire,Somerset,0,County Ground
J Allenby,1,9,0,0,9.0,2016-07-07,Kent,Kent,0,County Ground
J Allenby,1,4,0,0,4.0,2016-07-22,Somerset,Glamorgan,0,Sophia Gardens
J Allenby,3,28,0,0,9.333333333333334,2016-07-29,Somerset,Hampshire,0,The Rose Bowl
J Overton,3,37,0,0,12.333333333333334,2016-05-20,Somerset,Kent,0,St Lawrence Ground
J Overton,4,45,0,2,11.25,2016-06-01,Somerset,Sussex,0,County Ground
J Overton,4,45,0,2,11.25,2016-06-03,Essex,Somerset,0,County Ground
J Overton,3,19,0,0,6.333333333333333,2016-06-10,Surrey,Somerset,0,County Ground
J Overton,3,23,0,1,7.666666666666667,2016-06-17,Somerset,Gloucestershire,0,County Ground
J Overton,3,22,1,4,7.333333333333333,2016-06-19,Hampshire,Somerset,0,County Ground
J Overton,2,24,0,0,12.0,2016-06-23,Somerset,Middlesex,0,Lord's
J Overton,4,33,0,3,8.25,2016-07-01,Gloucestershire,Gloucestershire,0,County Ground
J Overton,5,39,0,1,7.8,2016-07-07,Kent,Kent,0,County Ground
J Overton,4,34,0,1,8.5,2016-07-08,Somerset,Surrey,0,Kennington Oval
JG Myburgh,1,12,0,0,12.0,2016-06-17,Somerset,Gloucestershire,0,County Ground
JG Myburgh,1,5,0,0,5.0,2016-07-15,Middlesex,Middlesex,0,County Ground
JH Davey,4,20,0,4,5.0,2016-07-08,Somerset,Surrey,0,Kennington Oval
JH Davey,4,28,0,2,7.0,2016-07-15,Middlesex,Middlesex,0,County Ground
JH Davey,3,25,0,0,8.333333333333334,2016-07-22,Somerset,Glamorgan,0,Sophia Gardens
JH Davey,3,30,0,1,10.0,2016-07-29,Somerset,Hampshire,0,The Rose Bowl
L Gregory,4,33,0,0,8.25,2016-06-01,Somerset,Sussex,0,County Ground
L Gregory,4,25,0,2,6.25,2016-06-03,Essex,Somerset,0,County Ground
L Gregory,4,40,0,1,10.0,2016-06-10,Surrey,Somerset,0,County Ground
L Gregory,4,34,0,1,8.5,2016-06-17,Somerset,Gloucestershire,0,County Ground
L Gregory,3,16,0,1,5.333333333333333,2016-06-19,Hampshire,Somerset,0,County Ground
L Gregory,2,20,0,1,10.0,2016-06-23,Somerset,Middlesex,0,Lord's
L Gregory,3,36,0,0,12.0,2016-07-01,Gloucestershire,Gloucestershire,0,County Ground
L Gregory,4,32,0,2,8.0,2016-07-07,Kent,Kent,0,County Ground
L Gregory,4,44,0,1,11.0,2016-07-08,Somerset,Surrey,0,Kennington Oval
L Gregory,4,31,0,1,7.75,2016-07-15,Middlesex,Middlesex,0,County Ground
L Gregory,2,17,0,0,8.5,2016-07-22,Somerset,Glamorgan,0,Sophia Gardens
MTC Waller,2,24,0,0,12.0,2016-05-20,Somerset,Kent,0,St Lawrence Ground
MTC Waller,3,27,0,1,9.0,2016-06-01,Somerset,Sussex,0,County Ground
MTC Waller,3,17,0,1,5.666666666666667,2016-06-03,Essex,Somerset,0,County Ground
MTC Waller,2,18,0,1,9.0,2016-06-10,Surrey,Somerset,0,County Ground
MTC Waller,4,33,0,4,8.25,2016-06-19,Hampshire,Somerset,0,County Ground
MTC Waller,1,4,0,1,4.0,2016-06-23,Somerset,Middlesex,0,Lord's
