bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
DW Lawrence,1,5,0,1,5.0,2016-07-22,Essex,Essex,0,St Lawrence Ground
DW Lawrence,2,15,0,1,7.5,2016-07-28,Essex,Essex,0,Lord's
DW Lawrence,3,29,0,1,9.666666666666666,2016-07-29,Glamorgan,0,0,County Ground
DW Lawrence,1,7,0,0,7.0,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
GR Napier,4,27,0,1,6.75,2016-05-20,Surrey,Surrey,0,County Ground
GR Napier,4,40,0,3,10.0,2016-06-10,Middlesex,Middlesex,0,County Ground
GR Napier,4,31,0,3,7.75,2016-06-24,Hampshire,Essex,0,County Ground
GR Napier,4,28,0,3,7.0,2016-06-25,Essex,Essex,0,Kennington Oval
GR Napier,3,23,0,2,7.666666666666667,2016-07-01,Kent,Essex,0,County Ground
GR Napier,3,25,0,1,8.333333333333334,2016-07-08,Essex,Essex,0,The Rose Bowl
GR Napier,4,40,0,0,10.0,2016-07-17,Essex,Gloucestershire,0,College Ground
GR Napier,4,38,0,2,9.5,2016-07-21,Sussex,Sussex,0,County Ground
GR Napier,3,29,0,3,9.666666666666666,2016-07-22,Essex,Essex,0,St Lawrence Ground
GR Napier,3,25,0,2,8.333333333333334,2016-07-28,Essex,Essex,0,Lord's
GR Napier,3,43,0,1,14.333333333333334,2016-07-29,Glamorgan,0,0,County Ground
GR Napier,4,20,0,2,5.0,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
MR Quinn,4,35,0,4,8.75,2016-05-20,Surrey,Surrey,0,County Ground
MR Quinn,4,26,0,1,6.5,2016-06-01,Essex,Essex,0,Sophia Gardens
MR Quinn,3,31,0,0,10.333333333333334,2016-06-03,Essex,Somerset,0,County Ground
MR Quinn,3,40,0,1,13.333333333333334,2016-06-10,Middlesex,Middlesex,0,County Ground
MR Quinn,4,38,0,1,9.5,2016-06-16,Gloucestershire,Gloucestershire,0,County Ground
MR Quinn,4,31,0,1,7.75,2016-06-24,Hampshire,Essex,0,County Ground
MR Quinn,3,28,0,2,9.333333333333334,2016-06-25,Essex,Essex,0,Kennington Oval
MR Quinn,4,22,0,2,5.5,2016-07-01,Kent,Essex,0,County Ground
MR Quinn,4,36,0,2,9.0,2016-07-08,Essex,Essex,0,The Rose Bowl
MR Quinn,4,52,0,0,13.0,2016-07-17,Essex,Gloucestershire,0,College Ground
MR Quinn,4,35,0,1,8.75,2016-07-21,Sussex,Sussex,0,County Ground
MR Quinn,4,27,0,1,6.75,2016-07-22,Essex,Essex,0,St Lawrence Ground
MR Quinn,3,25,0,0,8.333333333333334,2016-07-28,Essex,Essex,0,Lord's
MR Quinn,4,44,0,1,11.0,2016-07-29,Glamorgan,0,0,County Ground
MW Dixon,4,35,0,1,8.75,2016-05-20,Surrey,Surrey,0,County Ground
PI Walter,1,7,0,0,7.0,2016-06-24,Hampshire,Essex,0,County Ground
PI Walter,1,6,0,0,6.0,2016-06-25,Essex,Essex,0,Kennington Oval
PI Walter,4,26,0,3,6.5,2016-07-01,Kent,Essex,0,County Ground
PI Walter,1,7,0,0,7.0,2016-07-08,Essex,Essex,0,The Rose Bowl
PI Walter,4,43,0,0,10.75,2016-07-17,Essex,Gloucestershire,0,College Ground
PI Walter,4,46,0,0,11.5,2016-07-21,Sussex,Sussex,0,County Ground
PI Walter,3,43,0,1,14.333333333333334,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
RN ten Doeschate,1,14,0,0,14.0,2016-06-10,Middlesex,Middlesex,0,County Ground
RN ten Doeschate,3,24,1,1,8.0,2016-07-01,Kent,Essex,0,County Ground
RN ten Doeschate,3,23,0,2,7.666666666666667,2016-07-22,Essex,Essex,0,St Lawrence Ground
RN ten Doeschate,3,18,0,2,6.0,2016-07-28,Essex,Essex,0,Lord's
RN ten Doeschate,4,27,0,1,6.75,2016-07-29,Glamorgan,0,0,County Ground
RN ten Doeschate,4,19,0,3,4.75,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
RS Bopara,4,31,0,1,7.75,2016-05-20,Surrey,Surrey,0,County Ground
RS Bopara,4,18,0,2,4.5,2016-06-01,Essex,Essex,0,Sophia Gardens
RS Bopara,3,17,0,0,5.666666666666667,2016-06-03,Essex,Somerset,0,County Ground
RS Bopara,1,5,0,0,5.0,2016-06-10,Middlesex,Middlesex,0,County Ground
RS Bopara,3,20,0,0,6.666666666666667,2016-06-16,Gloucestershire,Gloucestershire,0,County Ground
RS Bopara,3,15,0,2,5.0,2016-06-24,Hampshire,Essex,0,County Ground
RS Bopara,1,10,0,0,10.0,2016-06-25,Essex,Essex,0,Kennington Oval
RS Bopara,4,29,0,1,7.25,2016-07-01,Kent,Essex,0,County Ground
RS Bopara,4,26,0,1,6.5,2016-07-08,Essex,Essex,0,The Rose Bowl
RS Bopara,4,38,0,1,9.5,2016-07-17,Essex,Gloucestershire,0,College Ground
RS Bopara,4,32,0,2,8.0,2016-07-21,Sussex,Sussex,0,County Ground
RS Bopara,4,35,0,1,8.75,2016-07-22,Essex,Essex,0,St Lawrence Ground
RS Bopara,3,27,0,0,9.0,2016-07-28,Essex,Essex,0,Lord's
RS Bopara,2,23,0,0,11.5,2016-07-29,Glamorgan,0,0,County Ground
RS Bopara,4,35,0,1,8.75,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
T Westley,1,11,0,0,11.0,2016-06-01,Essex,Essex,0,Sophia Gardens
T Westley,2,12,0,0,6.0,2016-06-10,Middlesex,Middlesex,0,County Ground
T Westley,2,11,0,1,5.5,2016-06-24,Hampshire,Essex,0,County Ground
T Westley,3,15,0,0,5.0,2016-06-25,Essex,Essex,0,Kennington Oval
T Westley,1,9,0,0,9.0,2016-07-08,Essex,Essex,0,The Rose Bowl
Wahab Riaz,4,40,0,1,10.0,2016-05-20,Surrey,Surrey,0,County Ground
Wahab Riaz,4,44,0,1,11.0,2016-06-01,Essex,Essex,0,Sophia Gardens
Wahab Riaz,4,40,0,1,10.0,2016-06-03,Essex,Somerset,0,County Ground
Wahab Riaz,4,33,0,1,8.25,2016-06-10,Middlesex,Middlesex,0,County Ground
Wahab Riaz,4,29,0,1,7.25,2016-06-16,Gloucestershire,Gloucestershire,0,County Ground
