bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
AD Russell,4,28,0,2,7.0,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
AD Russell,4,34,0,2,8.5,2016-06-24,Nottinghamshire,Nottinghamshire,0,County Ground
AD Russell,4,20,0,4,5.0,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
BA Hutton,2,24,0,1,12.0,2016-05-20,Warwickshire,Warwickshire,0,Trent Bridge
DT Christian,2,23,0,1,11.5,2016-05-20,Warwickshire,Warwickshire,0,Trent Bridge
DT Christian,1,15,0,0,15.0,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
DT Christian,2,20,0,0,10.0,2016-06-04,Lancashire,Nottinghamshire,0,Trent Bridge
DT Christian,2,20,0,0,10.0,2016-07-08,Nottinghamshire,Nottinghamshire,0,County Ground
DT Christian,1,4,0,1,4.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
DT Christian,1,23,0,0,23.0,2016-07-15,Yorkshire,Nottinghamshire,0,Trent Bridge
DT Christian,2,27,0,0,13.5,2016-07-29,Leicestershire,Nottinghamshire,0,Trent Bridge
HF Gurney,4,28,1,0,7.0,2016-05-20,Warwickshire,Warwickshire,0,Trent Bridge
HF Gurney,5,44,0,2,8.8,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
HF Gurney,4,37,0,2,9.25,2016-06-04,Lancashire,Nottinghamshire,0,Trent Bridge
HF Gurney,4,45,0,0,11.25,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
HF Gurney,3,20,1,4,6.666666666666667,2016-06-24,Nottinghamshire,Nottinghamshire,0,County Ground
HF Gurney,3,23,0,1,7.666666666666667,2016-07-08,Nottinghamshire,Nottinghamshire,0,County Ground
HF Gurney,4,28,0,1,7.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
HF Gurney,4,16,0,3,4.0,2016-07-15,Yorkshire,Nottinghamshire,0,Trent Bridge
HF Gurney,4,42,0,1,10.5,2016-07-22,Nottinghamshire,Nottinghamshire,0,Edgbaston
HF Gurney,2,25,0,2,12.5,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
HF Gurney,4,34,0,2,8.5,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
Imran Tahir,4,13,0,3,3.25,2016-07-08,Nottinghamshire,Nottinghamshire,0,County Ground
Imran Tahir,4,26,0,2,6.5,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
Imran Tahir,4,35,0,1,8.75,2016-07-15,Yorkshire,Nottinghamshire,0,Trent Bridge
Imran Tahir,4,36,0,0,9.0,2016-07-22,Nottinghamshire,Nottinghamshire,0,Edgbaston
Imran Tahir,3,26,0,1,8.666666666666666,2016-07-29,Leicestershire,Nottinghamshire,0,Trent Bridge
Imran Tahir,4,24,0,1,6.0,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
JT Ball,4,41,0,1,10.25,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
JT Ball,4,31,0,0,7.75,2016-06-04,Lancashire,Nottinghamshire,0,Trent Bridge
JT Ball,4,33,0,1,8.25,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
JT Ball,4,18,0,2,4.5,2016-06-24,Nottinghamshire,Nottinghamshire,0,County Ground
JT Ball,3,26,0,1,8.666666666666666,2016-07-08,Nottinghamshire,Nottinghamshire,0,County Ground
JT Ball,3,18,0,1,6.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
JT Ball,4,32,0,1,8.0,2016-07-22,Nottinghamshire,Nottinghamshire,0,Edgbaston
JT Ball,4,50,0,0,12.5,2016-07-29,Leicestershire,Nottinghamshire,0,Trent Bridge
JT Ball,2,15,0,0,7.5,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
JT Ball,4,24,0,2,6.0,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
L Wood,2,22,0,0,11.0,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
LJ Fletcher,4,33,0,0,8.25,2016-05-20,Warwickshire,Warwickshire,0,Trent Bridge
LJ Fletcher,4,30,0,1,7.5,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
LJ Fletcher,4,40,0,0,10.0,2016-06-04,Lancashire,Nottinghamshire,0,Trent Bridge
LJ Fletcher,4,20,0,1,5.0,2016-07-15,Yorkshire,Nottinghamshire,0,Trent Bridge
LJ Fletcher,3,30,0,1,10.0,2016-07-29,Leicestershire,Nottinghamshire,0,Trent Bridge
SCJ Broad,2,18,0,0,9.0,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
SJ Mullaney,3,40,0,0,13.333333333333334,2016-05-20,Warwickshire,Warwickshire,0,Trent Bridge
SJ Mullaney,2,20,0,0,10.0,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
SJ Mullaney,2,19,0,0,9.5,2016-06-04,Lancashire,Nottinghamshire,0,Trent Bridge
SJ Mullaney,4,22,0,2,5.5,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
SJ Mullaney,4,21,0,1,5.25,2016-06-24,Nottinghamshire,Nottinghamshire,0,County Ground
SJ Mullaney,2,12,1,3,6.0,2016-07-08,Nottinghamshire,Nottinghamshire,0,County Ground
SJ Mullaney,4,26,0,2,6.5,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
SJ Mullaney,3,30,0,1,10.0,2016-07-15,Yorkshire,Nottinghamshire,0,Trent Bridge
SJ Mullaney,4,37,0,0,9.25,2016-07-22,Nottinghamshire,Nottinghamshire,0,Edgbaston
SJ Mullaney,2,14,0,1,7.0,2016-07-29,Leicestershire,Nottinghamshire,0,Trent Bridge
SJ Mullaney,4,16,0,3,4.0,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
SJ Mullaney,2,21,0,0,10.5,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
SKW Wood,1,9,0,1,9.0,2016-05-20,Warwickshire,Warwickshire,0,Trent Bridge
SKW Wood,1,10,0,0,10.0,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
SR Patel,4,25,0,1,6.25,2016-05-20,Warwickshire,Warwickshire,0,Trent Bridge
SR Patel,4,14,0,3,3.5,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
SR Patel,4,31,0,2,7.75,2016-06-04,Lancashire,Nottinghamshire,0,Trent Bridge
SR Patel,4,32,0,0,8.0,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
SR Patel,4,21,0,1,5.25,2016-06-24,Nottinghamshire,Nottinghamshire,0,County Ground
SR Patel,4,27,0,2,6.75,2016-07-08,Nottinghamshire,Nottinghamshire,0,County Ground
SR Patel,4,20,0,1,5.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
SR Patel,4,35,0,1,8.75,2016-07-15,Yorkshire,Nottinghamshire,0,Trent Bridge
SR Patel,4,23,0,0,5.75,2016-07-22,Nottinghamshire,Nottinghamshire,0,Edgbaston
SR Patel,4,22,0,1,5.5,2016-07-29,Leicestershire,Nottinghamshire,0,Trent Bridge
SR Patel,4,20,0,4,5.0,2016-08-08,Essex,Nottinghamshire,0,Trent Bridge
SR Patel,4,42,0,0,10.5,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
