bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
DJ Malan,1,19,0,0,19.0,2016-06-17,Middlesex,Surrey,0,Kennington Oval
DJ Malan,1,7,0,0,7.0,2016-07-01,Middlesex,Sussex,0,County Ground
HW Podmore,3,34,0,2,11.333333333333334,2016-05-27,Hampshire,Middlesex,0,Uxbridge Cricket Club Ground
HW Podmore,1,24,0,0,24.0,2016-06-02,Gloucestershire,Gloucestershire,0,Merchant Taylors' School Ground
HW Podmore,3,33,0,0,11.0,2016-06-24,Middlesex,Middlesex,0,St Lawrence Ground
HW Podmore,4,24,0,1,6.0,2016-07-01,Middlesex,Sussex,0,County Ground
HW Podmore,3,27,0,3,9.0,2016-07-15,Middlesex,Middlesex,0,County Ground
HW Podmore,3,44,0,0,14.666666666666666,2016-07-21,Surrey,Middlesex,0,Lord's
HW Podmore,3,31,0,0,10.333333333333334,2016-08-09,Middlesex,Northamptonshire,0,County Ground
JAR Harris,1,11,0,0,11.0,2016-07-28,Essex,Essex,0,Lord's
JAR Harris,3,37,0,1,12.333333333333334,2016-07-29,Middlesex,Gloucestershire,0,County Ground
JEC Franklin,4,26,0,1,6.5,2016-06-02,Gloucestershire,Gloucestershire,0,Merchant Taylors' School Ground
JEC Franklin,3,22,0,1,7.333333333333333,2016-06-10,Middlesex,Middlesex,0,County Ground
JEC Franklin,1,5,0,0,5.0,2016-06-17,Middlesex,Surrey,0,Kennington Oval
JEC Franklin,2,22,0,1,11.0,2016-06-23,Somerset,Middlesex,0,Lord's
JEC Franklin,3,31,0,1,10.333333333333334,2016-06-24,Middlesex,Middlesex,0,St Lawrence Ground
JEC Franklin,1,17,0,0,17.0,2016-07-01,Middlesex,Sussex,0,County Ground
JEC Franklin,3,17,0,0,5.666666666666667,2016-07-08,Glamorgan,Glamorgan,0,Old Deer Park
JEC Franklin,3,22,0,0,7.333333333333333,2016-07-15,Middlesex,Middlesex,0,County Ground
JEC Franklin,2,15,0,1,7.5,2016-07-21,Surrey,Middlesex,0,Lord's
JEC Franklin,1,3,0,1,3.0,2016-07-28,Essex,Essex,0,Lord's
JEC Franklin,2,9,0,1,4.5,2016-07-29,Middlesex,Gloucestershire,0,County Ground
JEC Franklin,3,22,0,0,7.333333333333333,2016-08-09,Middlesex,Northamptonshire,0,County Ground
JK Fuller,2,17,1,2,8.5,2016-05-27,Hampshire,Middlesex,0,Uxbridge Cricket Club Ground
JK Fuller,4,33,0,1,8.25,2016-06-02,Gloucestershire,Gloucestershire,0,Merchant Taylors' School Ground
JK Fuller,4,30,0,0,7.5,2016-06-10,Middlesex,Middlesex,0,County Ground
JK Fuller,4,23,0,0,5.75,2016-06-17,Middlesex,Surrey,0,Kennington Oval
JK Fuller,2,18,0,2,9.0,2016-06-23,Somerset,Middlesex,0,Lord's
JK Fuller,4,38,0,2,9.5,2016-06-24,Middlesex,Middlesex,0,St Lawrence Ground
JK Fuller,4,41,0,0,10.25,2016-07-01,Middlesex,Sussex,0,County Ground
JK Fuller,3,34,0,0,11.333333333333334,2016-07-08,Glamorgan,Glamorgan,0,Old Deer Park
JK Fuller,4,21,0,2,5.25,2016-07-15,Middlesex,Middlesex,0,County Ground
JK Fuller,4,41,0,2,10.25,2016-07-21,Surrey,Middlesex,0,Lord's
JK Fuller,4,24,0,3,6.0,2016-07-22,Middlesex,Middlesex,0,The Rose Bowl
MJ McClenaghan,4,33,0,4,8.25,2016-06-10,Middlesex,Middlesex,0,County Ground
MJ McClenaghan,4,45,0,2,11.25,2016-06-17,Middlesex,Surrey,0,Kennington Oval
NA Sowter,2,16,0,1,8.0,2016-06-10,Middlesex,Middlesex,0,County Ground
NA Sowter,1,12,0,1,12.0,2016-06-23,Somerset,Middlesex,0,Lord's
NA Sowter,4,16,0,1,4.0,2016-06-24,Middlesex,Middlesex,0,St Lawrence Ground
NA Sowter,4,21,0,1,5.25,2016-07-01,Middlesex,Sussex,0,County Ground
NA Sowter,3,22,0,1,7.333333333333333,2016-07-08,Glamorgan,Glamorgan,0,Old Deer Park
NA Sowter,4,30,0,2,7.5,2016-07-15,Middlesex,Middlesex,0,County Ground
NA Sowter,4,29,0,2,7.25,2016-07-21,Surrey,Middlesex,0,Lord's
NA Sowter,4,42,0,0,10.5,2016-07-22,Middlesex,Middlesex,0,The Rose Bowl
NA Sowter,3,23,0,2,7.666666666666667,2016-07-28,Essex,Essex,0,Lord's
NA Sowter,3,17,0,1,5.666666666666667,2016-07-29,Middlesex,Gloucestershire,0,County Ground
NA Sowter,4,32,0,0,8.0,2016-08-09,Middlesex,Northamptonshire,0,County Ground
OP Rayner,4,23,0,4,5.75,2016-06-17,Middlesex,Surrey,0,Kennington Oval
OP Rayner,2,35,0,0,17.5,2016-07-08,Glamorgan,Glamorgan,0,Old Deer Park
OP Rayner,3,14,0,1,4.666666666666667,2016-07-28,Essex,Essex,0,Lord's
OP Rayner,4,27,0,1,6.75,2016-07-29,Middlesex,Gloucestershire,0,County Ground
OP Rayner,2,14,0,0,7.0,2016-08-09,Middlesex,Northamptonshire,0,County Ground
PR Stirling,3,23,0,1,7.666666666666667,2016-05-27,Hampshire,Middlesex,0,Uxbridge Cricket Club Ground
PR Stirling,2,17,0,1,8.5,2016-06-02,Gloucestershire,Gloucestershire,0,Merchant Taylors' School Ground
PR Stirling,3,24,0,1,8.0,2016-06-10,Middlesex,Middlesex,0,County Ground
PR Stirling,2,25,0,0,12.5,2016-06-24,Middlesex,Middlesex,0,St Lawrence Ground
PR Stirling,1,15,0,0,15.0,2016-07-01,Middlesex,Sussex,0,County Ground
PR Stirling,1,10,0,0,10.0,2016-07-21,Surrey,Middlesex,0,Lord's
