bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
Azhar Mahmood,3,38,0,4,12.666666666666666,2016-05-20,Surrey,Surrey,0,County Ground
Azhar Mahmood,4,43,0,1,10.75,2016-07-21,Surrey,Middlesex,0,Lord's
Azhar Mahmood,4,28,0,1,7.0,2016-07-22,Sussex,Surrey,0,Kennington Oval
Azhar Mahmood,4,30,0,1,7.5,2016-07-29,Kent,Surrey,0,Kennington Oval
CH Morris,4,19,0,1,4.75,2016-07-06,Surrey,Gloucestershire,0,County Ground
CH Morris,3,39,0,0,13.0,2016-07-08,Somerset,Surrey,0,Kennington Oval
CH Morris,3,27,0,0,9.0,2016-07-15,Surrey,Kent,0,Nevill Ground
CH Morris,4,36,0,0,9.0,2016-07-21,Surrey,Middlesex,0,Lord's
CH Morris,4,21,0,2,5.25,2016-07-22,Sussex,Surrey,0,Kennington Oval
CH Morris,4,38,0,2,9.5,2016-07-29,Kent,Surrey,0,Kennington Oval
DJ Bravo,4,36,0,0,9.0,2016-06-03,Surrey,Surrey,0,County Ground
DJ Bravo,4,34,0,1,8.5,2016-06-10,Surrey,Somerset,0,County Ground
DJ Bravo,3,27,0,2,9.0,2016-06-17,Middlesex,Surrey,0,Kennington Oval
DJ Bravo,4,24,0,0,6.0,2016-06-24,Surrey,Glamorgan,0,Sophia Gardens
DJ Bravo,4,32,0,1,8.0,2016-06-25,Essex,Essex,0,Kennington Oval
DJ Bravo,0,3,0,2,inf,2016-07-01,Hampshire,Surrey,0,Kennington Oval
DP Sibley,4,33,0,2,8.25,2016-07-01,Hampshire,Surrey,0,Kennington Oval
DP Sibley,2,24,0,1,12.0,2016-07-21,Surrey,Middlesex,0,Lord's
GJ Batty,4,33,0,1,8.25,2016-05-20,Surrey,Surrey,0,County Ground
GJ Batty,2,28,0,0,14.0,2016-06-03,Surrey,Surrey,0,County Ground
GJ Batty,3,18,0,0,6.0,2016-06-10,Surrey,Somerset,0,County Ground
GJ Batty,3,25,0,2,8.333333333333334,2016-06-17,Middlesex,Surrey,0,Kennington Oval
GJ Batty,2,15,0,0,7.5,2016-06-24,Surrey,Glamorgan,0,Sophia Gardens
GJ Batty,3,16,0,0,5.333333333333333,2016-06-25,Essex,Essex,0,Kennington Oval
GJ Batty,3,21,0,1,7.0,2016-07-06,Surrey,Gloucestershire,0,County Ground
GJ Batty,4,20,0,1,5.0,2016-07-08,Somerset,Surrey,0,Kennington Oval
GJ Batty,3,27,0,0,9.0,2016-07-15,Surrey,Kent,0,Nevill Ground
GJ Batty,3,30,0,0,10.0,2016-07-21,Surrey,Middlesex,0,Lord's
GJ Batty,1,17,0,0,17.0,2016-07-22,Sussex,Surrey,0,Kennington Oval
GJ Batty,2,20,0,1,10.0,2016-07-29,Kent,Surrey,0,Kennington Oval
JE Burke,1,18,0,0,18.0,2016-05-20,Surrey,Surrey,0,County Ground
JE Burke,2,8,0,1,4.0,2016-05-26,Glamorgan,Glamorgan,0,Kennington Oval
JW Dernbach,4,32,0,0,8.0,2016-07-06,Surrey,Gloucestershire,0,County Ground
JW Dernbach,4,32,0,3,8.0,2016-07-08,Somerset,Surrey,0,Kennington Oval
JW Dernbach,4,39,0,0,9.75,2016-07-15,Surrey,Kent,0,Nevill Ground
JW Dernbach,4,33,0,3,8.25,2016-07-21,Surrey,Middlesex,0,Lord's
JW Dernbach,4,25,1,2,6.25,2016-07-22,Sussex,Surrey,0,Kennington Oval
JW Dernbach,4,31,0,1,7.75,2016-07-29,Kent,Surrey,0,Kennington Oval
MW Pillans,3,28,0,0,9.333333333333334,2016-05-20,Surrey,Surrey,0,County Ground
MW Pillans,2,21,0,1,10.5,2016-05-26,Glamorgan,Glamorgan,0,Kennington Oval
MW Pillans,3,22,0,0,7.333333333333333,2016-06-03,Surrey,Surrey,0,County Ground
R Rampaul,4,49,0,1,12.25,2016-06-10,Surrey,Somerset,0,County Ground
R Rampaul,3,21,0,3,7.0,2016-06-17,Middlesex,Surrey,0,Kennington Oval
R Rampaul,2,20,0,0,10.0,2016-06-24,Surrey,Glamorgan,0,Sophia Gardens
R Rampaul,2,13,0,1,6.5,2016-06-25,Essex,Essex,0,Kennington Oval
R Rampaul,4,21,0,2,5.25,2016-07-01,Hampshire,Surrey,0,Kennington Oval
SM Curran,4,23,0,2,5.75,2016-05-20,Surrey,Surrey,0,County Ground
SM Curran,3,27,0,0,9.0,2016-05-26,Glamorgan,Glamorgan,0,Kennington Oval
SM Curran,4,30,0,2,7.5,2016-06-03,Surrey,Surrey,0,County Ground
SM Curran,3,31,0,1,10.333333333333334,2016-06-10,Surrey,Somerset,0,County Ground
SM Curran,3,16,0,1,5.333333333333333,2016-06-17,Middlesex,Surrey,0,Kennington Oval
SM Curran,3,18,0,1,6.0,2016-06-24,Surrey,Glamorgan,0,Sophia Gardens
SM Curran,2,9,0,0,4.5,2016-06-25,Essex,Essex,0,Kennington Oval
SM Curran,3,22,0,1,7.333333333333333,2016-07-01,Hampshire,Surrey,0,Kennington Oval
SM Curran,3,28,0,1,9.333333333333334,2016-07-06,Surrey,Gloucestershire,0,County Ground
SM Curran,1,1,0,0,1.0,2016-07-08,Somerset,Surrey,0,Kennington Oval
SM Curran,3,23,0,1,7.666666666666667,2016-07-15,Surrey,Kent,0,Nevill Ground
SM Curran,2,33,0,0,16.5,2016-07-21,Surrey,Middlesex,0,Lord's
SM Curran,3,32,0,0,10.666666666666666,2016-07-22,Sussex,Surrey,0,Kennington Oval
SM Curran,2,15,0,1,7.5,2016-07-29,Kent,Surrey,0,Kennington Oval
TK Curran,4,21,0,3,5.25,2016-05-20,Surrey,Surrey,0,County Ground
TK Curran,2,12,0,0,6.0,2016-05-26,Glamorgan,Glamorgan,0,Kennington Oval
TK Curran,4,26,0,1,6.5,2016-06-03,Surrey,Surrey,0,County Ground
TK Curran,3,29,0,1,9.666666666666666,2016-06-10,Surrey,Somerset,0,County Ground
TK Curran,4,35,0,0,8.75,2016-06-17,Middlesex,Surrey,0,Kennington Oval
TK Curran,2,16,0,0,8.0,2016-06-24,Surrey,Glamorgan,0,Sophia Gardens
TK Curran,3,24,0,0,8.0,2016-06-25,Essex,Essex,0,Kennington Oval
TK Curran,2,11,0,1,5.5,2016-07-01,Hampshire,Surrey,0,Kennington Oval
TK Curran,3,31,0,1,10.333333333333334,2016-07-06,Surrey,Gloucestershire,0,County Ground
TK Curran,4,25,0,0,6.25,2016-07-08,Somerset,Surrey,0,Kennington Oval
TK Curran,2,34,0,0,17.0,2016-07-15,Surrey,Kent,0,Nevill Ground
TK Curran,4,20,0,1,5.0,2016-07-22,Sussex,Surrey,0,Kennington Oval
TK Curran,4,41,0,1,10.25,2016-07-29,Kent,Surrey,0,Kennington Oval
ZS Ansari,3,27,0,0,9.0,2016-05-26,Glamorgan,Glamorgan,0,Kennington Oval
ZS Ansari,3,35,0,2,11.666666666666666,2016-06-03,Surrey,Surrey,0,County Ground
