,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
2,M Klinger,60.0,44,6,1,136.36363636363635,L Gregory,0,bowled,M Klinger,2016-06-17,Somerset,Gloucestershire,0,County Ground
1,M Klinger,2.0,4,0,0,50.0,A Shahzad,0,lbw,M Klinger,2016-06-26,Gloucestershire,Gloucestershire,0,Arundel Castle Cricket Club Ground
0,M Klinger,101.0,73,10,4,138.35616438356163,J Overton,['PD Trego'],caught,M Klinger,2016-07-01,Gloucestershire,Gloucestershire,0,County Ground
2,M Klinger,9.0,13,1,0,69.23076923076923,TK Curran,['AJ Finch'],caught,M Klinger,2016-07-06,Surrey,Gloucestershire,0,County Ground
1,M Klinger,42.0,32,4,1,131.25,JC Tredwell,['SW Billings'],stumped,M Klinger,2016-07-08,Kent,Kent,0,County Ground
0,M Klinger,56.0,53,6,0,105.66037735849056,notOut,notOut,notOut,notOut,2016-07-10,Gloucestershire,Gloucestershire,0,Sophia Gardens
0,M Klinger,95.0,58,13,2,163.79310344827587,notOut,notOut,notOut,notOut,2016-07-17,Essex,Gloucestershire,0,College Ground
1,M Klinger,13.0,17,1,0,76.47058823529412,NA Sowter,['ST Finn'],caught,M Klinger,2016-07-29,Middlesex,Gloucestershire,0,County Ground
3,M Klinger,18.0,6,3,1,300.0,C Rushworth,['MJ Richardson'],caught,M Klinger,2016-08-10,Durham,Durham,0,County Ground
10,MD Taylor,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-08-10,Durham,Durham,0,County Ground
3,P Mustard,5.0,14,0,0,35.714285714285715,JEC Franklin,0,bowled,P Mustard,2016-07-29,Middlesex,Gloucestershire,0,County Ground
8,PJ Grieshaber,9.0,11,0,0,81.81818181818183,C Rushworth,0,caught and bowled,PJ Grieshaber,2016-08-10,Durham,Durham,0,County Ground
8,TMJ Smith,8.0,6,0,0,133.33333333333331,notOut,notOut,notOut,notOut,2016-07-08,Kent,Kent,0,County Ground
7,TMJ Smith,1.0,3,0,0,33.33333333333333,MA Wood,['GJ Muchall'],run out,TMJ Smith,2016-08-10,Durham,Durham,0,County Ground
