,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
2,BA Stokes,5,6,1,0,83.33333333333334,A Lyth,['KS Williamson'],caught,BA Stokes,2016-06-24,Yorkshire,Durham,0,Riverside Ground
2,BA Stokes,11,8,2,0,137.5,CJ McKay,['NJ Dexter'],caught,BA Stokes,2016-07-10,Leicestershire,Durham,0,Riverside Ground
2,BA Stokes,1,2,0,0,50.0,S Prasanna,0,lbw,BA Stokes,2016-07-15,Northamptonshire,Durham,0,Riverside Ground
3,BA Stokes,18,8,4,0,225.0,BW Sanderson,['RI Keogh'],caught,BA Stokes,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
2,BA Stokes,56,37,4,3,151.35135135135135,Azeem Rafiq,['TT Bresnan'],caught,BA Stokes,2016-08-20,Yorkshire,Durham,0,Edgbaston
7,BJ McCarthy,0,1,0,0,0.0,J Leach,['OB Cox'],caught,BJ McCarthy,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
10,BJ McCarthy,2,2,0,0,100.0,notOut,notOut,notOut,notOut,2016-06-03,Durham,Warwickshire,0,Edgbaston
10,BJ McCarthy,0,2,0,0,0.0,BA Raine,"[""KJ O'Brien""]",caught,BJ McCarthy,2016-06-04,Durham,Leicestershire,0,Grace Road
11,C Rushworth,0,1,0,0,0.0,notOut,notOut,notOut,notOut,2016-06-04,Durham,Leicestershire,0,Grace Road
9,C Rushworth,0,1,0,0,0.0,notOut,notOut,notOut,notOut,2016-07-20,Durham,Yorkshire,0,Headingley
5,CS MacLeod,0,1,0,0,0.0,J Leach,['OB Cox'],caught,CS MacLeod,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
6,CS MacLeod,25,25,2,0,100.0,NJ Dexter,['CJ McKay'],caught,CS MacLeod,2016-06-04,Durham,Leicestershire,0,Grace Road
2,CS MacLeod,12,10,2,0,120.0,LE Plunkett,['AZ Lees'],caught,CS MacLeod,2016-07-20,Durham,Yorkshire,0,Headingley
2,CS MacLeod,45,32,5,0,140.625,S Mahmood,0,bowled,CS MacLeod,2016-07-22,Lancashire,Lancashire,0,Riverside Ground
2,CS MacLeod,83,50,5,3,166.0,JDS Neesham,['BD Cotton'],caught,CS MacLeod,2016-07-29,Derbyshire,Durham,0,Riverside Ground
2,G Clark,32,19,4,1,168.42105263157893,MJ Santner,['T Kohler-Cadmore'],caught,G Clark,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
2,G Clark,36,27,4,2,133.33333333333331,N Wagner,['AL Davies'],caught,G Clark,2016-05-27,Durham,Durham,0,Old Trafford
2,G Clark,12,9,2,0,133.33333333333331,SR Patel,0,lbw,G Clark,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
2,G Clark,1,4,0,0,25.0,R Clarke,['JE Poysden'],caught,G Clark,2016-06-03,Durham,Warwickshire,0,Edgbaston
2,G Clark,8,10,1,0,80.0,notOut,notOut,notOut,notOut,2016-06-04,Durham,Leicestershire,0,Grace Road
3,GJ Muchall,9,14,1,0,64.28571428571429,notOut,notOut,notOut,notOut,2016-06-24,Yorkshire,Durham,0,Riverside Ground
3,GJ Muchall,32,27,2,0,118.5185185185185,NJ Dexter,0,bowled,GJ Muchall,2016-07-10,Leicestershire,Durham,0,Riverside Ground
3,GJ Muchall,0,1,0,0,0.0,RK Kleinveldt,0,lbw,GJ Muchall,2016-07-15,Northamptonshire,Durham,0,Riverside Ground
3,GJ Muchall,25,14,1,3,178.57142857142858,K Carver,['TT Bresnan'],caught,GJ Muchall,2016-07-20,Durham,Yorkshire,0,Headingley
3,GJ Muchall,22,21,0,0,104.76190476190477,S Mahmood,0,bowled,GJ Muchall,2016-07-22,Lancashire,Lancashire,0,Riverside Ground
3,GJ Muchall,15,17,0,0,88.23529411764706,notOut,notOut,notOut,notOut,2016-08-10,Durham,Durham,0,County Ground
1,JTA Burnham,0,3,0,0,0.0,MA Ashraf,['AM Rossington'],caught,JTA Burnham,2016-06-17,Durham,Northamptonshire,0,County Ground
2,JTA Burnham,10,10,0,1,100.0,TMJ Smith,['HJH Marshall'],caught,JTA Burnham,2016-08-10,Durham,Durham,0,County Ground
5,JTA Burnham,0,3,0,0,0.0,notOut,notOut,notOut,notOut,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
4,JTA Burnham,17,15,1,1,113.33333333333333,TT Bresnan,['JM Bairstow'],caught,JTA Burnham,2016-08-20,Yorkshire,Durham,0,Edgbaston
8,KK Jennings,21,13,1,0,161.53846153846155,notOut,notOut,notOut,notOut,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
5,KK Jennings,6,7,0,0,85.71428571428571,notOut,notOut,notOut,notOut,2016-05-27,Durham,Durham,0,Old Trafford
6,KK Jennings,9,9,1,0,100.0,LJ Fletcher,0,bowled,KK Jennings,2016-06-01,Nottinghamshire,Durham,0,Riverside Ground
5,KK Jennings,17,20,1,0,85.0,JS Patel,['WTS Porterfield'],caught,KK Jennings,2016-06-03,Durham,Warwickshire,0,Edgbaston
7,KK Jennings,42,41,2,0,102.4390243902439,notOut,notOut,notOut,notOut,2016-06-04,Durham,Leicestershire,0,Grace Road
8,KK Jennings,23,18,0,1,127.77777777777777,notOut,notOut,notOut,notOut,2016-06-17,Durham,Northamptonshire,0,County Ground
4,KK Jennings,36,26,3,1,138.46153846153845,notOut,notOut,notOut,notOut,2016-07-15,Northamptonshire,Durham,0,Riverside Ground
5,KK Jennings,21,15,3,0,140.0,Azeem Rafiq,['LE Plunkett'],caught,KK Jennings,2016-07-20,Durham,Yorkshire,0,Headingley
6,KK Jennings,21,13,1,1,161.53846153846155,notOut,notOut,notOut,notOut,2016-07-22,Lancashire,Lancashire,0,Riverside Ground
1,KK Jennings,17,14,3,0,121.42857142857142,SJ Thakor,['CF Hughes'],caught,KK Jennings,2016-07-29,Derbyshire,Durham,0,Riverside Ground
1,KK Jennings,36,31,3,0,116.12903225806453,AJ Tye,0,bowled,KK Jennings,2016-08-10,Durham,Durham,0,County Ground
1,KK Jennings,88,60,5,4,146.66666666666666,JJ Cobb,"['Azharullah', 'AM Rossington']",run out,JTA Burnham,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
2,KK Jennings,88,60,5,4,146.66666666666666,RK Kleinveldt,['JJ Cobb'],caught,KK Jennings,2016-08-20,Northamptonshire,Northamptonshire,0,Edgbaston
1,KK Jennings,11,13,1,0,84.61538461538461,Azeem Rafiq,['JM Bairstow'],stumped,KK Jennings,2016-08-20,Yorkshire,Durham,0,Edgbaston
