bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
AJ Tye,4,33,0,4,8.25,2016-06-02,Gloucestershire,Gloucestershire,0,Merchant Taylors' School Ground
AJ Tye,4,18,0,4,4.5,2016-06-03,Gloucestershire,Gloucestershire,0,Kent County Cricket Ground
AJ Tye,2,18,0,1,9.0,2016-06-10,Glamorgan,Glamorgan,0,County Ground
AJ Tye,4,31,0,3,7.75,2016-06-16,Gloucestershire,Gloucestershire,0,County Ground
AJ Tye,4,41,0,1,10.25,2016-06-17,Somerset,Gloucestershire,0,County Ground
AJ Tye,4,39,0,2,9.75,2016-06-26,Gloucestershire,Gloucestershire,0,Arundel Castle Cricket Club Ground
AJ Tye,4,49,0,1,12.25,2016-07-01,Gloucestershire,Gloucestershire,0,County Ground
AJ Tye,4,16,0,4,4.0,2016-07-06,Surrey,Gloucestershire,0,County Ground
AJ Tye,4,19,0,1,4.75,2016-07-08,Kent,Kent,0,County Ground
AJ Tye,3,34,0,1,11.333333333333334,2016-07-10,Gloucestershire,Gloucestershire,0,Sophia Gardens
AJ Tye,4,42,0,2,10.5,2016-07-17,Essex,Gloucestershire,0,College Ground
AJ Tye,4,42,0,2,10.5,2016-07-29,Middlesex,Gloucestershire,0,County Ground
AJ Tye,4,39,0,1,9.75,2016-08-10,Durham,Durham,0,County Ground
BAC Howell,4,50,0,2,12.5,2016-05-20,Sussex,Sussex,0,County Ground
BAC Howell,4,23,0,2,5.75,2016-06-02,Gloucestershire,Gloucestershire,0,Merchant Taylors' School Ground
BAC Howell,4,25,0,2,6.25,2016-06-03,Gloucestershire,Gloucestershire,0,Kent County Cricket Ground
BAC Howell,4,27,0,2,6.75,2016-06-10,Glamorgan,Glamorgan,0,County Ground
BAC Howell,4,15,0,2,3.75,2016-06-16,Gloucestershire,Gloucestershire,0,County Ground
BAC Howell,4,29,0,2,7.25,2016-06-17,Somerset,Gloucestershire,0,County Ground
BAC Howell,4,31,0,1,7.75,2016-06-26,Gloucestershire,Gloucestershire,0,Arundel Castle Cricket Club Ground
BAC Howell,4,23,0,1,5.75,2016-07-01,Gloucestershire,Gloucestershire,0,County Ground
BAC Howell,4,37,0,0,9.25,2016-07-06,Surrey,Gloucestershire,0,County Ground
BAC Howell,4,29,0,3,7.25,2016-07-08,Kent,Kent,0,County Ground
BAC Howell,4,13,0,0,3.25,2016-07-10,Gloucestershire,Gloucestershire,0,Sophia Gardens
BAC Howell,4,28,0,3,7.0,2016-07-17,Essex,Gloucestershire,0,College Ground
BAC Howell,4,18,1,3,4.5,2016-07-29,Middlesex,Gloucestershire,0,County Ground
BAC Howell,4,37,0,1,9.25,2016-08-10,Durham,Durham,0,County Ground
CDJ Dent,1,8,0,0,8.0,2016-06-03,Gloucestershire,Gloucestershire,0,Kent County Cricket Ground
CDJ Dent,0,14,0,1,inf,2016-06-10,Glamorgan,Glamorgan,0,County Ground
CJ Liddle,2,35,0,0,17.5,2016-05-20,Sussex,Sussex,0,County Ground
CN Miles,3,29,0,2,9.666666666666666,2016-05-20,Sussex,Sussex,0,County Ground
DA Payne,4,62,0,0,15.5,2016-05-20,Sussex,Sussex,0,County Ground
GL van Buuren,4,35,0,1,8.75,2016-06-02,Gloucestershire,Gloucestershire,0,Merchant Taylors' School Ground
GL van Buuren,2,23,0,1,11.5,2016-06-26,Gloucestershire,Gloucestershire,0,Arundel Castle Cricket Club Ground
GL van Buuren,4,19,0,3,4.75,2016-07-10,Gloucestershire,Gloucestershire,0,Sophia Gardens
GL van Buuren,3,33,0,1,11.0,2016-07-17,Essex,Gloucestershire,0,College Ground
GL van Buuren,3,14,0,0,4.666666666666667,2016-07-29,Middlesex,Gloucestershire,0,County Ground
GL van Buuren,2,14,0,0,7.0,2016-08-10,Durham,Durham,0,County Ground
JMR Taylor,3,27,0,0,9.0,2016-05-20,Sussex,Sussex,0,County Ground
JMR Taylor,2,13,0,0,6.5,2016-08-10,Durham,Durham,0,County Ground
K Noema-Barnett,4,40,0,0,10.0,2016-06-10,Glamorgan,Glamorgan,0,County Ground
