bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
BA Raine,3,34,0,2,11.333333333333334,2016-05-20,Northamptonshire,Northamptonshire,0,Grace Road
BA Raine,3,7,1,3,2.3333333333333335,2016-05-27,Leicestershire,Leicestershire,0,Headingley
BA Raine,4,30,0,1,7.5,2016-06-03,Leicestershire,Derbyshire,0,County Ground
BA Raine,4,24,0,4,6.0,2016-06-04,Durham,Leicestershire,0,Grace Road
BA Raine,1,19,0,0,19.0,2016-06-10,Leicestershire,Lancashire,0,Old Trafford
BA Raine,4,31,0,1,7.75,2016-06-24,Warwickshire,Warwickshire,0,Grace Road
BA Raine,4,43,0,3,10.75,2016-07-08,Derbyshire,Leicestershire,0,Grace Road
BA Raine,4,38,0,0,9.5,2016-07-10,Leicestershire,Durham,0,Riverside Ground
BA Raine,4,49,0,0,12.25,2016-07-15,Lancashire,Leicestershire,0,Grace Road
BA Raine,4,35,0,0,8.75,2016-07-17,Leicestershire,Warwickshire,0,Edgbaston
CJ McKay,4,33,0,0,8.25,2016-05-20,Northamptonshire,Northamptonshire,0,Grace Road
CJ McKay,3,20,0,0,6.666666666666667,2016-05-27,Leicestershire,Leicestershire,0,Headingley
CJ McKay,4,20,0,2,5.0,2016-06-03,Leicestershire,Derbyshire,0,County Ground
CJ McKay,4,19,0,3,4.75,2016-06-04,Durham,Leicestershire,0,Grace Road
CJ McKay,2,28,0,0,14.0,2016-06-10,Leicestershire,Lancashire,0,Old Trafford
CJ McKay,3,22,0,0,7.333333333333333,2016-06-24,Warwickshire,Warwickshire,0,Grace Road
CJ McKay,4,21,0,1,5.25,2016-06-26,Leicestershire,Northamptonshire,0,County Ground
CJ McKay,3,20,0,4,6.666666666666667,2016-07-08,Derbyshire,Leicestershire,0,Grace Road
CJ McKay,4,21,0,3,5.25,2016-07-10,Leicestershire,Durham,0,Riverside Ground
CJ McKay,4,22,0,0,5.5,2016-07-15,Lancashire,Leicestershire,0,Grace Road
CJ McKay,4,16,0,1,4.0,2016-07-17,Leicestershire,Warwickshire,0,Edgbaston
CJ McKay,2,25,0,1,12.5,2016-07-29,Leicestershire,Nottinghamshire,0,Trent Bridge
CS Delport,1,13,0,0,13.0,2016-06-10,Leicestershire,Lancashire,0,Old Trafford
CS Delport,1,6,0,0,6.0,2016-06-24,Warwickshire,Warwickshire,0,Grace Road
CS Delport,3,27,0,2,9.0,2016-06-26,Leicestershire,Northamptonshire,0,County Ground
CS Delport,3,21,0,2,7.0,2016-07-17,Leicestershire,Warwickshire,0,Edgbaston
CS Delport,1,14,0,0,14.0,2016-07-29,Leicestershire,Nottinghamshire,0,Trent Bridge
F Behardien,4,35,0,2,8.75,2016-07-08,Derbyshire,Leicestershire,0,Grace Road
F Behardien,2,24,0,0,12.0,2016-07-10,Leicestershire,Durham,0,Riverside Ground
F Behardien,2,23,0,0,11.5,2016-07-15,Lancashire,Leicestershire,0,Grace Road
F Behardien,2,22,0,0,11.0,2016-07-17,Leicestershire,Warwickshire,0,Edgbaston
JKH Naik,2,15,0,1,7.5,2016-05-20,Northamptonshire,Northamptonshire,0,Grace Road
JKH Naik,2,19,0,1,9.5,2016-05-27,Leicestershire,Leicestershire,0,Headingley
JKH Naik,3,23,0,1,7.666666666666667,2016-06-03,Leicestershire,Derbyshire,0,County Ground
JKH Naik,3,18,0,0,6.0,2016-06-04,Durham,Leicestershire,0,Grace Road
JKH Naik,1,9,0,0,9.0,2016-06-24,Warwickshire,Warwickshire,0,Grace Road
JKH Naik,2,17,0,0,8.5,2016-06-26,Leicestershire,Northamptonshire,0,County Ground
KJ O'Brien,3,19,0,0,6.333333333333333,2016-05-20,Northamptonshire,Northamptonshire,0,Grace Road
KJ O'Brien,4,27,0,3,6.75,2016-05-27,Leicestershire,Leicestershire,0,Headingley
KJ O'Brien,2,20,0,0,10.0,2016-06-03,Leicestershire,Derbyshire,0,County Ground
KJ O'Brien,4,19,0,1,4.75,2016-06-04,Durham,Leicestershire,0,Grace Road
KJ O'Brien,1,11,0,1,11.0,2016-06-10,Leicestershire,Lancashire,0,Old Trafford
KJ O'Brien,3,31,0,1,10.333333333333334,2016-06-24,Warwickshire,Warwickshire,0,Grace Road
KJ O'Brien,2,21,0,0,10.5,2016-06-26,Leicestershire,Northamptonshire,0,County Ground
KJ O'Brien,3,28,0,1,9.333333333333334,2016-07-08,Derbyshire,Leicestershire,0,Grace Road
