bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
BL D'Oliveira,1,12,0,0,12.0,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
BL D'Oliveira,4,17,0,1,4.25,2016-05-27,Worcestershire,Worcestershire,0,Edgbaston
BL D'Oliveira,3,25,0,0,8.333333333333334,2016-06-02,Yorkshire,Worcestershire,0,"County Ground, New Road"
BL D'Oliveira,3,28,0,1,9.333333333333334,2016-06-03,Worcestershire,Northamptonshire,0,County Ground
BL D'Oliveira,2,25,0,1,12.5,2016-06-10,Northamptonshire,Worcestershire,0,"County Ground, New Road"
BL D'Oliveira,4,20,0,2,5.0,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
BL D'Oliveira,3,24,0,1,8.0,2016-06-24,Worcestershire,Lancashire,0,Old Trafford
BL D'Oliveira,3,17,0,0,5.666666666666667,2016-07-01,Derbyshire,Derbyshire,0,"County Ground, New Road"
BL D'Oliveira,2,20,0,0,10.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
BL D'Oliveira,3,40,0,0,13.333333333333334,2016-07-15,Warwickshire,Worcestershire,0,"County Ground, New Road"
BL D'Oliveira,2,23,0,0,11.5,2016-07-22,Worcestershire,Derbyshire,0,County Ground
CAJ Morris,4,30,0,2,7.5,2016-07-22,Worcestershire,Derbyshire,0,County Ground
CJ Russell,2,21,0,0,10.5,2016-06-02,Yorkshire,Worcestershire,0,"County Ground, New Road"
CJ Russell,4,33,0,1,8.25,2016-06-10,Northamptonshire,Worcestershire,0,"County Ground, New Road"
DKH Mitchell,1,16,0,0,16.0,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
DKH Mitchell,3,15,0,1,5.0,2016-06-02,Yorkshire,Worcestershire,0,"County Ground, New Road"
DKH Mitchell,1,6,0,0,6.0,2016-06-03,Worcestershire,Northamptonshire,0,County Ground
DKH Mitchell,1,8,0,0,8.0,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
DKH Mitchell,3,21,0,1,7.0,2016-06-24,Worcestershire,Lancashire,0,Old Trafford
DKH Mitchell,3,21,0,1,7.0,2016-07-08,Lancashire,Lancashire,0,"County Ground, New Road"
DKH Mitchell,2,12,0,0,6.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
DKH Mitchell,2,17,0,0,8.5,2016-07-15,Warwickshire,Worcestershire,0,"County Ground, New Road"
DKH Mitchell,2,20,0,0,10.0,2016-07-22,Worcestershire,Derbyshire,0,County Ground
EG Barnard,2,20,0,0,10.0,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
EG Barnard,4,14,0,1,3.5,2016-05-27,Worcestershire,Worcestershire,0,Edgbaston
EG Barnard,4,45,0,1,11.25,2016-06-02,Yorkshire,Worcestershire,0,"County Ground, New Road"
EG Barnard,4,27,0,1,6.75,2016-06-10,Northamptonshire,Worcestershire,0,"County Ground, New Road"
EG Barnard,3,22,0,1,7.333333333333333,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
EG Barnard,2,23,0,0,11.5,2016-06-24,Worcestershire,Lancashire,0,Old Trafford
EG Barnard,2,12,0,0,6.0,2016-07-08,Lancashire,Lancashire,0,"County Ground, New Road"
EG Barnard,1,19,0,0,19.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
EG Barnard,2,25,0,1,12.5,2016-07-15,Warwickshire,Worcestershire,0,"County Ground, New Road"
EG Barnard,4,43,0,2,10.75,2016-07-22,Worcestershire,Derbyshire,0,County Ground
GH Rhodes,2,11,0,1,5.5,2016-06-10,Northamptonshire,Worcestershire,0,"County Ground, New Road"
GH Rhodes,1,9,0,0,9.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
GH Rhodes,3,13,0,5,4.333333333333333,2016-07-15,Warwickshire,Worcestershire,0,"County Ground, New Road"
GH Rhodes,1,10,0,0,10.0,2016-07-22,Worcestershire,Derbyshire,0,County Ground
J Leach,4,33,0,5,8.25,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
J Leach,4,39,0,2,9.75,2016-05-27,Worcestershire,Worcestershire,0,Edgbaston
J Leach,4,33,0,3,8.25,2016-06-02,Yorkshire,Worcestershire,0,"County Ground, New Road"
J Leach,2,34,0,0,17.0,2016-06-03,Worcestershire,Northamptonshire,0,County Ground
J Leach,4,26,0,3,6.5,2016-06-10,Northamptonshire,Worcestershire,0,"County Ground, New Road"
J Leach,3,33,0,1,11.0,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
J Leach,4,34,0,2,8.5,2016-06-24,Worcestershire,Lancashire,0,Old Trafford
J Leach,4,43,0,2,10.75,2016-07-01,Derbyshire,Derbyshire,0,"County Ground, New Road"
J Leach,4,31,0,1,7.75,2016-07-08,Lancashire,Lancashire,0,"County Ground, New Road"
J Leach,2,27,0,0,13.5,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
J Leach,4,33,0,1,8.25,2016-07-15,Warwickshire,Worcestershire,0,"County Ground, New Road"
J Leach,3,36,0,0,12.0,2016-07-22,Worcestershire,Derbyshire,0,County Ground
JD Shantry,4,34,0,0,8.5,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
JD Shantry,4,37,0,1,9.25,2016-05-27,Worcestershire,Worcestershire,0,Edgbaston
JD Shantry,3,29,0,1,9.666666666666666,2016-06-03,Worcestershire,Northamptonshire,0,County Ground
JD Shantry,4,45,0,0,11.25,2016-06-10,Northamptonshire,Worcestershire,0,"County Ground, New Road"
JD Shantry,4,22,0,1,5.5,2016-06-24,Worcestershire,Lancashire,0,Old Trafford
JD Shantry,4,31,0,0,7.75,2016-07-01,Derbyshire,Derbyshire,0,"County Ground, New Road"
JD Shantry,2,26,0,0,13.0,2016-07-08,Lancashire,Lancashire,0,"County Ground, New Road"
JD Shantry,2,16,0,0,8.0,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
JD Shantry,3,21,0,0,7.0,2016-07-15,Warwickshire,Worcestershire,0,"County Ground, New Road"
JD Shantry,4,30,0,1,7.5,2016-07-22,Worcestershire,Derbyshire,0,County Ground
KJ Abbott,4,57,0,0,14.25,2016-07-01,Derbyshire,Derbyshire,0,"County Ground, New Road"
KJ Abbott,4,52,0,1,13.0,2016-07-08,Lancashire,Lancashire,0,"County Ground, New Road"
MJ Henry,4,40,0,1,10.0,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
MJ Henry,4,36,0,2,9.0,2016-05-27,Worcestershire,Worcestershire,0,Edgbaston
MJ Henry,4,32,0,1,8.0,2016-06-02,Yorkshire,Worcestershire,0,"County Ground, New Road"
MJ Henry,3,27,0,0,9.0,2016-06-03,Worcestershire,Northamptonshire,0,County Ground
MJ Henry,3,31,0,0,10.333333333333334,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
MJ Henry,4,25,0,0,6.25,2016-06-24,Worcestershire,Lancashire,0,Old Trafford
MJ Henry,4,39,0,1,9.75,2016-07-01,Derbyshire,Derbyshire,0,"County Ground, New Road"
MJ Henry,3,57,0,0,19.0,2016-07-08,Lancashire,Lancashire,0,"County Ground, New Road"
MJ Henry,2,23,0,1,11.5,2016-07-09,Worcestershire,Nottinghamshire,0,Trent Bridge
MJ Henry,2,15,0,3,7.5,2016-07-15,Warwickshire,Worcestershire,0,"County Ground, New Road"
MJ Santner,4,29,0,2,7.25,2016-05-20,Durham,Worcestershire,0,"County Ground, New Road"
MM Ali,4,16,0,1,4.0,2016-06-03,Worcestershire,Northamptonshire,0,County Ground
MM Ali,4,44,0,2,11.0,2016-06-18,Nottinghamshire,Nottinghamshire,0,"County Ground, New Road"
